"","GO0022853_active_ion_transmembrane_transporter_activity"
"Q9BST9_IDR_205_247",0.242529826968513
"Q9BST9_IDR_432_483",0.259562912946565
"Q9BST9_IDR_488_557",0.236173918244593
"Q9BSU3_IDR_163_229",1
"Q9BSV6_IDR_97_178",1
"Q9BSW2_IDR_120_155",0.516424806791487
"Q9BSW2_IDR_1_47",0.483575193208514
"Q9BSW7_IDR_37_119",1
"Q9BSY9_IDR_156_194",1
"Q9BT09_IDR_1_42",0.496293880190318
"Q9BT09_IDR_213_278",0.503706119809682
"Q9BT23_IDR_1_35",1
"Q9BT25_IDR_1_182",0.501880003554764
"Q9BT25_IDR_352_410",0.498119996445236
"Q9BT43_IDR_111_197",1
"Q9BT49_IDR_97_293",1
"Q9BT56_IDR_1_77",1
"Q9BT67_IDR_1_128",1
"Q9BTE3_IDR_147_225",1
"Q9BTE7_IDR_1_44",1
"Q9BTF0_IDR_123_202",1
"Q9BTK6_IDR_134_254",0.491886566578004
"Q9BTK6_IDR_1_86",0.508113433421996
"Q9BTL3_IDR_44_118",1
"Q9BTL4_IDR_1_205",1
"Q9BTN0_IDR_391_425",0.506975680852162
"Q9BTN0_IDR_566_611",0.493024319147837
"Q9BTP6_IDR_1_51",0.502673760437625
"Q9BTP6_IDR_176_218",0.497326239562375
"Q9BTT0_IDR_149_268",1
"Q9BTT6_IDR_462_524",1
"Q9BTU6_IDR_1_102",1
"Q9BTV6_IDR_379_427",1
"Q9BTV7_IDR_1_158",0.479919256556566
"Q9BTV7_IDR_254_296",0.520080743443434
"Q9BTX1_IDR_389_456",1
"Q9BTX3_IDR_143_173",1
"Q9BU19_IDR_124_325",0.480466720344584
"Q9BU19_IDR_459_519",0.519533279655416
"Q9BU23_IDR_657_707",1
"Q9BU61_IDR_1_40",1
"Q9BU68_IDR_1_103",1
"Q9BU70_IDR_168_320",1
"Q9BU76_IDR_1_50",0.532993880565857
"Q9BU76_IDR_53_263",0.467006119434143
"Q9BUI4_IDR_161_227",1
"Q9BUJ2_IDR_36_207",0.514220604838683
"Q9BUJ2_IDR_600_856",0.485779395161317
"Q9BUL5_IDR_1_334",1
"Q9BUL9_IDR_155_199",1
"Q9BUN1_IDR_18_64",0.318009673818041
"Q9BUN1_IDR_264_304",0.33108676550604
"Q9BUN1_IDR_66_112",0.350903560675919
"Q9BUN5_IDR_1_82",1
"Q9BUN8_IDR_215_251",1
"Q9BUP0_IDR_1_80",1
"Q9BUQ8_IDR_1_275",0.462993114227728
"Q9BUQ8_IDR_278_347",0.537006885772272
"Q9BUR4_IDR_1_143",1
"Q9BUT9_IDR_1_90",1
"Q9BUU2_IDR_60_141",1
"Q9BUV0_IDR_1_290",1
"Q9BUY5_IDR_87_145",1
"Q9BV36_IDR_139_600",0.495085754872621
"Q9BV36_IDR_26_86",0.504914245127379
"Q9BV38_IDR_364_395",1
"Q9BV44_IDR_1_33",0.46862364031162
"Q9BV44_IDR_140_222",0.53137635968838
"Q9BV47_IDR_1_39",1
"Q9BV68_IDR_274_311",0.527689033291841
"Q9BV68_IDR_43_142",0.472310966708159
"Q9BVC5_IDR_62_230",1
"Q9BVC6_IDR_1_48",1
"Q9BVG4_IDR_163_233",1
"Q9BVG8_IDR_1_177",0.515399823411001
"Q9BVG8_IDR_773_833",0.484600176588999
"Q9BVG9_IDR_1_49",0.488321334067163
"Q9BVG9_IDR_435_487",0.511678665932837
"Q9BVH7_IDR_1_73",1
"Q9BVI0_IDR_138_648",0.48880142728275
"Q9BVI0_IDR_784_930",0.51119857271725
"Q9BVJ6_IDR_1_83",0.314570835298024
"Q9BVJ6_IDR_286_589",0.384477254808914
"Q9BVJ6_IDR_738_771",0.300951909893062
"Q9BVL2_IDR_1_244",0.486350156966704
"Q9BVL2_IDR_430_599",0.513649843033296
"Q9BVN2_IDR_1_454",0.527766576725035
"Q9BVN2_IDR_670_841",0.472233423274965
"Q9BVP2_IDR_1_125",0.438990976442221
"Q9BVP2_IDR_459_549",0.561009023557779
"Q9BVS4_IDR_303_535",1
"Q9BVS5_IDR_412_443",0.54490457695442
"Q9BVS5_IDR_43_147",0.45509542304558
"Q9BVT8_IDR_176_208",0.505399408614062
"Q9BVT8_IDR_1_99",0.494600591385938
"Q9BVV2_IDR_1_34",1
"Q9BVV6_IDR_1_106",0.159968140047859
"Q9BVV6_IDR_1300_1440",0.157165746148889
"Q9BVV6_IDR_139_195",0.166948460703886
"Q9BVV6_IDR_197_527",0.154006103064132
"Q9BVV6_IDR_537_1297",0.180746144550191
"Q9BW19_IDR_1_150",1
"Q9BW61_IDR_65_102",1
"Q9BW62_IDR_77_180",1
"Q9BW71_IDR_38_422",0.466587713747598
"Q9BW71_IDR_470_556",0.533412286252402
"Q9BW72_IDR_1_32",1
"Q9BW85_IDR_104_148",0.521175200283582
"Q9BW85_IDR_160_323",0.478824799716418
"Q9BWC9_IDR_25_175",1
"Q9BWE0_IDR_1_373",1
"Q9BWF2_IDR_279_412",0.536996510640028
"Q9BWF2_IDR_428_461",0.463003489359972
"Q9BWF3_IDR_149_364",1
"Q9BWG4_IDR_77_385",1
"Q9BWG6_IDR_66_186",1
"Q9BWH2_IDR_1_50",1
"Q9BWH6_IDR_264_321",0.515308854138141
"Q9BWH6_IDR_35_232",0.484691145861859
"Q9BWK5_IDR_19_49",0.466413974012574
"Q9BWK5_IDR_72_142",0.533586025987426
"Q9BWL3_IDR_1_42",0.494726186404805
"Q9BWL3_IDR_194_253",0.505273813595195
"Q9BWN1_IDR_1_473",0.491669250922339
"Q9BWN1_IDR_526_560",0.508330749077661
"Q9BWP8_IDR_1_122",1
"Q9BWQ6_IDR_1_72",1
"Q9BWQ8_IDR_1_85",1
"Q9BWS9_IDR_1_43",1
"Q9BWT1_IDR_1_234",1
"Q9BWT3_IDR_498_736",1
"Q9BWV7_IDR_423_546",0.482098496529295
"Q9BWW4_IDR_76_388",1
"Q9BWW8_IDR_1_36",0.518659687192442
"Q9BWW8_IDR_84_139",0.481340312807558
"Q9BWW9_IDR_353_433",1
"Q9BWX1_IDR_303_381",1
"Q9BWX5_IDR_1_207",0.460802289178113
"Q9BWX5_IDR_219_397",0.539197710821887
"Q9BX10_IDR_1_67",1
"Q9BX26_IDR_390_1339",1
"Q9BX40_IDR_351_385",0.486232549146037
"Q9BX40_IDR_83_307",0.513767450853963
"Q9BX46_IDR_203_236",1
"Q9BX59_IDR_430_468",1
"Q9BX63_IDR_197_239",0.31306173272018
"Q9BX63_IDR_71_194",0.294891756711102
"Q9BX63_IDR_893_1249",0.392046510568718
"Q9BX66_IDR_1_793",0.515757256897577
"Q9BX66_IDR_929_1236",0.484242743102423
"Q9BX67_IDR_273_310",1
"Q9BXB4_IDR_1_57",0.455932211858645
"Q9BXB4_IDR_162_366",0.544067788141355
"Q9BXB5_IDR_1_75",0.45411154362358
"Q9BXB5_IDR_178_395",0.54588845637642
"Q9BXB7_IDR_1_106",1
"Q9BXC0_IDR_294_346",1
"Q9BXF3_IDR_171_239",0.352117920371111
"Q9BXF3_IDR_288_445",0.333554943677739
"Q9BXF3_IDR_540_1484",0.31432713595115
"Q9BXF6_IDR_174_595",1
"Q9BXF9_IDR_1_48",1
"Q9BXG8_IDR_319_430",0.499287786391614
"Q9BXG8_IDR_85_206",0.500712213608386
"Q9BXI6_IDR_1_52",0.513508318847978
"Q9BXI6_IDR_375_508",0.486491681152022
"Q9BXI9_IDR_1_45",0.505273816057092
"Q9BXI9_IDR_68_138",0.494726183942908
"Q9BXJ0_IDR_1_100",1
"Q9BXJ1_IDR_1_140",1
"Q9BXJ2_IDR_15_141",1
"Q9BXN1_IDR_1_62",1
"Q9BXN2_IDR_1_114",1
"Q9BXP2_IDR_1_60",0.314030450311659
"Q9BXP2_IDR_683_720",0.341234567368297
"Q9BXP2_IDR_807_863",0.344734982320044
"Q9BXP5_IDR_1_95",0.300984562192284
"Q9BXP5_IDR_258_415",0.303572605228339
"Q9BXP5_IDR_540_598",0.395442832579378
"Q9BXP8_IDR_94_253",1
"Q9BXQ6_IDR_1_189",0.494087839932137
"Q9BXQ6_IDR_251_309",0.505912160067863
"Q9BXR5_IDR_781_811",1
"Q9BXS0_IDR_1_39",0.50699673662363
"Q9BXS0_IDR_98_654",0.49300326337637
"Q9BXS4_IDR_190_265",1
"Q9BXS6_IDR_45_441",1
"Q9BXS9_IDR_593_660",1
"Q9BXT2_IDR_1_35",1
"Q9BXV9_IDR_54_100",1
"Q9BXW6_IDR_429_539",1
"Q9BXW7_IDR_1_42",1
"Q9BXW9_IDR_1400_1451",0.339385529849368
"Q9BXW9_IDR_1_44",0.33171150928298
"Q9BXW9_IDR_849_914",0.328902960867652
"Q9BXX0_IDR_111_255",0.271514199915005
"Q9BXX0_IDR_511_542",0.281102149804199
"Q9BXX0_IDR_77_108",0.232411684320289
"Q9BXX0_IDR_776_899",0.214971965960507
"Q9BXX2_IDR_265_1024",1
"Q9BXX3_IDR_1062_1107",0.49471513166503
"Q9BXX3_IDR_265_1048",0.50528486833497
"Q9BXY0_IDR_194_279",1
"Q9BXY4_IDR_202_272",1
"Q9BXY8_IDR_1_57",1
"Q9BY07_IDR_217_293",0.326824249263414
"Q9BY07_IDR_41_91",0.320979465754294
"Q9BY07_IDR_419_482",0.352196284982291
"Q9BY08_IDR_1_33",1
"Q9BY11_IDR_307_384",1
"Q9BY12_IDR_157_545",0.347966180647121
"Q9BY12_IDR_38_95",0.327651463438774
"Q9BYC5_IDR_1_34",1
"Q9BYD3_IDR_1_42",1
"Q9BYD6_IDR_1_74",1
"Q9BYE0_IDR_127_218",1
"Q9BYE2_IDR_1_197",1
"Q9BYE3_IDR_1_92",1
"Q9BYE7_IDR_1_119",1
"Q9BYE9_IDR_1228_1276",1
"Q9BYF1_IDR_765_805",1
"Q9BYG3_IDR_139_184",0.501675724004743
"Q9BYG3_IDR_187_293",0.498324275995257
"Q9BYG4_IDR_103_142",0.514357523244711
"Q9BYG4_IDR_252_373",0.485642476755289
"Q9BYG5_IDR_251_368",1
"Q9BYH1_IDR_24_236",1
"Q9BYH8_IDR_1_400",1
"Q9BYI3_IDR_307_510",1
"Q9BYJ0_IDR_132_196",1
"Q9BYJ9_IDR_1_46",0.561265211079073
"Q9BYJ9_IDR_196_369",0.438734788920927
"Q9BYQ0_IDR_1_159",1
"Q9BYQ2_IDR_1_153",1
"Q9BYQ3_IDR_1_157",1
"Q9BYQ4_IDR_1_174",1
"Q9BYQ5_IDR_1_204",1
"Q9BYQ6_IDR_1_181",1
"Q9BYQ7_IDR_1_146",1
"Q9BYQ8_IDR_1_208",1
"Q9BYQ9_IDR_1_171",1
"Q9BYR2_IDR_1_167",1
"Q9BYR3_IDR_1_152",1
"Q9BYR4_IDR_1_193",1
"Q9BYR5_IDR_1_136",1
"Q9BYR9_IDR_1_128",1
"Q9BYS1_IDR_1_160",1
"Q9BYT3_IDR_31_98",0.484211834032172
"Q9BYT3_IDR_405_514",0.515788165967828
"Q9BYT5_IDR_1_123",1
"Q9BYT9_IDR_1_152",1
"Q9BYU1_IDR_259_374",0.482162319487903
"Q9BYU1_IDR_62_127",0.517837680512097
"Q9BYU5_IDR_1_128",1
"Q9BYV1_IDR_1_45",1
"Q9BYV6_IDR_329_441",0.45617026124405
"Q9BYV6_IDR_447_532",0.54382973875595
"Q9BYV7_IDR_1_41",1
"Q9BYV8_IDR_318_373",0.457442759637649
"Q9BYV8_IDR_82_137",0.542557240362351
"Q9BYV9_IDR_134_611",0.474439431307107
"Q9BYV9_IDR_737_822",0.525560568692893
"Q9BYZ6_IDR_302_367",1
"Q9BZ11_IDR_726_813",1
"Q9BZ19_IDR_1_88",1
"Q9BZ23_IDR_1_206",1
"Q9BZ29_IDR_1189_1288",0.345806096468232
"Q9BZ29_IDR_1_36",0.322972466079307
"Q9BZ29_IDR_287_320",0.331221437452461
"Q9BZ67_IDR_376_408",1
"Q9BZ71_IDR_281_384",0.265744581723183
"Q9BZ71_IDR_490_534",0.237635457505763
"Q9BZ71_IDR_64_123",0.261825073507389
"Q9BZ71_IDR_909_974",0.234794887263664
"Q9BZ72_IDR_1282_1349",0.184439679546374
"Q9BZ72_IDR_256_365",0.205466019840172
"Q9BZ72_IDR_368_419",0.22264548859939
"Q9BZ72_IDR_579_709",0.191006412141598
"Q9BZ72_IDR_840_898",0.196442399872466
"Q9BZ76_IDR_1199_1235",1
"Q9BZ81_IDR_1_36",0.533536538155918
"Q9BZ81_IDR_243_275",0.466463461844082
"Q9BZ95_IDR_1_262",0.513890661686007
"Q9BZ95_IDR_396_700",0.486109338313993
"Q9BZA7_IDR_837_1256",1
"Q9BZA8_IDR_869_1250",1
"Q9BZC1_IDR_1_50",0.503794071438366
"Q9BZC1_IDR_282_354",0.496205928561634
"Q9BZC7_IDR_1324_1424",0.342426755333822
"Q9BZC7_IDR_2367_2417",0.317374435775765
"Q9BZC7_IDR_350_398",0.340198808890413
"Q9BZD2_IDR_1_44",1
"Q9BZF1_IDR_1_124",0.324348279609767
"Q9BZF1_IDR_273_402",0.356990770517128
"Q9BZF1_IDR_771_877",0.318660949873104
"Q9BZF2_IDR_144_466",1
"Q9BZF3_IDR_1_66",0.228470782471603
"Q9BZF3_IDR_184_278",0.259800429259939
"Q9BZF3_IDR_281_381",0.247222941589388
"Q9BZF3_IDR_395_553",0.264505846679071
"Q9BZF9_IDR_257_631",0.499574114860333
"Q9BZF9_IDR_656_706",0.500425885139667
"Q9BZG1_IDR_227_259",1
"Q9BZG8_IDR_1_34",0.489129294653878
"Q9BZG8_IDR_398_443",0.510870705346122
"Q9BZI1_IDR_173_459",1
"Q9BZI7_IDR_1_48",0.521254942479568
"Q9BZI7_IDR_209_483",0.478745057520432
"Q9BZJ0_IDR_152_183",0.501426812395853
"Q9BZJ0_IDR_83_118",0.498573187604147
"Q9BZJ3_IDR_1_34",1
"Q9BZJ4_IDR_1_34",1
"Q9BZR6_IDR_289_455",1
"Q9BZR8_IDR_33_157",1
"Q9BZR9_IDR_393_434",1
"Q9BZS1_IDR_1_188",0.48458344684073
"Q9BZS1_IDR_244_309",0.51541655315927
"Q9BZV1_IDR_1_114",1
"Q9BZV2_IDR_202_254",0.492108523168422
"Q9BZV2_IDR_466_496",0.507891476831578
"Q9BZV3_IDR_169_236",0.341418776185836
"Q9BZV3_IDR_35_74",0.319897672751663
"Q9BZV3_IDR_393_835",0.338683551062501
"Q9BZW2_IDR_163_233",1
"Q9BZW7_IDR_1_36",0.344642180625345
"Q9BZW7_IDR_60_90",0.340967454910896
"Q9BZW7_IDR_625_698",0.314390364463759
"Q9BZZ5_IDR_446_524",1
"Q9C000_IDR_77_205",1
"Q9C004_IDR_1_155",1
"Q9C005_IDR_1_47",1
"Q9C009_IDR_1_119",0.522463612246558
"Q9C0A1_IDR_1_106",0.12796523039288
"Q9C0A1_IDR_1645_2065",0.125541480784327
"Q9C0A1_IDR_2122_2338",0.113028317509095
"Q9C0A1_IDR_2395_2439",0.130933053205449
"Q9C0A1_IDR_2517_2572",0.122142616374032
"Q9C0A1_IDR_295_822",0.129774259753894
"Q9C0A1_IDR_824_869",0.127770567555939
"Q9C0A1_IDR_878_1639",0.122844474424385
"Q9C0A6_IDR_119_205",0.339380062963249
"Q9C0A6_IDR_15_45",0.362143516222881
"Q9C0A6_IDR_406_1442",0.29847642081387
"Q9C0B0_IDR_150_208",0.343921955869418
"Q9C0B0_IDR_222_293",0.328121838232635
"Q9C0B0_IDR_295_654",0.327956205897948
"Q9C0B1_IDR_162_194",1
"Q9C0B2_IDR_1128_1172",0.228081785763482
"Q9C0B2_IDR_1_79",0.249757897577482
"Q9C0B2_IDR_359_488",0.253895381214188
"Q9C0B2_IDR_662_730",0.268264935444849
"Q9C0B5_IDR_286_699",1
"Q9C0D4_IDR_217_320",0.2417553638884
"Q9C0D4_IDR_368_670",0.240759879619443
"Q9C0D4_IDR_676_912",0.246192817946443
"Q9C0D5_IDR_1_358",0.315835233516379
"Q9C0D5_IDR_1422_1861",0.339017940685565
"Q9C0D5_IDR_434_488",0.345146825798056
"Q9C0D6_IDR_1_94",0.521216930712152
"Q9C0D6_IDR_470_1143",0.478783069287848
"Q9C0D7_IDR_204_236",0.344890128203713
"Q9C0D7_IDR_404_774",0.32271170629288
"Q9C0D7_IDR_51_160",0.332398165503407
"Q9C0E4_IDR_1_38",0.333867164931603
"Q9C0E4_IDR_339_444",0.321053210443176
"Q9C0E4_IDR_740_932",0.345079624625221
"Q9C0E8_IDR_142_248",0.473632807316053
"Q9C0E8_IDR_308_428",0.526367192683947
"Q9C0F0_IDR_1_35",0.336730653778198
"Q9C0F0_IDR_320_2208",0.334892869887546
"Q9C0F0_IDR_74_318",0.328376476334256
"Q9C0F1_IDR_124_237",0.492775331210263
"Q9C0K1_IDR_224_298",1
"Q9C0K7_IDR_13_46",0.519093974595106
"Q9C0K7_IDR_298_335",0.480906025404894
"Q9GZM5_IDR_305_350",0.506735831301109
"Q9GZM5_IDR_40_106",0.493264168698891
"Q9GZM8_IDR_74_345",1
"Q9GZN0_IDR_225_285",1
"Q9GZN2_IDR_84_237",1
"Q9GZN4_IDR_1_46",1
"Q9GZN6_IDR_1_99",0.52312188699404
"Q9GZN6_IDR_689_736",0.47687811300596
"Q9GZP1_IDR_144_188",1
"Q9GZP8_IDR_1_106",1
"Q9GZQ4_IDR_350_415",1
"Q9GZQ6_IDR_351_430",1
"Q9GZR1_IDR_1_35",0.213647767642204
"Q9GZR1_IDR_37_438",0.233638869101233
"Q9GZR1_IDR_599_644",0.266346291077282
"Q9GZR1_IDR_779_966",0.28636707217928
"Q9GZR2_IDR_1_69",0.501011398893475
"Q9GZV5_IDR_153_357",0.51960361163544
"Q9GZV5_IDR_57_121",0.48039638836456
"Q9GZV8_IDR_109_191",1
"Q9GZV9_IDR_140_251",1
"Q9GZW8_IDR_1_66",1
"Q9GZX3_IDR_1_37",1
"Q9GZX5_IDR_58_205",1
"Q9GZX6_IDR_1_32",1
"Q9GZY0_IDR_1_119",1
"Q9GZY4_IDR_1_36",1
"Q9GZY6_IDR_1_114",0.49282393409011
"Q9GZY6_IDR_145_243",0.50717606590989
"Q9GZY8_IDR_1_84",0.542715221312017
"Q9GZY8_IDR_87_301",0.457284778687983
"Q9GZZ0_IDR_1_275",0.48858920708461
"Q9GZZ0_IDR_279_328",0.51141079291539
"Q9GZZ7_IDR_258_299",1
"Q9H000_IDR_1_44",0.52367562939671
"Q9H000_IDR_46_169",0.47632437060329
"Q9H079_IDR_1_138",1
"Q9H089_IDR_1_31",0.232962869588864
"Q9H089_IDR_247_358",0.266082745867695
"Q9H089_IDR_565_596",0.256643111806417
"Q9H089_IDR_599_658",0.244311272737024
"Q9H091_IDR_112_198",0.505237638139745
"Q9H091_IDR_701_742",0.494762361860255
"Q9H093_IDR_1_49",0.516214355320342
"Q9H093_IDR_308_559",0.483785644679658
"Q9H094_IDR_16_570",1
"Q9H095_IDR_1_44",0.522432448284101
"Q9H095_IDR_84_144",0.477567551715899
"Q9H098_IDR_59_131",1
"Q9H0A0_IDR_991_1025",1
"Q9H0A6_IDR_32_85",1
"Q9H0A9_IDR_1_191",1
"Q9H0B3_IDR_1_1096",1
"Q9H0B6_IDR_499_535",0.504127160833585
"Q9H0B6_IDR_590_622",0.495872839166415
"Q9H0B8_IDR_238_280",1
"Q9H0C3_IDR_419_466",0.484186002676527
"Q9H0C3_IDR_471_514",0.515813997323474
"Q9H0C5_IDR_1_44",1
"Q9H0C8_IDR_1_99",1
"Q9H0D2_IDR_1213_1285",0.255311525142949
"Q9H0D2_IDR_1_216",0.248255909623124
"Q9H0D2_IDR_1300_1346",0.261198941484927
"Q9H0D2_IDR_221_975",0.235233623749
"Q9H0D6_IDR_414_507",0.529807480360715
"Q9H0D6_IDR_859_950",0.470192519639285
"Q9H0F6_IDR_305_350",0.482110276328883
"Q9H0G5_IDR_1_558",1
"Q9H0H0_IDR_952_985",1
"Q9H0H5_IDR_129_282",0.498053101379814
"Q9H0H5_IDR_548_623",0.501946898620186
"Q9H0I2_IDR_1_275",1
"Q9H0I3_IDR_1_46",0.543418891788387
"Q9H0I3_IDR_52_100",0.456581108211613
"Q9H0J4_IDR_1_59",0.364553968569445
"Q9H0J4_IDR_1608_1663",0.330926439274713
"Q9H0J4_IDR_61_1217",0.304519592155841
"Q9H0J9_IDR_232_270",1
"Q9H0K1_IDR_341_896",1
"Q9H0K4_IDR_1_181",0.321398044302421
"Q9H0K4_IDR_365_420",0.335209393988136
"Q9H0K4_IDR_561_594",0.343392561709444
"Q9H0K6_IDR_49_125",1
"Q9H0L4_IDR_193_572",1
"Q9H0M0_IDR_148_368",0.501116023326808
"Q9H0M0_IDR_415_454",0.498883976673192
"Q9H0M4_IDR_1_248",0.49156195387385
"Q9H0M4_IDR_431_637",0.50843804612615
"Q9H0M5_IDR_69_163",1
"Q9H0N5_IDR_1_32",1
"Q9H0Q3_IDR_59_95",1
"Q9H0R3_IDR_1_42",1
"Q9H0S4_IDR_415_455",1
"Q9H0U3_IDR_1_34",1
"Q9H0U9_IDR_1_223",1
"Q9H0X9_IDR_728_866",0.294145893143733
"Q9H116_IDR_131_316",0.466328057226115
"Q9H116_IDR_611_681",0.533671942773885
"Q9H147_IDR_134_183",0.504430630525877
"Q9H147_IDR_1_60",0.495569369474123
"Q9H156_IDR_266_320",0.443307491949907
"Q9H156_IDR_647_743",0.556692508050093
"Q9H159_IDR_1_39",1
"Q9H160_IDR_125_206",1
"Q9H161_IDR_1_232",0.531216595283109
"Q9H1B7_IDR_511_708",0.482924554406865
"Q9H1C0_IDR_312_372",1
"Q9H1C3_IDR_1_46",1
"Q9H1C4_IDR_1_54",0.537517496438102
"Q9H1C4_IDR_521_597",0.462482503561898
"Q9H1C7_IDR_1_40",1
"Q9H1D0_IDR_1_42",0.488045002018059
"Q9H1D0_IDR_692_760",0.511954997981941
"Q9H1E3_IDR_1_243",1
"Q9H1E5_IDR_219_349",1
"Q9H1F0_IDR_1_35",1
"Q9H1H1_IDR_65_148",1
"Q9H1H9_IDR_1374_1789",0.532478872530782
"Q9H1H9_IDR_547_577",0.467521127469218
"Q9H1I8_IDR_408_465",0.481699666081191
"Q9H1I8_IDR_509_757",0.518300333918809
"Q9H1J1_IDR_1_65",0.503237547654857
"Q9H1J1_IDR_225_476",0.496762452345143
"Q9H1K0_IDR_206_246",0.32390510124996
"Q9H1K0_IDR_379_468",0.318108460740104
"Q9H211_IDR_1_170",0.480132039142886
"Q9H211_IDR_369_432",0.519867960857114
"Q9H221_IDR_1_35",1
"Q9H222_IDR_1_33",1
"Q9H228_IDR_327_398",1
"Q9H246_IDR_1_91",1
"Q9H251_IDR_3320_3354",1
"Q9H252_IDR_140_203",0.511076854940488
"Q9H252_IDR_717_960",0.488923145059512
"Q9H254_IDR_2119_2153",0.345501354581681
"Q9H254_IDR_2174_2437",0.311002835677722
"Q9H254_IDR_2529_2564",0.343495809740597
"Q9H257_IDR_166_283",0.526018420748505
"Q9H257_IDR_341_536",0.473981579251495
"Q9H293_IDR_1_81",1
"Q9H2A3_IDR_1_121",0.504180351712648
"Q9H2A3_IDR_175_272",0.495819648287352
"Q9H2A7_IDR_103_238",0.484479077755987
"Q9H2A7_IDR_1_33",0.515520922244013
"Q9H2A9_IDR_1_144",1
"Q9H2J7_IDR_658_707",0.501724969107576
"Q9H2K0_IDR_245_278",0.527035002843264
"Q9H2K0_IDR_27_77",0.472964997156736
"Q9H2K2_IDR_805_873",1
"Q9H2L5_IDR_75_170",1
"Q9H2K8_IDR_301_507",0.488330309435464
"Q9H2K8_IDR_558_595",0.511669690564536
"Q9H2P0_IDR_132_163",0.250939312211004
"Q9H2P0_IDR_194_449",0.232728018511852
"Q9H2P0_IDR_690_745",0.241406266829915
"Q9H2P0_IDR_841_1102",0.274926402447229
"Q9H2S1_IDR_1_67",0.338572188528025
"Q9H2S1_IDR_535_579",0.325020082567765
"Q9H2S1_IDR_69_118",0.336407728904211
"Q9H2S6_IDR_196_246",1
"Q9H2S9_IDR_1_513",1
"Q9H2U1_IDR_1_179",1
"Q9H2U2_IDR_1_31",1
"Q9H2U9_IDR_693_754",1
"Q9H2V7_IDR_1_52",1
"Q9H307_IDR_279_717",0.476772495140256
"Q9H320_IDR_1_206",1
"Q9H321_IDR_1_246",1
"Q9H322_IDR_1_139",1
"Q9H329_IDR_1_62",0.488279225761426
"Q9H329_IDR_369_900",0.511720774238574
"Q9H330_IDR_1_45",0.305977011999771
"Q9H330_IDR_236_354",0.365038924404556
"Q9H330_IDR_846_879",0.328984063595674
"Q9H334_IDR_1_297",0.306091798139606
"Q9H334_IDR_357_442",0.327982452413216
"Q9H334_IDR_543_677",0.365925749447179
"Q9H336_IDR_245_287",1
"Q9H347_IDR_174_608",0.495487320074449
"Q9H347_IDR_94_172",0.504512679925551
"Q9H361_IDR_433_538",1
"Q9H3C7_IDR_362_621",1
"Q9H3D4_IDR_119_161",0.361816860273553
"Q9H3D4_IDR_351_399",0.32492902853261
"Q9H3D4_IDR_428_542",0.313254111193837
"Q9H3R1_IDR_1_75",1
"Q9H3R2_IDR_1_176",1
"Q9H3R5_IDR_1_50",1
"Q9H3S1_IDR_1_35",0.325704228423121
"Q9H3S1_IDR_645_678",0.330577844572152
"Q9H3S1_IDR_709_761",0.343717927004727
"Q9H3S3_IDR_1_87",1
"Q9H3S7_IDR_1464_1587",0.2212984979308
"Q9H3S7_IDR_1589_1620",0.2060851329275
"Q9H3S7_IDR_705_784",0.207063568565964
"Q9H3S7_IDR_851_926",0.185332347029247
"Q9H3S7_IDR_928_1158",0.180220453546489
"Q9H3T2_IDR_541_930",1
"Q9H3T3_IDR_629_888",1
"Q9H3Y8_IDR_1_58",0.500653635110001
"Q9H3Y8_IDR_61_114",0.499346364889999
"Q9H3Z4_IDR_133_198",1
"Q9H400_IDR_1_295",1
"Q9H410_IDR_1_109",1
"Q9H422_IDR_53_85",0.240500118645201
"Q9H4B6_IDR_1_196",1
"Q9H4B8_IDR_1_73",1
"Q9H4D0_IDR_793_875",0.517272290225673
"Q9H4D0_IDR_888_945",0.482727709774327
"Q9H4D5_IDR_1_109",1
"Q9H4E7_IDR_472_631",1
"Q9H4F1_IDR_1_49",1
"Q9H4F8_IDR_284_314",1
"Q9H4G0_IDR_1_92",0.500828163211407
"Q9H4G0_IDR_391_881",0.499171836788593
"Q9H4G1_IDR_1_39",1
"Q9H4H8_IDR_299_507",1
"Q9H4I0_IDR_373_479",0.534631563300221
"Q9H4I0_IDR_98_298",0.465368436699779
"Q9H4I2_IDR_1_139",0.202519966056468
"Q9H4I2_IDR_154_350",0.15658829917128
"Q9H4I2_IDR_354_541",0.170509873390987
"Q9H4I2_IDR_543_622",0.142846362729267
"Q9H4I2_IDR_664_771",0.158452544682142
"Q9H4I2_IDR_888_956",0.169082953969857
"Q9H4Z2_IDR_171_244",0.262270354172204
"Q9H4Z2_IDR_248_459",0.234182157821929
"Q9H4Z2_IDR_681_924",0.260940181013164
"Q9H4Z3_IDR_1_33",0.346631279390053
"Q9H4Z3_IDR_669_704",0.342155029965816
"Q9H4Z3_IDR_82_158",0.311213690644131
"Q9H501_IDR_538_602",0.251753614690182
"Q9H501_IDR_610_748",0.243402654960455
"Q9H501_IDR_75_343",0.25580577465819
"Q9H501_IDR_792_825",0.249037955691172
"Q9H511_IDR_1_48",1
"Q9H582_IDR_1095_1198",0.467359180577898
"Q9H582_IDR_1_1037",0.532640819422102
"Q9H583_IDR_1169_1199",1
"Q9H598_IDR_1_112",1
"Q9H5H4_IDR_1_262",1
"Q9H5I5_IDR_148_198",0.148176728495724
"Q9H5I5_IDR_360_416",0.145859034019397
"Q9H5I5_IDR_421_490",0.163057540857065
"Q9H5I5_IDR_608_675",0.133509192573742
