"","GO0051276_chromosome_organization"
"Q06418_IDR_856_890",0.524285359743003
"Q06455_IDR_1_604",1
"Q06710_IDR_118_380",0.493399696644432
"Q06710_IDR_383_450",0.506600303355568
"Q06732_IDR_72_246",1
"Q06787_IDR_323_399",0.522318615639352
"Q06787_IDR_409_632",0.477681384360648
"Q06828_IDR_37_70",1
"Q06889_IDR_1_387",1
"Q06945_IDR_124_440",0.378831068575238
"Q06945_IDR_1_65",0.302658614828162
"Q06945_IDR_72_114",0.3185103165966
"Q07001_IDR_365_427",1
"Q07002_IDR_1_93",1
"Q07011_IDR_160_255",1
"Q07021_IDR_1_76",1
"Q07065_IDR_1_123",0.48935240944308
"Q07065_IDR_372_483",0.51064759055692
"Q07075_IDR_1_83",1
"Q07092_IDR_231_1604",1
"Q07108_IDR_1_70",1
"Q07157_IDR_110_186",0.319689358625543
"Q07157_IDR_271_396",0.364769867973842
"Q07157_IDR_806_1627",0.315540773400615
"Q07283_IDR_91_1943",1
"Q07817_IDR_28_79",1
"Q07820_IDR_20_171",1
"Q07837_IDR_1_60",1
"Q07864_IDR_1189_1248",0.500816717067555
"Q07864_IDR_1935_1971",0.499183282932445
"Q07869_IDR_166_207",0.528837679260909
"Q07869_IDR_1_96",0.471162320739091
"Q07889_IDR_1020_1333",1
"Q07890_IDR_1018_1332",1
"Q07912_IDR_483_571",0.337619351999091
"Q07912_IDR_573_957",0.303667350532673
"Q07912_IDR_73_113",0.358713297468236
"Q07955_IDR_196_248",1
"Q07960_IDR_1_57",1
"Q07973_IDR_1_50",1
"Q08043_IDR_1_32",1
"Q08050_IDR_115_233",0.203551753936135
"Q08050_IDR_1_54",0.237701214163915
"Q08050_IDR_315_621",0.362589111872117
"Q08050_IDR_684_715",0.196157920027833
"Q08116_IDR_1_45",1
"Q08117_IDR_103_197",1
"Q08170_IDR_176_494",1
"Q08174_IDR_1_52",0.402139218203461
"Q08397_IDR_232_307",0.503312902271278
"Q08397_IDR_78_177",0.496687097728722
"Q08462_IDR_1_33",0.514324536370083
"Q08462_IDR_468_548",0.485675463629918
"Q08493_IDR_1_304",0.446513121226101
"Q08493_IDR_663_712",0.553486878773899
"Q08495_IDR_35_327",1
"Q08499_IDR_1_375",0.472549698869805
"Q08499_IDR_739_809",0.527450301130195
"Q08648_IDR_1_81",1
"Q08708_IDR_136_203",1
"Q08828_IDR_1059_1119",0.296743960047757
"Q08828_IDR_1_32",0.331596298975786
"Q08828_IDR_482_561",0.371659740976457
"Q08945_IDR_427_547",0.388269055935711
"Q08945_IDR_616_709",0.611730944064289
"Q08999_IDR_1_41",0.351402610022664
"Q08999_IDR_627_714",0.32720002799741
"Q08999_IDR_936_1006",0.321397361979926
"Q08AD1_IDR_347_1346",1
"Q08AE8_IDR_1_36",0.242532092008441
"Q08AE8_IDR_348_553",0.254324290143415
"Q08AE8_IDR_647_687",0.249169281516978
"Q08AE8_IDR_718_756",0.253974336331166
"Q08AG5_IDR_48_142",0.513618596844984
"Q09328_IDR_1_39",1
"Q09428_IDR_622_673",0.471053674386936
"Q09428_IDR_933_989",0.528946325613064
"Q09470_IDR_1_33",0.49021074947074
"Q09470_IDR_420_495",0.50978925052926
"Q09472_IDR_1_1047",0.319229360243216
"Q09472_IDR_1523_1575",0.403466704549545
"Q09472_IDR_1811_2414",0.277303935207239
"Q09666_IDR_1_32",0.149545077466436
"Q09666_IDR_350_403",0.179556022526147
"Q09666_IDR_4718_4843",0.206626337584908
"Q09666_IDR_4845_5871",0.284043321519616
"Q09666_IDR_75_348",0.180229240902894
"Q09MP3_IDR_1052_1089",0.191056719281813
"Q09MP3_IDR_1_248",0.198466667989177
"Q09MP3_IDR_727_781",0.195707028565284
"Q09MP3_IDR_798_946",0.209369838108329
"Q09MP3_IDR_985_1049",0.205399746055397
"Q0D2I5_IDR_1_188",0.295847029008289
"Q0D2I5_IDR_359_398",0.350834079506107
"Q0VDD8_IDR_151_249",1
"Q0VDE8_IDR_1_80",1
"Q0VF96_IDR_1235_1302",0.500454860502399
"Q0VF96_IDR_64_627",0.499545139497601
"Q0VFZ6_IDR_1_43",1
"Q0VG99_IDR_134_361",0.464892299367693
"Q0VG99_IDR_19_130",0.535107700632307
"Q0VGE8_IDR_59_227",1
"Q0WX57_IDR_1_56",0.320781136725615
"Q0ZGT2_IDR_1_270",0.305014275691341
"Q0WX57_IDR_379_464",0.332882364171186
"Q0WX57_IDR_469_528",0.346336499103199
"Q0ZGT2_IDR_273_327",0.204568846168381
"Q0ZGT2_IDR_340_394",0.211087018806155
"Q0ZGT2_IDR_406_579",0.279329859334124
"Q10469_IDR_1_83",1
"Q10471_IDR_1_75",1
"Q10472_IDR_1_62",1
"Q10570_IDR_406_454",0.388463110360085
"Q10570_IDR_715_776",0.310654624978182
"Q12772_IDR_1_342",0.454531090105783
"Q12772_IDR_389_475",0.545468909894217
"Q12774_IDR_1_1148",1
"Q12778_IDR_1_158",0.464494693030428
"Q12778_IDR_243_570",0.535505306969572
"Q12789_IDR_1059_1100",0.113135614587537
"Q12789_IDR_1139_1246",0.198500870207029
"Q12789_IDR_1606_1638",0.136417577846426
"Q12789_IDR_1823_1972",0.117990892596892
"Q12789_IDR_437_608",0.176657914417974
"Q12789_IDR_716_777",0.139856289409715
"Q12789_IDR_818_870",0.117440840934427
"Q12791_IDR_1181_1236",0.310002935317453
"Q12791_IDR_1_69",0.320298255397671
"Q12791_IDR_717_804",0.369698809284876
"Q12792_IDR_315_350",1
"Q12796_IDR_1_283",1
"Q12797_IDR_1_83",0.387634438448517
"Q12797_IDR_85_336",0.612365561551483
"Q12800_IDR_1_61",1
"Q12840_IDR_371_439",0.526948768557711
"Q12840_IDR_779_1032",0.473051231442289
"Q12851_IDR_292_464",1
"Q12852_IDR_1_71",0.44459246526441
"Q12852_IDR_421_859",0.55540753473559
"Q12857_IDR_188_399",1
"Q12866_IDR_42_72",1
"Q12870_IDR_1_85",1
"Q12872_IDR_266_451",0.337097665793744
"Q12872_IDR_510_927",0.662902334206256
"Q12873_IDR_1324_1393",0.171761887304961
"Q12873_IDR_1517_1703",0.282355371126517
"Q12873_IDR_199_377",0.257633821827561
"Q12873_IDR_31_132",0.288248919740962
"Q12874_IDR_290_331",0.499341136171033
"Q12874_IDR_333_377",0.500658863828967
"Q12879_IDR_875_1379",1
"Q12884_IDR_1_38",1
"Q12923_IDR_1198_1358",0.153780118646455
"Q12923_IDR_1456_1487",0.138801699089934
"Q12923_IDR_1599_1777",0.149768998538113
"Q12923_IDR_1971_2172",0.162103636786579
"Q12923_IDR_937_1050",0.135771866404546
"Q12929_IDR_1_61",0.20536569009926
"Q12929_IDR_186_264",0.209438242178621
"Q12929_IDR_462_493",0.195050049439966
"Q12929_IDR_495_530",0.203130859726101
"Q12929_IDR_592_715",0.187015158556052
"Q12931_IDR_1_87",1
"Q12934_IDR_1_40",0.216778258848907
"Q12934_IDR_318_427",0.246153426877315
"Q12934_IDR_508_616",0.258953719790332
"Q12934_IDR_634_665",0.278114594483447
"Q12946_IDR_1_46",1
"Q12947_IDR_1_98",0.48825822671006
"Q12947_IDR_255_408",0.51174177328994
"Q12948_IDR_165_527",1
"Q12950_IDR_1_102",0.54553947849244
"Q12986_IDR_1_340",1
"Q12988_IDR_27_67",1
"Q12996_IDR_547_604",0.494861060113574
"Q12996_IDR_650_717",0.505138939886426
"Q13002_IDR_873_908",1
"Q13003_IDR_875_919",1
"Q13009_IDR_1399_1570",0.262609866941562
"Q13009_IDR_1_429",0.230744694150069
"Q13009_IDR_675_711",0.274560833040999
"Q13009_IDR_931_1033",0.23208460586737
"Q13015_IDR_29_66",1
"Q13017_IDR_1113_1254",0.57462879718457
"Q13017_IDR_946_1109",0.42537120281543
"Q13023_IDR_1194_1284",0.152559234421771
"Q13023_IDR_1300_1638",0.167298975131993
"Q13023_IDR_1_57",0.15308083194769
"Q13023_IDR_1640_2109",0.175315513835931
"Q13023_IDR_171_760",0.173339291965643
"Q13075_IDR_1_53",1
"Q13077_IDR_1_88",1
"Q13085_IDR_25_75",1
"Q13087_IDR_1_37",1
"Q13094_IDR_76_417",1
"Q13098_IDR_1_31",1
"Q13099_IDR_1_142",0.454896205337486
"Q13099_IDR_733_833",0.545103794662513
"Q13103_IDR_139_211",1
"Q13105_IDR_114_304",1
"Q13106_IDR_29_148",1
"Q13107_IDR_228_295",0.304309592123853
"Q13107_IDR_637_699",0.361108510602545
"Q13107_IDR_925_963",0.334581897273603
"Q13111_IDR_1_117",0.193701489822176
"Q13111_IDR_120_464",0.264758591996838
"Q13111_IDR_516_551",0.178131758440834
"Q13111_IDR_605_656",0.182856083834354
"Q13111_IDR_831_956",0.180552075905798
"Q13112_IDR_385_559",1
"Q13113_IDR_1_53",0.477741939442053
"Q13113_IDR_56_114",0.522258060557947
"Q13114_IDR_1_31",1
"Q13117_IDR_112_177",0.49531395524053
"Q13117_IDR_453_538",0.50468604475947
"Q13118_IDR_1_365",0.499794868645358
"Q13118_IDR_450_480",0.500205131354642
"Q13123_IDR_1_135",0.482943598352507
"Q13123_IDR_293_479",0.517056401647493
"Q13133_IDR_1_93",1
"Q13136_IDR_1_862",1
"Q13137_IDR_333_396",1
"Q13144_IDR_1_39",0.323609149386281
"Q13144_IDR_455_490",0.356150980864258
"Q13144_IDR_501_548",0.320239869749461
"Q13145_IDR_111_217",1
"Q13148_IDR_263_316",0.499162115305769
"Q13148_IDR_338_414",0.500837884694231
"Q13151_IDR_175_305",1
"Q13153_IDR_134_247",0.511445884890603
"Q13153_IDR_1_72",0.488554115109397
"Q13155_IDR_69_113",1
"Q13156_IDR_1_41",1
"Q13162_IDR_1_47",1
"Q13163_IDR_95_149",1
"Q13164_IDR_1_34",0.539904398861432
"Q13164_IDR_393_725",0.460095601138568
"Q13177_IDR_133_226",0.622453459567859
"Q13177_IDR_1_72",0.377546540432141
"Q13183_IDR_162_211",1
"Q13185_IDR_81_116",1
"Q13188_IDR_300_441",1
"Q13190_IDR_1_56",0.471580987348725
"Q13190_IDR_180_269",0.528419012651275
"Q13191_IDR_429_929",1
"Q13200_IDR_1_44",0.558213575449188
"Q13200_IDR_620_666",0.441786424550812
"Q13201_IDR_15_207",0.309780856874943
"Q13201_IDR_276_386",0.357387729655464
"Q13219_IDR_1_91",1
"Q13224_IDR_1394_1438",0.531737901839531
"Q13224_IDR_873_1330",0.468262098160469
"Q13227_IDR_1_327",1
"Q13233_IDR_1_298",0.300840674159432
"Q13233_IDR_397_442",0.236404717909775
"Q13233_IDR_497_545",0.208536172836555
"Q13233_IDR_872_1236",0.254218435094239
"Q13237_IDR_40_121",1
"Q13239_IDR_240_276",1
"Q13241_IDR_26_56",1
"Q13242_IDR_187_221",1
"Q13243_IDR_180_272",1
"Q13247_IDR_183_344",1
"Q13255_IDR_845_1194",1
"Q13258_IDR_233_266",1
"Q13261_IDR_97_267",1
"Q13263_IDR_1_58",0.509920621402801
"Q13263_IDR_416_624",0.490079378597199
"Q13275_IDR_751_785",1
"Q13330_IDR_674_707",0.311859536355017
"Q13332_IDR_1308_1355",1
"Q13342_IDR_1_32",0.387174280242736
"Q13342_IDR_145_586",0.612825719757264
"Q13351_IDR_33_77",0.529096137661245
"Q13351_IDR_81_274",0.470903862338755
"Q13352_IDR_1_81",1
"Q13356_IDR_216_249",0.456474381412267
"Q13356_IDR_449_482",0.543525618587733
"Q13360_IDR_59_146",1
"Q13361_IDR_133_173",0.513548019599629
"Q13361_IDR_1_81",0.486451980400371
"Q13362_IDR_440_524",1
"Q13363_IDR_404_440",1
"Q13367_IDR_1_31",0.217359452224824
"Q13367_IDR_255_295",0.283725071229169
"Q13367_IDR_649_845",0.498915476546008
"Q13368_IDR_300_365",1
"Q13370_IDR_1016_1071",0.389051743221015
"Q13370_IDR_271_657",0.249084771802304
"Q13432_IDR_1_56",1
"Q13433_IDR_383_418",0.324244929557652
"Q13433_IDR_444_589",0.338861305097761
"Q13433_IDR_93_260",0.336893765344587
"Q13435_IDR_1_54",0.163487562338932
"Q13435_IDR_398_455",0.248703435698572
"Q13435_IDR_59_366",0.258783403076663
"Q13435_IDR_690_780",0.167480570307616
"Q13435_IDR_832_895",0.161545028578217
"Q13438_IDR_262_368",0.352183341785805
"Q13438_IDR_370_500",0.381954797704248
"Q13438_IDR_503_540",0.265861860509947
"Q13439_IDR_1_292",0.28850172750477
"Q13439_IDR_1683_1728",0.238570040618741
"Q13439_IDR_1875_1912",0.245404316648757
"Q13439_IDR_2067_2187",0.227523915227732
"Q13442_IDR_1_118",0.496948785348133
"Q13442_IDR_135_181",0.503051214651867
"Q13443_IDR_1_36",0.489996519511622
"Q13443_IDR_728_819",0.510003480488378
"Q13474_IDR_1_73",0.315017215166616
"Q13474_IDR_733_842",0.339916805445022
"Q13474_IDR_873_957",0.345065979388362
"Q13477_IDR_156_203",0.534561254163074
"Q13477_IDR_211_332",0.465438745836926
"Q13480_IDR_120_286",0.463522110691584
"Q13480_IDR_288_621",0.536477889308416
"Q13487_IDR_130_200",0.511698956109394
"Q13487_IDR_264_304",0.488301043890606
"Q13488_IDR_660_705",1
"Q13489_IDR_102_157",0.475849884261249
"Q13489_IDR_340_377",0.524150115738751
"Q13490_IDR_118_178",0.320552398520523
"Q13490_IDR_1_39",0.353957262850962
"Q13490_IDR_351_392",0.325490338628515
"Q13492_IDR_286_652",1
"Q13495_IDR_1_712",1
"Q13496_IDR_1_32",0.51397960332387
"Q13496_IDR_571_603",0.48602039667613
"Q13501_IDR_204_385",1
"Q13561_IDR_112_206",0.518719950093702
"Q13562_IDR_1_111",1
"Q13563_IDR_1_185",0.316662876087946
"Q13563_IDR_785_832",0.353592826892617
"Q13563_IDR_869_968",0.329744297019437
"Q13568_IDR_127_209",1
"Q13569_IDR_1_112",0.574268227002535
"Q13569_IDR_319_410",0.425731772997465
"Q13572_IDR_324_390",1
"Q13573_IDR_1_40",0.470176938842588
"Q13573_IDR_307_402",0.529823061157412
"Q13574_IDR_1_235",0.473129605563518
"Q13574_IDR_945_1011",0.526870394436482
"Q13585_IDR_326_438",0.490066829388128
"Q13585_IDR_456_585",0.509933170611872
"Q13586_IDR_1_45",0.499261574922271
"Q13586_IDR_462_685",0.500738425077729
"Q13595_IDR_1_116",0.574832003357994
"Q13595_IDR_198_282",0.425167996642006
"Q13596_IDR_1_140",1
"Q13621_IDR_141_171",0.275782455501458
"Q13621_IDR_1_57",0.232771178208882
"Q13621_IDR_64_94",0.244131800733965
"Q13621_IDR_833_901",0.247314565555695
"Q13627_IDR_1_89",0.514316431111429
"Q13627_IDR_482_746",0.485683568888571
"Q13634_IDR_1_46",0.496670549563237
"Q13634_IDR_678_708",0.503329450436763
"Q13635_IDR_1186_1248",0.25387099167772
"Q13635_IDR_1266_1360",0.239397976915977
"Q13635_IDR_1_47",0.260468907972044
"Q13635_IDR_679_721",0.246262123434259
"Q13639_IDR_337_388",1
"Q13651_IDR_260_477",1
"Q13671_IDR_1_54",0.240436111354697
"Q13671_IDR_188_219",0.239139482449934
"Q13671_IDR_231_351",0.249432183617619
"Q13671_IDR_708_783",0.27099222257775
"Q13685_IDR_1_79",1
"Q13686_IDR_350_389",1
"Q13698_IDR_1541_1780",0.304692911159991
"Q13698_IDR_1836_1873",0.332836817265052
"Q13698_IDR_669_758",0.362470271574957
"Q13724_IDR_1_65",1
"Q13733_IDR_1_42",1
"Q13740_IDR_552_583",1
"Q13761_IDR_1_51",0.331164640268105
"Q13761_IDR_283_332",0.323219176950924
"Q13761_IDR_347_408",0.345616182780971
"Q86U44_IDR_164_243",0.543401050963101
"Q86U44_IDR_1_73",0.456598949036899
"Q86U70_IDR_1_61",0.477493435326809
"Q86U70_IDR_260_411",0.522506564673191
"Q86U86_IDR_1100_1133",0.133683511126338
"Q86U86_IDR_1264_1397",0.157934254457634
"Q86U86_IDR_1400_1461",0.11466967620647
"Q86U86_IDR_1_43",0.129740703942562
"Q86U86_IDR_1509_1589",0.0979510955176383
"Q86U86_IDR_294_379",0.104684919594195
"Q86U86_IDR_487_517",0.121065253660421
"Q86U86_IDR_904_941",0.140270585494742
"Q86U90_IDR_1_43",1
"Q86UA1_IDR_1_75",0.474453467084794
"Q86UA1_IDR_602_634",0.525546532915206
"Q86UB2_IDR_1_33",0.246174141939982
"Q86UB2_IDR_150_181",0.280182637170894
"Q86UB2_IDR_433_503",0.235326831510074
"Q86UB2_IDR_85_134",0.23831638937905
"Q86UK5_IDR_1161_1260",0.147720664069617
"Q86UK5_IDR_966_1098",0.137914976868869
"Q86UL3_IDR_1_33",0.472681403883745
"Q86UL3_IDR_62_106",0.527318596116255
"Q86UL8_IDR_1013_1128",0.145688698874949
"Q86UL8_IDR_1231_1455",0.174684960793292
"Q86UL8_IDR_206_301",0.218027935016637
"Q86UL8_IDR_554_598",0.153673082731083
"Q86UL8_IDR_688_763",0.154167641196075
"Q86UL8_IDR_869_906",0.153757681387963
"Q86UN2_IDR_306_431",1
"Q86UN3_IDR_309_420",1
"Q86UN6_IDR_1_31",1
"Q86UP0_IDR_1_38",1
"Q86UP2_IDR_1282_1357",0.259316085938234
"Q86UP2_IDR_1_639",0.438793042835023
"Q86UP2_IDR_836_1001",0.301890871226743
"Q86UP8_IDR_188_321",1
"Q86UQ0_IDR_78_181",1
"Q86UR1_IDR_220_313",1
"Q86UU1_IDR_135_724",0.489752090541601
"Q86UU1_IDR_726_1194",0.510247909458399
"Q86UU5_IDR_1_652",1
"Q86UU9_IDR_1_113",1
"Q86UV5_IDR_612_643",0.519356167111355
"Q86UV5_IDR_874_942",0.480643832888645
"Q86UW2_IDR_57_100",1
"Q86UW6_IDR_1136_1369",0.179748660587124
"Q86UW6_IDR_1437_1490",0.149331380900999
"Q86UW6_IDR_1_44",0.1873602162557
"Q86UW6_IDR_1574_1613",0.15312590385172
"Q86UW6_IDR_586_1012",0.184159386316997
"Q86UW6_IDR_95_311",0.146274452087459
"Q86UW7_IDR_1_78",1
"Q86UW9_IDR_198_405",1
"Q86UX6_IDR_1_54",0.294324627344415
"Q86UX6_IDR_391_435",0.366957414924303
"Q86UX6_IDR_438_486",0.338717957731282
"Q86UY5_IDR_297_401",1
"Q86UY8_IDR_1_50",1
"Q86UZ6_IDR_132_414",0.453436357316156
"Q86UZ6_IDR_506_584",0.546563642683844
"Q86V15_IDR_127_339",0.148192863592542
"Q86V15_IDR_380_456",0.147283404369473
"Q86V15_IDR_47_89",0.156257966275776
"Q86V48_IDR_1_1076",1
"Q86V59_IDR_131_209",0.27185407926969
"Q86V59_IDR_212_374",0.444365439936445
"Q86V59_IDR_379_439",0.283780480793865
"Q86V71_IDR_46_136",1
"Q86V86_IDR_1_31",1
"Q86V87_IDR_178_240",0.501007406788264
"Q86V87_IDR_487_536",0.498992593211735
"Q86V97_IDR_1_38",1
"Q86VB7_IDR_1106_1156",1
"Q86VD1_IDR_444_509",0.416594086752159
"Q86VD1_IDR_516_812",0.583405913247841
"Q86VE0_IDR_86_399",1
"Q86VE3_IDR_1_363",1
"Q86VF2_IDR_400_445",1
"Q86VF7_IDR_1688_1730",1
"Q86VG3_IDR_28_166",1
"Q86VH2_IDR_1141_1179",0.254001657539008
"Q86VH2_IDR_1186_1401",0.388090729049336
"Q86VH2_IDR_342_1012",0.357907613411656
"Q86VH4_IDR_341_481",0.550935855440872
"Q86VH4_IDR_540_590",0.449064144559128
"Q86VH5_IDR_342_477",0.496794077151245
"Q86VH5_IDR_543_581",0.503205922848755
"Q86VI4_IDR_1_89",1
"Q86VK4_IDR_1_183",0.323077041366737
"Q86VR2_IDR_232_466",0.489406876298047
"Q86VR7_IDR_807_867",1
"Q86VR8_IDR_1_114",1
"Q86VS3_IDR_190_260",1
"Q86VS8_IDR_192_251",0.335636800849871
"Q86VS8_IDR_388_489",0.341669357993948
"Q86VS8_IDR_643_718",0.322693841156181
"Q86VV4_IDR_1_38",0.315918618925292
"Q13769_IDR_1_47",0.534810043220312
"Q13829_IDR_271_316",1
"Q13835_IDR_1_241",1
"Q13838_IDR_1_34",1
"Q13873_IDR_512_969",1
"Q13875_IDR_68_183",1
"Q13886_IDR_1_163",1
"Q13887_IDR_155_192",0.338928226653943
"Q13887_IDR_1_82",0.34256675812273
"Q13887_IDR_211_368",0.318505015223328
"Q13895_IDR_1_121",1
"Q13905_IDR_1_87",0.615079560317561
"Q13905_IDR_211_671",0.384920439682439
"Q13946_IDR_1_135",1
"Q13950_IDR_31_97",0.49844371392756
"Q13950_IDR_459_514",0.50155628607244
"Q13951_IDR_149_182",1
"Q13956_IDR_1_49",1
"Q13972_IDR_715_875",1
"Q14003_IDR_1_86",0.308872392300134
"Q14003_IDR_203_265",0.337662245814289
"Q14003_IDR_554_702",0.353465361885577
"Q14004_IDR_1000_1399",0.381997918130096
"Q14004_IDR_1_694",0.618002081869904
"Q14005_IDR_1_207",0.33318213977848
"Q14005_IDR_306_346",0.331441610404242
"Q14005_IDR_444_1080",0.335376249817278
"Q14008_IDR_1078_1157",0.19494474265306
"Q14008_IDR_225_263",0.133377710000794
"Q14008_IDR_496_592",0.21021525748272
"Q14008_IDR_815_847",0.123187085988687
"Q14093_IDR_41_348",1
"Q14094_IDR_273_327",0.505105622821686
"Q14094_IDR_344_377",0.494894377178314
"Q14103_IDR_1_92",1
"Q14106_IDR_117_261",1
"Q14112_IDR_352_418",1
"Q14114_IDR_1_43",0.511621802986971
"Q14114_IDR_739_819",0.488378197013029
"Q14118_IDR_305_493",0.346408113817863
"Q14118_IDR_719_749",0.330543647676391
"Q14118_IDR_806_895",0.323048238505746
"Q14119_IDR_1_231",0.474027700236474
"Q14119_IDR_267_373",0.525972299763526
"Q14123_IDR_456_512",0.41937384478517
"Q14123_IDR_523_709",0.58062615521483
"Q14126_IDR_1056_1118",0.491624928214311
"Q14126_IDR_848_900",0.508375071785689
"Q14134_IDR_1_63",1
"Q14137_IDR_1_134",1
"Q14139_IDR_1_77",1
"Q14157_IDR_90_1087",0.476758961816162
"Q14159_IDR_103_258",0.627799113600786
"Q14159_IDR_1_100",0.372200886399214
"Q14161_IDR_359_635",1
"Q14162_IDR_544_830",1
"Q14165_IDR_216_292",1
"Q14181_IDR_74_165",1
"Q14183_IDR_1_87",1
"Q14184_IDR_1_124",1
"Q14185_IDR_1617_1865",1
"Q14186_IDR_21_113",0.51493450868784
"Q14186_IDR_349_410",0.48506549131216
"Q14188_IDR_355_446",0.498517152818615
"Q14188_IDR_39_129",0.501482847181385
"Q14190_IDR_347_651",1
"Q14191_IDR_1360_1406",0.444733211637358
"Q14191_IDR_303_528",0.555266788362642
"Q14194_IDR_508_572",1
"Q14195_IDR_489_570",1
"Q14201_IDR_121_232",1
"Q14318_IDR_1_89",1
"Q14320_IDR_1_60",0.4162198571202
"Q14320_IDR_62_167",0.5837801428798
"Q14324_IDR_1_49",1
"Q14332_IDR_1_32",0.500694566736705
"Q14332_IDR_152_196",0.499305433263295
"Q14416_IDR_824_872",1
"Q14432_IDR_1029_1078",0.393832095838065
"Q14432_IDR_1092_1141",0.348002990451478
"Q14432_IDR_262_664",0.258164913710457
"Q14435_IDR_1_104",1
"Q14439_IDR_343_433",1
"Q14444_IDR_1_48",0.52991157559687
"Q14444_IDR_247_709",0.47008842440313
"Q14449_IDR_1_104",0.510967546093922
"Q14449_IDR_355_432",0.489032453906078
"Q14451_IDR_1_98",0.49637116331741
"Q14451_IDR_354_427",0.50362883668259
"Q14457_IDR_29_112",1
"Q14469_IDR_1_42",0.519752728306189
"Q14527_IDR_1_53",0.179747935127878
"Q14527_IDR_172_204",0.18675590177008
"Q14527_IDR_321_394",0.290112775903064
"Q14527_IDR_397_473",0.343383387198978
"Q14532_IDR_1_51",0.501602971715182
"Q14532_IDR_405_448",0.498397028284818
"Q14533_IDR_472_505",1
"Q14534_IDR_82_121",1
"Q14541_IDR_329_408",0.478544647155391
"Q14541_IDR_86_131",0.521455352844609
"Q14542_IDR_227_280",1
"Q14549_IDR_1_265",1
"Q14562_IDR_1186_1220",0.218895206174395
"Q14562_IDR_151_260",0.262652329465267
"Q14562_IDR_328_405",0.242836370220306
"Q14562_IDR_95_148",0.275616094140033
"Q14563_IDR_729_771",1
"Q14566_IDR_662_710",1
"Q14571_IDR_1133_1170",0.332448280416312
"Q14571_IDR_926_964",0.300594910310159
"Q14624_IDR_632_664",1
"Q14626_IDR_318_389",1
"Q14641_IDR_47_118",1
"Q14643_IDR_1148_1179",0.225898676256275
"Q14643_IDR_1707_1737",0.187804227534715
"Q14643_IDR_1756_1796",0.169144779152975
"Q14643_IDR_1886_1966",0.24327083431618
"Q14643_IDR_911_975",0.173881482739854
"Q14653_IDR_115_176",1
"Q14657_IDR_1_57",1
"Q14667_IDR_1490_1541",0.348260004366552
"Q14667_IDR_2035_2109",0.326897401418295
"Q14667_IDR_2183_2235",0.324842594215153
"Q14669_IDR_1_408",0.513226245220793
"Q14669_IDR_938_1083",0.486773754779207
"Q14671_IDR_17_558",0.191821184812396
"Q14671_IDR_570_646",0.195743254247809
"Q14671_IDR_663_727",0.200797186146495
"Q14671_IDR_740_779",0.205729599868026
"Q14690_IDR_1401_1585",0.512368058411539
"Q14690_IDR_1_68",0.487631941588461
"Q14692_IDR_1222_1282",0.283654929089483
"Q14692_IDR_1_47",0.196450643131368
"Q14692_IDR_397_744",0.247832726507015
"Q14692_IDR_762_844",0.272061701272134
"Q14693_IDR_105_457",0.527070047629839
"Q14693_IDR_559_621",0.472929952370161
"Q14694_IDR_62_394",1
"Q14696_IDR_1_54",0.431184241344687
"Q14696_IDR_193_234",0.568815758655313
"Q14697_IDR_185_223",1
"Q14699_IDR_168_273",0.426145698548238
"Q14699_IDR_435_578",0.573854301451762
"Q14703_IDR_1_32",1
"Q14714_IDR_1_77",1
"Q14721_IDR_466_858",1
"Q14722_IDR_1_87",1
"Q14728_IDR_1_37",1
"Q14738_IDR_1_99",0.481928116633071
"Q14738_IDR_518_574",0.518071883366929
"Q14739_IDR_56_206",1
"Q14746_IDR_467_503",1
"Q14761_IDR_1_38",0.481251796563473
"Q14761_IDR_92_188",0.518748203436527
"Q14764_IDR_853_893",1
"Q14766_IDR_1_170",0.301233470460359
"Q14766_IDR_212_328",0.329940910113001
"Q14766_IDR_758_817",0.36882561942664
"Q14767_IDR_233_296",0.50103820086321
"Q14767_IDR_45_165",0.49896179913679
"Q14773_IDR_1_38",1
"Q14774_IDR_328_488",0.570075691985385
"Q14774_IDR_53_173",0.429924308014614
"Q14781_IDR_64_490",1
"Q14789_IDR_1_194",0.153868016464409
"Q14789_IDR_1442_1474",0.115504322361337
"Q14789_IDR_1584_1873",0.127832056235798
"Q14789_IDR_205_718",0.125839520417208
"Q14789_IDR_2763_2798",0.10477528478833
"Q14789_IDR_871_1329",0.177823312262665
"Q14849_IDR_1_44",1
"Q14865_IDR_1033_1070",0.329526333304699
"Q14865_IDR_243_323",0.333052341660553
"Q14865_IDR_410_1030",0.337421325034748
"Q14872_IDR_1_169",0.333290547956194
"Q14872_IDR_232_558",0.316301441756028
"Q14872_IDR_639_714",0.350408010287778
"Q14896_IDR_99_150",1
"Q14919_IDR_93_205",1
"Q14929_IDR_68_231",1
"Q14934_IDR_50_373",0.52637491119416
"Q14934_IDR_691_872",0.47362508880584
"Q14938_IDR_188_221",0.360256070514054
"Q14938_IDR_223_406",0.316557448265627
"Q14938_IDR_410_502",0.323186481220319
"Q14940_IDR_543_885",1
"Q14956_IDR_1_42",1
"Q14957_IDR_871_1044",1
"Q14966_IDR_1082_1918",0.448312088015141
"Q14966_IDR_1_906",0.201625372077682
"Q14966_IDR_1939_1978",0.175445815454547
"Q14966_IDR_939_1024",0.17461672445263
"Q14973_IDR_313_349",1
"Q149N8_IDR_513_650",0.562138835204255
"Q14BN4_IDR_292_527",0.301065808984995
