"","GO0005768_endosome"
"Q86SP6_IDR_226_318",0.309195301703187
"Q86SP6_IDR_459_513",0.350012348553746
"Q86SQ0_IDR_1_598",0.491690940026523
"Q86SQ0_IDR_646_1092",0.508309059973477
"Q86SQ4_IDR_1138_1204",0.599660254558128
"Q86SQ4_IDR_373_404",0.400339745441872
"Q86T90_IDR_34_577",1
"Q86T96_IDR_124_242",0.505038178604959
"Q86T96_IDR_248_427",0.494961821395041
"Q86TB3_IDR_108_355",0.273325747406977
"Q86TB3_IDR_2134_2170",0.200825148630786
"Q86TB3_IDR_358_431",0.249417542264936
"Q86TB3_IDR_437_1787",0.276431561697301
"Q86TB9_IDR_1_402",0.51464767947254
"Q86TB9_IDR_427_470",0.48535232052746
"Q86TC9_IDR_1_258",0.481892509799404
"Q86TC9_IDR_363_412",0.281058022907598
"Q86TC9_IDR_537_880",0.237049467292998
"Q86TE4_IDR_153_346",0.483338586435085
"Q86TE4_IDR_76_119",0.516661413564915
"Q86TH1_IDR_1_44",0.352417550251995
"Q86TH1_IDR_345_452",0.356102699639165
"Q86TH1_IDR_519_561",0.29147975010884
"Q86TI0_IDR_205_286",0.346440997586828
"Q86TI0_IDR_461_724",0.31354935700915
"Q86TI0_IDR_726_756",0.340009645404022
"P51512_IDR_294_337",0.508456345294007
"P51513_IDR_127_169",0.327327714069392
"P51513_IDR_1_46",0.32701899147155
"P51513_IDR_344_419",0.345653294459059
"P51522_IDR_1_94",1
"P51523_IDR_62_206",1
"P51553_IDR_1_50",1
"P51582_IDR_322_365",1
"P51608_IDR_160_486",0.467904715196022
"P51608_IDR_1_93",0.532095284803978
"P51610_IDR_2005_2035",0.289944837150948
"P51610_IDR_404_633",0.290855885231129
"P51610_IDR_892_1808",0.419199277617923
"P51617_IDR_104_192",0.456134163179514
"P51617_IDR_520_659",0.543865836820486
"P51636_IDR_1_43",1
"P51649_IDR_1_50",1
"P51654_IDR_350_381",0.32027560128011
"P51654_IDR_425_462",0.33097037849476
"P51654_IDR_478_580",0.348754020225129
"P51665_IDR_284_324",1
"P51684_IDR_342_374",1
"P51689_IDR_1_36",1
"P51690_IDR_1_34",1
"P51692_IDR_713_787",1
"P51693_IDR_1_49",0.331760582861835
"P51693_IDR_213_325",0.354029740387495
"P51693_IDR_488_581",0.31420967675067
"P51784_IDR_32_73",0.327135513165947
"P51784_IDR_645_712",0.330547505210097
"P51784_IDR_933_963",0.342316981623956
"P51786_IDR_1_163",1
"P51787_IDR_1_100",0.324609049795807
"P51815_IDR_132_362",0.489006925786987
"P51816_IDR_1_1071",0.469096862422314
"P51816_IDR_1194_1231",0.530903137577686
"P51817_IDR_1_40",1
"P51825_IDR_1084_1130",0.489008582324289
"P51825_IDR_1_972",0.510991417675711
"P51826_IDR_1099_1144",0.347559764284824
"P51826_IDR_1_766",0.331378375983652
"P51826_IDR_771_980",0.321061859731524
"P51828_IDR_458_543",1
"P51841_IDR_522_554",1
"P51858_IDR_94_240",1
"P51861_IDR_1_174",1
"P51888_IDR_1_67",1
"P51946_IDR_285_323",1
"P51948_IDR_201_237",1
"P51955_IDR_322_445",1
"P51956_IDR_274_406",0.45994341232208
"P51956_IDR_421_489",0.54005658767792
"P51957_IDR_272_746",1
"P51965_IDR_1_46",1
"P51970_IDR_123_162",1
"P51991_IDR_203_378",1
"P51993_IDR_1_58",1
"P52179_IDR_1_254",1
"P52198_IDR_185_227",1
"P52272_IDR_1_68",0.426888261961477
"P52272_IDR_551_649",0.573111738038523
"P52701_IDR_179_363",0.511897477327965
"P52732_IDR_876_950",0.488874739130668
"P52732_IDR_954_1056",0.511125260869332
"P52736_IDR_54_204",1
"P52737_IDR_48_106",1
"P52738_IDR_61_141",1
"P52739_IDR_113_242",0.471867159160764
"P52739_IDR_562_623",0.528132840839236
"P52740_IDR_1_141",1
"P52741_IDR_1_175",1
"P52742_IDR_64_211",1
"P52746_IDR_1038_1093",0.310733273227271
"P52746_IDR_1_150",0.345516543079073
"P52746_IDR_576_1026",0.343750183693656
"P52747_IDR_172_215",1
"P52756_IDR_1_95",0.235524059293768
"P52756_IDR_387_448",0.282822944748667
"P52756_IDR_500_755",0.23208459429353
"P52756_IDR_757_790",0.249568401664035
"P52757_IDR_156_213",1
"P52797_IDR_170_238",1
"P52798_IDR_156_201",1
"P52799_IDR_167_283",1
"P52803_IDR_165_228",1
"P52815_IDR_1_59",1
"P52823_IDR_1_38",0.511421621300517
"P52823_IDR_203_247",0.488578378699483
"P52824_IDR_1_57",0.447000133743397
"P52824_IDR_264_295",0.552999866256603
"P52952_IDR_1_143",1
"P52954_IDR_1_169",0.47825044203379
"P53350_IDR_1_37",0.48575817437237
"P52954_IDR_176_281",0.52174955796621
"P53350_IDR_327_368",0.51424182562763
"P53355_IDR_715_770",1
"P53365_IDR_1_96",1
"P53367_IDR_1_113",1
"P53396_IDR_425_488",1
"P53420_IDR_1_1452",1
"P53539_IDR_1_338",1
"P53597_IDR_1_35",1
"P53621_IDR_826_904",1
"P53667_IDR_254_321",1
"P53671_IDR_244_313",1
"P53674_IDR_18_48",1
"P53701_IDR_1_99",1
"P53779_IDR_403_464",1
"P53801_IDR_126_180",0.464476669080164
"P53801_IDR_1_39",0.535523330919836
"P54219_IDR_492_525",0.483515276613913
"P54252_IDR_182_361",1
"P54253_IDR_1_568",0.547640789011585
"P54253_IDR_691_789",0.452359210988415
"P54257_IDR_1_95",0.206305666122588
"P54257_IDR_222_311",0.205665103138091
"P54257_IDR_376_489",0.201594646060588
"P54257_IDR_495_633",0.202271045761079
"P54257_IDR_637_671",0.184163538917654
"P54259_IDR_1_1095",0.518113391048572
"P54259_IDR_1132_1190",0.481886608951428
"P54274_IDR_1_65",0.548617043380943
"P54274_IDR_263_380",0.451382956619057
"P54277_IDR_341_566",0.561686143410933
"P54277_IDR_630_693",0.438313856589067
"P54278_IDR_372_609",1
"P54284_IDR_126_176",0.340058022208191
"P54284_IDR_1_38",0.317288946838816
"P54284_IDR_364_484",0.342653030952993
"P54368_IDR_20_64",1
"P55011_IDR_934_1006",0.485440602942091
"P55017_IDR_790_826",0.514353656118496
"P55017_IDR_96_133",0.485646343881504
"P55036_IDR_223_338",0.533884089873519
"P55036_IDR_341_377",0.466115910126481
"P55040_IDR_1_71",1
"P55042_IDR_1_88",1
"P55055_IDR_153_218",0.487734039143024
"P55055_IDR_1_80",0.512265960856976
"P55056_IDR_1_44",1
"P55072_IDR_767_806",1
"P55075_IDR_1_65",1
"P55081_IDR_1_439",1
"P55082_IDR_322_362",1
"P55083_IDR_1_33",1
"P55084_IDR_1_49",1
"P55089_IDR_1_84",1
"P55107_IDR_1_72",0.538675976280494
"P55107_IDR_268_372",0.461324023719506
"P55160_IDR_639_671",1
"P55285_IDR_1_49",1
"P55286_IDR_1_54",1
"P55287_IDR_1_45",1
"P55289_IDR_1_47",1
"P55316_IDR_1_179",0.477189457286539
"P55316_IDR_346_462",0.522810542713461
"P55317_IDR_1_168",0.51778289240106
"P55317_IDR_263_371",0.48221710759894
"P55318_IDR_1_114",0.512443170361056
"P55318_IDR_203_301",0.487556829638944
"P55327_IDR_131_224",0.472525416033516
"P55327_IDR_1_70",0.527474583966484
"P55347_IDR_1_55",0.356074131624821
"P55347_IDR_231_274",0.310633187405776
"P55347_IDR_319_436",0.333292680969403
"P55771_IDR_129_341",1
"P55786_IDR_1_48",1
"P55789_IDR_23_67",1
"P55808_IDR_1_180",1
"P55884_IDR_1_161",1
"P56693_IDR_1_454",1
"P56696_IDR_1_79",0.23817995664278
"P56696_IDR_377_554",0.230885089534437
"P56696_IDR_567_612",0.257549518381958
"P56696_IDR_646_695",0.273385435440825
"P56715_IDR_1023_1053",0.174142716147048
"P56715_IDR_118_149",0.152095714862101
"P56715_IDR_1189_1536",0.189472994608672
"P56715_IDR_1566_1709",0.170984411166717
"P56715_IDR_230_918",0.145545424522491
"P56715_IDR_922_1020",0.167758738692971
"P56746_IDR_186_228",1
"P56747_IDR_189_220",1
"P56748_IDR_191_225",1
"P56749_IDR_201_244",1
"P56750_IDR_190_224",1
"P56856_IDR_200_261",1
"P56880_IDR_188_219",1
"P56915_IDR_1_178",0.501428505729023
"P56915_IDR_210_257",0.498571494270977
"P57078_IDR_329_367",1
"P57081_IDR_363_412",1
"P57082_IDR_1_62",0.370126319781885
"P57082_IDR_242_515",0.629873680218115
"P57086_IDR_1_101",1
"P57087_IDR_266_298",1
"P57103_IDR_1_47",1
"P57105_IDR_102_145",1
"P57679_IDR_248_299",0.264745702788682
"P57679_IDR_52_191",0.284780718330998
"P57679_IDR_648_696",0.233463985775137
"P57679_IDR_719_992",0.217009593105183
"P57682_IDR_1_256",1
"P57723_IDR_315_403",1
"P57727_IDR_1_69",1
"P57735_IDR_181_213",1
"P57737_IDR_388_468",0.48933956731898
"P57737_IDR_862_923",0.51066043268102
"P57739_IDR_188_228",1
"P57740_IDR_1_147",1
"P58012_IDR_141_376",0.450994207987622
"P58012_IDR_1_52",0.549005792012378
"P58107_IDR_2594_2636",0.490903563240266
"P58107_IDR_3130_3164",0.509096436759734
"P58304_IDR_1_361",1
"P58317_IDR_1_38",1
"P58340_IDR_1_123",0.667980278758125
"P58340_IDR_132_268",0.332019721241874
"P58397_IDR_197_241",0.429634207554051
"P58397_IDR_999_1282",0.570365792445949
"P58417_IDR_1_81",1
"P58499_IDR_1_60",1
"P58505_IDR_1_322",1
"P58658_IDR_355_392",1
"P58743_IDR_577_618",1
"P58753_IDR_31_80",1
"P58872_IDR_1_32",1
"P58876_IDR_1_36",1
"P59025_IDR_169_200",0.486743150169167
"P59025_IDR_202_263",0.513256849830834
"P59046_IDR_90_124",1
"P59047_IDR_150_251",1
"P59190_IDR_178_208",1
"P59773_IDR_1_109",1
"P59780_IDR_149_193",1
"P59923_IDR_138_239",0.539391871086487
"P60331_IDR_1_282",1
"P60368_IDR_1_254",1
"P60369_IDR_1_221",1
"P60409_IDR_1_369",1
"P60410_IDR_1_252",1
"P60411_IDR_1_292",1
"P60412_IDR_1_296",1
"P60413_IDR_1_235",1
"P60468_IDR_1_52",1
"P60484_IDR_352_403",1
"P60606_IDR_1_31",1
"P60827_IDR_25_111",1
"P60852_IDR_185_215",0.527671533390362
"P60852_IDR_583_638",0.472328466609638
"P60880_IDR_1_147",1
"P61006_IDR_176_207",1
"P61011_IDR_436_504",1
"P61018_IDR_181_213",1
"P61020_IDR_184_215",1
"P61106_IDR_184_214",1
"P61129_IDR_1_280",0.44188528994118
"P61129_IDR_365_1171",0.55811471005882
"P61218_IDR_1_53",1
"P61244_IDR_80_160",1
"P61247_IDR_233_264",1
"P61278_IDR_1_31",0.488825138372263
"P61278_IDR_59_103",0.511174861627737
"P61812_IDR_254_312",1
"P61925_IDR_14_76",1
"P61927_IDR_1_97",1
"P61978_IDR_1_39",0.467169333059982
"P61978_IDR_276_306",0.532830666940018
"P62191_IDR_1_75",1
"P62241_IDR_1_39",1
"P62256_IDR_153_183",1
"P62266_IDR_1_39",1
"P62269_IDR_122_152",1
"P62314_IDR_84_119",1
"P62318_IDR_84_126",1
"P62324_IDR_129_171",1
"P62424_IDR_1_44",1
"P62491_IDR_182_216",1
"P62508_IDR_14_119",0.513296453545432
"P62508_IDR_195_230",0.486703546454568
"P62633_IDR_1_53",1
"P62750_IDR_1_70",1
"P78312_IDR_151_1222",1
"P78314_IDR_134_447",1
"P78316_IDR_1_420",1
"P78317_IDR_1_126",1
"P78318_IDR_281_319",1
"P78324_IDR_391_425",0.499540786447095
"P78324_IDR_435_504",0.500459213552905
"P78325_IDR_645_824",1
"P78332_IDR_1_452",0.249644070485243
"P78332_IDR_568_653",0.255364740412569
"P78332_IDR_822_948",0.265281528748144
"P78332_IDR_965_1115",0.229709660354044
"P78333_IDR_347_377",0.473115609649007
"P78333_IDR_474_572",0.526884390350993
"P78334_IDR_1_66",0.522441619280501
"P78334_IDR_369_450",0.477558380719499
"P78337_IDR_1_95",0.468452643886596
"P78337_IDR_210_311",0.531547356113404
"P78344_IDR_1_49",0.492621208108956
"P78344_IDR_332_539",0.507378791891044
"P78368_IDR_331_415",0.502189617264085
"P78369_IDR_186_228",1
"P78380_IDR_1_88",1
"P78381_IDR_1_32",0.498267078827851
"P78381_IDR_343_396",0.501732921172148
"P78396_IDR_1_202",1
"P78411_IDR_1_130",0.500990871382653
"P78411_IDR_168_483",0.499009128617347
"P78412_IDR_1_52",0.350164851361179
"P78412_IDR_207_349",0.329879699037522
"P78412_IDR_354_404",0.319955449601299
"P78413_IDR_14_64",0.466907517873083
"P78413_IDR_203_519",0.533092482126917
"P78414_IDR_1_116",0.502235074003647
"P78414_IDR_180_480",0.497764925996353
"P78415_IDR_1_145",0.483367606288196
"P78415_IDR_186_501",0.516632393711804
"P78423_IDR_94_355",1
"P78424_IDR_1_547",1
"P78426_IDR_1_164",0.499109111755396
"P80192_IDR_492_1098",0.461379221112709
"P80297_IDR_1_43",1
"P80303_IDR_1_49",0.52162835591912
"P80303_IDR_359_420",0.47837164408088
"P80404_IDR_1_36",1
"P80723_IDR_1_227",1
"P81133_IDR_345_688",1
"P81172_IDR_1_61",1
"P81274_IDR_431_494",0.246405236208195
"P81274_IDR_498_551",0.255506097933211
"P81274_IDR_553_592",0.248752533823283
"P81274_IDR_638_684",0.249336132035311
"P81277_IDR_1_41",0.5298593939704
"P81277_IDR_44_87",0.4701406060296
"P81408_IDR_1_36",0.31411839820552
"P81408_IDR_142_173",0.336673964532415
"P81408_IDR_205_668",0.349207637262066
"P81877_IDR_77_361",1
"P82094_IDR_31_503",0.563792499283955
"P84157_IDR_1_169",1
"P84243_IDR_1_41",1
"P84550_IDR_272_861",0.518653351397206
"P84550_IDR_37_73",0.481346648602794
"P85037_IDR_1_101",0.333140104474602
"P85299_IDR_1_39",0.479342980394411
"P85037_IDR_208_303",0.355391685707576
"P85037_IDR_395_733",0.311468209817821
"P85298_IDR_416_464",1
"P85299_IDR_232_358",0.520657019605589
"P86452_IDR_1_130",0.238514724588681
"P86452_IDR_187_263",0.242086679975977
"P86452_IDR_323_403",0.260546657493475
"P86452_IDR_806_858",0.258851937941867
"P86478_IDR_1_174",1
"P86479_IDR_1_174",1
"P86480_IDR_1_174",1
"P86481_IDR_1_174",1
"P86496_IDR_1_174",1
"P98073_IDR_1_38",1
"P98088_IDR_3325_3514",0.123198729489079
"P98088_IDR_4739_4776",0.123723139201979
"P98088_IDR_5101_5140",0.131169589432789
"P98088_IDR_5621_5654",0.11945841996994
"P98095_IDR_180_436",1
"P98153_IDR_453_550",1
"P98160_IDR_45_76",1
"P98161_IDR_3349_3547",0.541382360577654
"P98161_IDR_4145_4303",0.458617639422346
"P98164_IDR_4531_4648",1
"P98168_IDR_1_799",1
"P98169_IDR_1_803",1
"P98171_IDR_149_230",0.229240148151672
"P98171_IDR_398_448",0.255479120526379
"P98171_IDR_715_774",0.28335715120581
"P98171_IDR_804_946",0.231923580116138
"P98172_IDR_166_297",1
"P98173_IDR_1_60",1
"P98174_IDR_1_368",0.519531720979584
"P98174_IDR_923_961",0.480468279020416
"P98175_IDR_1_126",0.163345412398636
"P98175_IDR_249_297",0.173109605251653
"P98175_IDR_512_560",0.184702548044297
"P98175_IDR_618_762",0.165296312210649
"P98175_IDR_766_870",0.151415958778432
"P98177_IDR_1_100",0.478411905583822
"P98175_IDR_872_907",0.162130163316334
"P98177_IDR_184_474",0.521588094416178
"Q00577_IDR_284_322",0.492781774563006
"Q00587_IDR_1_48",0.320907751677501
"Q00587_IDR_215_377",0.344570921886737
"Q00587_IDR_53_209",0.334521326435762
"Q00613_IDR_153_529",1
"Q00653_IDR_331_462",0.311975071820723
"Q00653_IDR_697_729",0.338115761235547
"Q00653_IDR_851_900",0.34990916694373
"Q00688_IDR_74_108",1
"Q00722_IDR_1005_1067",0.229513300241582
"Q00722_IDR_1153_1185",0.263995802984779
"Q00722_IDR_461_537",0.270488946594686
"Q00722_IDR_825_1003",0.236001950178953
"Q00839_IDR_41_281",0.535176343949744
"Q00839_IDR_678_708",0.464823656050256
"Q00872_IDR_1_55",1
"Q008S8_IDR_211_271",0.494313750039382
"Q008S8_IDR_518_561",0.505686249960618
"Q00973_IDR_1_55",1
"Q00975_IDR_1_49",0.337091122300463
"Q00975_IDR_1869_2335",0.329944263271261
"Q00975_IDR_772_1120",0.332964614428276
"Q00978_IDR_121_198",1
"Q00987_IDR_113_192",0.303523737965184
"Q00987_IDR_209_275",0.363184958018549
"Q00987_IDR_334_431",0.333291304016267
"Q00994_IDR_1_67",1
"Q00G26_IDR_206_256",0.29639318662449
"Q00G26_IDR_384_463",0.349452241083123
"Q00G26_IDR_50_200",0.354154572292387
"Q01101_IDR_306_366",0.361386289130993
"Q01101_IDR_374_431",0.325008932369692
"Q01105_IDR_1_39",0.473555525552725
"Q01105_IDR_238_290",0.526444474447275
"Q01113_IDR_13_47",0.490176568678927
"Q01113_IDR_338_382",0.509823431321073
"Q01118_IDR_1644_1682",0.338048402506805
"Q01118_IDR_418_462",0.326818499730331
"Q01118_IDR_776_878",0.335133097762864
"Q01130_IDR_93_221",1
"Q01167_IDR_1_32",0.32655859268355
"Q01167_IDR_162_257",0.360438819112044
"Q01167_IDR_346_660",0.313002588204406
"Q01196_IDR_1_47",0.471404086706477
"Q01196_IDR_330_445",0.528595913293523
"Q01201_IDR_1_52",0.31440294348659
"Q01201_IDR_403_579",0.365146281198091
"Q01201_IDR_65_121",0.32045077531532
"Q01432_IDR_46_126",1
"Q01484_IDR_1457_1561",0.292264873899723
"Q01780_IDR_135_184",0.289936916243517
"Q01780_IDR_580_659",0.342070991145518
"Q01780_IDR_662_885",0.367992092610964
"Q01804_IDR_194_241",0.243493737731772
"Q01804_IDR_319_701",0.229580365700761
"Q01804_IDR_705_862",0.306593028621949
"Q01804_IDR_864_1114",0.220332867945519
"Q01814_IDR_1151_1243",0.489949340860397
"Q01814_IDR_292_382",0.510050659139603
"Q01826_IDR_1_70",0.184382071404051
"Q01826_IDR_202_234",0.192743667101871
"Q01826_IDR_245_515",0.20465457077122
"Q01826_IDR_562_648",0.210151558285908
"Q01826_IDR_698_763",0.20806813243695
"Q01831_IDR_1_158",0.334614880786443
"Q01831_IDR_325_523",0.309440400397169
"Q01831_IDR_868_940",0.355944718816388
"Q01844_IDR_1_359",0.567949075427698
"Q01844_IDR_448_656",0.432050924572303
"Q01850_IDR_1_417",1
"Q02086_IDR_171_213",0.193072078910748
"Q02086_IDR_1_72",0.202555018708199
"Q02086_IDR_218_298",0.206427578507579
"Q02086_IDR_301_343",0.202247323380889
"Q02086_IDR_362_415",0.195698000492585
"Q02108_IDR_1_66",1
"Q02156_IDR_309_394",1
"Q02218_IDR_1_48",1
"Q02223_IDR_62_139",1
"Q02224_IDR_2337_2379",0.20272771914491
"Q02224_IDR_2502_2545",0.201430211547756
"Q02224_IDR_2569_2639",0.185731812924719
"Q02224_IDR_2665_2701",0.215094243813211
"Q02224_IDR_360_548",0.195016012569405
"Q02241_IDR_443_498",0.365531477782208
"Q02241_IDR_657_769",0.315488016842392
"Q02241_IDR_783_815",0.318980505375399
"Q02252_IDR_1_36",1
"Q02297_IDR_1_48",0.349413015785424
"Q02297_IDR_215_247",0.329059689659044
"Q02509_IDR_193_255",0.531346977931726
"Q02509_IDR_411_477",0.468653022068274
"Q02535_IDR_1_37",0.492591084375527
"Q02535_IDR_87_119",0.507408915624473
"Q02539_IDR_111_215",0.482780101690551
"Q02539_IDR_1_40",0.517219898309449
"Q02548_IDR_142_317",1
"Q02556_IDR_121_167",1
"Q02575_IDR_1_77",1
"Q02577_IDR_1_83",1
"Q02641_IDR_164_226",0.345725886794024
"Q02641_IDR_1_78",0.329088524086749
"Q02641_IDR_415_598",0.325185589119227
"Q02742_IDR_1_38",1
"Q02750_IDR_1_32",1
"Q02763_IDR_773_812",1
"Q02779_IDR_394_954",1
"Q02790_IDR_422_459",1
"Q02818_IDR_1_46",0.517472190305745
"Q03164_IDR_1_1392",0.176750859170411
"Q03164_IDR_1665_1704",0.215313085968663
"Q03164_IDR_1809_1860",0.217019227713674
"Q03164_IDR_2100_2174",0.194701323429211
"Q03164_IDR_2180_3663",0.196215503718042
"Q03167_IDR_757_807",0.535455957986623
"Q03167_IDR_811_851",0.464544042013377
"Q03169_IDR_1_77",1
"Q03181_IDR_145_175",0.47495354229355
"Q03181_IDR_1_69",0.52504645770645
"Q03188_IDR_323_742",0.319123907502054
"Q03188_IDR_47_304",0.34922312882016
"Q03188_IDR_778_815",0.331652963677787
"Q03252_IDR_1_45",0.329078740196253
"Q03252_IDR_404_469",0.302486898274372
"Q03252_IDR_583_616",0.368434361529375
"Q03395_IDR_11_45",1
"Q03431_IDR_483_593",1
"Q03468_IDR_120_152",0.212727256183125
"Q03468_IDR_1_91",0.227117536517413
"Q03989_IDR_147_496",0.47088733995674
"Q03989_IDR_1_56",0.52911266004326
"Q04206_IDR_315_551",1
"Q04323_IDR_171_209",0.452705980952518
"Q04323_IDR_43_95",0.547294019047482
"Q04609_IDR_1_51",1
"Q04637_IDR_1_755",0.596305141859425
"Q04637_IDR_993_1236",0.403694858140575
"Q04656_IDR_1460_1500",1
"Q04671_IDR_1_126",0.515212282257088
"Q04671_IDR_130_199",0.484787717742912
"Q04695_IDR_1_64",1
"Q04721_IDR_2069_2424",0.479857624930566
"Q04721_IDR_2426_2469",0.520142375069434
"Q04724_IDR_116_356",1
"Q04725_IDR_52_95",0.461899457127903
"Q04725_IDR_97_345",0.538100542872097
"Q04726_IDR_113_361",0.515916283876181
"Q04726_IDR_45_87",0.48408371612382
"Q04727_IDR_122_422",1
"Q04743_IDR_205_252",1
"Q04756_IDR_16_97",1
"Q04759_IDR_297_370",1
"Q04844_IDR_358_394",1
"Q04864_IDR_283_596",1
"Q04900_IDR_26_158",1
"Q04912_IDR_1368_1400",1
"Q05066_IDR_126_204",0.4812283985249
"Q05066_IDR_1_59",0.5187716014751
"Q05084_IDR_267_450",1
"Q05086_IDR_169_226",0.344337365375352
"Q05086_IDR_389_423",0.335146316730476
"Q05086_IDR_81_123",0.320516317894172
"Q05193_IDR_498_651",0.505450791713189
"Q05193_IDR_748_864",0.494549208286811
"Q05195_IDR_1_221",1
"Q05209_IDR_301_761",1
"Q05215_IDR_1_482",0.559947655720974
"Q05215_IDR_545_589",0.440052344279026
"Q05329_IDR_1_92",1
"Q05397_IDR_1_31",0.324033422185558
"Q05397_IDR_689_730",0.317500199471049
"Q05397_IDR_763_920",0.358466378343393
"Q05469_IDR_1_297",0.478031520601689
"Q05469_IDR_822_934",0.521968479398311
"Q05481_IDR_70_122",1
"Q05513_IDR_182_239",1
"Q05516_IDR_127_349",1
"Q05940_IDR_15_46",0.510846453365624
"Q05940_IDR_53_125",0.489153546634377
"Q05952_IDR_1_138",1
"Q05996_IDR_671_705",1
"Q05BQ5_IDR_1_48",0.374151142759595
"Q05BQ5_IDR_562_628",0.306488353678921
"Q05BQ5_IDR_77_135",0.319360503561484
"Q05BV3_IDR_1277_1357",0.501076248105608
"Q05BV3_IDR_600_671",0.498923751894392
"Q05D32_IDR_1_250",1
"Q05D60_IDR_254_345",0.335407760237838
"Q05D60_IDR_39_252",0.320852607418162
"Q05D60_IDR_397_564",0.343739632344
"Q05DH4_IDR_527_846",0.571614845903417
"Q05DH4_IDR_948_995",0.428385154096583
"Q06033_IDR_1_34",1
"Q06055_IDR_1_58",1
"Q06124_IDR_538_597",1
"Q06141_IDR_1_32",1
"Q06187_IDR_170_215",1
"Q06190_IDR_1102_1150",0.477358377750966
"Q06190_IDR_258_706",0.522641622249034
"Q06265_IDR_279_439",1
"Q06323_IDR_50_99",1
"Q06330_IDR_450_500",1
"Q06413_IDR_72_473",1
"Q06416_IDR_1_137",1
"Q06418_IDR_1_33",0.477248955667172
"Q06418_IDR_856_890",0.522751044332828
"Q06455_IDR_1_604",1
"Q06710_IDR_118_380",0.50781773443993
"Q06710_IDR_383_450",0.49218226556007
"Q06732_IDR_72_246",1
"Q06787_IDR_323_399",0.533637675090532
"Q06787_IDR_409_632",0.466362324909468
"Q06828_IDR_37_70",1
"Q06889_IDR_1_387",1
"Q06945_IDR_124_440",0.315475827114967
"Q06945_IDR_1_65",0.352206325003289
"Q06945_IDR_72_114",0.332317847881743
"Q07001_IDR_365_427",1
"Q07002_IDR_1_93",1
"Q07011_IDR_160_255",1
"Q07021_IDR_1_76",1
"Q07065_IDR_1_123",0.457462312319882
"Q07065_IDR_372_483",0.542537687680118
"Q07075_IDR_1_83",1
"Q07092_IDR_231_1604",1
"Q07108_IDR_1_70",1
"Q07157_IDR_110_186",0.287911777412522
"Q07157_IDR_271_396",0.337375355798322
"Q07157_IDR_806_1627",0.374712866789157
"Q07283_IDR_91_1943",1
"Q07817_IDR_28_79",1
"Q07820_IDR_20_171",1
"Q07837_IDR_1_60",1
"Q07864_IDR_1189_1248",0.464170450153938
"Q07864_IDR_1935_1971",0.535829549846062
"Q07869_IDR_166_207",0.420621496764901
"Q07869_IDR_1_96",0.579378503235099
"Q07889_IDR_1020_1333",1
"Q07890_IDR_1018_1332",1
"Q07912_IDR_483_571",0.317014989060056
"Q07912_IDR_573_957",0.352180673369024
"Q07912_IDR_73_113",0.33080433757092
"Q07955_IDR_196_248",1
"Q07960_IDR_1_57",1
"Q07973_IDR_1_50",1
"Q08043_IDR_1_32",1
"Q08050_IDR_115_233",0.283437010663339
"Q08050_IDR_1_54",0.225313112098488
"Q08050_IDR_315_621",0.224674130348915
"Q08050_IDR_684_715",0.266575746889258
"Q08116_IDR_1_45",1
"Q08117_IDR_103_197",1
"Q08170_IDR_176_494",1
"Q08174_IDR_1_52",0.503142783190457
"Q08397_IDR_232_307",0.559552429743983
"Q08397_IDR_78_177",0.440447570256017
"Q08462_IDR_1_33",0.495758234221205
"Q08462_IDR_468_548",0.504241765778795
"Q08493_IDR_1_304",0.490071760605416
"Q08493_IDR_663_712",0.509928239394584
"Q08495_IDR_35_327",1
"Q08499_IDR_1_375",0.457483033691383
"Q08499_IDR_739_809",0.542516966308617
"Q08648_IDR_1_81",1
"Q08708_IDR_136_203",1
"Q08828_IDR_1059_1119",0.329972606627041
"Q08828_IDR_1_32",0.325134161290143
"Q08828_IDR_482_561",0.344893232082816
"Q08945_IDR_427_547",0.512634714012219
"Q08945_IDR_616_709",0.487365285987781
"Q08999_IDR_1_41",0.349280740494689
"Q08999_IDR_627_714",0.307848404355608
"Q08999_IDR_936_1006",0.342870855149703
"Q08AD1_IDR_347_1346",1
"Q08AE8_IDR_1_36",0.270149373350749
"Q08AE8_IDR_348_553",0.226365582460652
"Q08AE8_IDR_647_687",0.27095044302948
"Q08AE8_IDR_718_756",0.232534601159119
"Q08AG5_IDR_48_142",0.493229953545771
"Q09328_IDR_1_39",1
"Q09428_IDR_622_673",0.479009742686451
"Q09428_IDR_933_989",0.520990257313549
"Q09470_IDR_1_33",0.463855494545552
"Q09470_IDR_420_495",0.536144505454448
"Q09472_IDR_1_1047",0.348937560087071
"Q09472_IDR_1523_1575",0.325069532302073
"Q09472_IDR_1811_2414",0.325992907610856
"Q09666_IDR_1_32",0.211685781678266
"Q09666_IDR_350_403",0.197439381980203
"Q09666_IDR_4718_4843",0.212075843183564
"Q09666_IDR_4845_5871",0.177145607601885
"Q09666_IDR_75_348",0.201653385556082
"Q09MP3_IDR_1052_1089",0.203995599609499
"Q09MP3_IDR_1_248",0.214500060570452
"Q09MP3_IDR_727_781",0.186018782280683
"Q09MP3_IDR_798_946",0.201460832528826
"Q09MP3_IDR_985_1049",0.19402472501054
"Q0D2I5_IDR_1_188",0.330604558580993
"Q0D2I5_IDR_359_398",0.329656205196872
"Q0VDD8_IDR_151_249",1
"Q0VDE8_IDR_1_80",1
"Q0VF96_IDR_1235_1302",0.543348245527986
