"","GO0022804_active_transmembrane_transporter_activity"
"Q96SK3_IDR_1_113",1
"Q96SW2_IDR_1_44",1
"Q96SU4_IDR_183_371",1
"Q96SZ4_IDR_69_293",1
"Q96SZ5_IDR_1_44",1
"Q96SZ6_IDR_1_53",1
"Q96T17_IDR_1_731",1
"Q96T21_IDR_1_627",0.452352807863819
"Q96T21_IDR_785_815",0.547647192136181
"Q96T23_IDR_208_1425",1
"Q96T37_IDR_25_166",0.327445512911732
"Q96T37_IDR_256_369",0.352616277921316
"Q96T37_IDR_548_775",0.319938209166951
"Q96T49_IDR_318_534",1
"Q96T51_IDR_1_106",0.509893111805334
"Q96T51_IDR_605_635",0.490106888194666
"Q96T54_IDR_278_332",1
"Q96T55_IDR_269_309",1
"Q96T58_IDR_603_3493",0.50529170221689
"Q96T58_IDR_88_331",0.49470829778311
"Q96T59_IDR_1_157",1
"Q99250_IDR_1033_1096",0.269008774180271
"Q99250_IDR_1926_2005",0.245613165208417
"Q99250_IDR_653_695",0.247972077225612
"Q99259_IDR_1_92",1
"Q99442_IDR_101_167",0.46406810519665
"Q99442_IDR_288_399",0.53593189480335
"Q99453_IDR_1_141",0.514665014474548
"Q99453_IDR_149_314",0.485334985525452
"Q99456_IDR_15_94",0.474576420099444
"Q99456_IDR_437_472",0.525423579900556
"Q99457_IDR_157_307",0.499867830058666
"Q99457_IDR_1_93",0.500132169941334
"Q99459_IDR_109_476",1
"Q99460_IDR_272_317",0.522882294494688
"Q99460_IDR_837_875",0.477117705505312
"Q99466_IDR_1489_1547",0.352743055274249
"Q99466_IDR_1825_1941",0.294525501998461
"Q99466_IDR_1958_2003",0.352731442727291
"Q99469_IDR_1_283",1
"Q99558_IDR_277_342",0.199122310683279
"Q99558_IDR_658_779",0.203553005774626
"Q99558_IDR_788_826",0.205379462487389
"Q99558_IDR_87_209",0.18023440578271
"Q99569_IDR_1016_1129",0.33454310150658
"Q99569_IDR_1_521",0.30399410120705
"Q99569_IDR_761_807",0.36146279728637
"Q99570_IDR_783_818",0.5638655667334
"Q99570_IDR_835_935",0.4361344332666
"Q99572_IDR_418_470",1
"Q99575_IDR_126_199",0.188497549900524
"Q99575_IDR_1_95",0.182287186962168
"Q99575_IDR_362_394",0.205065143494053
"Q99575_IDR_721_799",0.228568681622286
"Q99575_IDR_897_942",0.195581438020969
"Q99578_IDR_186_217",1
"Q99581_IDR_136_238",1
"Q99583_IDR_17_552",1
"Q99590_IDR_103_1377",0.451478031162855
"Q99590_IDR_1_36",0.548521968837145
"Q99626_IDR_1_313",1
"Q99633_IDR_1_85",0.502940812696805
"Q99633_IDR_92_181",0.497059187303195
"Q99638_IDR_267_359",1
"Q99640_IDR_1_96",0.466154453712713
"Q99640_IDR_396_479",0.533845546287287
"Q99645_IDR_35_100",1
"Q99650_IDR_813_908",0.51320838702395
"Q99650_IDR_921_967",0.48679161297605
"Q99661_IDR_590_638",0.554370254384599
"Q99661_IDR_75_224",0.445629745615401
"Q99665_IDR_673_706",0.53647703136049
"Q99665_IDR_712_825",0.46352296863951
"Q99675_IDR_233_270",1
"Q99676_IDR_81_223",1
"Q99677_IDR_327_370",1
"Q99698_IDR_1174_1257",0.171731784959964
"Q99698_IDR_1487_1517",0.14703947520026
"Q99698_IDR_2075_2224",0.176466589963055
"Q99700_IDR_1_256",0.505509670326808
"Q99700_IDR_450_1313",0.494490329673192
"Q99704_IDR_254_448",1
"Q99708_IDR_1_819",0.628920698023036
"Q99708_IDR_822_897",0.371079301976964
"Q99715_IDR_2716_3063",1
"Q99717_IDR_226_259",1
"Q99719_IDR_318_369",1
"Q99726_IDR_1_68",1
"Q99728_IDR_118_426",1
"Q99732_IDR_1_53",1
"Q99733_IDR_118_155",0.538867253258147
"Q99733_IDR_341_375",0.461132746741854
"Q99741_IDR_1_152",1
"Q99742_IDR_200_240",0.47907273601289
"Q99742_IDR_409_521",0.52092726398711
"Q99747_IDR_277_310",1
"Q99935_IDR_1_212",1
"Q99941_IDR_1_498",0.339033407765923
"Q99941_IDR_522_566",0.334723166458116
"Q99941_IDR_668_703",0.326243425775961
"Q99942_IDR_143_180",1
"Q99944_IDR_1_32",1
"Q99946_IDR_1_160",0.482370662685267
"Q99946_IDR_178_208",0.517629337314733
"Q99952_IDR_304_437",1
"Q99956_IDR_142_199",0.504624859522955
"Q99956_IDR_347_384",0.495375140477045
"Q99958_IDR_159_424",0.466330244689925
"Q99958_IDR_34_69",0.533669755310075
"Q99959_IDR_1_348",1
"Q99961_IDR_248_306",1
"Q99962_IDR_248_289",1
"Q99963_IDR_246_285",1
"Q99966_IDR_1_147",1
"Q9BPX6_IDR_1_110",1
"Q9BPZ2_IDR_1_46",1
"Q9BPZ3_IDR_64_114",1
"Q9BPZ7_IDR_36_115",1
"Q9BQ04_IDR_149_359",1
"Q9BQ15_IDR_104_211",1
"Q9BQ16_IDR_1_39",0.484377223242882
"Q9BQ16_IDR_388_436",0.515622776757118
"Q9BQ31_IDR_450_491",1
"Q9BQ39_IDR_1_136",0.519413610221625
"Q9BQ39_IDR_668_737",0.480586389778375
"Q9BQ48_IDR_1_92",1
"Q9BQ50_IDR_1_46",1
"Q9BQ52_IDR_1_53",0.323065613013622
"Q9BQ52_IDR_189_235",0.340513625830657
"Q9BQ52_IDR_784_826",0.336420761155722
"Q9BQ61_IDR_1_145",1
"Q9BQ65_IDR_1_46",1
"Q9BQ66_IDR_1_199",1
"Q9BQ69_IDR_1_73",1
"Q9BQI3_IDR_1_37",0.375830507291008
"Q9BQI3_IDR_240_374",0.624169492708992
"Q9BQI4_IDR_231_270",1
"Q9BQI5_IDR_150_527",0.482944724174678
"Q9BQI5_IDR_1_68",0.517055275825322
"Q9BQI6_IDR_202_330",0.499951792980501
"Q9BQI6_IDR_716_799",0.500048207019499
"Q9BQI7_IDR_1_308",0.516505329857237
"Q9BQI7_IDR_735_771",0.483494670142763
"Q9BQI9_IDR_1_154",1
"Q9BQK8_IDR_533_589",0.509454968558199
"Q9BQK8_IDR_92_433",0.490545031441801
"Q9BQL6_IDR_141_189",1
"Q9BQM9_IDR_52_153",1
"Q9BQN1_IDR_308_747",1
"Q9BQQ3_IDR_205_440",1
"Q9BQQ7_IDR_164_232",1
"Q9BQS2_IDR_1_119",1
"Q9BQS6_IDR_1_49",1
"Q9BQS8_IDR_181_309",0.247576125675531
"Q9BRD0_IDR_1_50",0.528810794855465
"Q9BRD0_IDR_55_498",0.471189205144535
"Q9BRG2_IDR_119_267",1
"Q9BRH9_IDR_77_206",1
"Q9BRI3_IDR_20_66",1
"Q9BRJ6_IDR_1_97",1
"Q9BRJ9_IDR_146_238",0.514998667629577
"Q9BRJ9_IDR_1_89",0.485001332370423
"Q9BRK0_IDR_145_252",1
"Q9BRK4_IDR_1_586",0.465007454926385
"Q9BRK4_IDR_619_656",0.534992545073615
"Q9BRL6_IDR_94_282",1
"Q9BRN9_IDR_1_61",1
"Q9BRP0_IDR_245_275",0.512765011640797
"Q9BRP0_IDR_9_111",0.487234988359203
"Q9BRP1_IDR_105_179",1
"Q9BRP8_IDR_1_152",1
"Q9BRQ0_IDR_1_324",1
"Q9BRQ5_IDR_1_57",0.52232040757869
"Q9BRQ5_IDR_191_258",0.47767959242131
"Q9BRU9_IDR_180_249",1
"Q9BRV8_IDR_23_80",1
"Q9BRX8_IDR_1_32",1
"Q9BRY0_IDR_112_165",1
"Q9BRZ2_IDR_376_458",1
"Q9BS31_IDR_53_207",1
"Q9BS91_IDR_1_34",0.456179495375498
"Q9BS91_IDR_377_424",0.543820504624502
"Q9BS92_IDR_1_32",1
"Q9BSA4_IDR_441_534",1
"Q9BSA9_IDR_455_504",1
"Q9BSC4_IDR_497_635",0.551752864039055
"Q9BSC4_IDR_649_688",0.448247135960945
"Q9BSD3_IDR_1_194",1
"Q9BSE2_IDR_1_219",1
"Q9BSE4_IDR_214_269",0.338252760128519
"Q9BSE4_IDR_323_375",0.35900647947384
"Q9BSE4_IDR_87_142",0.302740760397641
"Q9BSE5_IDR_1_43",1
"Q9BSJ8_IDR_604_634",0.336844968829636
"Q9BSJ8_IDR_918_971",0.341563634638973
"Q9BSK1_IDR_76_162",1
"Q9BSL1_IDR_235_275",1
"Q9BSM1_IDR_1_31",1
"Q9BSQ5_IDR_1_42",0.323083790874869
"Q9BSQ5_IDR_238_293",0.338814927829845
"Q9BSQ5_IDR_385_417",0.338101281295286
"Q9BSR8_IDR_1_51",1
"Q9BST9_IDR_1_41",0.268271205530428
"Q9BST9_IDR_205_247",0.238566144695499
"Q9BST9_IDR_432_483",0.264711638360151
"Q9BST9_IDR_488_557",0.228451011413922
"Q9BSU3_IDR_163_229",1
"Q9BSV6_IDR_97_178",1
"Q9BSW2_IDR_120_155",0.533510349888115
"Q9BSW2_IDR_1_47",0.466489650111885
"Q9BSW7_IDR_37_119",1
"Q9BSY9_IDR_156_194",1
"Q9BT09_IDR_1_42",0.495720960031629
"Q9BT09_IDR_213_278",0.504279039968371
"Q9BT23_IDR_1_35",1
"Q9BT25_IDR_1_182",0.502627647286358
"Q9BT25_IDR_352_410",0.497372352713642
"Q9BT43_IDR_111_197",1
"Q9BT49_IDR_97_293",1
"Q9BT56_IDR_1_77",1
"Q9BT67_IDR_1_128",1
"Q9BTE3_IDR_147_225",1
"Q9BTE7_IDR_1_44",1
"Q9BTF0_IDR_123_202",1
"Q9BTK6_IDR_134_254",0.483071474813854
"Q9BTK6_IDR_1_86",0.516928525186146
"Q9BTL3_IDR_44_118",1
"Q9BTL4_IDR_1_205",1
"Q9BTN0_IDR_391_425",0.50359933867124
"Q9BTN0_IDR_566_611",0.49640066132876
"Q9BTP6_IDR_1_51",0.504390228527784
"Q9BTP6_IDR_176_218",0.495609771472216
"Q9BTT0_IDR_149_268",1
"Q9BTT6_IDR_462_524",1
"Q9BTU6_IDR_1_102",1
"Q9BTV6_IDR_379_427",1
"Q9BTV7_IDR_1_158",0.480572758456533
"Q9BTV7_IDR_254_296",0.519427241543467
"Q9BTX1_IDR_389_456",1
"Q9BTX3_IDR_143_173",1
"Q9BU19_IDR_124_325",0.497542319597437
"Q9BU19_IDR_459_519",0.502457680402563
"Q9BU23_IDR_657_707",1
"Q9BU61_IDR_1_40",1
"Q9BU68_IDR_1_103",1
"Q9BU70_IDR_168_320",1
"Q9BU76_IDR_1_50",0.537028065182876
"Q9BU76_IDR_53_263",0.462971934817124
"Q9BUI4_IDR_161_227",1
"Q9BUJ2_IDR_36_207",0.536059404121715
"Q9BUJ2_IDR_600_856",0.463940595878284
"Q9BUL5_IDR_1_334",1
"Q9BUL9_IDR_155_199",1
"Q9BUN1_IDR_18_64",0.314981698208546
"Q9BUN1_IDR_264_304",0.324415854034065
"Q9BUN1_IDR_66_112",0.360602447757389
"Q9BUN5_IDR_1_82",1
"Q9BUN8_IDR_215_251",1
"Q9BUP0_IDR_1_80",1
"Q9BUQ8_IDR_1_275",0.448123445528574
"Q9BUQ8_IDR_278_347",0.551876554471426
"Q9BUR4_IDR_1_143",1
"Q9BUT9_IDR_1_90",1
"Q9BUU2_IDR_60_141",1
"Q9BUV0_IDR_1_290",1
"Q9BUY5_IDR_87_145",1
"Q9BV36_IDR_139_600",0.513593360885745
"Q9BV36_IDR_26_86",0.486406639114255
"Q9BV38_IDR_364_395",1
"Q9BV44_IDR_1_33",0.462414878303179
"Q9BV44_IDR_140_222",0.537585121696821
"Q9BV47_IDR_1_39",1
"Q9BV68_IDR_274_311",0.513531082110464
"Q9BV68_IDR_43_142",0.486468917889536
"Q9BVC5_IDR_62_230",1
"Q9BVC6_IDR_1_48",1
"Q9BVG4_IDR_163_233",1
"Q9BVG8_IDR_1_177",0.524401461416826
"Q9BVG8_IDR_773_833",0.475598538583174
"Q9BVG9_IDR_1_49",0.473289666243311
"Q9BVG9_IDR_435_487",0.526710333756689
"Q9BVH7_IDR_1_73",1
"Q9BVI0_IDR_138_648",0.455110702469068
"Q9BVI0_IDR_784_930",0.544889297530932
"Q9BVJ6_IDR_1_83",0.32494178209318
"Q9BVJ6_IDR_286_589",0.39784789754401
"Q9BVJ6_IDR_738_771",0.27721032036281
"Q9BVL2_IDR_1_244",0.489702033429914
"Q9BVL2_IDR_430_599",0.510297966570086
"Q9BVN2_IDR_1_454",0.540743643468873
"Q9BVN2_IDR_670_841",0.459256356531127
"Q9BVP2_IDR_1_125",0.41720283825908
"Q9BVP2_IDR_459_549",0.58279716174092
"Q9BVS4_IDR_303_535",1
"Q9BVS5_IDR_412_443",0.560432475451394
"Q9BVS5_IDR_43_147",0.439567524548606
"Q9BVT8_IDR_176_208",0.482661946462282
"Q9BVT8_IDR_1_99",0.517338053537718
"Q9BVV2_IDR_1_34",1
"Q9BVV6_IDR_1_106",0.158701975890846
"Q9BVV6_IDR_1300_1440",0.166799889584713
"Q9BVV6_IDR_139_195",0.16696499313828
"Q9BVV6_IDR_197_527",0.149778595604375
"Q9BVV6_IDR_537_1297",0.173203173984167
"Q9BW19_IDR_1_150",1
"Q9BW61_IDR_65_102",1
"Q9BW62_IDR_77_180",1
"Q9BW71_IDR_38_422",0.449118150822609
"Q9BW71_IDR_470_556",0.550881849177391
"Q9BW72_IDR_1_32",1
"Q9BW85_IDR_104_148",0.474398440712169
"Q9BW85_IDR_160_323",0.525601559287831
"Q9BWC9_IDR_25_175",1
"Q9BWE0_IDR_1_373",1
"Q9BWF2_IDR_279_412",0.537153661691016
"Q9BWF2_IDR_428_461",0.462846338308984
"Q9BWF3_IDR_149_364",1
"Q9BWG4_IDR_77_385",1
"Q9BWG6_IDR_66_186",1
"Q9BWH2_IDR_1_50",1
"Q9BWH6_IDR_264_321",0.51227374029881
"Q9BWH6_IDR_35_232",0.48772625970119
"Q9BWK5_IDR_19_49",0.447528821639871
"Q9BWK5_IDR_72_142",0.552471178360129
"Q9BWL3_IDR_1_42",0.484796618585017
"Q9BWL3_IDR_194_253",0.515203381414983
"Q9BWN1_IDR_1_473",0.472152177697573
"Q9BWN1_IDR_526_560",0.527847822302427
"Q9BWP8_IDR_1_122",1
"Q9BWQ6_IDR_1_72",1
"Q9BWQ8_IDR_1_85",1
"Q9BWS9_IDR_1_43",1
"Q9BWT1_IDR_1_234",1
"Q9BWT3_IDR_498_736",1
"Q9BWV7_IDR_423_546",0.481426713916519
"Q9BWW4_IDR_76_388",1
"Q9BWW8_IDR_1_36",0.542180780176695
"Q9BWW8_IDR_84_139",0.457819219823305
"Q9BWW9_IDR_353_433",1
"Q9BWX1_IDR_303_381",1
"Q9BWX5_IDR_1_207",0.473244929805082
"Q9BWX5_IDR_219_397",0.526755070194918
"Q9BX10_IDR_1_67",1
"Q9BX26_IDR_390_1339",1
"Q9BX40_IDR_351_385",0.475377730132432
"Q9BX40_IDR_83_307",0.524622269867568
"Q9BX46_IDR_203_236",1
"Q9BX59_IDR_430_468",1
"Q9BX63_IDR_197_239",0.300979591891664
"Q9BX63_IDR_71_194",0.30020709299266
"Q9BX63_IDR_893_1249",0.398813315115676
"Q9BX66_IDR_1_793",0.523110375286788
"Q9BX66_IDR_929_1236",0.476889624713212
"Q9BX67_IDR_273_310",1
"Q9BXB4_IDR_1_57",0.445042197257006
"Q9BXB4_IDR_162_366",0.554957802742994
"Q9BXB5_IDR_1_75",0.419846697168167
"Q9BXB5_IDR_178_395",0.580153302831834
"Q9BXB7_IDR_1_106",1
"Q9BXC0_IDR_294_346",1
"Q9BXF3_IDR_171_239",0.351726122410152
"Q9BXF3_IDR_288_445",0.350335108546303
"Q9BXF3_IDR_540_1484",0.297938769043545
"Q9BXF6_IDR_174_595",1
"Q9BXF9_IDR_1_48",1
"Q9BXG8_IDR_319_430",0.510757843563144
"Q9BXG8_IDR_85_206",0.489242156436856
"Q9BXI6_IDR_1_52",0.507917840827365
"Q9BXI6_IDR_375_508",0.492082159172635
"Q9BXI9_IDR_1_45",0.504810197048223
"Q9BXI9_IDR_68_138",0.495189802951777
"Q9BXJ0_IDR_1_100",1
"Q9BXJ1_IDR_1_140",1
"Q9BXJ2_IDR_15_141",1
"Q9BXN1_IDR_1_62",1
"Q9BXN2_IDR_1_114",1
"Q9BXP2_IDR_1_60",0.318632895661811
"Q9BXP2_IDR_683_720",0.337627678221314
"Q9BXP2_IDR_807_863",0.343739426116875
"Q9BXP5_IDR_1_95",0.289015435018979
"Q9BXP5_IDR_258_415",0.294406339379307
"Q9BXP5_IDR_540_598",0.416578225601714
"Q9BXP8_IDR_94_253",1
"Q9BXQ6_IDR_1_189",0.499249110137899
"Q9BXQ6_IDR_251_309",0.500750889862101
"Q9BXR5_IDR_781_811",1
"Q9BXS0_IDR_1_39",0.517272130070654
"Q9BXS0_IDR_98_654",0.482727869929346
"Q9BXS4_IDR_190_265",1
"Q9BXS6_IDR_45_441",1
"Q9BXS9_IDR_593_660",1
"Q9BXT2_IDR_1_35",1
"Q9BXV9_IDR_54_100",1
"Q9BXW6_IDR_429_539",1
"Q9BXW7_IDR_1_42",1
"Q9BXW9_IDR_1400_1451",0.345995375357815
"Q9BXW9_IDR_1_44",0.328301939560394
"Q9BXW9_IDR_849_914",0.325702685081791
"Q9BXX0_IDR_111_255",0.26309583442223
"Q9BXX0_IDR_511_542",0.283499349741892
"Q9BXX0_IDR_77_108",0.240440234601525
"Q9BXX0_IDR_776_899",0.212964581234352
"Q9BXX2_IDR_265_1024",1
"Q9BXX3_IDR_1062_1107",0.520933170210031
"Q9BXX3_IDR_265_1048",0.479066829789969
"Q9BXY0_IDR_194_279",1
"Q9BXY4_IDR_202_272",1
"Q9BXY8_IDR_1_57",1
"Q9BY07_IDR_217_293",0.317563223245246
"Q9BY07_IDR_41_91",0.319537091539049
"Q9BY07_IDR_419_482",0.362899685215706
"Q9BY08_IDR_1_33",1
"Q9BY11_IDR_307_384",1
"Q9BY12_IDR_157_545",0.380132646017027
"Q9BY12_IDR_38_95",0.305473776555305
"Q9BYC5_IDR_1_34",1
"Q9BYD3_IDR_1_42",1
"Q9BYD6_IDR_1_74",1
"Q9BYE0_IDR_127_218",1
"Q9BYE2_IDR_1_197",1
"Q9BYE3_IDR_1_92",1
"Q9BYE7_IDR_1_119",1
"Q9BYE9_IDR_1228_1276",1
"Q9BYF1_IDR_765_805",1
"Q9BYG3_IDR_139_184",0.509407763599529
"Q9BYG3_IDR_187_293",0.490592236400471
"Q9BYG4_IDR_103_142",0.499412157802253
"Q9BYG4_IDR_252_373",0.500587842197747
"Q9BYG5_IDR_251_368",1
"Q9BYH1_IDR_24_236",1
"Q9BYH8_IDR_1_400",1
"Q9BYI3_IDR_307_510",1
"Q9BYJ0_IDR_132_196",1
"Q9BYJ9_IDR_1_46",0.572903008122065
"Q9BYJ9_IDR_196_369",0.427096991877936
"Q9BYQ0_IDR_1_159",1
"Q9BYQ2_IDR_1_153",1
"Q9BYQ3_IDR_1_157",1
"Q9BYQ4_IDR_1_174",1
"Q9BYQ5_IDR_1_204",1
"Q9BYQ6_IDR_1_181",1
"Q9BYQ7_IDR_1_146",1
"Q9BYQ8_IDR_1_208",1
"Q9BYQ9_IDR_1_171",1
"Q9BYR2_IDR_1_167",1
"Q9BYR3_IDR_1_152",1
"Q9BYR4_IDR_1_193",1
"Q9BYR5_IDR_1_136",1
"Q9BYR9_IDR_1_128",1
"Q9BYS1_IDR_1_160",1
"Q9BYT3_IDR_31_98",0.483177611154887
"Q9BYT3_IDR_405_514",0.516822388845113
"Q9BYT5_IDR_1_123",1
"Q9BYT9_IDR_1_152",1
"Q9BYU1_IDR_259_374",0.452277749115673
"Q9BYU1_IDR_62_127",0.547722250884327
"Q9BYU5_IDR_1_128",1
"Q9BYV1_IDR_1_45",1
"Q9BYV6_IDR_329_441",0.48318521431066
"Q9BYV6_IDR_447_532",0.51681478568934
"Q9BYV7_IDR_1_41",1
"Q9BYV8_IDR_318_373",0.429259822399489
"Q9BYV8_IDR_82_137",0.570740177600512
"Q9BYV9_IDR_134_611",0.500015031713319
"Q9BYV9_IDR_737_822",0.499984968286681
"Q9BYZ6_IDR_302_367",1
"Q9BZ11_IDR_726_813",1
"Q9BZ19_IDR_1_88",1
"Q9BZ23_IDR_1_206",1
"Q9BZ29_IDR_1189_1288",0.335014592522164
"Q9BZ29_IDR_1_36",0.328048366014788
"Q9BZ29_IDR_287_320",0.336937041463049
"Q9BZ67_IDR_376_408",1
"Q9BZ71_IDR_281_384",0.271797617861021
"Q9BZ71_IDR_490_534",0.236275337751786
"Q9BZ71_IDR_64_123",0.261487405350505
"Q9BZ71_IDR_909_974",0.230439639036688
"Q9BZ72_IDR_1282_1349",0.178473103703594
"Q9BZ72_IDR_256_365",0.221795773724783
"Q9BZ72_IDR_368_419",0.226587478032742
"Q9BZ72_IDR_579_709",0.186045585478913
"Q9BZ72_IDR_840_898",0.187098059059968
"Q9BZ76_IDR_1199_1235",1
"Q9BZ81_IDR_1_36",0.535444995703262
"Q9BZ81_IDR_243_275",0.464555004296738
"Q9BZ95_IDR_1_262",0.517874792463808
"Q9BZ95_IDR_396_700",0.482125207536192
"Q9BZA7_IDR_837_1256",1
"Q9BZA8_IDR_869_1250",1
"Q9BZC1_IDR_1_50",0.506148224341614
"Q9BZC1_IDR_282_354",0.493851775658386
"Q9BZC7_IDR_1324_1424",0.349578270553889
"Q9BZC7_IDR_2367_2417",0.321884890924306
"Q9BZC7_IDR_350_398",0.328536838521805
"Q9BZD2_IDR_1_44",1
"Q9BZF1_IDR_1_124",0.31406838930346
"Q9BZF1_IDR_273_402",0.376301296281364
"Q9BZF1_IDR_771_877",0.309630314415176
"Q9BZF2_IDR_144_466",1
"Q9BZF3_IDR_1_66",0.223018648500535
"Q9BZF3_IDR_184_278",0.255037071216753
"Q9BZF3_IDR_281_381",0.245983675763197
"Q9BZF3_IDR_395_553",0.275960604519515
"Q9BZF9_IDR_257_631",0.492574751010288
"Q9BZF9_IDR_656_706",0.507425248989712
"Q9BZG1_IDR_227_259",1
"Q9BZG8_IDR_1_34",0.482677440771556
"Q9BZG8_IDR_398_443",0.517322559228444
"Q9BZI1_IDR_173_459",1
"Q9BZI7_IDR_1_48",0.527385244214247
"Q9BZI7_IDR_209_483",0.472614755785753
"Q9BZJ0_IDR_152_183",0.491590780360779
"Q9BZJ0_IDR_83_118",0.508409219639221
"Q9BZJ3_IDR_1_34",1
"Q9BZJ4_IDR_1_34",1
"Q9BZR6_IDR_289_455",1
"Q9BZR8_IDR_33_157",1
"Q9BZR9_IDR_393_434",1
"Q9BZS1_IDR_1_188",0.479228298037959
"Q9BZS1_IDR_244_309",0.520771701962041
"Q9BZV1_IDR_1_114",1
"Q9BZV2_IDR_202_254",0.498882334300511
"Q9BZV2_IDR_466_496",0.501117665699489
"Q9BZV3_IDR_169_236",0.343240849203654
"Q9BZV3_IDR_35_74",0.333327997038372
"Q9BZV3_IDR_393_835",0.323431153757974
"Q9BZW2_IDR_163_233",1
"Q9BZW7_IDR_1_36",0.347531278639557
"Q9BZW7_IDR_60_90",0.341843299892431
"Q9BZW7_IDR_625_698",0.310625421468012
"Q9BZZ5_IDR_446_524",1
"Q9C000_IDR_77_205",1
"Q9C004_IDR_1_155",1
"Q9C005_IDR_1_47",1
"Q9C009_IDR_1_119",0.531046125599636
"Q9C0A1_IDR_1_106",0.126309051373795
"Q9C0A1_IDR_1645_2065",0.135153735727822
"Q9C0A1_IDR_2122_2338",0.109430192051043
"Q9C0A1_IDR_2395_2439",0.129859480592105
"Q9C0A1_IDR_2517_2572",0.116747659100708
"Q9C0A1_IDR_295_822",0.132215280637467
"Q9C0A1_IDR_824_869",0.127228426309924
"Q9C0A1_IDR_878_1639",0.123056174207136
"Q9C0A6_IDR_119_205",0.341239517406651
"Q9C0A6_IDR_15_45",0.362529041886718
"Q9C0A6_IDR_406_1442",0.29623144070663
"Q9C0B0_IDR_150_208",0.360124779464684
"Q9C0B0_IDR_222_293",0.327196456333389
"Q9C0B0_IDR_295_654",0.312678764201928
"Q9C0B1_IDR_162_194",1
"Q9C0B2_IDR_1128_1172",0.213257667417056
"Q9C0B2_IDR_1_79",0.256381037234057
"Q9C0B2_IDR_359_488",0.26791003845332
"Q9C0B2_IDR_662_730",0.262451256895568
"Q9C0B5_IDR_286_699",1
"Q9C0D4_IDR_217_320",0.242383712788008
"Q9C0D4_IDR_368_670",0.241736710961044
"Q9C0D4_IDR_676_912",0.242222345595262
"Q9C0D5_IDR_1_358",0.320949094129788
"Q9C0D5_IDR_1422_1861",0.334830995191956
"Q9C0D5_IDR_434_488",0.344219910678256
"Q9C0D6_IDR_1_94",0.512264864155958
"Q9C0D6_IDR_470_1143",0.487735135844042
"Q9C0D7_IDR_204_236",0.339685756959173
"Q9C0D7_IDR_404_774",0.309619099841012
"Q9C0D7_IDR_51_160",0.350695143199816
"Q9C0E4_IDR_1_38",0.324253389883049
"Q9C0E4_IDR_339_444",0.302360303757677
"Q9C0E4_IDR_740_932",0.373386306359273
"Q9C0E8_IDR_142_248",0.441399895346288
"Q9C0E8_IDR_308_428",0.558600104653712
"Q9C0F0_IDR_1_35",0.334634500485904
"Q9C0F0_IDR_320_2208",0.322827053360529
"Q9C0F0_IDR_74_318",0.342538446153567
"Q9C0F1_IDR_124_237",0.493417402810504
"Q9C0K1_IDR_224_298",1
"Q9C0K7_IDR_13_46",0.527146913451721
"Q9C0K7_IDR_298_335",0.472853086548279
"Q9GZM5_IDR_305_350",0.509516254946971
"Q9GZM5_IDR_40_106",0.490483745053029
"Q9GZM8_IDR_74_345",1
"Q9GZN0_IDR_225_285",1
"Q9GZN2_IDR_84_237",1
"Q9GZN4_IDR_1_46",1
"Q9GZN6_IDR_1_99",0.528222429052168
"Q9GZN6_IDR_689_736",0.471777570947832
"Q9GZP1_IDR_144_188",1
"Q9GZP8_IDR_1_106",1
"Q9GZQ4_IDR_350_415",1
"Q9GZQ6_IDR_351_430",1
"Q9GZR1_IDR_1_35",0.212312903271486
"Q9GZR1_IDR_37_438",0.220226906510608
"Q9GZR1_IDR_599_644",0.274557898521744
"Q9GZR1_IDR_779_966",0.292902291696163
"Q9GZR2_IDR_1_69",0.494540261773701
"Q9GZV5_IDR_153_357",0.540120426317028
"Q9GZV5_IDR_57_121",0.459879573682972
"Q9GZV8_IDR_109_191",1
"Q9GZV9_IDR_140_251",1
"Q9GZW8_IDR_1_66",1
"Q9GZX3_IDR_1_37",1
"Q9GZX5_IDR_58_205",1
"Q9GZX6_IDR_1_32",1
"Q9GZY0_IDR_1_119",1
"Q9GZY4_IDR_1_36",1
"Q9GZY6_IDR_1_114",0.485490714173108
"Q9GZY6_IDR_145_243",0.514509285826892
"Q9GZY8_IDR_1_84",0.535286751457922
"Q9GZY8_IDR_87_301",0.464713248542078
"Q9GZZ0_IDR_1_275",0.490657104849056
"Q9GZZ0_IDR_279_328",0.509342895150944
"Q9GZZ7_IDR_258_299",1
"Q9H000_IDR_1_44",0.500531779630236
"Q9H000_IDR_46_169",0.499468220369764
"Q9H079_IDR_1_138",1
"Q9H089_IDR_1_31",0.226879240336025
"Q9H089_IDR_247_358",0.288784280897188
"Q9H089_IDR_565_596",0.24983886066586
"Q9H089_IDR_599_658",0.234497618100927
"Q9H091_IDR_112_198",0.513820277098325
"Q9H091_IDR_701_742",0.486179722901675
"Q9H093_IDR_1_49",0.508070377603058
"Q9H093_IDR_308_559",0.491929622396942
"Q9H094_IDR_16_570",1
"Q9H095_IDR_1_44",0.52527798736453
"Q9H095_IDR_84_144",0.47472201263547
"Q9H098_IDR_59_131",1
"Q9H0A0_IDR_991_1025",1
"Q9H0A6_IDR_32_85",1
"Q9H0A9_IDR_1_191",1
"Q9H0B3_IDR_1_1096",1
"Q9H0B6_IDR_499_535",0.510673525212456
"Q9H0B6_IDR_590_622",0.489326474787544
"Q9H0B8_IDR_238_280",1
