"","GO0000785_chromatin"
"Q9H3S1_IDR_645_678",0.34029468200591
"Q9H3S1_IDR_709_761",0.336734658531468
"Q9H3S3_IDR_1_87",1
"Q9H3S7_IDR_1464_1587",0.209118788386882
"Q9H3S7_IDR_1589_1620",0.197897467177581
"Q9H3S7_IDR_705_784",0.207957717277793
"Q9H3S7_IDR_851_926",0.188213566552107
"Q9H3S7_IDR_928_1158",0.196812460605637
"Q9H3T2_IDR_541_930",1
"Q9H3T3_IDR_629_888",1
"Q9H3Y8_IDR_1_58",0.484493490514823
"Q9H3Y8_IDR_61_114",0.515506509485177
"Q9H3Z4_IDR_133_198",1
"Q9H400_IDR_1_295",1
"Q9H410_IDR_1_109",1
"Q9H422_IDR_53_85",0.242150066938548
"Q9H4B6_IDR_1_196",1
"Q9H4B8_IDR_1_73",1
"Q9H4D0_IDR_793_875",0.372898384388316
"Q9H4D0_IDR_888_945",0.627101615611684
"Q9H4D5_IDR_1_109",1
"Q9H4E7_IDR_472_631",1
"Q9H4F1_IDR_1_49",1
"Q9H4F8_IDR_284_314",1
"Q9H4G0_IDR_1_92",0.519050940145187
"Q9H4G0_IDR_391_881",0.480949059854813
"Q9H4G1_IDR_1_39",1
"Q9H4H8_IDR_299_507",1
"Q9H4I0_IDR_373_479",0.511912421937775
"Q9H4I0_IDR_98_298",0.488087578062225
"Q9H4I2_IDR_1_139",0.152915744151287
"Q9H4I2_IDR_154_350",0.15659440052885
"Q9H4I2_IDR_354_541",0.16564631814282
"Q9H4I2_IDR_543_622",0.157121723461461
"Q9H4I2_IDR_664_771",0.189998903687217
"Q9H4I2_IDR_888_956",0.177722910028365
"Q9H4Z2_IDR_171_244",0.262772332106095
"Q9H4Z2_IDR_248_459",0.246144344822902
"Q9H4Z2_IDR_681_924",0.234523626712963
"Q9H4Z3_IDR_1_33",0.315455466937236
"Q9H4Z3_IDR_669_704",0.320420167533345
"Q9H4Z3_IDR_82_158",0.364124365529419
"Q9H501_IDR_538_602",0.228619573972172
"Q9H501_IDR_610_748",0.247436902054538
"Q9H501_IDR_75_343",0.319214270017934
"Q9H501_IDR_792_825",0.204729253955356
"Q9H511_IDR_1_48",1
"Q9H582_IDR_1095_1198",0.516139947901551
"Q9H582_IDR_1_1037",0.483860052098449
"Q9H583_IDR_1169_1199",1
"Q9H598_IDR_1_112",1
"Q9H5H4_IDR_1_262",1
"Q9H5I5_IDR_148_198",0.157266049989857
"Q9H5I5_IDR_360_416",0.119932265745537
"Q9H5I5_IDR_421_490",0.126128112391917
"Q9H5I5_IDR_608_675",0.17743259693461
"Q9H5V8_IDR_769_807",1
"Q9H5Y7_IDR_567_605",0.500356973379927
"Q9H607_IDR_1_150",1
"Q9H5Y7_IDR_662_755",0.499643026620073
"Q9H5Z6_IDR_250_455",1
"Q9H609_IDR_1_32",1
"Q9H611_IDR_126_204",1
"Q9H633_IDR_113_154",1
"Q9H665_IDR_1_31",0.330784071400195
"Q9H665_IDR_40_88",0.332720158034197
"Q9H665_IDR_94_240",0.336495770565607
"Q9H693_IDR_1_64",0.520276770591199
"Q9H693_IDR_84_158",0.479723229408801
"Q9H694_IDR_416_757",0.330334093420342
"Q9H694_IDR_777_848",0.341052553038225
"Q9H694_IDR_941_973",0.328613353541433
"Q9H6A0_IDR_1_43",1
"Q9H6A9_IDR_1828_2034",0.454741407370443
"Q9H6A9_IDR_94_643",0.545258592629557
"Q9H6B1_IDR_52_82",0.197658502827345
"Q9H6F2_IDR_255_299",1
"Q9H6F5_IDR_1_360",1
"Q9H6H4_IDR_145_257",1
"Q9H6I2_IDR_1_367",1
"Q9H6J7_IDR_258_331",1
"Q9H6K1_IDR_186_282",1
"Q9H6K5_IDR_1_1324",1
"Q9H6L5_IDR_1_66",0.528601386074849
"Q9H6L5_IDR_256_497",0.471398613925151
"Q9H6P5_IDR_1_38",1
"Q9H6Q3_IDR_1_32",1
"Q9H6R0_IDR_1_64",1
"Q9H6R3_IDR_1_57",1
"Q9H6R4_IDR_1_65",1
"Q9H6R7_IDR_241_279",0.33562622653959
"Q9H6R7_IDR_435_552",0.333402910634402
"Q9H6R7_IDR_678_721",0.330970862826008
"Q9H6S0_IDR_1182_1284",0.476989866927739
"Q9H6S0_IDR_1_38",0.523010133072261
"Q9H6S1_IDR_1_392",1
"Q9H6S3_IDR_1_48",0.229541672738876
"Q9H6S3_IDR_175_249",0.288905449056344
"Q9H6S3_IDR_437_490",0.234289627752088
"Q9H6S3_IDR_578_620",0.247263250452692
"Q9H6T3_IDR_251_281",0.315277043168945
"Q9H6T3_IDR_34_87",0.375962331160075
"Q9H6T3_IDR_401_539",0.30876062567098
"Q9H6U6_IDR_781_814",0.504824613689379
"Q9H6U6_IDR_842_928",0.495175386310621
"Q9H6U8_IDR_1_50",1
"Q9H707_IDR_125_159",0.329157145551434
"Q9H707_IDR_173_211",0.333769067303281
"Q9H707_IDR_59_103",0.337073787145286
"Q68CR7_IDR_334_376",0.490176016928355
"Q68CR7_IDR_407_880",0.509823983071645
"Q68CZ1_IDR_1_219",0.486545012529023
"Q68CZ1_IDR_929_1145",0.513454987470977
"Q68CZ2_IDR_338_600",0.533067440533126
"Q68CZ2_IDR_606_1158",0.466932559466874
"Q68CZ6_IDR_224_305",0.501153299036322
"Q68CZ6_IDR_418_449",0.498846700963678
"Q68D10_IDR_1_610",0.533049612848802
"Q68D10_IDR_644_685",0.466950387151198
"Q68D42_IDR_115_153",1
"Q68D51_IDR_1_481",1
"Q68D85_IDR_394_454",1
"Q68D86_IDR_1_334",1
"Q68DA7_IDR_105_969",0.350661582675748
"Q68DA7_IDR_1384_1419",0.330549883036975
"Q68DA7_IDR_35_85",0.318788534287277
"Q68DC2_IDR_478_779",1
"Q68DE3_IDR_1_37",0.321774418415922
"Q68DE3_IDR_152_2172",0.350549483990114
"Q68EN5_IDR_1_123",1
"Q68G74_IDR_1_67",0.521608475842294
"Q68G74_IDR_278_356",0.478391524157706
"Q68G75_IDR_1_181",1
"Q68J44_IDR_1_32",1
"Q69YG0_IDR_1_59",1
"Q69YI7_IDR_85_257",1
"Q69YN4_IDR_133_300",0.367409669539599
"Q69YN4_IDR_579_616",0.342850222524997
"Q69YU5_IDR_37_71",1
"Q69YZ2_IDR_1_41",0.261150066160032
"Q69YZ2_IDR_250_282",0.252862766431144
"Q695T7_IDR_1_31",1
"Q69YH5_IDR_1_1023",1
"Q69YN2_IDR_268_324",1
"Q69YN4_IDR_1575_1812",0.289740107935404
"Q69YU3_IDR_164_496",1
"Q69YW2_IDR_1_31",1
"Q69YZ2_IDR_144_241",0.238890547068505
"Q69YZ2_IDR_79_112",0.247096620340319
"Q6AWC2_IDR_1019_1071",0.186122550494817
"Q6AWC2_IDR_828_997",0.239259560031381
"Q6AZW8_IDR_1_54",1
"Q6AZY7_IDR_240_606",1
"Q6B0I6_IDR_346_523",1
"Q6BDS2_IDR_1137_1184",0.204702043575185
"Q6BDS2_IDR_268_306",0.189995641702348
"Q6BDS2_IDR_413_450",0.190919283730369
"Q6BDS2_IDR_743_809",0.192234019158601
"Q6BDS2_IDR_889_1129",0.222149011833496
"Q6BEB4_IDR_1_274",0.478846720638888
"Q6BEB4_IDR_367_398",0.521153279361112
"Q6DCA0_IDR_1_100",1
"Q6DD87_IDR_1_121",1
"Q6DHV5_IDR_1_133",1
"Q6DHY5_IDR_354_447",1
"Q6DJT9_IDR_219_500",1
"Q6DKI7_IDR_197_235",1
"Q6DN12_IDR_1_186",1
"Q6DN14_IDR_1_252",1
"Q6EMK4_IDR_352_408",1
"Q6F5E8_IDR_900_1435",1
"Q6FHJ7_IDR_293_346",1
"Q6FI81_IDR_167_270",1
"Q6FIF0_IDR_36_147",1
"Q6GMV2_IDR_385_418",1
"Q6GPH4_IDR_172_260",1
"Q6GPH6_IDR_131_161",0.356707351801123
"Q6GPH6_IDR_1_31",0.309109212651024
"Q6GPH6_IDR_33_87",0.334183435547854
"Q6GQQ9_IDR_49_98",0.333505595509358
"Q6GQQ9_IDR_437_587",0.363582713747663
"Q6GQQ9_IDR_636_794",0.302911690742979
"Q6GTS8_IDR_1_38",1
"Q6GYQ0_IDR_1620_1681",0.201683430757763
"Q6GYQ0_IDR_1715_1757",0.198981917268812
"Q6GYQ0_IDR_321_387",0.205871496566266
"Q6GYQ0_IDR_450_512",0.21198157711666
"Q6GYQ0_IDR_688_1036",0.181481578290499
"Q6H3X3_IDR_208_253",1
"Q6H8Q1_IDR_265_299",0.520332674351908
"Q6H8Q1_IDR_309_506",0.479667325648092
"Q6H9L7_IDR_1_377",1
"Q6HA08_IDR_1_53",0.498448367407124
"Q6HA08_IDR_284_431",0.501551632592876
"Q6IE81_IDR_538_842",1
"Q6IEE7_IDR_1_37",0.321018731023013
"Q6IEE7_IDR_817_872",0.330835444010543
"Q6IEE7_IDR_940_1043",0.348145824966444
"Q6IEG0_IDR_214_244",0.435357804160096
"Q6IEG0_IDR_254_339",0.564642195839904
"Q6IMN6_IDR_318_831",0.33012928189687
"Q6IMN6_IDR_65_115",0.347367945315727
"Q6IMN6_IDR_911_977",0.322502772787403
"Q6IN84_IDR_1_46",0.495003733211486
"Q6IN84_IDR_309_353",0.504996266788514
"Q6IN85_IDR_650_833",1
"Q6IPM2_IDR_1_695",1
"Q6IPR3_IDR_199_249",1
"Q6IPT2_IDR_32_89",1
"Q6IPW1_IDR_1_90",1
"Q6IPX1_IDR_352_449",1
"Q6IQ19_IDR_38_255",1
"Q6IQ20_IDR_1_61",1
"Q6IQ21_IDR_219_274",0.32732108428743
"Q6IQ21_IDR_276_325",0.32917043591644
"Q6IQ21_IDR_327_385",0.34350847979613
"Q6IQ23_IDR_103_157",0.52097868675062
"Q6IQ23_IDR_285_1121",0.47902131324938
"Q6IQ55_IDR_557_1244",0.471548949901882
"Q6IS24_IDR_1_99",1
"Q6ISB3_IDR_192_239",0.304129099176116
"Q6ISB3_IDR_421_467",0.370724983858092
"Q6ISB3_IDR_80_110",0.325145916965792
"Q6ISU1_IDR_176_231",1
"Q6IV72_IDR_62_182",1
"Q6IWH7_IDR_45_104",0.50577680568614
"Q6IWH7_IDR_901_933",0.49422319431386
"Q6J272_IDR_46_86",0.516750059152424
"Q6J272_IDR_91_200",0.483249940847576
"Q6J4K2_IDR_1_35",1
"Q6J9G0_IDR_1_100",1
"Q6JBY9_IDR_1_416",1
"Q6JVE6_IDR_1_31",1
"Q6K0P9_IDR_401_492",0.453504866796786
"Q6K0P9_IDR_91_208",0.546495133203214
"Q6KB66_IDR_1_40",0.483590326689711
"Q6KB66_IDR_408_452",0.516409673310289
"Q6KC79_IDR_108_1189",0.302646688179944
"Q6KC79_IDR_1_49",0.177760252875555
"Q6KC79_IDR_2474_2521",0.313396733502357
"Q6KC79_IDR_2630_2705",0.206196325442144
"Q6KF10_IDR_20_90",0.495107124536935
"Q6KF10_IDR_293_351",0.504892875463065
"Q6L8G9_IDR_1_118",1
"Q6L8H2_IDR_1_238",1
"Q6MZT1_IDR_1_46",0.512256492513091
"Q6MZT1_IDR_154_206",0.487743507486909
"Q6MZW2_IDR_15_61",1
"Q6N021_IDR_1_1105",0.231866229954091
"Q6N021_IDR_1459_1560",0.259665527650034
"Q6N021_IDR_1806_1842",0.257271780757451
"Q6N021_IDR_1931_1968",0.251196461638424
"Q6N022_IDR_1_281",0.491674269148649
"Q6N022_IDR_293_331",0.508325730851351
"Q6N043_IDR_1_405",0.501050856259006
"Q6N043_IDR_468_979",0.498949143740994
"Q6N069_IDR_575_639",1
"Q6N075_IDR_1_33",1
"Q6NS38_IDR_1_54",1
"Q6NSI3_IDR_1_398",1
"Q6NSI4_IDR_1_40",0.474107132172408
"Q6NSI4_IDR_566_675",0.525892867827592
"Q6NSI8_IDR_526_621",0.491041041971047
"Q6NSI8_IDR_63_143",0.508958958028953
"Q6NSJ0_IDR_1_70",1
"Q6NSJ2_IDR_1_180",0.533194294091017
"Q6NSJ2_IDR_186_506",0.466805705908983
"Q6NSJ5_IDR_172_226",1
"Q6NSW7_IDR_147_186",0.465873985991251
"Q6NSW7_IDR_1_98",0.534126014008749
"Q6NSZ9_IDR_126_333",1
"Q6NT46_IDR_1_116",1
"Q6NT52_IDR_120_163",1
"Q6NT76_IDR_52_155",0.330827626709403
"Q6NUK4_IDR_146_255",1
"Q6NUM6_IDR_201_305",1
"Q6NUM9_IDR_1_58",1
"Q6NUN7_IDR_1_778",1
"Q6NUN9_IDR_150_365",0.496029389738736
"Q6NUN9_IDR_464_507",0.503970610261264
"Q6NUP7_IDR_681_873",1
"Q6NUQ1_IDR_1_50",1
"Q6NUQ4_IDR_16_107",1
"Q6NUS6_IDR_18_79",1
"Q6NUT2_IDR_1_79",1
"Q6NV75_IDR_197_264",0.514473659446936
"Q6NW40_IDR_1_45",0.501176796537535
"Q6NV75_IDR_319_609",0.485526340553064
"Q6NVV3_IDR_369_410",1
"Q6NW29_IDR_114_164",1
"Q6NW34_IDR_262_353",0.364130980646679
"Q6NW34_IDR_386_419",0.307364866922625
"Q6NW34_IDR_431_536",0.328504152430697
"Q6NW40_IDR_118_155",0.498823203462465
"Q6NWY9_IDR_178_269",0.325748018905039
"Q6NWY9_IDR_1_94",0.292151887255319
"Q6NWY9_IDR_688_871",0.382100093839642
"Q6NX45_IDR_1_234",1
"Q9H714_IDR_1_216",0.494088744513117
"Q9H714_IDR_223_335",0.505911255486883
"Q9H720_IDR_369_423",1
"Q9H756_IDR_228_264",0.486901830914632
"Q9H756_IDR_304_341",0.513098169085368
"Q9H772_IDR_1_42",1
"Q9H773_IDR_134_170",1
"Q9H788_IDR_102_318",1
"Q9H790_IDR_1_59",1
"Q9H792_IDR_1_1267",0.396490248517809
"Q9H792_IDR_1407_1453",0.603509751482191
"Q9H799_IDR_1485_1531",0.35524737751776
"Q9H799_IDR_1625_1745",0.321895670999068
"Q9H799_IDR_1798_3169",0.322856951483172
"Q9H7B2_IDR_272_306",1
"Q9H7C4_IDR_1_59",0.474516946517366
"Q9H7C4_IDR_62_166",0.525483053482634
"Q9H7D0_IDR_1644_1870",1
"Q9H7D7_IDR_1_122",1
"Q9H7E2_IDR_612_651",0.481467558502534
"Q9H7E2_IDR_76_549",0.518532441497466
"Q9H7E9_IDR_1_104",0.551192785148686
"Q9H7E9_IDR_166_222",0.448807214851314
"Q9H7J1_IDR_1_84",1
"Q9H7L9_IDR_157_207",0.473998528771142
"Q9H7L9_IDR_1_80",0.526001471228858
"Q9H7U1_IDR_687_834",0.518899163591656
"Q9H7V2_IDR_1_89",0.488059829714861
"Q9H7V2_IDR_96_175",0.511940170285139
"Q9H7X2_IDR_1_65",1
"Q9H7X3_IDR_1_124",1
"Q9H7Y0_IDR_1_34",1
"Q9H7Z3_IDR_273_304",0.412324555224871
"Q9H7Z3_IDR_28_146",0.58767544477513
"Q9H7Z6_IDR_111_165",0.488393398757938
"Q9H7Z6_IDR_1_51",0.511606601242062
"Q9H7Z7_IDR_1_97",1
"Q9H808_IDR_1_238",1
"Q9H813_IDR_1_57",1
"Q9H814_IDR_1_216",0.529886529598601
"Q9H814_IDR_312_394",0.470113470401399
"Q9H816_IDR_321_352",0.327652615389156
"Q9H816_IDR_356_401",0.343340364525478
"Q9H816_IDR_439_490",0.329007020085366
"Q9H819_IDR_195_247",0.487694959064249
"Q9H819_IDR_22_63",0.512305040935751
"Q9H8L6_IDR_250_287",0.193757942782548
"Q9H8L6_IDR_296_393",0.201780683421899
"Q9H8L6_IDR_651_695",0.194920981359197
"Q9H8L6_IDR_760_809",0.216703423437713
"Q9H8M2_IDR_245_310",0.341852329600703
"Q9H8M2_IDR_38_137",0.336703405915332
"Q9H8M2_IDR_451_575",0.321444264483965
"Q9H8M5_IDR_736_783",0.329937754767302
"Q9H8M5_IDR_822_875",0.330791925373036
"Q9H8M5_IDR_9_69",0.339270319859662
"Q9H8M9_IDR_62_112",1
"Q9H8N7_IDR_125_304",0.525359200557612
"Q9H8N7_IDR_306_485",0.474640799442388
"Q9H8S5_IDR_1_70",1
"Q9H8T0_IDR_1_69",1
"Q9H8U3_IDR_1_166",1
"Q9H8V3_IDR_349_449",0.561239901711444
"Q9H8V3_IDR_832_914",0.438760098288556
"Q9H8W3_IDR_1_124",0.532060113408141
"Q9H8W3_IDR_184_233",0.467939886591859
"Q9H987_IDR_88_954",1
"Q9H992_IDR_1_479",1
"Q9H9A5_IDR_476_512",0.495357491350032
"Q9H9A5_IDR_711_744",0.504642508649968
"Q9H9A7_IDR_216_476",1
"Q9H9B1_IDR_1267_1298",0.285595523249994
"Q9H9B1_IDR_1_513",0.42014319786212
"Q9H9B1_IDR_653_705",0.294261278887885
"Q9H9C1_IDR_1_140",1
"Q9H9D4_IDR_174_346",1
"Q9H9F9_IDR_377_439",1
"Q9H9H4_IDR_164_285",1
"Q9H9H5_IDR_34_199",1
"Q9H9J2_IDR_1_35",1
"Q9H9L3_IDR_10_174",1
"Q9H9L4_IDR_102_152",0.486476841452683
"Q9H9L4_IDR_347_492",0.513523158547317
"Q9H9L7_IDR_1_129",1
"Q9H9P8_IDR_1_45",1
"Q9HAI6_IDR_17_100",1
"Q9HAJ7_IDR_34_106",1
"Q9HAK2_IDR_387_575",1
"Q9HAN9_IDR_110_145",1
"Q9HAP2_IDR_1_74",0.539695095218814
"Q9HAP2_IDR_234_731",0.460304904781186
"Q9HAQ2_IDR_437_576",0.532369033941636
"Q9HAQ2_IDR_718_790",0.467630966058364
"Q9HAS0_IDR_1_33",1
"Q9HAS3_IDR_1_82",1
"Q9HAT1_IDR_254_461",1
"Q9HAU0_IDR_106_163",0.342789162350225
"Q9HAU0_IDR_271_728",0.316755276598456
"Q9HAU0_IDR_730_1114",0.340455561051319
"Q9HAU4_IDR_138_250",1
"Q9HAU5_IDR_1012_1108",0.227024704134913
"Q9HAU5_IDR_1110_1165",0.174185475304021
"Q9HAU5_IDR_1_135",0.198170970225059
"Q9HAU5_IDR_1203_1272",0.174737323010938
"Q9HAU5_IDR_485_562",0.225881527325069
"Q9HB21_IDR_116_188",0.495476970391337
"Q9HB21_IDR_292_404",0.504523029608663
"Q9HB29_IDR_542_575",1
"Q9HB58_IDR_116_458",1
"Q9HB65_IDR_118_282",1
"Q9HB89_IDR_377_426",1
"Q9HB90_IDR_1_59",1
"Q9HB96_IDR_174_279",1
"Q9HBA0_IDR_1_144",0.50245101375768
"Q9HBA0_IDR_790_871",0.49754898624232
"Q9HBB8_IDR_476_660",0.319495637116169
"Q9HBB8_IDR_702_773",0.311704533538971
"Q9HBB8_IDR_810_845",0.368799829344859
"Q9HBD1_IDR_396_1140",1
"Q9HBE1_IDR_129_412",0.33588495906885
"Q9HBE1_IDR_417_687",0.32778394402998
"Q9HBE1_IDR_73_127",0.33633109690117
"Q9HBG4_IDR_667_711",1
"Q9HBG7_IDR_466_508",0.471219601874577
"Q9HBG7_IDR_512_579",0.528780398125423
"Q9HBM6_IDR_134_251",1
"Q9HBR0_IDR_402_1063",1
"Q9HBT8_IDR_1_36",0.508873779835881
"Q9HBT8_IDR_91_197",0.491126220164119
"Q9HBU1_IDR_1_254",1
"Q9HBU6_IDR_1_83",1
"Q9HBU9_IDR_272_364",1
"Q9HBV2_IDR_253_294",0.458929617063144
"Q9HBV2_IDR_29_72",0.541070382936856
"Q9HBW0_IDR_317_351",1
"Q9HBW1_IDR_1_41",0.498304607462246
"Q9HBW1_IDR_509_546",0.501695392537754
"Q9HBX8_IDR_498_538",0.518644326768118
"Q9HBX8_IDR_907_967",0.481355673231882
"Q9HBZ2_IDR_1_70",0.33569464049418
"Q9HBZ2_IDR_439_659",0.329220435256597
"Q9HBZ2_IDR_661_700",0.335084924249223
"Q9HC07_IDR_1_89",1
"Q9HC10_IDR_1286_1402",0.340774851406768
"Q9HC10_IDR_135_248",0.313346871038169
"Q9HC10_IDR_646_687",0.345878277555063
"Q9HC35_IDR_56_214",0.485664525428453
"Q9HC35_IDR_868_981",0.514335474571547
"Q9HC36_IDR_45_84",1
"Q9HC44_IDR_1_380",0.493218449445179
"Q9HC84_IDR_3673_4118",0.204137837192763
"Q9HC98_IDR_1_36",1
"Q9HCB6_IDR_1_35",1
"Q9HCC6_IDR_1_43",0.516338500272699
"Q9HCC6_IDR_151_215",0.483661499727301
"Q9HCC9_IDR_293_401",0.261428312455266
"Q9HCC9_IDR_404_514",0.240723710895979
"Q9HCC9_IDR_523_707",0.266190917807645
"Q9HCC9_IDR_764_806",0.23165705884111
"Q9HCD5_IDR_1_181",0.316182213447468
"Q9HCD5_IDR_376_438",0.340149795014615
"Q9HCD5_IDR_440_532",0.343667991537916
"Q9HCD6_IDR_101_317",0.240631191581952
"Q9HCD6_IDR_1375_1990",0.233972522212111
"Q9HCD6_IDR_1_96",0.267309076370815
"Q9HCD6_IDR_396_436",0.258087209835123
"Q9HCE0_IDR_1_242",1
"Q9HCE3_IDR_1113_1165",0.172477864313541
"Q9HCE3_IDR_1229_1261",0.166102033008846
"Q9HCE3_IDR_1_63",0.164850597548567
"Q9HCE3_IDR_670_720",0.163665846277786
"Q9HCE3_IDR_68_618",0.166165625075786
"Q9HCE3_IDR_960_1022",0.166738033775473
"Q9HCH5_IDR_22_71",0.492725331747125
"Q9HCH5_IDR_75_611",0.507274668252875
"Q9HCI5_IDR_1_488",1
"Q9HCI6_IDR_1_130",1
"Q9HCI7_IDR_137_471",0.545461538786886
"Q9HCI7_IDR_503_545",0.454538461213114
"Q9HCJ0_IDR_1_1395",0.322452685998475
"Q9HCJ0_IDR_1397_1493",0.332654492274058
"Q9HCJ0_IDR_1600_1632",0.344892821727467
"Q9HCJ1_IDR_455_492",1
"Q9HCJ2_IDR_570_616",1
"Q9HCJ3_IDR_1_48",0.530663537328269
"Q9HCJ3_IDR_360_667",0.469336462671731
"Q9HCM2_IDR_1_33",1
"Q9HCM3_IDR_1373_1487",0.259928746011901
"Q9HCM3_IDR_1493_1821",0.259296776071352
"Q9HCM3_IDR_1883_1919",0.248863527160378
"Q9HCM3_IDR_1_949",0.23191095075637
"Q9HCM4_IDR_1_38",0.498137307403064
"Q9HCM4_IDR_349_660",0.501862692596936
"Q9HCM7_IDR_1_1045",1
"Q9HCN3_IDR_1_33",1
"Q9HCN4_IDR_283_374",1
"Q9HCN6_IDR_295_339",1
"Q9HCP0_IDR_1_36",0.52720957325786
"Q9HCP0_IDR_334_422",0.47279042674214
"Q9HCR9_IDR_43_184",1
"Q9HCS4_IDR_1_588",1
"Q9HCS5_IDR_299_686",1
"Q9HCS7_IDR_743_838",1
"Q9HCT0_IDR_1_32",1
"Q9HD90_IDR_148_298",0.403539396779361
"Q9HD90_IDR_1_99",0.596460603220638
"Q9HDC5_IDR_372_404",0.496885015583375
"Q9HDC5_IDR_414_635",0.503114984416625
"Q9HDC9_IDR_1_60",1
"Q9NNX1_IDR_37_75",0.498634687739073
"Q9NNX1_IDR_87_173",0.501365312260927
"Q9NNX6_IDR_1_38",1
"Q9NNX9_IDR_1_186",1
"Q9NNZ3_IDR_133_176",0.333406812425923
"Q9NNZ3_IDR_200_241",0.346014936127512
"Q9NNZ3_IDR_98_131",0.320578251446565
"Q9NP08_IDR_26_207",1
"Q9NP31_IDR_1_67",0.499891723401807
"Q9NP31_IDR_189_381",0.500108276598193
"Q9NP50_IDR_82_155",1
"Q9NP56_IDR_1_91",0.482775471669981
"Q9NP56_IDR_418_450",0.517224528330019
"Q9NP59_IDR_237_282",1
"Q9NP61_IDR_129_420",1
"Q9NP98_IDR_1_176",1
"Q9NP99_IDR_138_234",1
"Q9NPA0_IDR_1_38",0.49527799028584
"Q9NPA0_IDR_177_242",0.50472200971416
"Q9NPA1_IDR_28_84",1
"Q9NPA3_IDR_104_140",0.507818980926014
"Q9NPA3_IDR_27_85",0.492181019073986
"Q9NPB0_IDR_1_117",1
"Q9NPB1_IDR_1_33",1
"Q9NPB3_IDR_1_50",1
"Q9NPB6_IDR_251_346",1
"Q9NPB8_IDR_626_672",1
"Q9NPC1_IDR_311_358",1
"Q9NPC2_IDR_252_301",0.494754770932145
"Q9NPC2_IDR_304_374",0.505245229067855
"Q9NPC3_IDR_167_277",1
"Q9NPC6_IDR_1_143",1
"Q9NPC7_IDR_109_301",1
"Q9NPC8_IDR_160_291",1
"Q9NPD5_IDR_130_165",0.330677228630953
"Q9NPI6_IDR_132_538",1
"Q9NPI7_IDR_1_259",1
"Q9NPI9_IDR_1_32",0.49826720532641
"Q9NPI9_IDR_350_418",0.50173279467359
"Q9NPJ4_IDR_1_92",1
"Q9NPJ6_IDR_159_270",1
"Q9NPL8_IDR_1_40",0.469427633278673
"Q9NPL8_IDR_247_285",0.530572366721327
"Q9NPQ8_IDR_427_472",1
"Q9NPR2_IDR_677_797",1
"Q9NPR9_IDR_147_181",0.50588295400317
"Q9NPR9_IDR_513_543",0.49411704599683
"Q9NPU4_IDR_1_54",1
"Q9NPY3_IDR_470_623",1
"Q9NPZ5_IDR_1_76",1
"Q9NQ03_IDR_11_156",1
"Q9NQ11_IDR_116_156",1
"Q9NQ25_IDR_251_299",1
"Q9NQ29_IDR_232_371",1
"Q9NQ31_IDR_41_77",0.500147167231523
"Q9NQ75_IDR_594_667",0.522491208234173
"Q9NQ76_IDR_1_525",1
"Q9NQ84_IDR_308_364",0.490049682721071
"Q9NQ84_IDR_396_439",0.509950317278929
"Q9NQ86_IDR_66_106",1
"Q9NQ87_IDR_1_55",0.507420816339146
"Q9NQ87_IDR_188_311",0.492579183660854
"Q9NQ90_IDR_111_144",0.341920238730826
"Q9NQ90_IDR_1_86",0.322690366904745
"Q9NQ90_IDR_960_1003",0.335389394364429
"Q9NQ92_IDR_1_93",1
"Q9NQB0_IDR_1_619",1
"Q9NQC1_IDR_1_45",0.481836949766625
"Q9NQC1_IDR_520_790",0.518163050233375
"Q9NQC3_IDR_1_994",1
"Q9NQC7_IDR_324_357",0.492127131754133
"Q9NQC7_IDR_380_465",0.507872868245867
"Q9NQC8_IDR_1_62",1
"Q9NQE7_IDR_1_53",1
"Q9NQE9_IDR_1_43",1
"Q9NQS5_IDR_211_312",1
"Q9NQS7_IDR_40_844",1
"Q9NQT8_IDR_1372_1693",0.243143544568937
"Q9NQT8_IDR_1770_1826",0.261914177604827
"Q9NQT8_IDR_546_596",0.253424804873241
"Q9NQT8_IDR_628_658",0.241517472952995
"Q9NQU5_IDR_48_95",0.496139318672781
"Q9NQU5_IDR_97_382",0.503860681327219
"Q9NQV5_IDR_1_100",0.49535951748365
"Q9NQV5_IDR_271_438",0.50464048251635
"Q9NQV7_IDR_364_472",0.495375984247979
"Q9NQV7_IDR_75_202",0.504624015752021
"Q9NQV8_IDR_142_172",0.474467158640666
"Q9NQV8_IDR_180_581",0.525532841359334
"Q9NQW1_IDR_502_546",0.339786121418187
"Q9NQW1_IDR_787_905",0.322252688531273
"Q9NQW1_IDR_914_1070",0.33796119005054
"Q9NQW5_IDR_369_492",0.493603502798477
"Q9NQW5_IDR_71_198",0.506396497201523
"Q9NQW6_IDR_1_716",0.558834155521802
"Q9NR00_IDR_1_31",1
"Q9NR12_IDR_59_278",1
"Q9NR20_IDR_1_32",0.483946096843612
"Q9NR20_IDR_404_520",0.516053903156388
"Q9NR22_IDR_1_71",1
"Q9NR30_IDR_1_184",0.692466657363436
"Q9NR30_IDR_716_783",0.307533342636564
"Q9NR33_IDR_1_37",1
"Q9NR34_IDR_1_168",1
"Q9NR46_IDR_165_210",0.503566394595258
"Q9NR46_IDR_277_336",0.496433605404742
"Q9NR48_IDR_1_1321",0.293503408017783
"Q9NR48_IDR_1325_2025",0.214645967597331
"Q9NR48_IDR_2287_2437",0.224659297676001
"Q9NR48_IDR_2835_2914",0.267191326708885
"Q9NR55_IDR_1_53",1
"Q9NR56_IDR_344_388",1
"Q9NR61_IDR_617_652",1
