"","GO0051648_vesicle_localization"
"Q9H0L4_IDR_193_572",1
"Q9H0M0_IDR_148_368",0.475955227248752
"Q9H0M0_IDR_415_454",0.524044772751248
"Q9H0M4_IDR_1_248",0.485250305932415
"Q9H0M4_IDR_431_637",0.514749694067585
"Q9H0M5_IDR_69_163",1
"Q9H0N5_IDR_1_32",1
"Q9H0Q3_IDR_59_95",1
"Q9H0R3_IDR_1_42",1
"Q9H0S4_IDR_415_455",1
"Q9H0U3_IDR_1_34",1
"Q9H0U9_IDR_1_223",1
"Q9H0X9_IDR_728_866",0.294581686469735
"Q9H116_IDR_131_316",0.534200194497684
"Q9H116_IDR_611_681",0.465799805502316
"Q9H147_IDR_134_183",0.514635676111773
"Q9H147_IDR_1_60",0.485364323888227
"Q9H156_IDR_266_320",0.507175820419961
"Q9H156_IDR_647_743",0.492824179580039
"Q9H159_IDR_1_39",1
"Q9H160_IDR_125_206",1
"Q9H161_IDR_1_232",0.510854205259669
"Q9H1B7_IDR_511_708",0.480826269361168
"Q9H1C0_IDR_312_372",1
"Q9H1C3_IDR_1_46",1
"Q9H1C4_IDR_1_54",0.509227489880242
"Q9H1C4_IDR_521_597",0.490772510119758
"Q9H1C7_IDR_1_40",1
"Q9H1D0_IDR_1_42",0.464775652471309
"Q9H1D0_IDR_692_760",0.535224347528691
"Q9H1E3_IDR_1_243",1
"Q9H1E5_IDR_219_349",1
"Q9H1F0_IDR_1_35",1
"Q9H1H1_IDR_65_148",1
"Q9H1H9_IDR_1374_1789",0.469457954254946
"Q9H1H9_IDR_547_577",0.530542045745054
"Q9H1I8_IDR_408_465",0.437012493366779
"Q9H1I8_IDR_509_757",0.562987506633221
"Q9H1J1_IDR_1_65",0.480393886836728
"Q9H1J1_IDR_225_476",0.519606113163272
"Q9H1K0_IDR_206_246",0.270920839237391
"Q9H1K0_IDR_379_468",0.354715006641141
"Q9H211_IDR_1_170",0.465768473520753
"Q9H211_IDR_369_432",0.534231526479247
"Q9H221_IDR_1_35",1
"Q9H222_IDR_1_33",1
"Q9H228_IDR_327_398",1
"Q9H246_IDR_1_91",1
"Q9H251_IDR_3320_3354",1
"Q9H252_IDR_140_203",0.499675074564259
"Q9H252_IDR_717_960",0.500324925435741
"Q9H254_IDR_2119_2153",0.315425105840421
"Q9H254_IDR_2174_2437",0.368138132413275
"Q9H254_IDR_2529_2564",0.316436761746305
"Q9H257_IDR_166_283",0.494449242333163
"Q9H257_IDR_341_536",0.505550757666837
"Q9H293_IDR_1_81",1
"Q9H2A3_IDR_1_121",0.529659162232588
"Q9H2A3_IDR_175_272",0.470340837767412
"Q9H2A7_IDR_103_238",0.514926578615158
"Q9H2A7_IDR_1_33",0.485073421384842
"Q9H2A9_IDR_1_144",1
"Q9H2J7_IDR_658_707",0.49222636102631
"Q9H2K0_IDR_245_278",0.517954502068561
"Q9H2K0_IDR_27_77",0.482045497931439
"Q9H2K2_IDR_805_873",1
"Q9H2L5_IDR_75_170",1
"Q9H2K8_IDR_301_507",0.491753470756665
"Q9H2K8_IDR_558_595",0.508246529243335
"Q9H2P0_IDR_132_163",0.245863951900216
"Q9H2P0_IDR_194_449",0.222529465887042
"Q9H2P0_IDR_690_745",0.246545575967844
"Q9H2P0_IDR_841_1102",0.285061006244897
"Q9H2S1_IDR_1_67",0.335828788492762
"Q9H2S1_IDR_535_579",0.339802828120054
"Q9H2S1_IDR_69_118",0.324368383387184
"Q9H2S6_IDR_196_246",1
"Q9H2S9_IDR_1_513",1
"Q9H2U1_IDR_1_179",1
"Q9H2U2_IDR_1_31",1
"Q9H2U9_IDR_693_754",1
"Q9H2V7_IDR_1_52",1
"Q9H307_IDR_279_717",0.541724914475773
"Q9H320_IDR_1_206",1
"Q9H321_IDR_1_246",1
"Q9H322_IDR_1_139",1
"Q9H329_IDR_1_62",0.496147336693548
"Q9H329_IDR_369_900",0.503852663306452
"Q9H330_IDR_1_45",0.325145815817241
"Q9H330_IDR_236_354",0.345719140733304
"Q9H330_IDR_846_879",0.329135043449456
"Q9H334_IDR_1_297",0.341078657906074
"Q9H334_IDR_357_442",0.330133826758349
"Q9H334_IDR_543_677",0.328787515335577
"Q9H336_IDR_245_287",1
"Q9H347_IDR_174_608",0.520067626000416
"Q9H347_IDR_94_172",0.479932373999583
"Q9H361_IDR_433_538",1
"Q9H3C7_IDR_362_621",1
"Q9H3D4_IDR_119_161",0.319742344314699
"Q9H3D4_IDR_351_399",0.358245553791665
"Q9H3D4_IDR_428_542",0.322012101893637
"Q9H3R1_IDR_1_75",1
"Q9H3R2_IDR_1_176",1
"Q9H3R5_IDR_1_50",1
"Q9H3S1_IDR_1_35",0.333378422065118
"Q9H3S1_IDR_645_678",0.344848978477177
"Q9H3S1_IDR_709_761",0.321772599457705
"Q9H3S3_IDR_1_87",1
"Q9H3S7_IDR_1464_1587",0.19238622242781
"Q9H3S7_IDR_1589_1620",0.200927212235078
"Q9H3S7_IDR_705_784",0.229103217356949
"Q9H3S7_IDR_851_926",0.18378131776886
"Q9H3S7_IDR_928_1158",0.193802030211303
"Q9H3T2_IDR_541_930",1
"Q9H3T3_IDR_629_888",1
"Q9H3Y8_IDR_1_58",0.497757974420273
"Q9H3Y8_IDR_61_114",0.502242025579727
"Q9H3Z4_IDR_133_198",1
"Q9H400_IDR_1_295",1
"Q9H410_IDR_1_109",1
"Q9H422_IDR_53_85",0.269389898624333
"Q9H4B6_IDR_1_196",1
"Q9H4B8_IDR_1_73",1
"Q9H4D0_IDR_793_875",0.45322621244119
"Q9H4D0_IDR_888_945",0.54677378755881
"Q9H4D5_IDR_1_109",1
"Q9H4E7_IDR_472_631",1
"Q9H4F1_IDR_1_49",1
"Q9H4F8_IDR_284_314",1
"Q9H4G0_IDR_1_92",0.457670013399518
"Q9H4G0_IDR_391_881",0.542329986600482
"Q9H4G1_IDR_1_39",1
"Q9H4H8_IDR_299_507",1
"Q9H4I0_IDR_373_479",0.455472362945167
"Q9H4I0_IDR_98_298",0.544527637054833
"Q9H4I2_IDR_1_139",0.150485994771976
"Q9H4I2_IDR_154_350",0.161799859711672
"Q9H4I2_IDR_354_541",0.165195356436122
"Q9H4I2_IDR_543_622",0.16017461699657
"Q9H4I2_IDR_664_771",0.198369491356951
"Q9H4I2_IDR_888_956",0.163974680726709
"Q9H4Z2_IDR_171_244",0.258209043578647
"Q9H4Z2_IDR_248_459",0.248321793902204
"Q9H4Z2_IDR_681_924",0.256196616299033
"Q9H4Z3_IDR_1_33",0.331330238652954
"Q9H4Z3_IDR_669_704",0.335519487871616
"Q9H4Z3_IDR_82_158",0.33315027347543
"Q9H501_IDR_538_602",0.252637752405465
"Q9H501_IDR_610_748",0.291026210897033
"Q9H501_IDR_75_343",0.248740769961554
"Q9H501_IDR_792_825",0.207595266735948
"Q9H511_IDR_1_48",1
"Q9H582_IDR_1095_1198",0.538383045193462
"Q9H582_IDR_1_1037",0.461616954806538
"Q9H583_IDR_1169_1199",1
"Q9H598_IDR_1_112",1
"Q9H5H4_IDR_1_262",1
"Q9H5I5_IDR_148_198",0.151096546382639
"Q9H5I5_IDR_360_416",0.135800210102005
"Q9H5I5_IDR_421_490",0.130012138053267
"Q9H5I5_IDR_608_675",0.153595056067803
"Q9H5V8_IDR_769_807",1
"Q9H5Y7_IDR_567_605",0.510503509900614
"Q9H607_IDR_1_150",1
"Q9H5Y7_IDR_662_755",0.489496490099386
"Q9H5Z6_IDR_250_455",1
"Q9H609_IDR_1_32",1
"Q9H611_IDR_126_204",1
"Q9H633_IDR_113_154",1
"Q9H665_IDR_1_31",0.348685005443841
"Q9H665_IDR_40_88",0.31989158943739
"Q9H665_IDR_94_240",0.331423405118769
"Q9H693_IDR_1_64",0.524234275742874
"Q9H693_IDR_84_158",0.475765724257126
"Q9H694_IDR_416_757",0.338374822830741
"Q9H694_IDR_777_848",0.342659476263867
"Q9H694_IDR_941_973",0.318965700905392
"Q9H6A0_IDR_1_43",1
"Q9H6A9_IDR_1828_2034",0.473119969705776
"Q9H6A9_IDR_94_643",0.526880030294224
"Q9H6B1_IDR_52_82",0.193292529139355
"Q9H6F2_IDR_255_299",1
"Q9H6F5_IDR_1_360",1
"Q9H6H4_IDR_145_257",1
"Q9H6I2_IDR_1_367",1
"Q9H6J7_IDR_258_331",1
"Q9H6K1_IDR_186_282",1
"Q9H6K5_IDR_1_1324",1
"Q9H6L5_IDR_1_66",0.468422990900872
"Q9H6L5_IDR_256_497",0.531577009099128
"Q9H6P5_IDR_1_38",1
"Q9H6Q3_IDR_1_32",1
"Q9H6R0_IDR_1_64",1
"Q9H6R3_IDR_1_57",1
"Q9H6R4_IDR_1_65",1
"Q9H6R7_IDR_241_279",0.320782939428598
"Q9H6R7_IDR_435_552",0.346576010923407
"Q9H6R7_IDR_678_721",0.332641049647995
"Q9H6S0_IDR_1182_1284",0.500735563614129
"Q9H6S0_IDR_1_38",0.499264436385871
"Q9H6S1_IDR_1_392",1
"Q9H6S3_IDR_1_48",0.244513938872658
"Q9H6S3_IDR_175_249",0.254847806591806
"Q9H6S3_IDR_437_490",0.237520930310699
"Q9H6S3_IDR_578_620",0.263117324224838
"Q9H6T3_IDR_251_281",0.321766541497842
"Q9H6T3_IDR_34_87",0.35052158243243
"Q9H6T3_IDR_401_539",0.327711876069728
"Q9H6U6_IDR_781_814",0.511331638010348
"Q9H6U6_IDR_842_928",0.488668361989652
"Q9H6U8_IDR_1_50",1
"Q9H707_IDR_125_159",0.333724262886224
"Q9H707_IDR_173_211",0.329060327001291
"Q9H707_IDR_59_103",0.337215410112485
"Q68CR7_IDR_334_376",0.514191926465666
"Q68CR7_IDR_407_880",0.485808073534334
"Q68CZ1_IDR_1_219",0.570078381953321
"Q68CZ1_IDR_929_1145",0.429921618046679
"Q68CZ2_IDR_338_600",0.50603934933361
"Q68CZ2_IDR_606_1158",0.49396065066639
"Q68CZ6_IDR_224_305",0.501561800821115
"Q68CZ6_IDR_418_449",0.498438199178885
"Q68D10_IDR_1_610",0.471234767754218
"Q68D10_IDR_644_685",0.528765232245782
"Q68D42_IDR_115_153",1
"Q68D51_IDR_1_481",1
"Q68D85_IDR_394_454",1
"Q68D86_IDR_1_334",1
"Q68DA7_IDR_105_969",0.344463481296978
"Q68DA7_IDR_1384_1419",0.335987973307947
"Q68DA7_IDR_35_85",0.319548545395074
"Q68DC2_IDR_478_779",1
"Q68DE3_IDR_1_37",0.341211934623031
"Q68DE3_IDR_152_2172",0.311674552331004
"Q68EN5_IDR_1_123",1
"Q68G74_IDR_1_67",0.485119377804367
"Q68G74_IDR_278_356",0.514880622195633
"Q68G75_IDR_1_181",1
"Q68J44_IDR_1_32",1
"Q69YG0_IDR_1_59",1
"Q69YI7_IDR_85_257",1
"Q69YN4_IDR_133_300",0.346156489988742
"Q69YN4_IDR_579_616",0.354793409122935
"Q69YU5_IDR_37_71",1
"Q69YZ2_IDR_1_41",0.243454906043452
"Q69YZ2_IDR_250_282",0.259483169097129
"Q695T7_IDR_1_31",1
"Q69YH5_IDR_1_1023",1
"Q69YN2_IDR_268_324",1
"Q69YN4_IDR_1575_1812",0.299050100888323
"Q69YU3_IDR_164_496",1
"Q69YW2_IDR_1_31",1
"Q69YZ2_IDR_144_241",0.242349846212972
"Q69YZ2_IDR_79_112",0.254712078646447
"Q6AWC2_IDR_1019_1071",0.192137363541982
"Q6AWC2_IDR_828_997",0.240474333179408
"Q6AZW8_IDR_1_54",1
"Q6AZY7_IDR_240_606",1
"Q6B0I6_IDR_346_523",1
"Q6BDS2_IDR_1137_1184",0.187716503911028
"Q6BDS2_IDR_268_306",0.188012584184558
"Q6BDS2_IDR_413_450",0.184824315046036
"Q6BDS2_IDR_743_809",0.19495810179264
"Q6BDS2_IDR_889_1129",0.244488495065739
"Q6BEB4_IDR_1_274",0.479349629559556
"Q6BEB4_IDR_367_398",0.520650370440444
"Q6DCA0_IDR_1_100",1
"Q6DD87_IDR_1_121",1
"Q6DHV5_IDR_1_133",1
"Q6DHY5_IDR_354_447",1
"Q6DJT9_IDR_219_500",1
"Q6DKI7_IDR_197_235",1
"Q6DN12_IDR_1_186",1
"Q6DN14_IDR_1_252",1
"Q6EMK4_IDR_352_408",1
"Q6F5E8_IDR_900_1435",1
"Q6FHJ7_IDR_293_346",1
"Q6FI81_IDR_167_270",1
"Q6FIF0_IDR_36_147",1
"Q6GMV2_IDR_385_418",1
"Q6GPH4_IDR_172_260",1
"Q6GPH6_IDR_131_161",0.325853106707959
"Q6GPH6_IDR_1_31",0.30822803913804
"Q6GPH6_IDR_33_87",0.365918854154001
"Q6GQQ9_IDR_49_98",0.349169730765875
"Q6GQQ9_IDR_437_587",0.337638680146165
"Q6GQQ9_IDR_636_794",0.31319158908796
"Q6GTS8_IDR_1_38",1
"Q6GYQ0_IDR_1620_1681",0.195823984450915
"Q6GYQ0_IDR_1715_1757",0.191548056768557
"Q6GYQ0_IDR_321_387",0.187134333992206
"Q6GYQ0_IDR_450_512",0.190480326046167
"Q6GYQ0_IDR_688_1036",0.235013298742154
"Q6H3X3_IDR_208_253",1
"Q6H8Q1_IDR_265_299",0.51167736611372
"Q6H8Q1_IDR_309_506",0.48832263388628
"Q6H9L7_IDR_1_377",1
"Q6HA08_IDR_1_53",0.500309106023745
"Q6HA08_IDR_284_431",0.499690893976255
"Q6IE81_IDR_538_842",1
"Q6IEE7_IDR_1_37",0.330654883092946
"Q6IEE7_IDR_817_872",0.350140572833202
"Q6IEE7_IDR_940_1043",0.319204544073852
"Q6IEG0_IDR_214_244",0.474598785237954
"Q6IEG0_IDR_254_339",0.525401214762046
"Q6IMN6_IDR_318_831",0.339068930215705
"Q6IMN6_IDR_65_115",0.325090165108546
"Q6IMN6_IDR_911_977",0.33584090467575
"Q6IN84_IDR_1_46",0.487164317563004
"Q6IN84_IDR_309_353",0.512835682436996
"Q6IN85_IDR_650_833",1
"Q6IPM2_IDR_1_695",1
"Q6IPR3_IDR_199_249",1
"Q6IPT2_IDR_32_89",1
"Q6IPW1_IDR_1_90",1
"Q6IPX1_IDR_352_449",1
"Q6IQ19_IDR_38_255",1
"Q6IQ20_IDR_1_61",1
"Q6IQ21_IDR_219_274",0.343508057559597
"Q6IQ21_IDR_276_325",0.316573897250101
"Q6IQ21_IDR_327_385",0.339918045190302
"Q6IQ23_IDR_103_157",0.278247808090991
"Q6IQ23_IDR_285_1121",0.721752191909009
"Q6IQ55_IDR_557_1244",0.508441035341627
"Q6IS24_IDR_1_99",1
"Q6ISB3_IDR_192_239",0.328428133076785
"Q6ISB3_IDR_421_467",0.349199629536863
"Q6ISB3_IDR_80_110",0.322372237386352
"Q6ISU1_IDR_176_231",1
"Q6IV72_IDR_62_182",1
"Q6IWH7_IDR_45_104",0.508165769675999
"Q6IWH7_IDR_901_933",0.491834230324001
"Q6J272_IDR_46_86",0.520855671266731
"Q6J272_IDR_91_200",0.479144328733269
"Q6J4K2_IDR_1_35",1
"Q6J9G0_IDR_1_100",1
"Q6JBY9_IDR_1_416",1
"Q6JVE6_IDR_1_31",1
"Q6K0P9_IDR_401_492",0.492185320473636
"Q6K0P9_IDR_91_208",0.507814679526364
"Q6KB66_IDR_1_40",0.482994785838656
"Q6KB66_IDR_408_452",0.517005214161344
"Q6KC79_IDR_108_1189",0.269299505436524
"Q6KC79_IDR_1_49",0.22709261908763
"Q6KC79_IDR_2474_2521",0.257826817277426
"Q6KC79_IDR_2630_2705",0.24578105819842
"Q6KF10_IDR_20_90",0.488960510589006
"Q6KF10_IDR_293_351",0.511039489410994
"Q6L8G9_IDR_1_118",1
"Q6L8H2_IDR_1_238",1
"Q6MZT1_IDR_1_46",0.49884568524075
"Q6MZT1_IDR_154_206",0.50115431475925
"Q6MZW2_IDR_15_61",1
"Q6N021_IDR_1_1105",0.237899272235994
"Q6N021_IDR_1459_1560",0.250804390339242
"Q6N021_IDR_1806_1842",0.253413444383222
"Q6N021_IDR_1931_1968",0.257882893041543
"Q6N022_IDR_1_281",0.503369896851801
"Q6N022_IDR_293_331",0.496630103148199
"Q6N043_IDR_1_405",0.492026974667795
"Q6N043_IDR_468_979",0.507973025332205
"Q6N069_IDR_575_639",1
"Q6N075_IDR_1_33",1
"Q6NS38_IDR_1_54",1
"Q6NSI3_IDR_1_398",1
"Q6NSI4_IDR_1_40",0.504608346556679
"Q6NSI4_IDR_566_675",0.495391653443321
"Q6NSI8_IDR_526_621",0.545058457883524
"Q6NSI8_IDR_63_143",0.454941542116476
"Q6NSJ0_IDR_1_70",1
"Q6NSJ2_IDR_1_180",0.484691551459787
"Q6NSJ2_IDR_186_506",0.515308448540213
"Q6NSJ5_IDR_172_226",1
"Q6NSW7_IDR_147_186",0.455670729466424
"Q6NSW7_IDR_1_98",0.544329270533576
"Q6NSZ9_IDR_126_333",1
"Q6NT46_IDR_1_116",1
"Q6NT52_IDR_120_163",1
"Q6NT76_IDR_52_155",0.331069000523874
"Q6NUK4_IDR_146_255",1
"Q6NUM6_IDR_201_305",1
"Q6NUM9_IDR_1_58",1
"Q6NUN7_IDR_1_778",1
"Q6NUN9_IDR_150_365",0.521671334447813
"Q6NUN9_IDR_464_507",0.478328665552187
"Q6NUP7_IDR_681_873",1
"Q6NUQ1_IDR_1_50",1
"Q6NUQ4_IDR_16_107",1
"Q6NUS6_IDR_18_79",1
"Q6NUT2_IDR_1_79",1
"Q6NV75_IDR_197_264",0.516924852333786
"Q6NW40_IDR_1_45",0.508303281366516
"Q6NV75_IDR_319_609",0.483075147666214
"Q6NVV3_IDR_369_410",1
"Q6NW29_IDR_114_164",1
"Q6NW34_IDR_262_353",0.338911227399035
"Q6NW34_IDR_386_419",0.320009800426828
"Q6NW34_IDR_431_536",0.341078972174138
"Q6NW40_IDR_118_155",0.491696718633483
"Q6NWY9_IDR_178_269",0.335391200040661
"Q6NWY9_IDR_1_94",0.316666306220395
"Q6NWY9_IDR_688_871",0.347942493738944
"Q6NX45_IDR_1_234",1
"Q9H714_IDR_1_216",0.501170458541316
"Q9H714_IDR_223_335",0.498829541458684
"Q9H720_IDR_369_423",1
"Q9H756_IDR_228_264",0.495491384188276
"Q9H756_IDR_304_341",0.504508615811724
"Q9H772_IDR_1_42",1
"Q9H773_IDR_134_170",1
"Q9H788_IDR_102_318",1
"Q9H790_IDR_1_59",1
"Q9H792_IDR_1_1267",0.452488145175734
"Q9H792_IDR_1407_1453",0.547511854824266
"Q9H799_IDR_1485_1531",0.311201848047024
"Q9H799_IDR_1625_1745",0.306418581645149
"Q9H799_IDR_1798_3169",0.382379570307826
"Q9H7B2_IDR_272_306",1
"Q9H7C4_IDR_1_59",0.485820086630159
"Q9H7C4_IDR_62_166",0.514179913369841
"Q9H7D0_IDR_1644_1870",1
"Q9H7D7_IDR_1_122",1
"Q9H7E2_IDR_612_651",0.465958682714414
"Q9H7E2_IDR_76_549",0.534041317285586
"Q9H7E9_IDR_1_104",0.496116270911052
"Q9H7E9_IDR_166_222",0.503883729088948
"Q9H7J1_IDR_1_84",1
"Q9H7L9_IDR_157_207",0.475882844989888
"Q9H7L9_IDR_1_80",0.524117155010112
"Q9H7U1_IDR_687_834",0.465643212062691
"Q9H7V2_IDR_1_89",0.488849477639448
"Q9H7V2_IDR_96_175",0.511150522360552
"Q9H7X2_IDR_1_65",1
"Q9H7X3_IDR_1_124",1
"Q9H7Y0_IDR_1_34",1
"Q9H7Z3_IDR_273_304",0.473730809014957
"Q9H7Z3_IDR_28_146",0.526269190985044
"Q9H7Z6_IDR_111_165",0.514850610216772
"Q9H7Z6_IDR_1_51",0.485149389783228
"Q9H7Z7_IDR_1_97",1
"Q9H808_IDR_1_238",1
"Q9H813_IDR_1_57",1
"Q9H814_IDR_1_216",0.526651129269151
"Q9H814_IDR_312_394",0.473348870730848
"Q9H816_IDR_321_352",0.332527079434772
"Q9H816_IDR_356_401",0.336613876013217
"Q9H816_IDR_439_490",0.33085904455201
"Q9H819_IDR_195_247",0.516904537975399
"Q9H819_IDR_22_63",0.483095462024601
"Q9H8L6_IDR_250_287",0.197394577101104
"Q9H8L6_IDR_296_393",0.220950142899012
"Q9H8L6_IDR_651_695",0.188369903232961
"Q9H8L6_IDR_760_809",0.200614652112993
"Q9H8M2_IDR_245_310",0.322237890738887
"Q9H8M2_IDR_38_137",0.340810824009391
"Q9H8M2_IDR_451_575",0.336951285251721
"Q9H8M5_IDR_736_783",0.340365901600851
"Q9H8M5_IDR_822_875",0.331910013561143
"Q9H8M5_IDR_9_69",0.327724084838006
"Q9H8M9_IDR_62_112",1
"Q9H8N7_IDR_125_304",0.499885558703297
"Q9H8N7_IDR_306_485",0.500114441296703
"Q9H8S5_IDR_1_70",1
"Q9H8T0_IDR_1_69",1
"Q9H8U3_IDR_1_166",1
"Q9H8V3_IDR_349_449",0.535461158798659
"Q9H8V3_IDR_832_914",0.464538841201341
"Q9H8W3_IDR_1_124",0.536282584392557
"Q9H8W3_IDR_184_233",0.463717415607443
"Q9H987_IDR_88_954",1
"Q9H992_IDR_1_479",1
"Q9H9A5_IDR_476_512",0.495140148641797
"Q9H9A5_IDR_711_744",0.504859851358203
"Q9H9A7_IDR_216_476",1
"Q9H9B1_IDR_1267_1298",0.297557739157477
"Q9H9B1_IDR_1_513",0.398267331583719
"Q9H9B1_IDR_653_705",0.304174929258804
"Q9H9C1_IDR_1_140",1
"Q9H9D4_IDR_174_346",1
"Q9H9F9_IDR_377_439",1
"Q9H9H4_IDR_164_285",1
"Q9H9H5_IDR_34_199",1
"Q9H9J2_IDR_1_35",1
"Q9H9L3_IDR_10_174",1
"Q9H9L4_IDR_102_152",0.510619582811994
"Q9H9L4_IDR_347_492",0.489380417188006
"Q9H9L7_IDR_1_129",1
"Q9H9P8_IDR_1_45",1
"Q9HAI6_IDR_17_100",1
"Q9HAJ7_IDR_34_106",1
"Q9HAK2_IDR_387_575",1
"Q9HAN9_IDR_110_145",1
"Q9HAP2_IDR_1_74",0.51469546392252
"Q9HAP2_IDR_234_731",0.48530453607748
"Q9HAQ2_IDR_437_576",0.522969382572207
"Q9HAQ2_IDR_718_790",0.477030617427793
"Q9HAS0_IDR_1_33",1
"Q9HAS3_IDR_1_82",1
"Q9HAT1_IDR_254_461",1
"Q9HAU0_IDR_106_163",0.28794533620133
"Q9HAU0_IDR_271_728",0.380782785872468
"Q9HAU0_IDR_730_1114",0.331271877926202
"Q9HAU4_IDR_138_250",1
"Q9HAU5_IDR_1012_1108",0.183029693942132
"Q9HAU5_IDR_1110_1165",0.177754758577567
"Q9HAU5_IDR_1_135",0.227064220789468
"Q9HAU5_IDR_1203_1272",0.18006771950707
"Q9HAU5_IDR_485_562",0.232083607183763
"Q9HB21_IDR_116_188",0.512036461788678
"Q9HB21_IDR_292_404",0.487963538211322
"Q9HB29_IDR_542_575",1
"Q9HB58_IDR_116_458",1
"Q9HB65_IDR_118_282",1
"Q9HB89_IDR_377_426",1
"Q9HB90_IDR_1_59",1
"Q9HB96_IDR_174_279",1
"Q9HBA0_IDR_1_144",0.499755016566062
"Q9HBA0_IDR_790_871",0.500244983433938
"Q9HBB8_IDR_476_660",0.307723168358922
"Q9HBB8_IDR_702_773",0.335748159490179
"Q9HBB8_IDR_810_845",0.356528672150899
"Q9HBD1_IDR_396_1140",1
"Q9HBE1_IDR_129_412",0.318367835871707
"Q9HBE1_IDR_417_687",0.316836380825242
"Q9HBE1_IDR_73_127",0.364795783303052
"Q9HBG4_IDR_667_711",1
"Q9HBG7_IDR_466_508",0.473069320852514
"Q9HBG7_IDR_512_579",0.526930679147486
"Q9HBM6_IDR_134_251",1
"Q9HBR0_IDR_402_1063",1
"Q9HBT8_IDR_1_36",0.499700634830696
"Q9HBT8_IDR_91_197",0.500299365169304
"Q9HBU1_IDR_1_254",1
"Q9HBU6_IDR_1_83",1
"Q9HBU9_IDR_272_364",1
"Q9HBV2_IDR_253_294",0.473295212799153
"Q9HBV2_IDR_29_72",0.526704787200847
"Q9HBW0_IDR_317_351",1
"Q9HBW1_IDR_1_41",0.497053654924897
"Q9HBW1_IDR_509_546",0.502946345075103
"Q9HBX8_IDR_498_538",0.540516355791467
"Q9HBX8_IDR_907_967",0.459483644208533
"Q9HBZ2_IDR_1_70",0.331969133336213
"Q9HBZ2_IDR_439_659",0.32468482850319
"Q9HBZ2_IDR_661_700",0.343346038160597
"Q9HC07_IDR_1_89",1
"Q9HC10_IDR_1286_1402",0.355805713728893
"Q9HC10_IDR_135_248",0.312611125608446
"Q9HC10_IDR_646_687",0.331583160662661
"Q9HC35_IDR_56_214",0.493512632424209
"Q9HC35_IDR_868_981",0.506487367575792
"Q9HC36_IDR_45_84",1
"Q9HC44_IDR_1_380",0.492597411706058
"Q9HC84_IDR_3673_4118",0.201055210348308
"Q9HC98_IDR_1_36",1
"Q9HCB6_IDR_1_35",1
"Q9HCC6_IDR_1_43",0.52022913757127
"Q9HCC6_IDR_151_215",0.47977086242873
"Q9HCC9_IDR_293_401",0.263973311200464
"Q9HCC9_IDR_404_514",0.246567794651975
"Q9HCC9_IDR_523_707",0.231832985941255
"Q9HCC9_IDR_764_806",0.257625908206306
"Q9HCD5_IDR_1_181",0.35727553786056
"Q9HCD5_IDR_376_438",0.330284399574404
"Q9HCD5_IDR_440_532",0.312440062565036
"Q9HCD6_IDR_101_317",0.255038847813023
"Q9HCD6_IDR_1375_1990",0.247712395635398
"Q9HCD6_IDR_1_96",0.251810504820253
"Q9HCD6_IDR_396_436",0.245438251731326
"Q9HCE0_IDR_1_242",1
"Q9HCE3_IDR_1113_1165",0.176174697434148
"Q9HCE3_IDR_1229_1261",0.171644239629981
"Q9HCE3_IDR_1_63",0.168716070493012
"Q9HCE3_IDR_670_720",0.156228712989185
"Q9HCE3_IDR_68_618",0.16257188726485
"Q9HCE3_IDR_960_1022",0.164664392188824
"Q9HCH5_IDR_22_71",0.402046234977546
"Q9HCH5_IDR_75_611",0.597953765022453
"Q9HCI5_IDR_1_488",1
"Q9HCI6_IDR_1_130",1
"Q9HCI7_IDR_137_471",0.467499926449357
"Q9HCI7_IDR_503_545",0.532500073550643
"Q9HCJ0_IDR_1_1395",0.322231577060186
"Q9HCJ0_IDR_1397_1493",0.340854708634034
"Q9HCJ0_IDR_1600_1632",0.336913714305779
"Q9HCJ1_IDR_455_492",1
"Q9HCJ2_IDR_570_616",1
"Q9HCJ3_IDR_1_48",0.472960615125184
"Q9HCJ3_IDR_360_667",0.527039384874816
"Q9HCM2_IDR_1_33",1
"Q9HCM3_IDR_1373_1487",0.226704816713962
"Q9HCM3_IDR_1493_1821",0.2388308543527
"Q9HCM3_IDR_1883_1919",0.220577588801988
"Q9HCM3_IDR_1_949",0.313886740131351
"Q9HCM4_IDR_1_38",0.492758106045286
"Q9HCM4_IDR_349_660",0.507241893954714
"Q9HCM7_IDR_1_1045",1
"Q9HCN3_IDR_1_33",1
"Q9HCN4_IDR_283_374",1
"Q9HCN6_IDR_295_339",1
"Q9HCP0_IDR_1_36",0.516988266878791
"Q9HCP0_IDR_334_422",0.483011733121209
"Q9HCR9_IDR_43_184",1
"Q9HCS4_IDR_1_588",1
"Q9HCS5_IDR_299_686",1
"Q9HCS7_IDR_743_838",1
"Q9HCT0_IDR_1_32",1
"Q9HD90_IDR_148_298",0.45367427629667
"Q9HD90_IDR_1_99",0.54632572370333
"Q9HDC5_IDR_372_404",0.474308986285677
"Q9HDC5_IDR_414_635",0.525691013714323
"Q9HDC9_IDR_1_60",1
"Q9NNX1_IDR_37_75",0.473338307949264
"Q9NNX1_IDR_87_173",0.526661692050736
"Q9NNX6_IDR_1_38",1
"Q9NNX9_IDR_1_186",1
"Q9NNZ3_IDR_133_176",0.331359604646791
"Q9NNZ3_IDR_200_241",0.340230519241976
"Q9NNZ3_IDR_98_131",0.328409876111234
"Q9NP08_IDR_26_207",1
