"","GO0007155_cell_adhesion"
"Q8NFU7_IDR_1_1332",0.250978398345339
"Q8NFU7_IDR_1743_1840",0.251524131727046
"Q8NFU7_IDR_1916_1989",0.25416085551139
"Q8NFU7_IDR_2070_2109",0.243336614416225
"Q8NFV5_IDR_17_125",1
"Q8NFW1_IDR_215_269",0.336510849318651
"Q8NFW1_IDR_274_311",0.336996376658586
"Q8NFW1_IDR_317_1626",0.326492774022763
"Q8NHG8_IDR_1_147",1
"Q8NHH9_IDR_1_56",1
"Q8NHM5_IDR_1_59",0.255848313376886
"Q8NHM5_IDR_378_508",0.26326210812506
"Q8NHM5_IDR_565_652",0.245994353946352
"Q8NHM5_IDR_724_1040",0.234895224551702
"Q8NHP7_IDR_18_67",0.533301356546777
"Q8NHP7_IDR_284_470",0.466698643453223
"Q8NHP8_IDR_1_39",1
"Q8NHQ1_IDR_228_266",1
"Q8NHQ8_IDR_348_396",0.551167559236737
"Q8NHQ8_IDR_82_200",0.448832440763263
"Q8NHQ9_IDR_486_555",0.502120039866841
"Q8NHQ9_IDR_570_600",0.49787996013316
"Q8NHR7_IDR_111_157",1
"Q8NHY2_IDR_300_357",0.526180863820387
"Q8NHY3_IDR_173_216",0.49685774531861
"Q8NHY3_IDR_269_880",0.50314225468139
"Q8NHY6_IDR_154_371",0.481667891162435
"Q8NHY6_IDR_1_97",0.518332108837565
"Q8NHZ7_IDR_1_158",0.501991937387242
"Q8NHZ7_IDR_178_208",0.498008062612758
"Q8NHZ8_IDR_21_85",1
"Q8NI08_IDR_1_114",0.343539946992968
"Q8NI08_IDR_162_215",0.332662087918051
"Q8NI08_IDR_307_652",0.323797965088982
"Q8NI22_IDR_1_47",1
"Q8NI27_IDR_1177_1593",1
"Q8NI32_IDR_1_32",1
"Q8NI35_IDR_1008_1057",0.107760958380442
"Q8NI35_IDR_1164_1219",0.112842557357723
"Q8NI35_IDR_455_515",0.109390078181314
"Q8NI35_IDR_641_675",0.10322407846958
"Q8NI35_IDR_777_807",0.110420306952386
"Q8NI35_IDR_839_985",0.110450254769978
"Q8TAC9_IDR_203_235",1
"Q8TAD2_IDR_1_33",0.524238754871229
"Q8TAD2_IDR_49_87",0.475761245128771
"Q8TAD4_IDR_1_32",0.528598919087618
"Q8TAD4_IDR_545_588",0.471401080912382
"Q8TAD7_IDR_1_36",1
"Q8TAD8_IDR_1_223",1
"Q8TAE6_IDR_1_70",1
"Q8TAE8_IDR_1_38",0.539665546943822
"Q8TAE8_IDR_182_222",0.460334453056178
"Q8TAF7_IDR_59_200",1
"Q8TAG5_IDR_153_214",1
"Q8TAG6_IDR_21_207",1
"Q8TAG9_IDR_230_276",1
"Q8TAK5_IDR_314_448",1
"Q8TAK6_IDR_1_118",0.49153274270212
"Q8TAK6_IDR_183_271",0.50846725729788
"Q8TAL5_IDR_145_182",0.33609215402234
"Q8TAL5_IDR_272_431",0.345726678187651
"Q8TAL5_IDR_82_123",0.318181167790009
"Q8TAW3_IDR_99_172",0.49342579902056
"Q8TAX0_IDR_1_172",1
"Q8TAX7_IDR_19_353",1
"Q8TAY7_IDR_1_242",1
"Q8TAZ6_IDR_1_67",0.504145963818508
"Q8TAZ6_IDR_205_248",0.495854036181492
"Q8TB03_IDR_288_319",1
"Q8TB05_IDR_21_177",1
"Q8TB22_IDR_1_63",1
"Q8TB24_IDR_1_46",0.324338337930636
"Q8TB24_IDR_181_218",0.354370782722865
"Q8TB24_IDR_242_581",0.321290879346498
"Q8TB37_IDR_12_60",1
"Q8TB45_IDR_1_41",1
"Q8TB52_IDR_143_337",1
"Q8TB68_IDR_32_257",1
"Q8TB69_IDR_51_179",1
"Q8TBA6_IDR_27_304",0.265549773599305
"Q8TBA6_IDR_306_350",0.243765456606533
"Q8TBA6_IDR_445_475",0.245092561323492
"Q8TBG4_IDR_442_499",1
"Q8TBG9_IDR_206_265",1
"Q8TBJ4_IDR_282_325",1
"Q8TBJ5_IDR_1_272",1
"Q8TBK6_IDR_1_46",0.507438732247436
"Q8TBK6_IDR_61_192",0.492561267752564
"Q8TBM8_IDR_220_262",0.517494746914111
"Q8TBM8_IDR_54_90",0.482505253085889
"Q8TBN0_IDR_1_90",0.489320126879589
"Q8TBN0_IDR_92_218",0.510679873120411
"Q8TBP0_IDR_1_31",0.334082624987442
"Q8TBP0_IDR_712_767",0.359009928290168
"Q8TBP0_IDR_91_286",0.306907446722389
"Q8TBP5_IDR_1_118",0.473297421588613
"Q8TBP5_IDR_144_190",0.526702578411387
"Q8TBP6_IDR_1_46",1
"Q8TBX8_IDR_1_35",0.52278205802649
"Q8TBX8_IDR_294_346",0.47721794197351
"Q8TBY8_IDR_191_246",0.330624755579058
"Q8TBY8_IDR_848_894",0.331211013015988
"Q8TC36_IDR_1_130",1
"Q8TC41_IDR_1_142",0.48479895399482
"Q8TC41_IDR_175_255",0.51520104600518
"Q8TC44_IDR_366_423",1
"Q8TC56_IDR_180_532",1
"Q8TC57_IDR_458_530",1
"Q8TC59_IDR_1_212",1
"Q8TC71_IDR_137_294",0.330895674442612
"Q8TC71_IDR_493_538",0.339821734605779
"Q8TC71_IDR_90_135",0.32928259095161
"Q8TCU4_IDR_1_4097",1
"Q8TCU5_IDR_62_119",0.489083521099168
"Q8TCU5_IDR_986_1075",0.510916478900832
"Q8TCU6_IDR_1109_1142",0.51084645970306
"Q8TCU6_IDR_1_44",0.48915354029694
"Q8TCX5_IDR_595_670",1
"Q8TCY5_IDR_48_172",1
"Q8TCY9_IDR_140_176",0.492987341945313
"Q8TCY9_IDR_1_65",0.507012658054687
"Q8TCZ2_IDR_1_262",1
"Q8TD06_IDR_1_32",1
"Q8TD08_IDR_348_520",1
"Q8TD91_IDR_313_449",1
"Q8TD94_IDR_20_196",0.491719667358211
"Q8TD94_IDR_266_323",0.508280332641789
"Q8TDB4_IDR_1_43",0.525925807458155
"Q8TDB4_IDR_70_240",0.474074192541845
"Q8TDB6_IDR_196_232",0.332785316806978
"Q8TDB6_IDR_510_556",0.339032949456722
"Q8TDB6_IDR_91_122",0.328181733736299
"Q8TDC0_IDR_1_161",0.484447661838106
"Q8TDC0_IDR_164_218",0.515552338161894
"Q8TDC3_IDR_363_589",0.50111856826791
"Q8TDI8_IDR_1_106",1
"Q8TDJ6_IDR_1280_1321",0.11302786265561
"Q8TDJ6_IDR_1913_2032",0.10267572641569
"Q8TDJ6_IDR_2095_2129",0.111761435903866
"Q8TDJ6_IDR_2393_2442",0.112454920859369
"Q8TDJ6_IDR_2468_2500",0.111638724978152
"Q8TDJ6_IDR_284_332",0.116113604715785
"Q8TDJ6_IDR_416_482",0.103604461687172
"Q8TDJ6_IDR_570_602",0.111933407624098
"Q8TDJ6_IDR_921_963",0.116789855160258
"Q8TDM0_IDR_1_32",0.46373865716197
"Q8TDM0_IDR_178_211",0.53626134283803
"Q8TDM6_IDR_1435_1496",0.211687127712242
"Q8TDM6_IDR_1665_1714",0.193144253445012
"Q8TDM6_IDR_560_612",0.183775533515605
"Q8TDM6_IDR_804_1342",0.221123904632352
"Q8TDM6_IDR_92_187",0.19026918069479
"Q8TDN1_IDR_1_56",0.525454289411875
"Q8TDN1_IDR_476_519",0.474545710588125
"Q8TDN2_IDR_1_40",0.510092713007482
"Q8TDW7_IDR_4177_4353",0.468225820140026
"Q8TDW7_IDR_4355_4541",0.531774179859974
"Q8TDX6_IDR_1_54",1
"Q8TDX9_IDR_100_130",0.203138094733417
"Q8TDX9_IDR_1024_1112",0.207079527410313
"Q8TDX9_IDR_2019_2129",0.193338204004004
"Q8TDX9_IDR_2810_2849",0.194308056710136
"Q8TDX9_IDR_965_1010",0.202136117142132
"Q8TDY2_IDR_1264_1317",0.237282667343718
"Q8TDY2_IDR_1383_1494",0.236372882156526
"Q8TDY2_IDR_221_300",0.256172819785893
"Q8TDY2_IDR_600_806",0.270171630713862
"Q8TDY4_IDR_695_870",1
"Q8TDY8_IDR_1140_1250",0.480294563576345
"Q8TDY8_IDR_982_1124",0.519705436423655
"Q8TDZ2_IDR_616_705",0.531948745488962
"Q8TDZ2_IDR_752_922",0.468051254511038
"Q8TE12_IDR_157_198",0.488201325320149
"Q8TE12_IDR_246_368",0.511798674679852
"Q8TE49_IDR_77_113",0.482905573251062
"Q8TE85_IDR_405_437",0.330274476669435
"Q8TE85_IDR_467_511",0.330269653213733
"Q8TE99_IDR_1_55",1
"Q8TEA7_IDR_714_746",1
"Q8TEA8_IDR_149_209",1
"Q8TEB1_IDR_1_130",0.500541454263637
"Q8TEB1_IDR_515_546",0.499458545736362
"Q8TEB7_IDR_328_428",1
"Q8TEB9_IDR_279_315",1
"Q8TEC5_IDR_231_408",0.337103867617584
"Q8TEC5_IDR_442_729",0.339528961377453
"Q8TEC5_IDR_77_121",0.323367171004962
"Q8TED4_IDR_239_282",1
"Q8TED9_IDR_162_204",0.248681898777197
"Q8TED9_IDR_317_393",0.216550225029942
"Q8TED9_IDR_514_768",0.247005954659958
"Q8TED9_IDR_76_157",0.287761921532903
"Q8TEE9_IDR_153_199",1
"Q8TEF2_IDR_1_89",0.497671153997839
"Q8TEF2_IDR_94_133",0.502328846002161
"Q8TER5_IDR_1430_1519",0.341160755313376
"Q8TER5_IDR_942_1034",0.336896722658338
"Q8TES7_IDR_1016_1100",0.491243870223229
"Q8TES7_IDR_1_590",0.508756129776771
"Q8TEU7_IDR_1065_1475",0.181464958937362
"Q8TEU7_IDR_121_209",0.171715863955102
"Q8TEU7_IDR_1495_1535",0.17212752441495
"Q8TEU7_IDR_1540_1601",0.156360644076202
"Q8TEU7_IDR_213_247",0.154550369059536
"Q8TEU7_IDR_625_744",0.163780639556847
"Q8TEV9_IDR_212_252",0.318759430343193
"Q8TEV9_IDR_254_369",0.378739150784425
"Q8TEV9_IDR_374_707",0.302501418872382
"Q8TEW0_IDR_145_212",0.256532156356075
"Q8TEW0_IDR_215_260",0.216183005765957
"Q8TEW0_IDR_368_453",0.261735517246585
"Q8TEW0_IDR_686_1334",0.265549320631383
"Q8TEW6_IDR_236_326",1
"Q8TEW8_IDR_124_196",0.326080194158686
"Q8TEW8_IDR_306_377",0.316262284526942
"Q8TF39_IDR_223_389",0.488507037981817
"Q8TF40_IDR_173_204",0.205230225404795
"Q8TF40_IDR_245_325",0.202316938712453
"Q8TF40_IDR_593_748",0.208243307065858
"Q8TF40_IDR_68_114",0.195950579183029
"Q8TF40_IDR_758_969",0.188258949633865
"Q8TF42_IDR_1_34",0.535849236621443
"Q8TF42_IDR_349_380",0.464150763378557
"Q8TF44_IDR_15_50",0.490749190822345
"Q8TF44_IDR_56_298",0.509250809177655
"Q8TF45_IDR_21_114",1
"Q8TF47_IDR_67_247",1
"Q8TF50_IDR_1_109",0.518288673093839
"Q8TF50_IDR_160_471",0.481711326906161
"Q8TF61_IDR_1_544",1
"Q8TF62_IDR_1107_1192",1
"Q8TF64_IDR_1_33",1
"Q8TF65_IDR_1_38",1
"Q8TF66_IDR_477_529",1
"Q8WUA7_IDR_12_191",1
"Q8WUB2_IDR_142_273",0.496902864546132
"Q8WUB2_IDR_1_63",0.503097135453868
"Q8WUB8_IDR_1_64",0.489200118942036
"Q8WUB8_IDR_281_374",0.510799881057964
"Q8WUD1_IDR_181_213",1
"Q8WUD4_IDR_1_101",1
"Q8WUE5_IDR_1_31",1
"Q8WUF5_IDR_1_620",1
"Q8WUF8_IDR_1_34",0.502078887226459
"Q8WUF8_IDR_219_255",0.497921112773541
"Q8WUH6_IDR_1_116",1
"Q8WUI4_IDR_1_514",0.460968441398291
"Q8WUI4_IDR_911_952",0.539031558601709
"Q8WUJ0_IDR_184_223",1
"Q8WUM0_IDR_1_66",1
"Q8WUM4_IDR_710_804",1
"Q8WUM9_IDR_250_499",1
"Q8WUN7_IDR_1_31",1
"Q8WV16_IDR_1_62",1
"Q8WV24_IDR_1_147",0.317810955745398
"Q8WV24_IDR_187_242",0.349888869772875
"Q8WV24_IDR_284_401",0.332300174481727
"Q8WV28_IDR_1_339",1
"Q8WV37_IDR_1_31",0.504700472567659
"Q8WV37_IDR_37_202",0.495299527432341
"Q8WV41_IDR_66_182",1
"Q8WV44_IDR_127_169",0.501773494068586
"Q8WV44_IDR_52_90",0.498226505931414
"Q8WV48_IDR_162_283",0.323859810353903
"Q8WV48_IDR_1_64",0.336068969259795
"Q8WV48_IDR_87_155",0.340071220386302
"Q8WV74_IDR_204_236",1
"Q8WV83_IDR_143_204",0.507925305872861
"Q8WV83_IDR_1_60",0.492074694127139
"Q8WV93_IDR_1_70",1
"Q8WV99_IDR_128_256",1
"Q8WVB6_IDR_1_166",0.254685425833208
"Q8WVB6_IDR_247_277",0.247908222221287
"Q8WVT3_IDR_1_305",1
"Q8WVV4_IDR_1_303",1
"Q8WVV9_IDR_1_70",1
"Q8WVX3_IDR_1_66",1
"Q8WVZ1_IDR_263_309",1
"Q8WVZ7_IDR_310_376",1
"Q8WW01_IDR_1_32",1
"Q8WW12_IDR_1_154",1
"Q8WW18_IDR_1_67",1
"Q8WW34_IDR_18_60",1
"Q8WW36_IDR_1_59",1
"Q8WW38_IDR_1_195",0.248132307435928
"Q8WW38_IDR_204_250",0.252243907949059
"Q8WW38_IDR_275_352",0.260570233956779
"Q8WW38_IDR_358_1117",0.239053550658234
"Q8WW52_IDR_1_36",1
"Q8WWA1_IDR_1_147",1
"Q8WWB3_IDR_73_177",1
"Q8WWB5_IDR_166_213",1
"Q8WWQ0_IDR_1280_1315",0.332809388797931
"Q8WWQ0_IDR_1430_1821",0.341270407644094
"Q8WWR9_IDR_1_45",1
"Q8WWT9_IDR_1_31",0.512286894850373
"Q8WWT9_IDR_167_223",0.487713105149626
"Q8WWU5_IDR_1_39",1
"Q8WWW0_IDR_1_119",0.491477253570245
"Q8WWW0_IDR_173_204",0.508522746429754
"Q8WWW8_IDR_120_395",0.489862478148762
"Q8WWW8_IDR_397_526",0.510137521851238
"Q8WWX8_IDR_562_614",1
"Q8WWY3_IDR_1_45",0.490985621407905
"Q8WWY3_IDR_338_448",0.509014378592095
"Q8WWY6_IDR_1_76",0.49826154938082
"Q8WWY6_IDR_82_121",0.501738450619181
"Q8WWY7_IDR_1_111",1
"Q8WWZ3_IDR_1_105",1
"Q8WWZ4_IDR_704_741",1
"Q8WWZ7_IDR_793_830",1
"Q8WX77_IDR_1_34",1
"Q8WXG1_IDR_37_67",1
"Q8WXG6_IDR_1054_1277",0.244103171748083
"Q8WXG6_IDR_106_170",0.231392146044525
"Q8WXG6_IDR_437_472",0.246137473780278
"Q8WXG6_IDR_607_938",0.278367208427115
"Q8WXH0_IDR_1031_1105",0.197838035795422
"Q8WXH0_IDR_2353_2393",0.200509928020369
"Q8WXH0_IDR_3982_4491",0.177681501753077
"Q8WXH0_IDR_6349_6495",0.22574673365866
"Q8WXH0_IDR_6770_6832",0.198223800772471
"Q8WXH2_IDR_357_410",0.490296730707503
"Q8WXH2_IDR_424_723",0.509703269292497
"Q8WXH5_IDR_1_265",1
"Q8WXI2_IDR_299_400",0.336031406530796
"Q8WXI2_IDR_417_560",0.329912052247191
"Q8WXI2_IDR_672_905",0.334056541222013
"Q8WXI3_IDR_6_44",1
"Q8WXI4_IDR_1_40",1
"Q8WXU2_IDR_166_228",1
"Q8WXW3_IDR_1_60",0.344692303494801
"Q8WXW3_IDR_533_581",0.337381055819451
"Q8WXW3_IDR_669_757",0.317926640685748
"Q8WXX0_IDR_1_156",1
"Q8WXX5_IDR_182_212",1
"Q8WXX7_IDR_1_653",0.534528772115676
"Q8WXX7_IDR_655_1259",0.465471227884324
"Q8WY07_IDR_472_503",1
"Q8WY21_IDR_1125_1168",0.515486644657748
"Q8WY21_IDR_1_157",0.484513355342252
"Q8WY22_IDR_1_43",1
"Q8WY36_IDR_1_117",0.509949970075879
"Q8WY36_IDR_120_925",0.490050029924121
"Q8WY41_IDR_58_208",1
"Q8WY54_IDR_25_124",0.482569635699404
"Q8WY54_IDR_492_716",0.517430364300596
"Q8WY64_IDR_335_370",1
"Q8WY91_IDR_6_37",0.523443859060519
"Q8WY91_IDR_88_330",0.476556140939481
"Q8WYQ9_IDR_162_804",0.52153363896354
"Q8WYR1_IDR_313_511",0.498160845032777
"Q8WYR1_IDR_565_598",0.501839154967223
"Q8WYR4_IDR_225_309",1
"Q8WZ19_IDR_1_38",0.48938987197551
"Q8WZ19_IDR_281_329",0.51061012802449
"Q8WZ42_IDR_1386_1452",0.0851295669724891
"Q8WZ42_IDR_194_889",0.080504111205042
"Q8WZ42_IDR_32818_32928",0.0870552785837355
"Q8WZ42_IDR_32971_33260",0.0915610166774994
"Q8WZ42_IDR_33393_33486",0.0896620528443488
"Q8WZ42_IDR_33581_33644",0.0834445849362955
"Q8WZ42_IDR_33743_33780",0.0799318502649685
"Q8WZ42_IDR_33872_33966",0.081467436061476
"Q8WZ42_IDR_34165_34253",0.0824553497090915
"Q8WZ42_IDR_3714_4075",0.079594326233109
"Q8WZ42_IDR_4170_4272",0.084152612233476
"Q8WZ42_IDR_9853_12031",0.0750418142784687
"Q8WZ55_IDR_65_162",0.344310697492573
"Q92186_IDR_1_69",1
"Q92187_IDR_1_55",1
"Q92466_IDR_1_53",1
"Q92481_IDR_176_208",0.331615906885018
"Q92481_IDR_1_81",0.337951332848076
"Q92481_IDR_91_169",0.330432760266905
"Q92502_IDR_1_511",1
"Q92503_IDR_184_236",1
"Q92504_IDR_196_230",0.347907803527416
"Q92504_IDR_239_313",0.335067767378695
"Q92504_IDR_29_124",0.317024429093889
"Q92519_IDR_1_55",1
"Q92508_IDR_1333_1515",0.161546474413804
"Q92508_IDR_144_184",0.164291314284418
"Q92508_IDR_1534_1653",0.183039889858944
"Q92508_IDR_1809_1924",0.153355410011718
"Q92508_IDR_336_409",0.171306164465272
"Q92508_IDR_712_778",0.166460746965844
"Q92520_IDR_1_57",1
"Q92521_IDR_1_60",1
"Q92541_IDR_606_654",0.516673736492917
"Q92543_IDR_1_71",0.233786374830961
"Q92543_IDR_297_513",0.238934805537981
"Q92543_IDR_669_742",0.269176438816655
"Q92543_IDR_774_816",0.258102380814403
"Q92545_IDR_1158_1705",0.553375088495227
"Q92545_IDR_1_31",0.446624911504773
"Q92547_IDR_286_335",0.275215537090366
"Q92547_IDR_449_546",0.249576652050909
"Q92547_IDR_739_903",0.232186010042526
"Q92547_IDR_993_1263",0.243021800816199
"Q92551_IDR_343_394",0.51148616024474
"Q92551_IDR_98_200",0.48851383975526
"Q92558_IDR_169_504",1
"Q92560_IDR_264_542",0.35767378842477
"Q92560_IDR_566_624",0.306219029813196
"Q92560_IDR_695_729",0.336107181762034
"Q92562_IDR_719_792",1
"Q92563_IDR_1_87",0.53767547982646
"Q92563_IDR_368_423",0.46232452017354
"Q92564_IDR_1_100",1
"Q92567_IDR_1_244",1
"Q92609_IDR_415_648",0.253814865629959
"Q92609_IDR_651_717",0.2636483765686
"Q92609_IDR_719_786",0.230685455701443
"Q92610_IDR_1049_1267",0.197366407052968
"Q92610_IDR_1_68",0.200380991244463
"Q92610_IDR_73_800",0.199495256607486
"Q92610_IDR_833_863",0.197361838437246
"Q92610_IDR_914_1042",0.205395506657837
"Q92611_IDR_48_91",0.497141609478078
"Q92611_IDR_601_635",0.502858390521922
"Q92613_IDR_1_38",0.350616944338568
"Q92613_IDR_367_402",0.328104238426099
"Q92613_IDR_524_823",0.321278817235333
"Q92614_IDR_1_273",0.236020651881862
"Q92614_IDR_1938_2054",0.238266933105694
"Q92614_IDR_298_340",0.25653265080928
"Q92614_IDR_985_1018",0.269179764203163
"Q92615_IDR_1_154",0.293619047478102
"Q92615_IDR_310_341",0.353310197380631
"Q92615_IDR_395_738",0.353070755141267
"Q92625_IDR_1072_1118",0.257292839484004
"Q92625_IDR_308_663",0.227213762344808
"Q92625_IDR_832_923",0.290125556033795
"Q92626_IDR_1322_1381",1
"Q92628_IDR_1104_1244",0.499992560449003
"Q92628_IDR_142_397",0.500007439550997
"Q92630_IDR_1_150",0.438936745636145
"Q92630_IDR_538_601",0.561063254363855
"Q92633_IDR_332_364",1
"Q92636_IDR_576_607",1
"Q92664_IDR_301_365",1
"Q92665_IDR_105_252",0.485307681802982
"Q92665_IDR_1_102",0.514692318197018
"Q92667_IDR_30_603",1
"Q92674_IDR_1_61",1
"Q92681_IDR_1_565",1
"Q92686_IDR_1_78",1
"Q92688_IDR_150_251",1
"Q92692_IDR_386_526",1
"Q92698_IDR_1_65",1
"Q92766_IDR_1_317",0.196081469358519
"Q92766_IDR_319_446",0.181415895932245
"Q92766_IDR_476_700",0.217467746141645
"Q92766_IDR_702_770",0.232580054511031
"Q92766_IDR_772_1687",0.17245483405656
"Q92769_IDR_387_488",1
"Q92772_IDR_293_493",1
"Q92777_IDR_1_110",0.502507534677499
"Q92777_IDR_421_564",0.497492465322501
"Q92783_IDR_147_212",0.305609056557688
"Q92783_IDR_267_298",0.294419063313632
"Q92783_IDR_378_540",0.39997188012868
"Q92784_IDR_82_257",1
"Q92785_IDR_81_267",1
"Q92786_IDR_1_582",1
"Q92791_IDR_380_437",1
"Q92793_IDR_1_1082",0.344902905915672
"Q92793_IDR_1559_1612",0.335604181569195
"Q92793_IDR_1852_2432",0.319492912515133
"Q92794_IDR_313_474",0.527075042616102
"Q92805_IDR_636_689",0.352855424033712
"Q92806_IDR_346_393",1
"Q92817_IDR_1_34",1
"Q92819_IDR_1_58",1
"Q92823_IDR_1193_1261",1
"Q92824_IDR_1785_1819",1
"Q92826_IDR_1_220",1
"Q92828_IDR_401_467",1
"Q92830_IDR_1_90",0.495785177287542
"Q92830_IDR_383_453",0.504214822712458
"Q92831_IDR_1_89",0.478182339502873
"Q92831_IDR_366_447",0.521817660497127
"Q92833_IDR_1202_1246",0.253424522079695
"Q92833_IDR_165_549",0.238569134697109
"Q92833_IDR_43_159",0.267555954579575
"Q92833_IDR_719_805",0.24045038864362
"Q92834_IDR_370_1020",1
"Q92835_IDR_105_156",0.48095145503578
"Q92835_IDR_869_1189",0.51904854496422
"Q92837_IDR_1_31",0.333894967702873
"Q92886_IDR_153_209",0.503002317996075
"Q92887_IDR_255_304",0.516653374779956
"Q92887_IDR_866_949",0.483346625220044
"Q92888_IDR_234_393",0.511618431199012
"Q92888_IDR_761_867",0.488381568800988
"Q92889_IDR_453_543",0.485588312182404
"Q92889_IDR_646_680",0.514411687817596
"Q92890_IDR_229_262",0.501668681315529
"Q92890_IDR_272_307",0.498331318684471
"Q92896_IDR_31_107",1
"Q92900_IDR_1010_1129",0.306115243592847
"Q92900_IDR_1_113",0.364238526552389
"Q92900_IDR_962_995",0.329646229854764
"Q92902_IDR_248_322",1
"Q92903_IDR_1_70",1
"Q92904_IDR_229_295",1
"Q92908_IDR_1_115",0.230310847887295
"Q92908_IDR_133_330",0.29311610428211
"Q92908_IDR_422_464",0.244625575219942
"Q92908_IDR_477_559",0.231947472610652
"Q92945_IDR_582_614",0.342210462520171
"Q92945_IDR_630_681",0.313546103487541
"Q92947_IDR_1_45",1
"Q92949_IDR_1_117",0.526024240679142
"Q92949_IDR_208_308",0.473975759320858
"Q92952_IDR_1_44",0.32844784122499
"Q92952_IDR_49_90",0.311374534046507
"Q92952_IDR_508_543",0.360177624728504
"Q92953_IDR_471_911",1
"Q92954_IDR_1_56",0.494360552017391
"Q92954_IDR_67_1129",0.505639447982609
"Q92956_IDR_228_283",1
"Q92959_IDR_132_165",1
"Q92963_IDR_189_219",1
"Q92968_IDR_1_65",0.338412147577152
"Q92968_IDR_214_244",0.324566045561961
"Q92968_IDR_337_403",0.337021806860887
"Q92973_IDR_329_378",1
"Q92974_IDR_1_192",0.530809130648865
"Q92974_IDR_671_986",0.469190869351135
"Q93073_IDR_1_57",0.322207911428269
"Q93073_IDR_64_668",0.365327641303224
"Q93073_IDR_827_1101",0.312464447268507
"Q93074_IDR_1441_1474",0.342396784027291
"Q93074_IDR_1741_2177",0.325162345974172
"Q93074_IDR_629_720",0.332440869998537
"Q93075_IDR_1_294",0.293922747592301
"Q93075_IDR_297_343",0.327598824539564
"Q93075_IDR_345_488",0.378478427868134
"Q93079_IDR_1_36",1
"Q93086_IDR_352_422",1
"Q93097_IDR_1_50",1
"Q93100_IDR_1_34",0.496023763813059
"Q93100_IDR_674_710",0.503976236186941
"Q969E1_IDR_1_38",1
"Q969E3_IDR_1_115",1
"Q969E4_IDR_1_200",1
"Q969E8_IDR_117_181",1
"Q969F0_IDR_1_126",1
"Q969F1_IDR_114_213",1
"Q969P6_IDR_1_40",1
"Q969Q0_IDR_1_63",1
"Q969R2_IDR_35_176",0.447776426494019
"Q969R2_IDR_406_512",0.552223573505981
"Q969R5_IDR_115_172",0.335577757561502
"Q969R5_IDR_1_84",0.33609658971094
"Q969R5_IDR_606_667",0.328325652727558
"Q969S2_IDR_80_115",1
"Q969S3_IDR_89_245",1
"Q969T3_IDR_1_112",1
"Q969T4_IDR_1_60",1
"Q969T9_IDR_189_261",1
"Q969V6_IDR_1_877",1
"Q969W3_IDR_1_160",1
"Q969W8_IDR_60_169",1
"Q969W9_IDR_1_287",1
"Q969X0_IDR_1_129",0.504515627230562
"Q969X0_IDR_144_195",0.495484372769438
"Q969X1_IDR_1_86",1
"Q969X2_IDR_1_50",1
"Q96A47_IDR_150_191",0.485019852694403
"Q96A47_IDR_243_359",0.514980147305597
"Q96A49_IDR_1_54",0.467763470437016
"Q96A49_IDR_219_336",0.532236529562984
"Q96A54_IDR_1_77",1
"Q96A56_IDR_100_240",0.496358998337148
"Q96A56_IDR_42_95",0.503641001662852
"Q96A57_IDR_1_33",1
"Q96A59_IDR_1_196",1
"Q96A61_IDR_52_174",1
"Q96AJ1_IDR_281_413",1
"Q96AM1_IDR_1_37",1
"Q96AP0_IDR_1_89",0.512946406252616
"Q96AP0_IDR_324_487",0.487053593747384
"Q96AP4_IDR_205_275",0.483825445864749
"Q96AP4_IDR_54_158",0.516174554135251
"Q96AP7_IDR_275_364",1
"Q96AQ1_IDR_1_378",1
"Q96AQ6_IDR_14_213",0.334467971200004
"Q96AQ6_IDR_215_579",0.307775841045305
"Q96AQ6_IDR_696_731",0.35775618775469
"Q96AQ8_IDR_1_161",1
"Q96AQ9_IDR_1_280",1
"Q96AT1_IDR_98_154",1
"Q96AV8_IDR_230_284",0.252610792798084
"Q96AV8_IDR_372_911",0.242144120329886
"Q96AV8_IDR_7_91",0.268793536995472
"Q96AV8_IDR_93_141",0.236451549876559
"Q96AW1_IDR_85_150",1
"Q96AY2_IDR_1_241",1
"Q96BF3_IDR_174_282",0.509175048514631
"Q96BF6_IDR_124_355",0.371372558988672
"Q96BF6_IDR_358_494",0.314734682924068
"Q96BF6_IDR_498_587",0.31389275808726
"Q96BH1_IDR_208_261",0.502021017934844
"Q96BH1_IDR_267_459",0.497978982065156
"Q96BI1_IDR_1_36",1
"Q96BJ3_IDR_114_154",1
"Q96BK5_IDR_95_328",1
"Q96BN2_IDR_78_136",1
"Q96BN6_IDR_1_87",0.519435102547463
"Q96BN6_IDR_298_582",0.480564897452537
"Q96BN8_IDR_1_77",1
"Q96BP2_IDR_1_40",1
"Q96BP3_IDR_1_63",1
"Q96BQ1_IDR_1_54",1
"Q96BR1_IDR_115_154",1
"Q96BR6_IDR_134_197",0.506309763098419
"Q96BR6_IDR_1_84",0.493690236901581
"Q96BT1_IDR_1_129",1
"Q96C03_IDR_1_120",1
"Q96C12_IDR_424_516",0.492415700259701
"Q96C12_IDR_79_120",0.507584299740299
"Q96C19_IDR_1_82",1
"Q96C24_IDR_31_340",1
"Q96C28_IDR_61_147",1
"Q96C34_IDR_136_174",0.253375238125972
"Q96C34_IDR_1_42",0.25395725573506
"Q96C34_IDR_289_335",0.258060779750354
"Q96C34_IDR_44_86",0.234606726388614
"Q96C36_IDR_274_320",1
