"","GO0019935_cyclic_nucleotide_mediated_signaling"
"Q49AA0_IDR_130_269",1
"Q49AG3_IDR_55_106",1
"Q49AH0_IDR_1_32",1
"Q49AJ0_IDR_418_1066",1
"Q4G0A6_IDR_84_403",1
"Q4G0F5_IDR_299_336",1
"Q4G0I0_IDR_1_46",1
"Q4G0J3_IDR_189_446",1
"Q4G0M1_IDR_1_75",0.497653613043515
"Q4G0M1_IDR_89_189",0.502346386956485
"Q4G0N4_IDR_7_63",1
"Q4G0N7_IDR_1_45",1
"Q4G0N8_IDR_1099_1177",1
"Q4G0P3_IDR_1916_2003",0.165558933230393
"Q4G0P3_IDR_2102_2188",0.171422932862482
"Q4G0X9_IDR_1_289",1
"Q4G0P3_IDR_2332_2448",0.160414899365442
"Q4G0P3_IDR_2485_2561",0.161838998830812
"Q4G0P3_IDR_2649_2734",0.169765612903064
"Q4G0P3_IDR_3215_3252",0.170998622807806
"Q4G0U5_IDR_266_310",1
"Q4G148_IDR_1_77",1
"Q4G163_IDR_21_435",0.350837718787101
"Q4LE39_IDR_268_303",0.335749874232322
"Q4LE39_IDR_405_1306",0.313995306802204
"Q4LEZ3_IDR_111_155",0.489502456033956
"Q4LEZ3_IDR_1_53",0.510497543966044
"Q4U2R8_IDR_523_563",1
"Q4UJ75_IDR_221_521",1
"Q4V321_IDR_1_117",1
"Q4V326_IDR_1_110",1
"Q4V328_IDR_1_207",0.520427187357185
"Q4V328_IDR_517_792",0.479572812642815
"Q4V339_IDR_1_38",1
"Q4V9L6_IDR_1_283",1
"Q4VC05_IDR_54_210",1
"Q4VC12_IDR_1_38",1
"Q4VC39_IDR_1_32",1
"Q4VC44_IDR_1_35",0.498963304737476
"Q4VC44_IDR_73_108",0.501036695262524
"Q4VCS5_IDR_1_1084",1
"Q4VX76_IDR_123_285",1
"Q4VXU2_IDR_415_528",1
"Q4W5G0_IDR_437_473",1
"Q4ZG55_IDR_1079_1254",0.239722061588902
"Q4ZG55_IDR_279_342",0.26104933150512
"Q4ZG55_IDR_44_74",0.246219659601146
"Q4ZG55_IDR_625_655",0.253008947304832
"Q4ZHG4_IDR_1_36",0.34137472406776
"Q4ZHG4_IDR_1532_1587",0.328340486646995
"Q4ZHG4_IDR_372_1527",0.330284789285244
"Q4ZIN3_IDR_1_34",0.49433637070721
"Q4ZIN3_IDR_467_620",0.50566362929279
"Q4ZJI4_IDR_1_52",1
"Q502W6_IDR_1003_1034",0.249418058825283
"Q502W6_IDR_1191_1294",0.246926579006687
"Q502W6_IDR_1_31",0.249272798163384
"Q502W6_IDR_711_805",0.254382564004645
"Q502W7_IDR_1_219",0.243167641321354
"Q502W7_IDR_228_335",0.261701297752804
"Q502W7_IDR_353_395",0.245019057830502
"Q502W7_IDR_502_554",0.25011200309534
"Q504T8_IDR_103_313",0.501301949791244
"Q52WX2_IDR_1_39",0.499970045186864
"Q52WX2_IDR_320_410",0.500029954813136
"Q537H7_IDR_1_98",1
"Q53EL6_IDR_1_142",1
"Q53EL9_IDR_1_190",1
"Q53EP0_IDR_164_265",1
"Q53EQ6_IDR_1_52",0.330824649924382
"Q53EQ6_IDR_189_220",0.336259026726875
"Q53EQ6_IDR_538_583",0.332916323348743
"Q53ET0_IDR_1_612",1
"Q53EU6_IDR_53_90",1
"Q53EV4_IDR_1_38",1
"Q53EZ4_IDR_130_245",0.321538480049639
"Q53EZ4_IDR_247_302",0.33514344610157
"Q53EZ4_IDR_384_432",0.343318073848792
"Q53F19_IDR_1_74",0.348164150795411
"Q53F19_IDR_183_256",0.335549276852994
"Q53F19_IDR_282_574",0.316286572351595
"Q53F39_IDR_1_47",1
"Q53FD0_IDR_1_390",0.526475467991644
"Q53HL2_IDR_87_189",1
"Q53LP3_IDR_395_525",0.510951554383998
"Q53LP3_IDR_85_261",0.489048445616002
"Q53QV2_IDR_1_54",1
"Q53QW1_IDR_1_274",1
"Q53QZ3_IDR_1_82",0.482731521251172
"Q53QZ3_IDR_194_248",0.517268478748828
"Q53RY4_IDR_199_240",1
"Q53SZ7_IDR_1_190",0.478544683661213
"Q53SZ7_IDR_314_412",0.521455316338787
"Q53T59_IDR_138_368",1
"Q53T94_IDR_121_205",1
"Q53TN4_IDR_227_286",1
"Q53TS8_IDR_1_96",0.342839386193066
"Q53TS8_IDR_250_345",0.340827204734292
"Q53TS8_IDR_354_587",0.316333409072642
"Q562E7_IDR_1017_1219",0.238200089761757
"Q562E7_IDR_1522_1555",0.253273218638973
"Q562E7_IDR_607_715",0.248408495899857
"Q587J7_IDR_1096_1166",0.509654094233792
"Q587J7_IDR_214_381",0.490345905766208
"Q587J8_IDR_111_217",1
"Q58A45_IDR_1_41",0.324751630363338
"Q58A45_IDR_278_390",0.329524504949444
"Q58A45_IDR_72_274",0.345723864687218
"Q58DX5_IDR_1_158",1
"Q58EX2_IDR_1955_2161",1
"Q58EX7_IDR_1039_1191",0.328944205294878
"Q58EX7_IDR_33_177",0.329762710098466
"Q58EX7_IDR_631_730",0.341293084606656
"Q58F21_IDR_136_267",0.341514466046832
"Q58F21_IDR_379_521",0.330909108259586
"Q58F21_IDR_578_917",0.327576425693583
"Q58HT5_IDR_1_37",1
"Q58WW2_IDR_291_705",1
"Q59EK9_IDR_209_446",1
"Q5BIV9_IDR_21_114",1
"Q5BJD5_IDR_1_70",1
"Q5BJE1_IDR_1_167",1
"Q5CZC0_IDR_2651_2712",0.0553346041964172
"Q5CZC0_IDR_2938_2968",0.055001221984347
"Q5CZC0_IDR_3135_3189",0.0551116669556593
"Q5CZC0_IDR_3193_3263",0.0570299384841471
"Q5CZC0_IDR_3626_3656",0.0590099752006991
"Q5CZC0_IDR_3871_3956",0.0560487469402198
"Q5CZC0_IDR_5399_5673",0.0540604922111978
"Q5CZC0_IDR_5692_5777",0.0541823495441933
"Q5CZC0_IDR_5850_5904",0.0540456392536331
"Q5CZC0_IDR_6548_6794",0.0563675268997943
"Q5CZC0_IDR_6796_6835",0.0546421875835391
"Q5CZC0_IDR_6849_6907",0.0564731086519149
"Q5D1E8_IDR_1_45",0.249093086074248
"Q5D1E8_IDR_296_435",0.25075198963384
"Q5D1E8_IDR_512_542",0.255757806434322
"Q5D1E8_IDR_91_131",0.244397117857589
"Q5D862_IDR_90_2391",1
"Q5DID0_IDR_597_701",1
"Q5DJT8_IDR_1_118",1
"Q5DX21_IDR_270_403",1
"Q5GH73_IDR_1_120",0.337640984262512
"Q5GH73_IDR_197_229",0.330364377912758
"Q5GH73_IDR_515_558",0.33199463782473
"Q5GH76_IDR_1_104",0.32631526757462
"Q5GH76_IDR_175_245",0.343006767483472
"Q5GH76_IDR_521_565",0.330677964941908
"Q5GH77_IDR_406_459",1
"Q5GJ75_IDR_1_109",1
"Q5H913_IDR_197_242",1
"Q5H943_IDR_1_55",1
"Q5HYR2_IDR_1_182",1
"Q5HYW2_IDR_1_35",0.338347102688169
"Q5HYW2_IDR_251_1225",0.33821397655257
"Q5HYW2_IDR_60_249",0.323438920759262
"Q5HYW3_IDR_1_150",0.521214356917225
"Q5HYW3_IDR_315_493",0.478785643082775
"Q5I0G3_IDR_468_518",1
"Q5I0X4_IDR_31_101",1
"Q5J8M3_IDR_24_62",1
"Q5JNZ3_IDR_1_59",0.503496830544268
"Q5JSL3_IDR_1189_1272",0.26649046842439
"Q5JSL3_IDR_1_31",0.243444709827521
"Q5JSL3_IDR_1337_1386",0.251320372685687
"Q5JSL3_IDR_277_308",0.238744449062402
"Q5JSP0_IDR_1_154",0.499427015239578
"Q5JSP0_IDR_482_527",0.500572984760422
"Q5JSZ5_IDR_1_2229",1
"Q5JT82_IDR_1_279",0.511167225728251
"Q5JT82_IDR_350_389",0.488832774271749
"Q5JTC6_IDR_1_1135",1
"Q5JWR5_IDR_1055_1323",0.265048499016241
"Q5JWR5_IDR_1992_2027",0.249195974265721
"Q5JWR5_IDR_695_728",0.243818061042051
"Q5JX69_IDR_59_106",1
"Q5JX71_IDR_1_43",0.486565935676807
"Q5JX71_IDR_51_109",0.513434064323193
"Q5JXA9_IDR_1_34",1
"Q5JXC2_IDR_1_388",1
"Q5JXM2_IDR_36_108",1
"Q5JXX7_IDR_1_66",1
"Q5MNZ9_IDR_362_410",1
"Q5NUL3_IDR_240_275",1
"Q5PRF9_IDR_186_299",0.333646078844911
"Q5PRF9_IDR_390_469",0.320054503114945
"Q5PRF9_IDR_536_694",0.346299418040144
"Q5PSV4_IDR_1_59",1
"Q5QGS0_IDR_1371_1414",0.333438070802169
"Q5QGS0_IDR_1_541",0.309392698440566
"Q5QGS0_IDR_579_1282",0.357169230757265
"Q5QGT7_IDR_167_225",1
"Q5SRI9_IDR_1_95",1
"Q5SRN2_IDR_30_563",1
"Q5SSG8_IDR_1_486",1
"Q5SSJ5_IDR_1_156",0.501235229502147
"Q5SSJ5_IDR_417_553",0.498764770497853
"Q5SSQ6_IDR_117_148",1
"Q5ST30_IDR_1_93",1
"Q5SV97_IDR_1_577",0.483678820639069
"Q5SV97_IDR_668_702",0.516321179360931
"Q5SVQ8_IDR_1_347",0.496500530174464
"Q5SYE7_IDR_1_1610",1
"Q5SZB4_IDR_1_266",0.487462506393304
"Q5SZB4_IDR_293_393",0.512537493606697
"Q5SZD1_IDR_102_152",0.499062168879609
"Q5SZD1_IDR_1_80",0.500937831120391
"Q5SZJ8_IDR_1_71",0.491936754149466
"Q5SZI1_IDR_210_245",1
"Q5SZJ8_IDR_121_171",0.508063245850534
"Q5SZL2_IDR_1_499",0.501860108746346
"Q5SZL2_IDR_662_706",0.498139891253654
"Q5SZQ8_IDR_244_288",1
"Q5T011_IDR_1158_1231",0.108338679029647
"Q5T011_IDR_1358_1414",0.109544366867468
"Q5T011_IDR_1466_1556",0.109864773246495
"Q5T011_IDR_1632_1667",0.118292061503067
"Q5T011_IDR_1803_1907",0.107413447192848
"Q5T011_IDR_2109_2151",0.11362169799315
"Q5T011_IDR_2400_2513",0.107732182485852
"Q5T011_IDR_2864_2903",0.115603791183414
"Q5T011_IDR_698_731",0.109589000498059
"Q5T124_IDR_1_71",0.499385726675619
"Q5T124_IDR_474_520",0.500614273324381
"Q5T1A1_IDR_646_773",1
"Q5T1B0_IDR_133_169",0.259101796368616
"Q5T1B0_IDR_1_55",0.24996814804274
"Q5T1B0_IDR_819_884",0.246231042343564
"Q5T1B0_IDR_887_1012",0.244699013245081
"Q5T1C6_IDR_1_45",1
"Q5T1M5_IDR_292_558",0.507842551849126
"Q5T1M5_IDR_818_1219",0.492157448150874
"Q5T1N1_IDR_1_836",1
"Q5T1Q4_IDR_1_45",0.494100676277296
"Q5T1Q4_IDR_360_408",0.505899323722704
"Q5T1R4_IDR_1_2406",1
"Q5T1S8_IDR_1_102",1
"Q5T1V6_IDR_1_102",0.489352744935978
"Q5T1V6_IDR_580_619",0.510647255064022
"Q5T200_IDR_1_1515",1
"Q5T230_IDR_1_274",1
"Q5T280_IDR_1_69",1
"Q5T442_IDR_296_439",0.506523535660884
"Q5T4F4_IDR_1_31",0.50341577034629
"Q5T4F4_IDR_235_346",0.49658422965371
"Q5T4I8_IDR_76_110",1
"Q5T4S7_IDR_1616_1655",0.141838163139634
"Q5T4S7_IDR_1731_1783",0.145282933591103
"Q5T4S7_IDR_2437_2470",0.145490138771217
"Q5T4S7_IDR_429_465",0.143217164701768
"Q5T4S7_IDR_598_635",0.144414720594478
"Q5T5X7_IDR_484_531",0.261533386703932
"Q5T5X7_IDR_647_705",0.239038587282657
"Q5T5Y3_IDR_347_701",0.531023212868232
"Q5T5Y3_IDR_705_1460",0.468976787131768
"Q5T601_IDR_1_40",0.501884436158526
"Q5T601_IDR_855_890",0.498115563841474
"Q5T619_IDR_1_278",1
"Q5T653_IDR_252_305",1
"Q5T681_IDR_1_33",0.243992582588071
"Q5T681_IDR_41_77",0.252089185253314
"Q5T7P8_IDR_141_227",0.513260830260333
"Q5T7R7_IDR_81_152",1
"Q5T7W0_IDR_105_189",0.259190740293334
"Q5T7W0_IDR_1_99",0.24256998210537
"Q5T7W0_IDR_211_255",0.238623881163273
"Q5T7W0_IDR_282_460",0.259615396438023
"Q5T7W7_IDR_463_516",1
"Q5T848_IDR_1177_1215",0.344376949690419
"Q5T848_IDR_1_73",0.332736606697417
"Q5T848_IDR_669_1168",0.322886443612165
"Q5TAH2_IDR_1094_1124",1
"Q5TAP6_IDR_1_41",0.249941975612553
"Q5TAP6_IDR_285_594",0.237312590319578
"Q5TAP6_IDR_51_83",0.262260546068769
"Q5TAP6_IDR_735_766",0.2504848879991
"Q5TAQ9_IDR_1_135",0.492738546335343
"Q5TAQ9_IDR_553_597",0.507261453664657
"Q5TAT6_IDR_1_717",1
"Q5TCQ9_IDR_1110_1464",0.166166938964519
"Q5TCQ9_IDR_815_847",0.177933779494603
"Q5TCQ9_IDR_941_1002",0.161521490237116
"Q5TCS8_IDR_1039_1079",0.167009921697784
"Q5TCS8_IDR_1191_1255",0.164493254271143
"Q5TCS8_IDR_186_226",0.168594243058639
"Q5TCS8_IDR_488_576",0.16735670839975
"Q5TCS8_IDR_697_810",0.165120371980609
"Q5TCS8_IDR_893_925",0.167425500592074
"Q5TCX8_IDR_1_38",0.464984352759945
"Q5TF39_IDR_410_518",0.488920269252038
"Q5TF58_IDR_1_183",0.31509024526413
"Q5TF58_IDR_312_362",0.362597059774994
"Q5TF58_IDR_481_517",0.322312694960876
"Q5TFG8_IDR_143_222",0.508854584259879
"Q5TFG8_IDR_42_127",0.491145415740121
"Q5TGI0_IDR_339_409",1
"Q5TGI4_IDR_67_121",1
"Q5TGJ6_IDR_87_251",1
"Q5TGS1_IDR_85_171",1
"Q5TGY1_IDR_1_31",0.508564312552791
"Q5TGY1_IDR_524_634",0.491435687447209
"Q5TGY3_IDR_1_1603",1
"Q5TH69_IDR_1036_1103",0.195991727350546
"Q5TH69_IDR_1413_1443",0.203302814940935
"Q5TH69_IDR_179_212",0.195741551817939
"Q5TH69_IDR_1944_2105",0.194600988747788
"Q5TH69_IDR_464_660",0.210362917142793
"Q5TH74_IDR_1_75",0.471213801834333
"Q5TH74_IDR_96_267",0.528786198165667
"Q5TZJ5_IDR_1_1347",1
"Q5U4P2_IDR_103_140",0.514636256329098
"Q5U4P2_IDR_1_49",0.485363743670902
"Q5U5Q3_IDR_1_228",1
"Q5U5R9_IDR_1_124",1
"Q5U5X8_IDR_1_62",0.494362578435707
"Q5U5X8_IDR_65_452",0.505637421564293
"Q5U5Z8_IDR_108_140",0.317181263382744
"Q5U5Z8_IDR_36_77",0.335495936021331
"Q5U5Z8_IDR_696_889",0.347322800595926
"Q5U623_IDR_1_572",1
"Q5U651_IDR_1_142",0.465780804581433
"Q5U651_IDR_257_369",0.534219195418567
"Q5UAW9_IDR_298_335",1
"Q5UCC4_IDR_1_47",0.501295711420509
"Q5UCC4_IDR_193_224",0.498704288579491
"Q5UE93_IDR_339_409",1
"Q5UIP0_IDR_958_2414",1
"Q5VIR6_IDR_368_415",1
"Q5VIY5_IDR_50_187",1
"Q5VT25_IDR_1596_1732",0.212959707700345
"Q5VT52_IDR_147_252",0.505825078509275
"Q5VT52_IDR_294_1443",0.494174921490725
"Q5VT97_IDR_1032_1082",0.518426007252934
"Q5VT97_IDR_1_652",0.481573992747066
"Q5VTB9_IDR_31_71",0.504221083255767
"Q5VTB9_IDR_75_492",0.495778916744233
"Q5VTD9_IDR_1_104",0.497439877625658
"Q5VTD9_IDR_113_148",0.502560122374342
"Q5VTH2_IDR_105_177",1
"Q5VTH9_IDR_1_109",0.265051011336868
"Q5VTH9_IDR_165_217",0.254125037859801
"Q5VTH9_IDR_333_387",0.242814370971235
"Q5VTH9_IDR_430_465",0.238009579832097
"Q5VTJ3_IDR_300_375",0.491534132407355
"Q5VTJ3_IDR_45_255",0.508465867592645
"Q86VV4_IDR_411_465",0.322122380397389
"Q86VV4_IDR_46_283",0.363516594643249
"Q86VV8_IDR_120_165",0.306837564433892
"Q86VV8_IDR_1531_1565",0.344897869037251
"Q86VV8_IDR_279_360",0.348264566528856
"Q86VW1_IDR_541_577",1
"Q86VW2_IDR_31_154",0.471998873994389
"Q86VW2_IDR_485_580",0.528001126005611
"Q86VY4_IDR_1_200",0.494550110774957
"Q86VY4_IDR_387_417",0.505449889225043
"Q86VY9_IDR_1_51",0.314560736480269
"Q86VY9_IDR_60_104",0.337450921405185
"Q86WG3_IDR_1_150",0.519093051878636
"Q86WG3_IDR_330_371",0.480906948121364
"Q86WG5_IDR_1027_1103",0.24887230604643
"Q86WG5_IDR_1269_1305",0.251928914150057
"Q86WG5_IDR_1670_1731",0.256625703357543
"Q86WG5_IDR_770_807",0.24257307644597
"Q86WH2_IDR_1_46",1
"Q86WI3_IDR_98_136",1
"Q86WK6_IDR_403_437",0.503897651560926
"Q86WK6_IDR_448_485",0.496102348439074
"Q86WK7_IDR_411_449",1
"Q86WN1_IDR_414_467",0.498536866793123
"Q86WN1_IDR_609_690",0.501463133206877
"Q86WP2_IDR_1_378",1
"Q86WR0_IDR_168_208",1
"Q86WR6_IDR_137_236",0.508404384896963
"Q86WR6_IDR_1_42",0.491595615103037
"Q86WR7_IDR_1_50",0.486531413089236
"Q86WR7_IDR_73_399",0.513468586910764
"Q86WS3_IDR_123_158",1
"Q86X51_IDR_1_503",1
"Q86X52_IDR_1_68",1
"Q86X53_IDR_1_363",1
"Q86X76_IDR_1_44",1
"Q86X95_IDR_149_450",1
"Q86XD5_IDR_1_134",0.511059140291082
"Q86XD5_IDR_146_332",0.488940859708918
"Q86XD8_IDR_161_663",1
"Q86XE3_IDR_89_131",1
"Q86XF7_IDR_1_148",0.500965200258123
"Q86XF7_IDR_184_214",0.499034799741877
"Q86XH1_IDR_344_382",0.495214519030656
"Q86XH1_IDR_459_491",0.504785480969344
"Q86XI6_IDR_1_58",1
"Q86XJ0_IDR_256_287",1
"Q86XJ1_IDR_289_680",1
"Q86XK2_IDR_1_150",1
"Q86XK3_IDR_1_50",0.498041923824895
"Q86XK3_IDR_75_146",0.501958076175105
"Q86XK7_IDR_261_387",1
"Q86XT2_IDR_172_251",1
"Q86XU0_IDR_64_183",1
"Q86XZ4_IDR_370_545",0.538221878510467
"Q86XZ4_IDR_84_244",0.461778121489533
"Q86Y01_IDR_160_407",1
"Q86Y07_IDR_318_470",1
"Q86Y13_IDR_1087_1144",0.257283312251715
"Q86Y13_IDR_1_85",0.247631381052114
"Q86Y13_IDR_587_752",0.237808636024618
"Q86Y13_IDR_953_1029",0.257276670671552
"Q86Y22_IDR_1_526",1
"Q86Y25_IDR_66_189",1
"Q86Y26_IDR_111_216",0.198603670910232
"Q86Y26_IDR_1_55",0.202199119140434
"Q86Y26_IDR_287_377",0.196439970131016
"Q86Y26_IDR_379_868",0.197831387308917
"Q86Y26_IDR_870_1132",0.204925852509401
"Q86Y33_IDR_1_215",1
"Q86Y34_IDR_1_38",1
"Q86Y37_IDR_1_126",0.483528726206811
"Q86YF9_IDR_609_849",0.255465387774854
"Q86YI8_IDR_1_228",1
"Q86YJ5_IDR_22_105",0.498351144201125
"Q86YJ5_IDR_267_306",0.501648855798875
"Q86YJ7_IDR_440_475",0.323243392779645
"Q86YJ7_IDR_491_525",0.339754294506159
"Q86YJ7_IDR_535_582",0.337002312714196
"Q86YL5_IDR_1_185",1
"Q86YL7_IDR_1_123",1
"Q86YM7_IDR_113_208",1
"Q86YN6_IDR_23_95",0.517365629023933
"Q86YN6_IDR_98_897",0.482634370976067
"Q86YP4_IDR_1_436",0.511849113750843
"Q86YP4_IDR_465_633",0.488150886249157
"Q86YR6_IDR_1_94",0.498223818033934
"Q86YR6_IDR_363_536",0.501776181966066
"Q86YR7_IDR_530_616",0.487680170289759
"Q86YR7_IDR_963_1114",0.512319829710241
"Q86YS3_IDR_495_564",0.47371868862344
"Q86YS3_IDR_84_347",0.52628131137656
"Q86Z02_IDR_661_906",0.265257486451699
"Q86Z02_IDR_909_1104",0.253237035747913
"Q86Z20_IDR_1_511",1
"Q86Z23_IDR_1_32",0.510850950648638
"Q86Z23_IDR_34_105",0.489149049351362
"Q8HWS3_IDR_1_117",0.247401471638807
"Q8HWS3_IDR_557_645",0.255976894373949
"Q8HWS3_IDR_647_680",0.249010328735465
"D6RA61_IDR_470_528",0.340003093663229
"D6RBM5_IDR_1_60",1
"A1A519_IDR_1_122",0.33492727852986
"A2RTX5_IDR_77_125",1
"D6RBQ6_IDR_1_56",0.329267255329642
"A1A519_IDR_147_214",0.335196544647099
"A2RU30_IDR_1_236",0.505851402138667
"A0A1B0GTI1_IDR_1_187",1
"E9PRG8_IDR_1_123",1
"D6RBQ6_IDR_379_452",0.336807418208075
"A1A519_IDR_270_310",0.329876176823041
"A2RU30_IDR_239_521",0.494148597861333
"A0A1B0GTL2_IDR_52_115",1
"F5GYI3_IDR_57_263",1
"D6RBQ6_IDR_470_528",0.333925326462283
"A7E2F4_IDR_1_180",0.342262437629555
"A2RU54_IDR_27_152",1
"A0A1B0GTR0_IDR_1_116",1
"F5H4A9_IDR_1_185",1
"D6RCP7_IDR_1_56",0.325831409456749
"A1A5B4_IDR_746_782",1
"A7E2F4_IDR_185_240",0.337459246783632
"A6NMS7_IDR_1547_1623",0.201880852922321
"A2RU67_IDR_1_122",1
"F5H4B4_IDR_66_129",0.321488847184694
"D6RCP7_IDR_379_451",0.333885518015896
"A1A5C7_IDR_1_74",0.486874601007887
"A7E2F4_IDR_267_605",0.320278315586813
"A6NMS7_IDR_1658_1700",0.194756481565809
"A2RUB1_IDR_1_666",0.503663686023403
"F5H4B4_IDR_304_403",0.343882086525862
"D6RCP7_IDR_470_528",0.340283072527355
"A1A5D9_IDR_1_54",0.244020056519862
"A7E2S9_IDR_215_258",1
"A6NMS7_IDR_1_876",0.189438015038091
"A2RUB1_IDR_915_952",0.496336313976597
"A0A1B0GTS1_IDR_1_76",0.488868666913993
"F5H4B4_IDR_517_570",0.334629066289444
"D6RGH6_IDR_1_58",0.338333356379885
"C9JL84_IDR_219_458",1
"A7E2V4_IDR_1016_1226",0.326253160369316
"A6NMT0_IDR_1_40",0.336935590902102
"A2RUB6_IDR_27_902",0.493029852227179
"A0A1B0GTS1_IDR_181_278",0.511131333086007
"D6RGH6_IDR_61_125",0.334621104547709
"Q8NEM0_IDR_98_151",0.487363662389005
"Q8NEM2_IDR_1_62",0.498629217653652
"Q8NEM2_IDR_556_639",0.501370782346348
"Q8NEM7_IDR_1_32",0.345034722277714
"Q8NEM7_IDR_226_327",0.335033922313166
"Q8NEM7_IDR_360_779",0.319931355409121
"Q8NEN0_IDR_1_263",1
"Q8NEV4_IDR_1102_1616",0.496541310042816
"Q8NEV4_IDR_879_921",0.503458689957184
"Q8NEV9_IDR_163_193",1
"Q8NEW0_IDR_165_231",1
"Q8NEW7_IDR_1_156",1
"Q8NEX6_IDR_1_36",1
"Q8NEY1_IDR_1_1414",0.516797930745397
"Q8NEY1_IDR_1821_1877",0.483202069254603
"Q8NEY3_IDR_1_48",0.485980939369402
"Q8NEY3_IDR_159_280",0.514019060630598
"Q8NEY8_IDR_1_319",0.49585879750099
"Q8NEY8_IDR_344_405",0.50414120249901
"Q8NEZ2_IDR_134_221",1
"Q8NEZ4_IDR_1_127",0.108858671680285
"Q8NEZ4_IDR_1140_1172",0.112613529227421
"Q8NEZ4_IDR_1191_3892",0.102488393663801
"Q8NEZ4_IDR_165_218",0.117648987579741
"Q8NEZ4_IDR_3930_4003",0.112079118775181
"Q8NEZ4_IDR_4026_4058",0.111565460085377
"Q8NEZ4_IDR_522_937",0.10865979500528
"Q8NF91_IDR_6103_6169",0.16822337981069
"Q8NF91_IDR_6172_6346",0.161703483374525
"Q8NF91_IDR_8212_8335",0.167299414509886
"Q8NF91_IDR_8663_8736",0.167539981659828
"Q8NF99_IDR_133_284",1
"Q8NFA0_IDR_1331_1504",0.528296055856366
"Q8NFA0_IDR_433_478",0.471703944143634
"Q8NFA2_IDR_297_376",1
"Q8NFC6_IDR_1_120",0.521292212379073
"Q8NFC6_IDR_159_3051",0.478707787620927
"Q8NFD2_IDR_297_354",1
"Q8NFD5_IDR_1_1236",0.281685338474286
"Q8NFD5_IDR_1267_1591",0.230101923321922
"Q8NFD5_IDR_1694_1775",0.237807699710467
"Q8NFD5_IDR_1808_1912",0.250405038493325
"Q8NFF2_IDR_1_78",0.508382592544928
"Q8NFF2_IDR_261_425",0.491617407455072
"Q8NFT6_IDR_260_335",0.255795082536466
"Q8NFT6_IDR_339_501",0.246874172887004
"Q8NFT6_IDR_96_165",0.248088084370612
"Q8NFU0_IDR_386_473",1
"Q8NFU1_IDR_372_509",1
"Q8NFU4_IDR_1_46",1
"Q8NFU5_IDR_1_37",0.495703779882155
"Q8NFU5_IDR_262_363",0.504296220117845
"Q8NFU7_IDR_1_1332",0.253751361296353
"Q8NFU7_IDR_1743_1840",0.25826123037602
"Q8NFU7_IDR_1916_1989",0.240822827858717
"Q8NFU7_IDR_2070_2109",0.24716458046891
"Q8NFV5_IDR_17_125",1
"Q8NFW1_IDR_215_269",0.343019192742489
"Q8NFW1_IDR_274_311",0.340315504027095
"Q8NFW1_IDR_317_1626",0.316665303230416
"Q8NHG8_IDR_1_147",1
"Q8NHH9_IDR_1_56",1
"Q8NHM5_IDR_1_59",0.251265098068243
"Q8NHM5_IDR_378_508",0.256963322343715
"Q8NHM5_IDR_565_652",0.253109523870535
"Q8NHM5_IDR_724_1040",0.238662055717507
"Q8NHP7_IDR_18_67",0.50259514094883
"Q8NHP7_IDR_284_470",0.49740485905117
"Q8NHP8_IDR_1_39",1
"Q8NHQ1_IDR_228_266",1
"Q8NHQ8_IDR_348_396",0.487036650408
"Q8NHQ8_IDR_82_200",0.512963349592
"Q8NHQ9_IDR_486_555",0.49611483717772
"Q8NHQ9_IDR_570_600",0.50388516282228
"Q8NHR7_IDR_111_157",1
"Q8NHY2_IDR_300_357",0.540935931157086
"Q8NHY3_IDR_173_216",0.510763170674792
"Q8NHY3_IDR_269_880",0.489236829325208
"Q8NHY6_IDR_154_371",0.507700867854096
"Q8NHY6_IDR_1_97",0.492299132145904
"Q8NHZ7_IDR_1_158",0.509467435917979
"Q8NHZ7_IDR_178_208",0.490532564082021
"Q8NHZ8_IDR_21_85",1
"Q8NI08_IDR_1_114",0.336188356969743
"Q8NI08_IDR_162_215",0.338291315321367
"Q8NI08_IDR_307_652",0.32552032770889
"Q8NI22_IDR_1_47",1
"Q8NI27_IDR_1177_1593",1
"Q8NI32_IDR_1_32",1
"Q8NI35_IDR_1008_1057",0.110359603600664
"Q8NI35_IDR_1164_1219",0.110057921442169
"Q8NI35_IDR_455_515",0.111147369106913
"Q8NI35_IDR_641_675",0.107739160449576
"Q8NI35_IDR_777_807",0.112393430014555
"Q8NI35_IDR_839_985",0.108075342602245
"Q8TAC9_IDR_203_235",1
"Q8TAD2_IDR_1_33",0.47385490688216
"Q8TAD2_IDR_49_87",0.52614509311784
"Q8TAD4_IDR_1_32",0.506643414374178
"Q8TAD4_IDR_545_588",0.493356585625822
"Q8TAD7_IDR_1_36",1
"Q8TAD8_IDR_1_223",1
"Q8TAE6_IDR_1_70",1
"Q8TAE8_IDR_1_38",0.512651682337989
"Q8TAE8_IDR_182_222",0.487348317662011
"Q8TAF7_IDR_59_200",1
"Q8TAG5_IDR_153_214",1
"Q8TAG6_IDR_21_207",1
"Q8TAG9_IDR_230_276",1
"Q8TAK5_IDR_314_448",1
"Q8TAK6_IDR_1_118",0.504342727531195
"Q8TAK6_IDR_183_271",0.495657272468805
"Q8TAL5_IDR_145_182",0.338247517734501
"Q8TAL5_IDR_272_431",0.324431851760233
"Q8TAL5_IDR_82_123",0.337320630505266
"Q8TAW3_IDR_99_172",0.498528649502957
"Q8TAX0_IDR_1_172",1
"Q8TAX7_IDR_19_353",1
