"","GO0000278_mitotic_cell_cycle"
"Q9BW85_IDR_160_323",0.523713363808705
"Q9BWC9_IDR_25_175",1
"Q9BWE0_IDR_1_373",1
"Q9BWF2_IDR_279_412",0.512792454253129
"Q9BWF2_IDR_428_461",0.487207545746871
"Q9BWF3_IDR_149_364",1
"Q9BWG4_IDR_77_385",1
"Q9BWG6_IDR_66_186",1
"Q9BWH2_IDR_1_50",1
"Q9BWH6_IDR_264_321",0.467081467604676
"Q9BWH6_IDR_35_232",0.532918532395324
"Q9BWK5_IDR_19_49",0.579602810092037
"Q9BWK5_IDR_72_142",0.420397189907963
"Q9BWL3_IDR_1_42",0.495718486722208
"Q9BWL3_IDR_194_253",0.504281513277792
"Q9BWN1_IDR_1_473",0.586906402657835
"Q9BWN1_IDR_526_560",0.413093597342165
"Q9BWP8_IDR_1_122",1
"Q9BWQ6_IDR_1_72",1
"Q9BWQ8_IDR_1_85",1
"Q9BWS9_IDR_1_43",1
"Q9BWT1_IDR_1_234",1
"Q9BWT3_IDR_498_736",1
"Q9BWV7_IDR_423_546",0.49771344470266
"Q9BWW4_IDR_76_388",1
"Q9BWW8_IDR_1_36",0.52306871138116
"Q9BWW8_IDR_84_139",0.47693128861884
"Q9BWW9_IDR_353_433",1
"Q9BWX1_IDR_303_381",1
"Q9BWX5_IDR_1_207",0.439977049748437
"Q9BWX5_IDR_219_397",0.560022950251563
"Q9BX10_IDR_1_67",1
"Q9BX26_IDR_390_1339",1
"Q9BX40_IDR_351_385",0.413045354203847
"Q9BX40_IDR_83_307",0.586954645796153
"Q9BX46_IDR_203_236",1
"Q9BX59_IDR_430_468",1
"Q9BX63_IDR_197_239",0.245960648834674
"Q9BX63_IDR_71_194",0.388179417352444
"Q9BX63_IDR_893_1249",0.365859933812882
"Q9BX66_IDR_1_793",0.437335383841321
"Q9BX66_IDR_929_1236",0.562664616158678
"Q9BX67_IDR_273_310",1
"Q9BXB4_IDR_1_57",0.504801141352733
"Q9BXB4_IDR_162_366",0.495198858647267
"Q9BXB5_IDR_1_75",0.485859699142601
"Q9BXB5_IDR_178_395",0.514140300857399
"Q9BXB7_IDR_1_106",1
"Q9BXC0_IDR_294_346",1
"Q9BXF3_IDR_171_239",0.343405289692757
"Q9BXF3_IDR_288_445",0.406788741152777
"Q9BXF3_IDR_540_1484",0.249805969154467
"Q9BXF6_IDR_174_595",1
"Q9BXF9_IDR_1_48",1
"Q9BXG8_IDR_319_430",0.513969116128174
"Q9BXG8_IDR_85_206",0.486030883871826
"Q9BXI6_IDR_1_52",0.444711528080177
"Q9BXI6_IDR_375_508",0.555288471919822
"Q9BXI9_IDR_1_45",0.439323677590368
"Q9BXI9_IDR_68_138",0.560676322409632
"Q9BXJ0_IDR_1_100",1
"Q9BXJ1_IDR_1_140",1
"Q9BXJ2_IDR_15_141",1
"Q9BXN1_IDR_1_62",1
"Q9BXN2_IDR_1_114",1
"Q9BXP2_IDR_1_60",0.335124163570537
"Q9BXP2_IDR_683_720",0.332622787746089
"Q9BXP2_IDR_807_863",0.332253048683374
"Q9BXP5_IDR_1_95",0.337757170282391
"Q9BXP5_IDR_258_415",0.337841097450365
"Q9BXP5_IDR_540_598",0.324401732267244
"Q9BXP8_IDR_94_253",1
"Q9BXQ6_IDR_1_189",0.520580066048657
"Q9BXQ6_IDR_251_309",0.479419933951343
"Q9BXR5_IDR_781_811",1
"Q9BXS0_IDR_1_39",0.512069857209456
"Q9BXS0_IDR_98_654",0.487930142790544
"Q9BXS4_IDR_190_265",1
"Q9BXS6_IDR_45_441",1
"Q9BXS9_IDR_593_660",1
"Q9BXT2_IDR_1_35",1
"Q9BXV9_IDR_54_100",1
"Q9BXW6_IDR_429_539",1
"Q9BXW7_IDR_1_42",1
"Q9BXW9_IDR_1400_1451",0.30685430645284
"Q9BXW9_IDR_1_44",0.343543300396062
"Q9BXW9_IDR_849_914",0.349602393151098
"Q9BXX0_IDR_111_255",0.28733749069735
"Q9BXX0_IDR_511_542",0.238644808622343
"Q9BXX0_IDR_77_108",0.240159882218874
"Q9BXX0_IDR_776_899",0.233857818461433
"Q9BXX2_IDR_265_1024",1
"Q9BXX3_IDR_1062_1107",0.423664754572553
"Q9BXX3_IDR_265_1048",0.576335245427447
"Q9BXY0_IDR_194_279",1
"Q9BXY4_IDR_202_272",1
"Q9BXY8_IDR_1_57",1
"Q9BY07_IDR_217_293",0.321531766469043
"Q9BY07_IDR_41_91",0.341169720536015
"Q9BY07_IDR_419_482",0.337298512994942
"Q9BY08_IDR_1_33",1
"Q9BY11_IDR_307_384",1
"Q9BY12_IDR_157_545",0.516555106485084
"Q9BY12_IDR_38_95",0.271361747837815
"Q9BYC5_IDR_1_34",1
"Q9BYD3_IDR_1_42",1
"Q9BYD6_IDR_1_74",1
"Q9BYE0_IDR_127_218",1
"Q9BYE2_IDR_1_197",1
"Q9BYE3_IDR_1_92",1
"Q9BYE7_IDR_1_119",1
"Q9BYE9_IDR_1228_1276",1
"Q9BYF1_IDR_765_805",1
"Q9BYG3_IDR_139_184",0.423760269748446
"Q9BYG3_IDR_187_293",0.576239730251554
"Q9BYG4_IDR_103_142",0.544032531435471
"Q9BYG4_IDR_252_373",0.455967468564529
"Q9BYG5_IDR_251_368",1
"Q9BYH1_IDR_24_236",1
"Q9BYH8_IDR_1_400",1
"Q9BYI3_IDR_307_510",1
"Q9BYJ0_IDR_132_196",1
"Q9BYJ9_IDR_1_46",0.560581122854541
"Q9BYJ9_IDR_196_369",0.439418877145459
"Q9BYQ0_IDR_1_159",1
"Q9BYQ2_IDR_1_153",1
"Q9BYQ3_IDR_1_157",1
"Q9BYQ4_IDR_1_174",1
"Q9BYQ5_IDR_1_204",1
"Q9BYQ6_IDR_1_181",1
"Q9BYQ7_IDR_1_146",1
"Q9BYQ8_IDR_1_208",1
"Q9BYQ9_IDR_1_171",1
"Q9BYR2_IDR_1_167",1
"Q9BYR3_IDR_1_152",1
"Q9BYR4_IDR_1_193",1
"Q9BYR5_IDR_1_136",1
"Q9BYR9_IDR_1_128",1
"Q9BYS1_IDR_1_160",1
"Q9BYT3_IDR_31_98",0.499639179239971
"Q9BYT3_IDR_405_514",0.500360820760029
"Q9BYT5_IDR_1_123",1
"Q9BYT9_IDR_1_152",1
"Q9BYU1_IDR_259_374",0.504278140630035
"Q9BYU1_IDR_62_127",0.495721859369965
"Q9BYU5_IDR_1_128",1
"Q9BYV1_IDR_1_45",1
"Q9BYV6_IDR_329_441",0.544532619928183
"Q9BYV6_IDR_447_532",0.455467380071817
"Q9BYV7_IDR_1_41",1
"Q9BYV8_IDR_318_373",0.516985863622918
"Q9BYV8_IDR_82_137",0.483014136377082
"Q9BYV9_IDR_134_611",0.515684394817761
"Q9BYV9_IDR_737_822",0.484315605182239
"Q9BYZ6_IDR_302_367",1
"Q9BZ11_IDR_726_813",1
"Q9BZ19_IDR_1_88",1
"Q9BZ23_IDR_1_206",1
"Q9BZ29_IDR_1189_1288",0.370174042593649
"Q9BZ29_IDR_1_36",0.317835437226929
"Q9BZ29_IDR_287_320",0.311990520179422
"Q9BZ67_IDR_376_408",1
"Q9BZ71_IDR_281_384",0.272780900020101
"Q9BZ71_IDR_490_534",0.246557872122639
"Q9BZ71_IDR_64_123",0.252937815373686
"Q9BZ71_IDR_909_974",0.227723412483574
"Q9BZ72_IDR_1282_1349",0.175660577684161
"Q9BZ72_IDR_256_365",0.198672294712719
"Q9BZ72_IDR_368_419",0.190121766754663
"Q9BZ72_IDR_579_709",0.240087876400679
"Q9BZ72_IDR_840_898",0.195457484447777
"Q9BZ76_IDR_1199_1235",1
"Q9BZ81_IDR_1_36",0.50266719848236
"Q9BZ81_IDR_243_275",0.49733280151764
"Q9BZ95_IDR_1_262",0.428790415002423
"Q9BZ95_IDR_396_700",0.571209584997577
"Q9BZA7_IDR_837_1256",1
"Q9BZA8_IDR_869_1250",1
"Q9BZC1_IDR_1_50",0.499073525089522
"Q9BZC1_IDR_282_354",0.500926474910478
"Q9BZC7_IDR_1324_1424",0.330106585643694
"Q9BZC7_IDR_2367_2417",0.326118916753565
"Q9BZC7_IDR_350_398",0.343774497602741
"Q9BZD2_IDR_1_44",1
"Q9BZF1_IDR_1_124",0.348849533278101
"Q9BZF1_IDR_273_402",0.323155502379958
"Q9BZF1_IDR_771_877",0.327994964341941
"Q9BZF2_IDR_144_466",1
"Q9BZF3_IDR_1_66",0.24334453766729
"Q9BZF3_IDR_184_278",0.238865767452977
"Q9BZF3_IDR_281_381",0.258034753589178
"Q9BZF3_IDR_395_553",0.259754941290555
"Q9BZF9_IDR_257_631",0.517484297866331
"Q9BZF9_IDR_656_706",0.482515702133669
"Q9BZG1_IDR_227_259",1
"Q9BZG8_IDR_1_34",0.50871929732874
"Q9BZG8_IDR_398_443",0.49128070267126
"Q9BZI1_IDR_173_459",1
"Q9BZI7_IDR_1_48",0.566457623122831
"Q9BZI7_IDR_209_483",0.43354237687717
"Q9BZJ0_IDR_152_183",0.510754799837571
"Q9BZJ0_IDR_83_118",0.489245200162429
"Q9BZJ3_IDR_1_34",1
"Q9BZJ4_IDR_1_34",1
"Q9BZR6_IDR_289_455",1
"Q9BZR8_IDR_33_157",1
"Q9BZR9_IDR_393_434",1
"Q9BZS1_IDR_1_188",0.515548912502103
"Q9BZS1_IDR_244_309",0.484451087497897
"Q9BZV1_IDR_1_114",1
"Q9BZV2_IDR_202_254",0.499033596819111
"Q9BZV2_IDR_466_496",0.500966403180889
"Q9BZV3_IDR_169_236",0.3373771635382
"Q9BZV3_IDR_35_74",0.323043876346932
"Q9BZV3_IDR_393_835",0.339578960114868
"Q9BZW2_IDR_163_233",1
"Q9BZW7_IDR_1_36",0.321745870417812
"Q9BZW7_IDR_60_90",0.285322452881168
"Q9BZW7_IDR_625_698",0.39293167670102
"Q9BZZ5_IDR_446_524",1
"Q9C000_IDR_77_205",1
"Q9C004_IDR_1_155",1
"Q9C005_IDR_1_47",1
"Q9C009_IDR_1_119",0.47724803255805
"Q9C0A1_IDR_1_106",0.121699038204523
"Q9C0A1_IDR_1645_2065",0.117421221902594
"Q9C0A1_IDR_2122_2338",0.126771818250744
"Q9C0A1_IDR_2395_2439",0.132994293911036
"Q9C0A1_IDR_2517_2572",0.129759790238811
"Q9C0A1_IDR_295_822",0.115596537663325
"Q9C0A1_IDR_824_869",0.130394071802953
"Q9C0A1_IDR_878_1639",0.125363228026013
"Q9C0A6_IDR_119_205",0.297464517683536
"Q9C0A6_IDR_15_45",0.283071024504468
"Q9C0A6_IDR_406_1442",0.419464457811996
"Q9C0B0_IDR_150_208",0.321339927580304
"Q9C0B0_IDR_222_293",0.355375105402794
"Q9C0B0_IDR_295_654",0.323284967016903
"Q9C0B1_IDR_162_194",1
"Q9C0B2_IDR_1128_1172",0.229674910325977
"Q9C0B2_IDR_1_79",0.250816259768301
"Q9C0B2_IDR_359_488",0.283730637653983
"Q9C0B2_IDR_662_730",0.235778192251739
"Q9C0B5_IDR_286_699",1
"Q9C0D4_IDR_217_320",0.27767784399277
"Q9C0D4_IDR_368_670",0.214137584137504
"Q9C0D4_IDR_676_912",0.283222546106566
"Q9C0D5_IDR_1_358",0.358224681537177
"Q9C0D5_IDR_1422_1861",0.304772647930772
"Q9C0D5_IDR_434_488",0.337002670532051
"Q9C0D6_IDR_1_94",0.507979326087823
"Q9C0D6_IDR_470_1143",0.492020673912177
"Q9C0D7_IDR_204_236",0.337305813472559
"Q9C0D7_IDR_404_774",0.344304219343096
"Q9C0D7_IDR_51_160",0.318389967184346
"Q9C0E4_IDR_1_38",0.343739689492137
"Q9C0E4_IDR_339_444",0.318661245280665
"Q9C0E4_IDR_740_932",0.337599065227198
"Q9C0E8_IDR_142_248",0.449565815011588
"Q9C0E8_IDR_308_428",0.550434184988412
"Q9C0F0_IDR_1_35",0.308002012230065
"Q9C0F0_IDR_320_2208",0.369366796970235
"Q9C0F0_IDR_74_318",0.3226311907997
"Q9C0F1_IDR_124_237",0.493711618462179
"Q9C0K1_IDR_224_298",1
"Q9C0K7_IDR_13_46",0.503805294192505
"Q9C0K7_IDR_298_335",0.496194705807495
"Q9GZM5_IDR_305_350",0.520751011554992
"Q9GZM5_IDR_40_106",0.479248988445008
"Q9GZM8_IDR_74_345",1
"Q9GZN0_IDR_225_285",1
"Q9GZN2_IDR_84_237",1
"Q9GZN4_IDR_1_46",1
"Q9GZN6_IDR_1_99",0.494443174197752
"Q9GZN6_IDR_689_736",0.505556825802248
"Q9GZP1_IDR_144_188",1
"Q9GZP8_IDR_1_106",1
"Q9GZQ4_IDR_350_415",1
"Q9GZQ6_IDR_351_430",1
"Q9GZR1_IDR_1_35",0.190185981272439
"Q9GZR1_IDR_37_438",0.360888694676881
"Q9GZR1_IDR_599_644",0.248158309885054
"Q9GZR1_IDR_779_966",0.200767014165626
"Q9GZR2_IDR_1_69",0.487180289822352
"Q9GZV5_IDR_153_357",0.488388763389786
"Q9GZV5_IDR_57_121",0.511611236610213
"Q9GZV8_IDR_109_191",1
"Q9GZV9_IDR_140_251",1
"Q9GZW8_IDR_1_66",1
"Q9GZX3_IDR_1_37",1
"Q9GZX5_IDR_58_205",1
"Q9GZX6_IDR_1_32",1
"Q9GZY0_IDR_1_119",1
"Q9GZY4_IDR_1_36",1
"Q9GZY6_IDR_1_114",0.493815618307668
"Q9GZY6_IDR_145_243",0.506184381692332
"Q9GZY8_IDR_1_84",0.37242062789401
"Q9GZY8_IDR_87_301",0.62757937210599
"Q9GZZ0_IDR_1_275",0.48063091518956
"Q9GZZ0_IDR_279_328",0.51936908481044
"Q9GZZ7_IDR_258_299",1
"Q9H000_IDR_1_44",0.529058163573417
"Q9H000_IDR_46_169",0.470941836426583
"Q9H079_IDR_1_138",1
"Q9H089_IDR_1_31",0.23982865182188
"Q9H089_IDR_247_358",0.272662766189777
"Q9H089_IDR_565_596",0.250513152889696
"Q9H089_IDR_599_658",0.236995429098648
"Q9H091_IDR_112_198",0.508403018899656
"Q9H091_IDR_701_742",0.491596981100344
"Q9H093_IDR_1_49",0.429738327916859
"Q9H093_IDR_308_559",0.570261672083141
"Q9H094_IDR_16_570",1
"Q9H095_IDR_1_44",0.493229366424926
"Q9H095_IDR_84_144",0.506770633575074
"Q9H098_IDR_59_131",1
"Q9H0A0_IDR_991_1025",1
"Q9H0A6_IDR_32_85",1
"Q9H0A9_IDR_1_191",1
"Q9H0B3_IDR_1_1096",1
"Q9H0B6_IDR_499_535",0.468475780358806
"Q9H0B6_IDR_590_622",0.531524219641193
"Q9H0B8_IDR_238_280",1
"Q9H0C3_IDR_419_466",0.528274238925362
"Q9H0C3_IDR_471_514",0.471725761074638
"Q9H0C5_IDR_1_44",1
"Q9H0C8_IDR_1_99",1
"Q9H0D2_IDR_1213_1285",0.268629013228456
"Q9H0D2_IDR_1_216",0.243573435807274
"Q9H0D2_IDR_1300_1346",0.244470535744452
"Q9H0D2_IDR_221_975",0.243327015219817
"Q9H0D6_IDR_414_507",0.521540908762679
"Q9H0D6_IDR_859_950",0.478459091237321
"Q9H0F6_IDR_305_350",0.511416369442984
"Q9H0G5_IDR_1_558",1
"Q9H0H0_IDR_952_985",1
"Q9H0H5_IDR_129_282",0.545433959943982
"Q9H0H5_IDR_548_623",0.454566040056018
"Q9H0I2_IDR_1_275",1
"Q9H0I3_IDR_1_46",0.497617235200017
"Q9H0I3_IDR_52_100",0.502382764799983
"Q9H0J4_IDR_1_59",0.363933473073016
"Q9H0J4_IDR_1608_1663",0.33711554510334
"Q9H0J4_IDR_61_1217",0.298950981823644
"Q9H0J9_IDR_232_270",1
"Q9H0K1_IDR_341_896",1
"Q9H0K4_IDR_1_181",0.329614723200696
"Q9H0K4_IDR_365_420",0.328549524798834
"Q9H0K4_IDR_561_594",0.341835752000471
"Q9H0K6_IDR_49_125",1
"Q9H0L4_IDR_193_572",1
"Q9H0M0_IDR_148_368",0.498611557251134
"Q9H0M0_IDR_415_454",0.501388442748866
"Q9H0M4_IDR_1_248",0.51824385226448
"Q9H0M4_IDR_431_637",0.48175614773552
"Q9H0M5_IDR_69_163",1
"Q9H0N5_IDR_1_32",1
"Q9H0Q3_IDR_59_95",1
"Q9H0R3_IDR_1_42",1
"Q9H0S4_IDR_415_455",1
"Q9H0U3_IDR_1_34",1
"Q9H0U9_IDR_1_223",1
"Q9H0X9_IDR_728_866",0.292342903115498
"Q9H116_IDR_131_316",0.520519896605207
"Q9H116_IDR_611_681",0.479480103394793
"Q9H147_IDR_134_183",0.535851883209009
"Q9H147_IDR_1_60",0.464148116790991
"Q9H156_IDR_266_320",0.499105299371038
"Q9H156_IDR_647_743",0.500894700628962
"Q9H159_IDR_1_39",1
"Q9H160_IDR_125_206",1
"Q9H161_IDR_1_232",0.564305544030629
"Q9H1B7_IDR_511_708",0.522300153927062
"Q9H1C0_IDR_312_372",1
"Q9H1C3_IDR_1_46",1
"Q9H1C4_IDR_1_54",0.510256912342425
"Q9H1C4_IDR_521_597",0.489743087657575
"Q9H1C7_IDR_1_40",1
"Q9H1D0_IDR_1_42",0.507707606207708
"Q9H1D0_IDR_692_760",0.492292393792292
"Q9H1E3_IDR_1_243",1
"Q9H1E5_IDR_219_349",1
"Q9H1F0_IDR_1_35",1
"Q9H1H1_IDR_65_148",1
"Q9H1H9_IDR_1374_1789",0.731987778801636
"Q9H1H9_IDR_547_577",0.268012221198364
"Q9H1I8_IDR_408_465",0.448075179766835
"Q9H1I8_IDR_509_757",0.551924820233165
"Q9H1J1_IDR_1_65",0.528584360536879
"Q9H1J1_IDR_225_476",0.471415639463121
"Q9H1K0_IDR_206_246",0.319515553216914
"Q9H1K0_IDR_379_468",0.33817560293516
"Q9H211_IDR_1_170",0.564355083814941
"Q9H211_IDR_369_432",0.435644916185059
"Q9H221_IDR_1_35",1
"Q9H222_IDR_1_33",1
"Q9H228_IDR_327_398",1
"Q9H246_IDR_1_91",1
"Q9H251_IDR_3320_3354",1
"Q9H252_IDR_140_203",0.494152858218454
"Q9H252_IDR_717_960",0.505847141781546
"Q9H254_IDR_2119_2153",0.349275620745519
"Q9H254_IDR_2174_2437",0.320585027992013
"Q9H254_IDR_2529_2564",0.330139351262469
"Q9H257_IDR_166_283",0.525364089315656
"Q9H257_IDR_341_536",0.474635910684344
"Q9H293_IDR_1_81",1
"Q9H2A3_IDR_1_121",0.530905366661265
"Q9H2A3_IDR_175_272",0.469094633338735
"Q9H2A7_IDR_103_238",0.519793562048726
"Q9H2A7_IDR_1_33",0.480206437951274
"Q9H2A9_IDR_1_144",1
"Q9H2J7_IDR_658_707",0.520823161350866
"Q9H2K0_IDR_245_278",0.53909206235069
"Q9H2K0_IDR_27_77",0.46090793764931
"Q9H2K2_IDR_805_873",1
"Q9H2L5_IDR_75_170",1
"Q9H2K8_IDR_301_507",0.496314161833889
"Q9H2K8_IDR_558_595",0.503685838166111
"Q9H2P0_IDR_132_163",0.23249814257852
"Q9H2P0_IDR_194_449",0.233312368513016
"Q9H2P0_IDR_690_745",0.25405915401029
"Q9H2P0_IDR_841_1102",0.280130334898173
"Q9H2S1_IDR_1_67",0.32782728736428
"Q9H2S1_IDR_535_579",0.332130372192096
"Q9H2S1_IDR_69_118",0.340042340443624
"Q9H2S6_IDR_196_246",1
"Q9H2S9_IDR_1_513",1
"Q9H2U1_IDR_1_179",1
"Q9H2U2_IDR_1_31",1
"Q9H2U9_IDR_693_754",1
"Q9H2V7_IDR_1_52",1
"Q9H307_IDR_279_717",0.510348956480106
"Q9H320_IDR_1_206",1
"Q9H321_IDR_1_246",1
"Q9H322_IDR_1_139",1
"Q9H329_IDR_1_62",0.500982646488235
"Q9H329_IDR_369_900",0.499017353511765
"Q9H330_IDR_1_45",0.334743865475042
"Q9H330_IDR_236_354",0.333751471627518
"Q9H330_IDR_846_879",0.33150466289744
"Q9H334_IDR_1_297",0.373722707851472
"Q9H334_IDR_357_442",0.303960214291848
"Q9H334_IDR_543_677",0.32231707785668
"Q9H336_IDR_245_287",1
"Q9H347_IDR_174_608",0.483685764634583
"Q9H347_IDR_94_172",0.516314235365417
"Q9H361_IDR_433_538",1
"Q9H3C7_IDR_362_621",1
"Q9H3D4_IDR_119_161",0.322886202618448
"Q9H3D4_IDR_351_399",0.36088166717285
"Q9H3D4_IDR_428_542",0.316232130208702
"Q9H3R1_IDR_1_75",1
"Q9H3R2_IDR_1_176",1
"Q9H3R5_IDR_1_50",1
"Q9H3S1_IDR_1_35",0.338060645150203
"Q9H3S1_IDR_645_678",0.336922288058607
"Q9H3S1_IDR_709_761",0.325017066791191
"Q9H3S3_IDR_1_87",1
"Q9H3S7_IDR_1464_1587",0.197445329903725
"Q9H3S7_IDR_1589_1620",0.21150802121384
"Q9H3S7_IDR_705_784",0.212344754305635
"Q9H3S7_IDR_851_926",0.195985508782165
"Q9H3S7_IDR_928_1158",0.182716385794635
"Q9H3T2_IDR_541_930",1
"Q9H3T3_IDR_629_888",1
"Q9H3Y8_IDR_1_58",0.486232288808642
"Q9H3Y8_IDR_61_114",0.513767711191358
"Q9H3Z4_IDR_133_198",1
"Q9H400_IDR_1_295",1
"Q9H410_IDR_1_109",1
"Q9H422_IDR_53_85",0.240709088415704
"Q9H4B6_IDR_1_196",1
"Q9H4B8_IDR_1_73",1
"Q9H4D0_IDR_793_875",0.544911391082843
"Q9H4D0_IDR_888_945",0.455088608917157
"Q9H4D5_IDR_1_109",1
"Q9H4E7_IDR_472_631",1
"Q9H4F1_IDR_1_49",1
"Q9H4F8_IDR_284_314",1
"Q9H4G0_IDR_1_92",0.55108998802676
"Q9H4G0_IDR_391_881",0.44891001197324
"Q9H4G1_IDR_1_39",1
"Q9H4H8_IDR_299_507",1
"Q9H4I0_IDR_373_479",0.490108954476676
"Q9H4I0_IDR_98_298",0.509891045523324
"Q9H4I2_IDR_1_139",0.148491308695284
"Q9H4I2_IDR_154_350",0.188146923035215
"Q9H4I2_IDR_354_541",0.138038935081239
"Q9H4I2_IDR_543_622",0.189866180012206
"Q9H4I2_IDR_664_771",0.188415652311371
"Q9H4I2_IDR_888_956",0.147041000864684
"Q9H4Z2_IDR_171_244",0.246195918728226
"Q9H4Z2_IDR_248_459",0.257476774104417
"Q9H4Z2_IDR_681_924",0.241633424575399
"Q9H4Z3_IDR_1_33",0.330124570263873
"Q9H4Z3_IDR_669_704",0.328277632023075
"Q9H4Z3_IDR_82_158",0.341597797713052
"Q9H501_IDR_538_602",0.249563013734564
"Q9H501_IDR_610_748",0.28341314538598
"Q9H501_IDR_75_343",0.231847366976201
"Q9H501_IDR_792_825",0.235176473903256
"Q9H511_IDR_1_48",1
"Q9H582_IDR_1095_1198",0.477596541189044
"Q9H582_IDR_1_1037",0.522403458810956
"Q9H583_IDR_1169_1199",1
"Q9H598_IDR_1_112",1
"Q9H5H4_IDR_1_262",1
"Q9H5I5_IDR_148_198",0.136212895314538
"Q9H5I5_IDR_360_416",0.14209044407714
"Q9H5I5_IDR_421_490",0.148686821101608
"Q9H5I5_IDR_608_675",0.139877253785086
"Q9H5V8_IDR_769_807",1
"Q9H5Y7_IDR_567_605",0.458422398726328
"Q9H607_IDR_1_150",1
"Q9H5Y7_IDR_662_755",0.541577601273672
"Q9H5Z6_IDR_250_455",1
"Q9H609_IDR_1_32",1
"Q9H611_IDR_126_204",1
"Q9H633_IDR_113_154",1
"Q9H665_IDR_1_31",0.337337857454296
"Q9H665_IDR_40_88",0.319188897501495
"Q9H665_IDR_94_240",0.343473245044209
"Q9H693_IDR_1_64",0.5325582532644
"Q9H693_IDR_84_158",0.4674417467356
"Q9H694_IDR_416_757",0.291822919828207
"Q9H694_IDR_777_848",0.399984588463176
"Q9H694_IDR_941_973",0.308192491708617
"Q9H6A0_IDR_1_43",1
"Q9H6A9_IDR_1828_2034",0.486427088008641
"Q9H6A9_IDR_94_643",0.513572911991359
"Q9H6B1_IDR_52_82",0.237023776908334
"Q9H6F2_IDR_255_299",1
"Q9H6F5_IDR_1_360",1
"Q9H6H4_IDR_145_257",1
"Q9H6I2_IDR_1_367",1
"Q9H6J7_IDR_258_331",1
"Q9H6K1_IDR_186_282",1
"Q9H6K5_IDR_1_1324",1
"Q9H6L5_IDR_1_66",0.475314201582811
"Q9H6L5_IDR_256_497",0.524685798417189
"Q9H6P5_IDR_1_38",1
"Q9H6Q3_IDR_1_32",1
"Q9H6R0_IDR_1_64",1
"Q9H6R3_IDR_1_57",1
"Q9H6R4_IDR_1_65",1
"Q9H6R7_IDR_241_279",0.326906143484217
"Q9H6R7_IDR_435_552",0.364345042006129
"Q9H6R7_IDR_678_721",0.308748814509653
"Q9H6S0_IDR_1182_1284",0.540251684280779
"Q9H6S0_IDR_1_38",0.459748315719221
"Q9H6S1_IDR_1_392",1
"Q9H6S3_IDR_1_48",0.240848502594012
"Q9H6S3_IDR_175_249",0.269493271220083
"Q9H6S3_IDR_437_490",0.243159032974154
"Q9H6S3_IDR_578_620",0.246499193211751
"Q9H6T3_IDR_251_281",0.334992678188257
"Q9H6T3_IDR_34_87",0.332460306382963
"Q9H6T3_IDR_401_539",0.332547015428779
"Q9H6U6_IDR_781_814",0.464311385993679
"Q9H6U6_IDR_842_928",0.535688614006321
"Q9H6U8_IDR_1_50",1
"Q9H707_IDR_125_159",0.329966161140357
"Q9H707_IDR_173_211",0.330697274969431
"Q9H707_IDR_59_103",0.339336563890212
"Q68CR7_IDR_334_376",0.5013405675771
"Q68CR7_IDR_407_880",0.4986594324229
"Q68CZ1_IDR_1_219",0.380607951911349
"Q68CZ1_IDR_929_1145",0.619392048088651
"Q68CZ2_IDR_338_600",0.483673384815176
"Q68CZ2_IDR_606_1158",0.516326615184824
"Q68CZ6_IDR_224_305",0.514737813939558
"Q68CZ6_IDR_418_449",0.485262186060441
"Q68D10_IDR_1_610",0.452267817700474
"Q68D10_IDR_644_685",0.547732182299526
"Q68D42_IDR_115_153",1
"Q68D51_IDR_1_481",1
"Q68D85_IDR_394_454",1
"Q68D86_IDR_1_334",1
"Q68DA7_IDR_105_969",0.361404820917573
"Q68DA7_IDR_1384_1419",0.314903296193413
"Q68DA7_IDR_35_85",0.323691882889014
"Q68DC2_IDR_478_779",1
"Q68DE3_IDR_1_37",0.331479888874151
"Q68DE3_IDR_152_2172",0.341939700624067
"Q68EN5_IDR_1_123",1
"Q68G74_IDR_1_67",0.513164085615325
"Q68G74_IDR_278_356",0.486835914384675
"Q68G75_IDR_1_181",1
"Q68J44_IDR_1_32",1
"Q69YG0_IDR_1_59",1
"Q69YI7_IDR_85_257",1
"Q69YN4_IDR_133_300",0.431382837608798
"Q69YN4_IDR_579_616",0.305887034405829
"Q69YU5_IDR_37_71",1
"Q69YZ2_IDR_1_41",0.252215748118435
"Q69YZ2_IDR_250_282",0.255328211644493
"Q695T7_IDR_1_31",1
"Q69YH5_IDR_1_1023",1
"Q69YN2_IDR_268_324",1
"Q69YN4_IDR_1575_1812",0.262730127985373
"Q69YU3_IDR_164_496",1
"Q69YW2_IDR_1_31",1
"Q69YZ2_IDR_144_241",0.245647262187413
"Q69YZ2_IDR_79_112",0.246808778049658
"Q6AWC2_IDR_1019_1071",0.188816525629835
"Q6AWC2_IDR_828_997",0.249636473546273
"Q6AZW8_IDR_1_54",1
"Q6AZY7_IDR_240_606",1
"Q6B0I6_IDR_346_523",1
"Q6BDS2_IDR_1137_1184",0.186723603813167
"Q6BDS2_IDR_268_306",0.191190203579196
"Q6BDS2_IDR_413_450",0.235574071984595
"Q6BDS2_IDR_743_809",0.195540354474731
"Q6BDS2_IDR_889_1129",0.190971766148311
"Q6BEB4_IDR_1_274",0.568515948028296
"Q6BEB4_IDR_367_398",0.431484051971704
"Q6DCA0_IDR_1_100",1
"Q6DD87_IDR_1_121",1
"Q6DHV5_IDR_1_133",1
