"","GO0000226_microtubule_cytoskeleton_organization"
"P98175_IDR_766_870",0.189411879975194
"P98177_IDR_1_100",0.461121187836752
"P98175_IDR_872_907",0.160298601437735
"P98177_IDR_184_474",0.538878812163248
"Q00577_IDR_284_322",0.528009519295883
"Q00587_IDR_1_48",0.385963680731221
"Q00587_IDR_215_377",0.336107837323289
"Q00587_IDR_53_209",0.27792848194549
"Q00613_IDR_153_529",1
"Q00653_IDR_331_462",0.276683309347485
"Q00653_IDR_697_729",0.353649752626536
"Q00653_IDR_851_900",0.369666938025979
"Q00688_IDR_74_108",1
"Q00722_IDR_1005_1067",0.272782349495372
"Q00722_IDR_1153_1185",0.221290387833758
"Q00722_IDR_461_537",0.209345518697558
"Q00722_IDR_825_1003",0.296581743973312
"Q00839_IDR_41_281",0.555878558225991
"Q00839_IDR_678_708",0.444121441774009
"Q00872_IDR_1_55",1
"Q008S8_IDR_211_271",0.486044984527072
"Q008S8_IDR_518_561",0.513955015472928
"Q00973_IDR_1_55",1
"Q00975_IDR_1_49",0.307854148732276
"Q00975_IDR_1869_2335",0.343744841092198
"Q00975_IDR_772_1120",0.348401010175526
"Q00978_IDR_121_198",1
"Q00987_IDR_113_192",0.34777552981762
"Q00987_IDR_209_275",0.346639443673144
"Q00987_IDR_334_431",0.305585026509235
"Q00994_IDR_1_67",1
"Q00G26_IDR_206_256",0.400431192658186
"Q00G26_IDR_384_463",0.294509966510492
"Q00G26_IDR_50_200",0.305058840831322
"Q01101_IDR_306_366",0.339040673828074
"Q01101_IDR_374_431",0.332365164393807
"Q01105_IDR_1_39",0.498772769417647
"Q01105_IDR_238_290",0.501227230582353
"Q01113_IDR_13_47",0.483036184507159
"Q01113_IDR_338_382",0.516963815492841
"Q01118_IDR_1644_1682",0.351729175740507
"Q01118_IDR_418_462",0.314884414838752
"Q01118_IDR_776_878",0.333386409420741
"Q01130_IDR_93_221",1
"Q01167_IDR_1_32",0.287606311129052
"Q01167_IDR_162_257",0.315867263230156
"Q01167_IDR_346_660",0.396526425640792
"Q01196_IDR_1_47",0.506268914482607
"Q01196_IDR_330_445",0.493731085517393
"Q01201_IDR_1_52",0.351109409832052
"Q01201_IDR_403_579",0.337414205168519
"Q01201_IDR_65_121",0.311476384999429
"Q01432_IDR_46_126",1
"Q01484_IDR_1457_1561",0.289145422107054
"Q01780_IDR_135_184",0.294039957409902
"Q01780_IDR_580_659",0.298464168433319
"Q01780_IDR_662_885",0.407495874156778
"Q01804_IDR_194_241",0.257838906465353
"Q01804_IDR_319_701",0.275774517151201
"Q01804_IDR_705_862",0.22806486591643
"Q01804_IDR_864_1114",0.238321710467017
"Q01814_IDR_1151_1243",0.512987749877639
"Q01814_IDR_292_382",0.487012250122361
"Q01826_IDR_1_70",0.191562626630058
"Q01826_IDR_202_234",0.196579912441232
"Q01826_IDR_245_515",0.206719169219107
"Q01826_IDR_562_648",0.196557389686713
"Q01826_IDR_698_763",0.208580902022889
"Q01831_IDR_1_158",0.336783108656961
"Q01831_IDR_325_523",0.328017730482469
"Q01831_IDR_868_940",0.33519916086057
"Q01844_IDR_1_359",0.502420566453443
"Q01844_IDR_448_656",0.497579433546557
"Q01850_IDR_1_417",1
"Q02086_IDR_171_213",0.197067058627699
"Q02086_IDR_1_72",0.19511187026357
"Q02086_IDR_218_298",0.190263031427076
"Q02086_IDR_301_343",0.222789319366511
"Q02086_IDR_362_415",0.194768720315145
"Q02108_IDR_1_66",1
"Q02156_IDR_309_394",1
"Q02218_IDR_1_48",1
"Q02223_IDR_62_139",1
"Q02224_IDR_2337_2379",0.172613750010778
"Q02224_IDR_2502_2545",0.137467603943088
"Q02224_IDR_2569_2639",0.171307790795962
"Q02224_IDR_2665_2701",0.141349460951562
"Q02224_IDR_360_548",0.37726139429861
"Q02241_IDR_443_498",0.330474045037293
"Q02241_IDR_657_769",0.321631317643052
"Q02241_IDR_783_815",0.347894637319655
"Q02252_IDR_1_36",1
"Q02297_IDR_1_48",0.287560558718415
"Q02297_IDR_215_247",0.29946245554254
"Q02509_IDR_193_255",0.538542401045811
"Q02509_IDR_411_477",0.461457598954189
"Q02535_IDR_1_37",0.499463227616985
"Q02535_IDR_87_119",0.500536772383015
"Q02539_IDR_111_215",0.529722719865281
"Q02539_IDR_1_40",0.470277280134719
"Q02548_IDR_142_317",1
"Q02556_IDR_121_167",1
"Q02575_IDR_1_77",1
"Q02577_IDR_1_83",1
"Q02641_IDR_164_226",0.328952277891822
"Q02641_IDR_1_78",0.352442407409363
"Q02641_IDR_415_598",0.318605314698815
"Q02742_IDR_1_38",1
"Q02750_IDR_1_32",1
"Q02763_IDR_773_812",1
"Q02779_IDR_394_954",1
"Q02790_IDR_422_459",1
"Q02818_IDR_1_46",0.463862074785204
"Q03164_IDR_1_1392",0.188081682487723
"Q03164_IDR_1665_1704",0.161438496564261
"Q03164_IDR_1809_1860",0.162073822046198
"Q03164_IDR_2100_2174",0.158698997807057
"Q03164_IDR_2180_3663",0.329707001094761
"Q03167_IDR_757_807",0.537441862611421
"Q03167_IDR_811_851",0.462558137388579
"Q03169_IDR_1_77",1
"Q03181_IDR_145_175",0.505873439456082
"Q03181_IDR_1_69",0.494126560543918
"Q03188_IDR_323_742",0.35104852650541
"Q03188_IDR_47_304",0.380810251937643
"Q03188_IDR_778_815",0.268141221556946
"Q03252_IDR_1_45",0.330658461748703
"Q03252_IDR_404_469",0.376100981937965
"Q03252_IDR_583_616",0.293240556313332
"Q03395_IDR_11_45",1
"Q03431_IDR_483_593",1
"Q03468_IDR_120_152",0.200401344854734
"Q03468_IDR_1_91",0.185714644074259
"Q03989_IDR_147_496",0.448204848387774
"Q03989_IDR_1_56",0.551795151612226
"Q04206_IDR_315_551",1
"Q04323_IDR_171_209",0.462238193268192
"Q04323_IDR_43_95",0.537761806731808
"Q04609_IDR_1_51",1
"Q04637_IDR_1_755",0.659543480336674
"Q04637_IDR_993_1236",0.340456519663326
"Q04656_IDR_1460_1500",1
"Q04671_IDR_1_126",0.493767711140227
"Q04671_IDR_130_199",0.506232288859773
"Q04695_IDR_1_64",1
"Q04721_IDR_2069_2424",0.419610049468646
"Q04721_IDR_2426_2469",0.580389950531354
"Q04724_IDR_116_356",1
"Q04725_IDR_52_95",0.470869164459879
"Q04725_IDR_97_345",0.529130835540121
"Q04726_IDR_113_361",0.51694102763089
"Q04726_IDR_45_87",0.48305897236911
"Q04727_IDR_122_422",1
"Q04743_IDR_205_252",1
"Q04756_IDR_16_97",1
"Q04759_IDR_297_370",1
"Q04844_IDR_358_394",1
"Q04864_IDR_283_596",1
"Q04900_IDR_26_158",1
"Q04912_IDR_1368_1400",1
"Q05066_IDR_126_204",0.503472015250825
"Q05066_IDR_1_59",0.496527984749175
"Q05084_IDR_267_450",1
"Q05086_IDR_169_226",0.338759137574456
"Q05086_IDR_389_423",0.334371025328074
"Q05086_IDR_81_123",0.32686983709747
"Q05193_IDR_498_651",0.553051121132026
"Q05193_IDR_748_864",0.446948878867974
"Q05195_IDR_1_221",1
"Q05209_IDR_301_761",1
"Q05215_IDR_1_482",0.509898673504141
"Q05215_IDR_545_589",0.490101326495859
"Q05329_IDR_1_92",1
"Q05397_IDR_1_31",0.298659302853923
"Q05397_IDR_689_730",0.397747447190067
"Q05397_IDR_763_920",0.30359324995601
"Q05469_IDR_1_297",0.490653348404546
"Q05469_IDR_822_934",0.509346651595454
"Q05481_IDR_70_122",1
"Q05513_IDR_182_239",1
"Q05516_IDR_127_349",1
"Q05940_IDR_15_46",0.497739257736959
"Q05940_IDR_53_125",0.502260742263041
"Q05952_IDR_1_138",1
"Q05996_IDR_671_705",1
"Q05BQ5_IDR_1_48",0.315349725047732
"Q05BQ5_IDR_562_628",0.341272522284044
"Q05BQ5_IDR_77_135",0.343377752668224
"Q05BV3_IDR_1277_1357",0.461739235136102
"Q05BV3_IDR_600_671",0.538260764863898
"Q05D32_IDR_1_250",1
"Q05D60_IDR_254_345",0.309691726250819
"Q05D60_IDR_39_252",0.348495932500497
"Q05D60_IDR_397_564",0.341812341248683
"Q05DH4_IDR_527_846",0.539753513368065
"Q05DH4_IDR_948_995",0.460246486631935
"Q06033_IDR_1_34",1
"Q06055_IDR_1_58",1
"Q06124_IDR_538_597",1
"Q06141_IDR_1_32",1
"Q06187_IDR_170_215",1
"Q06190_IDR_1102_1150",0.452364887636
"Q06190_IDR_258_706",0.547635112364
"Q06265_IDR_279_439",1
"Q06323_IDR_50_99",1
"Q06330_IDR_450_500",1
"Q06413_IDR_72_473",1
"Q06416_IDR_1_137",1
"Q06418_IDR_1_33",0.501616853507238
"Q06418_IDR_856_890",0.498383146492762
"Q06455_IDR_1_604",1
"Q06710_IDR_118_380",0.496779707275264
"Q06710_IDR_383_450",0.503220292724736
"Q06732_IDR_72_246",1
"Q06787_IDR_323_399",0.559024831270738
"Q06787_IDR_409_632",0.440975168729262
"Q06828_IDR_37_70",1
"Q06889_IDR_1_387",1
"Q06945_IDR_124_440",0.31517975740214
"Q06945_IDR_1_65",0.334329979514566
"Q06945_IDR_72_114",0.350490263083294
"Q07001_IDR_365_427",1
"Q07002_IDR_1_93",1
"Q07011_IDR_160_255",1
"Q07021_IDR_1_76",1
"Q07065_IDR_1_123",0.341218964024935
"Q07065_IDR_372_483",0.658781035975065
"Q07075_IDR_1_83",1
"Q07092_IDR_231_1604",1
"Q07108_IDR_1_70",1
"Q07157_IDR_110_186",0.241255821282482
"Q07157_IDR_271_396",0.301910032710259
"Q07157_IDR_806_1627",0.456834146007259
"Q07283_IDR_91_1943",1
"Q07817_IDR_28_79",1
"Q07820_IDR_20_171",1
"Q07837_IDR_1_60",1
"Q07864_IDR_1189_1248",0.47749838870317
"Q07864_IDR_1935_1971",0.52250161129683
"Q07869_IDR_166_207",0.471376457025216
"Q07869_IDR_1_96",0.528623542974784
"Q07889_IDR_1020_1333",1
"Q07890_IDR_1018_1332",1
"Q07912_IDR_483_571",0.31245071414475
"Q07912_IDR_573_957",0.354974715611919
"Q07912_IDR_73_113",0.332574570243332
"Q07955_IDR_196_248",1
"Q07960_IDR_1_57",1
"Q07973_IDR_1_50",1
"Q08043_IDR_1_32",1
"Q08050_IDR_115_233",0.218465657698589
"Q08050_IDR_1_54",0.244681009745253
"Q08050_IDR_315_621",0.310711187336619
"Q08050_IDR_684_715",0.226142145219539
"Q08116_IDR_1_45",1
"Q08117_IDR_103_197",1
"Q08170_IDR_176_494",1
"Q08174_IDR_1_52",0.483991014725513
"Q08397_IDR_232_307",0.542499280215862
"Q08397_IDR_78_177",0.457500719784138
"Q08462_IDR_1_33",0.456476941336674
"Q08462_IDR_468_548",0.543523058663327
"Q08493_IDR_1_304",0.524837701228439
"Q08493_IDR_663_712",0.475162298771561
"Q08495_IDR_35_327",1
"Q08499_IDR_1_375",0.570942918166101
"Q08499_IDR_739_809",0.429057081833899
"Q08648_IDR_1_81",1
"Q08708_IDR_136_203",1
"Q08828_IDR_1059_1119",0.346247687182184
"Q08828_IDR_1_32",0.295874589305872
"Q08828_IDR_482_561",0.357877723511944
"Q08945_IDR_427_547",0.507960543499807
"Q08945_IDR_616_709",0.492039456500193
"Q08999_IDR_1_41",0.320806973184921
"Q08999_IDR_627_714",0.360555085034285
"Q08999_IDR_936_1006",0.318637941780794
"Q08AD1_IDR_347_1346",1
"Q08AE8_IDR_1_36",0.208164157991571
"Q08AE8_IDR_348_553",0.279462857435499
"Q08AE8_IDR_647_687",0.243808356250967
"Q08AE8_IDR_718_756",0.268564628321963
"Q08AG5_IDR_48_142",0.495921149040557
"Q09328_IDR_1_39",1
"Q09428_IDR_622_673",0.461750293702272
"Q09428_IDR_933_989",0.538249706297728
"Q09470_IDR_1_33",0.493126658651864
"Q09470_IDR_420_495",0.506873341348136
"Q09472_IDR_1_1047",0.301570857356648
"Q09472_IDR_1523_1575",0.402379367638384
"Q09472_IDR_1811_2414",0.296049775004968
"Q09666_IDR_1_32",0.216191632590295
"Q09666_IDR_350_403",0.215318093861447
"Q09666_IDR_4718_4843",0.192377126930712
"Q09666_IDR_4845_5871",0.181289209293463
"Q09666_IDR_75_348",0.194823937324082
"Q09MP3_IDR_1052_1089",0.188452879022477
"Q09MP3_IDR_1_248",0.186085319726497
"Q09MP3_IDR_727_781",0.201147987753087
"Q09MP3_IDR_798_946",0.231091087098998
"Q09MP3_IDR_985_1049",0.19322272639894
"Q0D2I5_IDR_1_188",0.307372984545971
"Q0D2I5_IDR_359_398",0.333079630851887
"Q0VDD8_IDR_151_249",1
"Q0VDE8_IDR_1_80",1
"Q0VF96_IDR_1235_1302",0.414317168719658
"Q0VF96_IDR_64_627",0.585682831280342
"Q0VFZ6_IDR_1_43",1
"Q0VG99_IDR_134_361",0.44542373148804
"Q0VG99_IDR_19_130",0.55457626851196
"Q0VGE8_IDR_59_227",1
"Q0WX57_IDR_1_56",0.321809107028595
"Q0ZGT2_IDR_1_270",0.297548108908214
"Q0WX57_IDR_379_464",0.33830326796523
"Q0WX57_IDR_469_528",0.339887625006175
"Q0ZGT2_IDR_273_327",0.205397359202742
"Q0ZGT2_IDR_340_394",0.231359508459075
"Q0ZGT2_IDR_406_579",0.265695023429969
"Q10469_IDR_1_83",1
"Q10471_IDR_1_75",1
"Q10472_IDR_1_62",1
"Q10570_IDR_406_454",0.318289596832827
"Q10570_IDR_715_776",0.330805000936537
"Q12772_IDR_1_342",0.48426280037912
"Q12772_IDR_389_475",0.51573719962088
"Q12774_IDR_1_1148",1
"Q12778_IDR_1_158",0.525996792578282
"Q12778_IDR_243_570",0.474003207421718
"Q12789_IDR_1059_1100",0.138028230942902
"Q12789_IDR_1139_1246",0.137602807332211
"Q12789_IDR_1606_1638",0.146493387503167
"Q12789_IDR_1823_1972",0.128241044479235
"Q12789_IDR_437_608",0.160733230392799
"Q12789_IDR_716_777",0.150815712162129
"Q12789_IDR_818_870",0.138085587187556
"Q12791_IDR_1181_1236",0.354627923015154
"Q12791_IDR_1_69",0.31880743415988
"Q12791_IDR_717_804",0.326564642824967
"Q12792_IDR_315_350",1
"Q12796_IDR_1_283",1
"Q12797_IDR_1_83",0.401608172383043
"Q12797_IDR_85_336",0.598391827616957
"Q12800_IDR_1_61",1
"Q12840_IDR_371_439",0.319837291171053
"Q12840_IDR_779_1032",0.680162708828947
"Q12851_IDR_292_464",1
"Q12852_IDR_1_71",0.358077799004148
"Q12852_IDR_421_859",0.641922200995852
"Q12857_IDR_188_399",1
"Q12866_IDR_42_72",1
"Q12870_IDR_1_85",1
"Q12872_IDR_266_451",0.437383192647803
"Q12872_IDR_510_927",0.562616807352197
"Q12873_IDR_1324_1393",0.238289828854732
"Q12873_IDR_1517_1703",0.255873388751826
"Q12873_IDR_199_377",0.262362914252438
"Q12873_IDR_31_132",0.243473868141003
"Q12874_IDR_290_331",0.495543125305665
"Q12874_IDR_333_377",0.504456874694335
"Q12879_IDR_875_1379",1
"Q12884_IDR_1_38",1
"Q12923_IDR_1198_1358",0.117286144985569
"Q12923_IDR_1456_1487",0.122462756650352
"Q12923_IDR_1599_1777",0.139496672247565
"Q12923_IDR_1971_2172",0.151611554632226
"Q12923_IDR_937_1050",0.12897301279624
"Q12929_IDR_1_61",0.190261779966101
"Q12929_IDR_186_264",0.197726705223823
"Q12929_IDR_462_493",0.216063125062682
"Q12929_IDR_495_530",0.195873937702143
"Q12929_IDR_592_715",0.200074452045251
"Q12931_IDR_1_87",1
"Q12934_IDR_1_40",0.26804935347679
"Q12934_IDR_318_427",0.271408677484157
"Q12934_IDR_508_616",0.206051332185743
"Q12934_IDR_634_665",0.25449063685331
"Q12946_IDR_1_46",1
"Q12947_IDR_1_98",0.462937543917117
"Q12947_IDR_255_408",0.537062456082883
"Q12948_IDR_165_527",1
"Q12950_IDR_1_102",0.493505442644995
"Q12986_IDR_1_340",1
"Q12988_IDR_27_67",1
"Q12996_IDR_547_604",0.486406047448469
"Q12996_IDR_650_717",0.513593952551531
"Q13002_IDR_873_908",1
"Q13003_IDR_875_919",1
"Q13009_IDR_1399_1570",0.317274126906312
"Q13009_IDR_1_429",0.208766033872036
"Q13009_IDR_675_711",0.240921528204096
"Q13009_IDR_931_1033",0.233038311017556
"Q13015_IDR_29_66",1
"Q13017_IDR_1113_1254",0.463066721149144
"Q13017_IDR_946_1109",0.536933278850856
"Q13023_IDR_1194_1284",0.154324366809304
"Q13023_IDR_1300_1638",0.154911359660433
"Q13023_IDR_1_57",0.137237913795256
"Q13023_IDR_1640_2109",0.177652981717971
"Q13023_IDR_171_760",0.237820998145664
"Q13075_IDR_1_53",1
"Q13077_IDR_1_88",1
"Q13085_IDR_25_75",1
"Q13087_IDR_1_37",1
"Q13094_IDR_76_417",1
"Q13098_IDR_1_31",1
"Q13099_IDR_1_142",0.446221213758903
"Q13099_IDR_733_833",0.553778786241097
"Q13103_IDR_139_211",1
"Q13105_IDR_114_304",1
"Q13106_IDR_29_148",1
"Q13107_IDR_228_295",0.330823441276907
"Q13107_IDR_637_699",0.326742169746215
"Q13107_IDR_925_963",0.342434388976878
"Q13111_IDR_1_117",0.191460830482882
"Q13111_IDR_120_464",0.298561741066202
"Q13111_IDR_516_551",0.178569819470244
"Q13111_IDR_605_656",0.167189117170702
"Q13111_IDR_831_956",0.16421849180997
"Q13112_IDR_385_559",1
"Q13113_IDR_1_53",0.495677506023962
"Q13113_IDR_56_114",0.504322493976038
"Q13114_IDR_1_31",1
"Q13117_IDR_112_177",0.474059714914437
"Q13117_IDR_453_538",0.525940285085563
"Q13118_IDR_1_365",0.476580444832585
"Q13118_IDR_450_480",0.523419555167415
"Q13123_IDR_1_135",0.507469624383028
"Q13123_IDR_293_479",0.492530375616972
"Q13133_IDR_1_93",1
"Q13136_IDR_1_862",1
"Q13137_IDR_333_396",1
"Q13144_IDR_1_39",0.220950609026891
"Q13144_IDR_455_490",0.304350147179199
"Q13144_IDR_501_548",0.47469924379391
"Q13145_IDR_111_217",1
"Q13148_IDR_263_316",0.490675921850995
"Q13148_IDR_338_414",0.509324078149004
"Q13151_IDR_175_305",1
"Q13153_IDR_134_247",0.546878927775413
"Q13153_IDR_1_72",0.453121072224587
"Q13155_IDR_69_113",1
"Q13156_IDR_1_41",1
"Q13162_IDR_1_47",1
"Q13163_IDR_95_149",1
"Q13164_IDR_1_34",0.492039949444474
"Q13164_IDR_393_725",0.507960050555526
"Q13177_IDR_133_226",0.523010967306199
"Q13177_IDR_1_72",0.476989032693801
"Q13183_IDR_162_211",1
"Q13185_IDR_81_116",1
"Q13188_IDR_300_441",1
"Q13190_IDR_1_56",0.400130727441046
"Q13190_IDR_180_269",0.599869272558954
"Q13191_IDR_429_929",1
"Q13200_IDR_1_44",0.482739750227234
"Q13200_IDR_620_666",0.517260249772766
"Q13201_IDR_15_207",0.353831655695988
"Q13201_IDR_276_386",0.359912380970415
"Q13219_IDR_1_91",1
"Q13224_IDR_1394_1438",0.544239540367855
"Q13224_IDR_873_1330",0.455760459632145
"Q13227_IDR_1_327",1
"Q13233_IDR_1_298",0.270329832603082
"Q13233_IDR_397_442",0.237579898510784
"Q13233_IDR_497_545",0.241945445238357
"Q13233_IDR_872_1236",0.250144823647777
"Q13237_IDR_40_121",1
"Q13239_IDR_240_276",1
"Q13241_IDR_26_56",1
"Q13242_IDR_187_221",1
"Q13243_IDR_180_272",1
"Q13247_IDR_183_344",1
"Q13255_IDR_845_1194",1
"Q13258_IDR_233_266",1
"Q13261_IDR_97_267",1
"Q13263_IDR_1_58",0.47807963052308
"Q13263_IDR_416_624",0.52192036947692
"Q13275_IDR_751_785",1
"Q13330_IDR_674_707",0.335216090530183
"Q13332_IDR_1308_1355",1
"Q13342_IDR_1_32",0.513554214473856
"Q13342_IDR_145_586",0.486445785526144
"Q13351_IDR_33_77",0.549148958938709
"Q13351_IDR_81_274",0.450851041061291
"Q13352_IDR_1_81",1
"Q13356_IDR_216_249",0.487188395221995
"Q13356_IDR_449_482",0.512811604778005
"Q13360_IDR_59_146",1
"Q13361_IDR_133_173",0.490409265602199
"Q13361_IDR_1_81",0.509590734397801
"Q13362_IDR_440_524",1
"Q13363_IDR_404_440",1
"Q13367_IDR_1_31",0.268110055154259
"Q13367_IDR_255_295",0.33999867142467
"Q13367_IDR_649_845",0.391891273421071
"Q13368_IDR_300_365",1
"Q13370_IDR_1016_1071",0.338503675563441
"Q13370_IDR_271_657",0.301695663635005
"Q13432_IDR_1_56",1
"Q13433_IDR_383_418",0.321520416388297
"Q13433_IDR_444_589",0.32291702087111
"Q13433_IDR_93_260",0.355562562740593
"Q13435_IDR_1_54",0.198821497417905
"Q13435_IDR_398_455",0.204999689401144
"Q13435_IDR_59_366",0.213099660550689
"Q13435_IDR_690_780",0.181895040209209
"Q13435_IDR_832_895",0.201184112421052
"Q13438_IDR_262_368",0.336651343102356
"Q13438_IDR_370_500",0.399607053436083
"Q13438_IDR_503_540",0.263741603461561
"Q13439_IDR_1_292",0.352696396309978
"Q13439_IDR_1683_1728",0.21056349960725
"Q13439_IDR_1875_1912",0.220051525540505
"Q13439_IDR_2067_2187",0.216688578542267
"Q13442_IDR_1_118",0.491065311246877
"Q13442_IDR_135_181",0.508934688753123
"Q13443_IDR_1_36",0.483848424580748
"Q13443_IDR_728_819",0.516151575419252
"Q13474_IDR_1_73",0.295997117557984
"Q13474_IDR_733_842",0.357075258676551
"Q13474_IDR_873_957",0.346927623765465
"Q13477_IDR_156_203",0.642654939136249
"Q13477_IDR_211_332",0.357345060863751
"Q13480_IDR_120_286",0.529562451866943
"Q13480_IDR_288_621",0.470437548133057
"Q13487_IDR_130_200",0.51732221588792
"Q13487_IDR_264_304",0.48267778411208
"Q13488_IDR_660_705",1
"Q13489_IDR_102_157",0.496113103820304
"Q13489_IDR_340_377",0.503886896179696
"Q13490_IDR_118_178",0.311349920824865
"Q13490_IDR_1_39",0.34378604176157
"Q13490_IDR_351_392",0.344864037413566
"Q13492_IDR_286_652",1
"Q13495_IDR_1_712",1
"Q13496_IDR_1_32",0.476458918206872
"Q13496_IDR_571_603",0.523541081793128
"Q13501_IDR_204_385",1
"Q13561_IDR_112_206",0.567724326060538
"Q13562_IDR_1_111",1
"Q13563_IDR_1_185",0.281657889102217
"Q13563_IDR_785_832",0.33217178176641
"Q13563_IDR_869_968",0.386170329131372
"Q13568_IDR_127_209",1
"Q13569_IDR_1_112",0.56292096435169
"Q13569_IDR_319_410",0.43707903564831
"Q13572_IDR_324_390",1
"Q13573_IDR_1_40",0.507162166431869
"Q13573_IDR_307_402",0.492837833568131
"Q13574_IDR_1_235",0.450814685869034
"Q13574_IDR_945_1011",0.549185314130965
"Q13585_IDR_326_438",0.580062821639996
"Q13585_IDR_456_585",0.419937178360003
"Q13586_IDR_1_45",0.493202432118558
"Q13586_IDR_462_685",0.506797567881442
"Q13595_IDR_1_116",0.47689052126338
"Q13595_IDR_198_282",0.523109478736621
"Q13596_IDR_1_140",1
"Q13621_IDR_141_171",0.256597834764261
"Q13621_IDR_1_57",0.233093246628832
"Q13621_IDR_64_94",0.24621369136151
"Q13621_IDR_833_901",0.264095227245398
"Q13627_IDR_1_89",0.517697911989467
"Q13627_IDR_482_746",0.482302088010533
"Q13634_IDR_1_46",0.504265072885678
"Q13634_IDR_678_708",0.495734927114322
"Q13635_IDR_1186_1248",0.262691534117133
"Q13635_IDR_1266_1360",0.254706089937443
"Q13635_IDR_1_47",0.237052463998546
"Q13635_IDR_679_721",0.245549911946879
"Q13639_IDR_337_388",1
"Q13651_IDR_260_477",1
"Q13671_IDR_1_54",0.237497339862212
"Q13671_IDR_188_219",0.247219283771531
"Q13671_IDR_231_351",0.301870992056712
"Q13671_IDR_708_783",0.213412384309546
"Q13685_IDR_1_79",1
"Q13686_IDR_350_389",1
"Q13698_IDR_1541_1780",0.307267095476118
"Q13698_IDR_1836_1873",0.323312798857901
"Q13698_IDR_669_758",0.369420105665981
"Q13724_IDR_1_65",1
"Q13733_IDR_1_42",1
"Q13740_IDR_552_583",1
"Q13761_IDR_1_51",0.349599418188353
"Q13761_IDR_283_332",0.340004492545208
"Q13761_IDR_347_408",0.310396089266438
"Q86U44_IDR_164_243",0.473998283978625
"Q86U44_IDR_1_73",0.526001716021375
"Q86U70_IDR_1_61",0.533750098119978
"Q86U70_IDR_260_411",0.466249901880022
"Q86U86_IDR_1100_1133",0.125471699885999
"Q86U86_IDR_1264_1397",0.187177223669338
"Q86U86_IDR_1400_1461",0.112016221993607
"Q86U86_IDR_1_43",0.103974946322697
"Q86U86_IDR_1509_1589",0.100917330831104
"Q86U86_IDR_294_379",0.123337202909516
"Q86U86_IDR_487_517",0.127114345469024
"Q86U86_IDR_904_941",0.119991028918715
"Q86U90_IDR_1_43",1
"Q86UA1_IDR_1_75",0.538136383008529
"Q86UA1_IDR_602_634",0.461863616991471
"Q86UB2_IDR_1_33",0.243765514388623
"Q86UB2_IDR_150_181",0.265354792692237
"Q86UB2_IDR_433_503",0.2534569923877
"Q86UB2_IDR_85_134",0.237422700531439
"Q86UK5_IDR_1161_1260",0.124982945718495
"Q86UK5_IDR_966_1098",0.191459558965326
"Q86UL3_IDR_1_33",0.46732534600217
"Q86UL3_IDR_62_106",0.53267465399783
"Q86UL8_IDR_1013_1128",0.206321533328499
"Q86UL8_IDR_1231_1455",0.152798547657339
"Q86UL8_IDR_206_301",0.165141234815878
"Q86UL8_IDR_554_598",0.166321208317061
"Q86UL8_IDR_688_763",0.169365273185115
"Q86UL8_IDR_869_906",0.140052202696108
"Q86UN2_IDR_306_431",1
"Q86UN3_IDR_309_420",1
"Q86UN6_IDR_1_31",1
"Q86UP0_IDR_1_38",1
"Q86UP2_IDR_1282_1357",0.169195126445649
"Q86UP2_IDR_1_639",0.591173540649836
"Q86UP2_IDR_836_1001",0.239631332904515
"Q86UP8_IDR_188_321",1
"Q86UQ0_IDR_78_181",1
"Q86UR1_IDR_220_313",1
"Q86UU1_IDR_135_724",0.315618330666589
"Q86UU1_IDR_726_1194",0.684381669333411
"Q86UU5_IDR_1_652",1
"Q86UU9_IDR_1_113",1
"Q86UV5_IDR_612_643",0.483735070078171
"Q86UV5_IDR_874_942",0.516264929921829
"Q86UW2_IDR_57_100",1
"Q86UW6_IDR_1136_1369",0.274988543281831
"Q86UW6_IDR_1437_1490",0.147777394317039
"Q86UW6_IDR_1_44",0.121100368883533
"Q86UW6_IDR_1574_1613",0.137868488654556
"Q86UW6_IDR_586_1012",0.145882314199549
"Q86UW6_IDR_95_311",0.172382890663493
"Q86UW7_IDR_1_78",1
"Q86UW9_IDR_198_405",1
"Q86UX6_IDR_1_54",0.315545026017281
"Q86UX6_IDR_391_435",0.367923953212649
"Q86UX6_IDR_438_486",0.31653102077007
"Q86UY5_IDR_297_401",1
"Q86UY8_IDR_1_50",1
"Q86UZ6_IDR_132_414",0.47694170873313
"Q86UZ6_IDR_506_584",0.52305829126687
"Q86V15_IDR_127_339",0.136247176201451
"Q86V15_IDR_380_456",0.138504063632113
"Q86V15_IDR_47_89",0.131865822981842
"Q86V48_IDR_1_1076",1
"Q86V59_IDR_131_209",0.359240514696778
"Q86V59_IDR_212_374",0.317330860096615
"Q86V59_IDR_379_439",0.323428625206608
"Q86V71_IDR_46_136",1
"Q86V86_IDR_1_31",1
"Q86V87_IDR_178_240",0.510975891692217
"Q86V87_IDR_487_536",0.489024108307783
"Q86V97_IDR_1_38",1
"Q86VB7_IDR_1106_1156",1
"Q86VD1_IDR_444_509",0.437094736051156
"Q86VD1_IDR_516_812",0.562905263948844
"Q86VE0_IDR_86_399",1
"Q86VE3_IDR_1_363",1
"Q86VF2_IDR_400_445",1
"Q86VF7_IDR_1688_1730",1
"Q86VG3_IDR_28_166",1
"Q86VH2_IDR_1141_1179",0.217185676091317
"Q86VH2_IDR_1186_1401",0.243791160997425
