"","GO0005681_spliceosomal_complex"
"Q58F21_IDR_136_267",0.302109530567105
"Q58F21_IDR_379_521",0.357956768836483
"Q58F21_IDR_578_917",0.339933700596412
"Q58HT5_IDR_1_37",1
"Q58WW2_IDR_291_705",1
"Q59EK9_IDR_209_446",1
"Q5BIV9_IDR_21_114",1
"Q5BJD5_IDR_1_70",1
"Q5BJE1_IDR_1_167",1
"Q5CZC0_IDR_2651_2712",0.053456476927843
"Q5CZC0_IDR_2938_2968",0.055869151328071
"Q5CZC0_IDR_3135_3189",0.0516671608277387
"Q5CZC0_IDR_3193_3263",0.0552979519526909
"Q5CZC0_IDR_3626_3656",0.0523828510763482
"Q5CZC0_IDR_3871_3956",0.054334596304568
"Q5CZC0_IDR_5399_5673",0.053227866879355
"Q5CZC0_IDR_5692_5777",0.0746540257131869
"Q5CZC0_IDR_5850_5904",0.0582257870953832
"Q5CZC0_IDR_6548_6794",0.0524166467651951
"Q5CZC0_IDR_6796_6835",0.0536745456783783
"Q5CZC0_IDR_6849_6907",0.0518894143937942
"Q5D1E8_IDR_1_45",0.244821396216218
"Q5D1E8_IDR_296_435",0.252971864562094
"Q5D1E8_IDR_512_542",0.238749012008572
"Q5D1E8_IDR_91_131",0.263457727213116
"Q5D862_IDR_90_2391",1
"Q5DID0_IDR_597_701",1
"Q5DJT8_IDR_1_118",1
"Q5DX21_IDR_270_403",1
"Q5GH73_IDR_1_120",0.310993845362377
"Q5GH73_IDR_197_229",0.352003772123158
"Q5GH73_IDR_515_558",0.337002382514465
"Q5GH76_IDR_1_104",0.338941980646285
"Q5GH76_IDR_175_245",0.327021548746379
"Q5GH76_IDR_521_565",0.334036470607336
"Q5GH77_IDR_406_459",1
"Q5GJ75_IDR_1_109",1
"Q5H913_IDR_197_242",1
"Q5H943_IDR_1_55",1
"Q5HYR2_IDR_1_182",1
"Q5HYW2_IDR_1_35",0.347384925927902
"Q5HYW2_IDR_251_1225",0.318182179180152
"Q5HYW2_IDR_60_249",0.334432894891946
"Q5HYW3_IDR_1_150",0.375608431337126
"Q5HYW3_IDR_315_493",0.624391568662874
"Q5I0G3_IDR_468_518",1
"Q5I0X4_IDR_31_101",1
"Q5J8M3_IDR_24_62",1
"Q5JNZ3_IDR_1_59",0.494845741452256
"Q5JSL3_IDR_1189_1272",0.242295278649746
"Q5JSL3_IDR_1_31",0.247192963138043
"Q5JSL3_IDR_1337_1386",0.241619107024704
"Q5JSL3_IDR_277_308",0.268892651187507
"Q5JSP0_IDR_1_154",0.494714500589148
"Q5JSP0_IDR_482_527",0.505285499410853
"Q5JSZ5_IDR_1_2229",1
"Q5JT82_IDR_1_279",0.471655035264834
"Q5JT82_IDR_350_389",0.528344964735166
"Q5JTC6_IDR_1_1135",1
"Q5JWR5_IDR_1055_1323",0.237115461404242
"Q5JWR5_IDR_1992_2027",0.253347382225344
"Q5JWR5_IDR_695_728",0.26300725807626
"Q5JX69_IDR_59_106",1
"Q5JX71_IDR_1_43",0.509121552780095
"Q5JX71_IDR_51_109",0.490878447219905
"Q5JXA9_IDR_1_34",1
"Q5JXC2_IDR_1_388",1
"Q5JXM2_IDR_36_108",1
"Q5JXX7_IDR_1_66",1
"Q5MNZ9_IDR_362_410",1
"Q5NUL3_IDR_240_275",1
"Q5PRF9_IDR_186_299",0.320518078534277
"Q5PRF9_IDR_390_469",0.359449728594056
"Q5PRF9_IDR_536_694",0.320032192871667
"Q5PSV4_IDR_1_59",1
"Q5QGS0_IDR_1371_1414",0.347463128375418
"Q5QGS0_IDR_1_541",0.342311014792671
"Q5QGS0_IDR_579_1282",0.31022585683191
"Q5QGT7_IDR_167_225",1
"Q5SRI9_IDR_1_95",1
"Q5SRN2_IDR_30_563",1
"Q5SSG8_IDR_1_486",1
"Q5SSJ5_IDR_1_156",0.422939380921058
"Q5SSJ5_IDR_417_553",0.577060619078942
"Q5SSQ6_IDR_117_148",1
"Q5ST30_IDR_1_93",1
"Q5SV97_IDR_1_577",0.482290219645189
"Q5SV97_IDR_668_702",0.517709780354811
"Q5SVQ8_IDR_1_347",0.475302965790957
"Q5SYE7_IDR_1_1610",1
"Q5SZB4_IDR_1_266",0.513882545125362
"Q5SZB4_IDR_293_393",0.486117454874638
"Q5SZD1_IDR_102_152",0.505355144194077
"Q5SZD1_IDR_1_80",0.494644855805923
"Q5SZJ8_IDR_1_71",0.502801560415351
"Q5SZI1_IDR_210_245",1
"Q5SZJ8_IDR_121_171",0.497198439584649
"Q5SZL2_IDR_1_499",0.492806366620891
"Q5SZL2_IDR_662_706",0.507193633379109
"Q5SZQ8_IDR_244_288",1
"Q5T011_IDR_1158_1231",0.109906507902665
"Q5T011_IDR_1358_1414",0.108907790777283
"Q5T011_IDR_1466_1556",0.117257902422118
"Q5T011_IDR_1632_1667",0.109998660047933
"Q5T011_IDR_1803_1907",0.104029339017842
"Q5T011_IDR_2109_2151",0.10891581686212
"Q5T011_IDR_2400_2513",0.111450247099066
"Q5T011_IDR_2864_2903",0.114465911133744
"Q5T011_IDR_698_731",0.115067824737228
"Q5T124_IDR_1_71",0.496908033063807
"Q5T124_IDR_474_520",0.503091966936193
"Q5T1A1_IDR_646_773",1
"Q5T1B0_IDR_133_169",0.224466614943206
"Q5T1B0_IDR_1_55",0.221839672408645
"Q5T1B0_IDR_819_884",0.238571410410412
"Q5T1B0_IDR_887_1012",0.315122302237736
"Q5T1C6_IDR_1_45",1
"Q5T1M5_IDR_292_558",0.460553899097954
"Q5T1M5_IDR_818_1219",0.539446100902045
"Q5T1N1_IDR_1_836",1
"Q5T1Q4_IDR_1_45",0.48842795975859
"Q5T1Q4_IDR_360_408",0.51157204024141
"Q5T1R4_IDR_1_2406",1
"Q5T1S8_IDR_1_102",1
"Q5T1V6_IDR_1_102",0.497386434769492
"Q5T1V6_IDR_580_619",0.502613565230508
"Q5T200_IDR_1_1515",1
"Q5T230_IDR_1_274",1
"Q5T280_IDR_1_69",1
"Q5T442_IDR_296_439",0.370521307259601
"Q5T4F4_IDR_1_31",0.494868364238857
"Q5T4F4_IDR_235_346",0.505131635761143
"Q5T4I8_IDR_76_110",1
"Q5T4S7_IDR_1616_1655",0.145899310494187
"Q5T4S7_IDR_1731_1783",0.146359559529261
"Q5T4S7_IDR_2437_2470",0.137978551021943
"Q5T4S7_IDR_429_465",0.142629061175443
"Q5T4S7_IDR_598_635",0.141973999081571
"Q5T5X7_IDR_484_531",0.250328859910584
"Q5T5X7_IDR_647_705",0.263862412333062
"Q5T5Y3_IDR_347_701",0.404368873523093
"Q5T5Y3_IDR_705_1460",0.595631126476906
"Q5T601_IDR_1_40",0.499020817754858
"Q5T601_IDR_855_890",0.500979182245142
"Q5T619_IDR_1_278",1
"Q5T653_IDR_252_305",1
"Q5T681_IDR_1_33",0.260838097611893
"Q5T681_IDR_41_77",0.237752851529133
"Q5T7P8_IDR_141_227",0.498848115419314
"Q5T7R7_IDR_81_152",1
"Q5T7W0_IDR_105_189",0.241876874632638
"Q5T7W0_IDR_1_99",0.251402448253929
"Q5T7W0_IDR_211_255",0.266556530562902
"Q5T7W0_IDR_282_460",0.240164146550531
"Q5T7W7_IDR_463_516",1
"Q5T848_IDR_1177_1215",0.33973275136132
"Q5T848_IDR_1_73",0.324966324395738
"Q5T848_IDR_669_1168",0.335300924242943
"Q5TAH2_IDR_1094_1124",1
"Q5TAP6_IDR_1_41",0.254218623251009
"Q5TAP6_IDR_285_594",0.257649288723245
"Q5TAP6_IDR_51_83",0.242529363375366
"Q5TAP6_IDR_735_766",0.24560272465038
"Q5TAQ9_IDR_1_135",0.575370620749567
"Q5TAQ9_IDR_553_597",0.424629379250433
"Q5TAT6_IDR_1_717",1
"Q5TCQ9_IDR_1110_1464",0.243545984499812
"Q5TCQ9_IDR_815_847",0.154620047588522
"Q5TCQ9_IDR_941_1002",0.156539355891289
"Q5TCS8_IDR_1039_1079",0.148244649015348
"Q5TCS8_IDR_1191_1255",0.194906692775095
"Q5TCS8_IDR_186_226",0.194702207571839
"Q5TCS8_IDR_488_576",0.142886729461878
"Q5TCS8_IDR_697_810",0.147060913414882
"Q5TCS8_IDR_893_925",0.172198807760958
"Q5TCX8_IDR_1_38",0.510077023055626
"Q5TF39_IDR_410_518",0.520495377369823
"Q5TF58_IDR_1_183",0.318318484304298
"Q5TF58_IDR_312_362",0.350778969568007
"Q5TF58_IDR_481_517",0.330902546127696
"Q5TFG8_IDR_143_222",0.484220669011286
"Q5TFG8_IDR_42_127",0.515779330988714
"Q5TGI0_IDR_339_409",1
"Q5TGI4_IDR_67_121",1
"Q5TGJ6_IDR_87_251",1
"Q5TGS1_IDR_85_171",1
"Q5TGY1_IDR_1_31",0.518218528468519
"Q5TGY1_IDR_524_634",0.481781471531481
"Q5TGY3_IDR_1_1603",1
"Q5TH69_IDR_1036_1103",0.193058407191609
"Q5TH69_IDR_1413_1443",0.186850143805303
"Q5TH69_IDR_179_212",0.188633666057234
"Q5TH69_IDR_1944_2105",0.223826325384151
"Q5TH69_IDR_464_660",0.207631457561703
"Q5TH74_IDR_1_75",0.517545515641906
"Q5TH74_IDR_96_267",0.482454484358094
"Q5TZJ5_IDR_1_1347",1
"Q5U4P2_IDR_103_140",0.496191157451975
"Q5U4P2_IDR_1_49",0.503808842548025
"Q5U5Q3_IDR_1_228",1
"Q5U5R9_IDR_1_124",1
"Q5U5X8_IDR_1_62",0.520434138045301
"Q5U5X8_IDR_65_452",0.479565861954699
"Q5U5Z8_IDR_108_140",0.324152290806331
"Q5U5Z8_IDR_36_77",0.345885383772685
"Q5U5Z8_IDR_696_889",0.329962325420985
"Q5U623_IDR_1_572",1
"Q5U651_IDR_1_142",0.430035277070711
"Q5U651_IDR_257_369",0.569964722929289
"Q5UAW9_IDR_298_335",1
"Q5UCC4_IDR_1_47",0.473758225700943
"Q5UCC4_IDR_193_224",0.526241774299057
"Q5UE93_IDR_339_409",1
"Q5UIP0_IDR_958_2414",1
"Q5VIR6_IDR_368_415",1
"Q5VIY5_IDR_50_187",1
"Q5VT25_IDR_1596_1732",0.186516225463155
"Q5VT52_IDR_147_252",0.515113200719637
"Q5VT52_IDR_294_1443",0.484886799280363
"Q5VT97_IDR_1032_1082",0.550651089692297
"Q5VT97_IDR_1_652",0.449348910307703
"Q5VTB9_IDR_31_71",0.527941220262422
"Q5VTB9_IDR_75_492",0.472058779737578
"Q5VTD9_IDR_1_104",0.503566768887196
"Q5VTD9_IDR_113_148",0.496433231112804
"Q5VTH2_IDR_105_177",1
"Q5VTH9_IDR_1_109",0.229219590940637
"Q5VTH9_IDR_165_217",0.232556983137172
"Q5VTH9_IDR_333_387",0.243549651954174
"Q5VTH9_IDR_430_465",0.294673773968016
"Q5VTJ3_IDR_300_375",0.491694656038147
"Q5VTJ3_IDR_45_255",0.508305343961853
"Q86VV4_IDR_411_465",0.343110536197461
"Q86VV4_IDR_46_283",0.318604788823449
"Q86VV8_IDR_120_165",0.331585712852315
"Q86VV8_IDR_1531_1565",0.324734034624622
"Q86VV8_IDR_279_360",0.343680252523063
"Q86VW1_IDR_541_577",1
"Q86VW2_IDR_31_154",0.510944148300166
"Q86VW2_IDR_485_580",0.489055851699834
"Q86VY4_IDR_1_200",0.485205688264957
"Q86VY4_IDR_387_417",0.514794311735043
"Q86VY9_IDR_1_51",0.35406699810347
"Q86VY9_IDR_60_104",0.321992950085412
"Q86WG3_IDR_1_150",0.437465525593512
"Q86WG3_IDR_330_371",0.562534474406488
"Q86WG5_IDR_1027_1103",0.254886021004712
"Q86WG5_IDR_1269_1305",0.246278780809798
"Q86WG5_IDR_1670_1731",0.24654382004041
"Q86WG5_IDR_770_807",0.25229137814508
"Q86WH2_IDR_1_46",1
"Q86WI3_IDR_98_136",1
"Q86WK6_IDR_403_437",0.492700602212552
"Q86WK6_IDR_448_485",0.507299397787448
"Q86WK7_IDR_411_449",1
"Q86WN1_IDR_414_467",0.510923541497045
"Q86WN1_IDR_609_690",0.489076458502955
"Q86WP2_IDR_1_378",1
"Q86WR0_IDR_168_208",1
"Q86WR6_IDR_137_236",0.498522369257585
"Q86WR6_IDR_1_42",0.501477630742415
"Q86WR7_IDR_1_50",0.517786095160689
"Q86WR7_IDR_73_399",0.482213904839311
"Q86WS3_IDR_123_158",1
"Q86X51_IDR_1_503",1
"Q86X52_IDR_1_68",1
"Q86X53_IDR_1_363",1
"Q86X76_IDR_1_44",1
"Q86X95_IDR_149_450",1
"Q86XD5_IDR_1_134",0.513058749546988
"Q86XD5_IDR_146_332",0.486941250453012
"Q86XD8_IDR_161_663",1
"Q86XE3_IDR_89_131",1
"Q86XF7_IDR_1_148",0.492143537169059
"Q86XF7_IDR_184_214",0.507856462830941
"Q86XH1_IDR_344_382",0.554908818910717
"Q86XH1_IDR_459_491",0.445091181089283
"Q86XI6_IDR_1_58",1
"Q86XJ0_IDR_256_287",1
"Q86XJ1_IDR_289_680",1
"Q86XK2_IDR_1_150",1
"Q86XK3_IDR_1_50",0.488596192906159
"Q86XK3_IDR_75_146",0.511403807093841
"Q86XK7_IDR_261_387",1
"Q86XT2_IDR_172_251",1
"Q86XU0_IDR_64_183",1
"Q86XZ4_IDR_370_545",0.516121080080668
"Q86XZ4_IDR_84_244",0.483878919919332
"Q86Y01_IDR_160_407",1
"Q86Y07_IDR_318_470",1
"Q86Y13_IDR_1087_1144",0.250150037260382
"Q86Y13_IDR_1_85",0.240261277716262
"Q86Y13_IDR_587_752",0.267044549392818
"Q86Y13_IDR_953_1029",0.242544135630538
"Q86Y22_IDR_1_526",1
"Q86Y25_IDR_66_189",1
"Q86Y26_IDR_111_216",0.189811874959539
"Q86Y26_IDR_1_55",0.1978766165085
"Q86Y26_IDR_287_377",0.215350514869979
"Q86Y26_IDR_379_868",0.187333460885948
"Q86Y26_IDR_870_1132",0.209627532776033
"Q86Y33_IDR_1_215",1
"Q86Y34_IDR_1_38",1
"Q86Y37_IDR_1_126",0.495960720120901
"Q86YF9_IDR_609_849",0.231283701577578
"Q86YI8_IDR_1_228",1
"Q86YJ5_IDR_22_105",0.477729850227991
"Q86YJ5_IDR_267_306",0.522270149772009
"Q86YJ7_IDR_440_475",0.329709566828899
"Q86YJ7_IDR_491_525",0.324505760138903
"Q86YJ7_IDR_535_582",0.345784673032198
"Q86YL5_IDR_1_185",1
"Q86YL7_IDR_1_123",1
"Q86YM7_IDR_113_208",1
"Q86YN6_IDR_23_95",0.456017411635108
"Q86YN6_IDR_98_897",0.543982588364892
"Q86YP4_IDR_1_436",0.496311259531355
"Q86YP4_IDR_465_633",0.503688740468645
"Q86YR6_IDR_1_94",0.489218776133874
"Q86YR6_IDR_363_536",0.510781223866126
"Q86YR7_IDR_530_616",0.528107620927636
"Q86YR7_IDR_963_1114",0.471892379072364
"Q86YS3_IDR_495_564",0.539215830780163
"Q86YS3_IDR_84_347",0.460784169219837
"Q86Z02_IDR_661_906",0.24105757327316
"Q86Z02_IDR_909_1104",0.247848710940851
"Q86Z20_IDR_1_511",1
"Q86Z23_IDR_1_32",0.479937560339899
"Q86Z23_IDR_34_105",0.520062439660101
"Q8HWS3_IDR_1_117",0.273316438403574
"Q8HWS3_IDR_557_645",0.237799961284138
"Q8HWS3_IDR_647_680",0.24655714861785
"D6RA61_IDR_470_528",0.348650537924386
"D6RBM5_IDR_1_60",1
"A1A519_IDR_1_122",0.297458754970913
"A2RTX5_IDR_77_125",1
"D6RBQ6_IDR_1_56",0.324995510573189
"A1A519_IDR_147_214",0.300613279545671
"A2RU30_IDR_1_236",0.488114559052759
"A0A1B0GTI1_IDR_1_187",1
"E9PRG8_IDR_1_123",1
"D6RBQ6_IDR_379_452",0.324528520267481
"A1A519_IDR_270_310",0.401927965483416
"A2RU30_IDR_239_521",0.511885440947241
"A0A1B0GTL2_IDR_52_115",1
"F5GYI3_IDR_57_263",1
"D6RBQ6_IDR_470_528",0.35047596915933
"A7E2F4_IDR_1_180",0.324116697690665
"A2RU54_IDR_27_152",1
"A0A1B0GTR0_IDR_1_116",1
"F5H4A9_IDR_1_185",1
"D6RCP7_IDR_1_56",0.324767963412864
"A1A5B4_IDR_746_782",1
"A7E2F4_IDR_185_240",0.325939524353133
"A6NMS7_IDR_1547_1623",0.195862961332776
"A2RU67_IDR_1_122",1
"F5H4B4_IDR_66_129",0.326970451391204
"D6RCP7_IDR_379_451",0.326354424542869
"A1A5C7_IDR_1_74",0.507966623704521
"A7E2F4_IDR_267_605",0.349943777956203
"A6NMS7_IDR_1658_1700",0.232765573771813
"A2RUB1_IDR_1_666",0.469789170764925
"F5H4B4_IDR_304_403",0.314659101473194
"D6RCP7_IDR_470_528",0.348877612044267
"A1A5D9_IDR_1_54",0.239364170034412
"A7E2S9_IDR_215_258",1
"A6NMS7_IDR_1_876",0.187431760265516
"A2RUB1_IDR_915_952",0.530210829235075
"A0A1B0GTS1_IDR_1_76",0.522188202588453
"F5H4B4_IDR_517_570",0.358370447135602
"D6RGH6_IDR_1_58",0.360524433353239
"C9JL84_IDR_219_458",1
"A7E2V4_IDR_1016_1226",0.339599456166239
"A6NMT0_IDR_1_40",0.308986850315287
"A2RUB6_IDR_27_902",0.568250154018983
"A0A1B0GTS1_IDR_181_278",0.477811797411547
"D6RGH6_IDR_61_125",0.319502173959417
"Q8NEM0_IDR_98_151",0.524486207037051
"Q8NEM2_IDR_1_62",0.517080450515438
"Q8NEM2_IDR_556_639",0.482919549484562
"Q8NEM7_IDR_1_32",0.343809341739581
"Q8NEM7_IDR_226_327",0.347039002007291
"Q8NEM7_IDR_360_779",0.309151656253128
"Q8NEN0_IDR_1_263",1
"Q8NEV4_IDR_1102_1616",0.527539283884441
"Q8NEV4_IDR_879_921",0.472460716115559
"Q8NEV9_IDR_163_193",1
"Q8NEW0_IDR_165_231",1
"Q8NEW7_IDR_1_156",1
"Q8NEX6_IDR_1_36",1
"Q8NEY1_IDR_1_1414",0.452692194519821
"Q8NEY1_IDR_1821_1877",0.547307805480179
"Q8NEY3_IDR_1_48",0.52586072758434
"Q8NEY3_IDR_159_280",0.47413927241566
"Q8NEY8_IDR_1_319",0.662857620208165
"Q8NEY8_IDR_344_405",0.337142379791835
"Q8NEZ2_IDR_134_221",1
"Q8NEZ4_IDR_1_127",0.107256257229042
"Q8NEZ4_IDR_1140_1172",0.111151904348205
"Q8NEZ4_IDR_1191_3892",0.113809969708805
"Q8NEZ4_IDR_165_218",0.10903089137633
"Q8NEZ4_IDR_3930_4003",0.117645430394626
"Q8NEZ4_IDR_4026_4058",0.110403383243868
"Q8NEZ4_IDR_522_937",0.114970237252334
"Q8NF91_IDR_6103_6169",0.164066586471272
"Q8NF91_IDR_6172_6346",0.173736773324736
"Q8NF91_IDR_8212_8335",0.170420703864215
"Q8NF91_IDR_8663_8736",0.163947275733476
"Q8NF99_IDR_133_284",1
"Q8NFA0_IDR_1331_1504",0.484016275934838
"Q8NFA0_IDR_433_478",0.515983724065162
"Q8NFA2_IDR_297_376",1
"Q8NFC6_IDR_1_120",0.414908213927212
"Q8NFC6_IDR_159_3051",0.585091786072788
"Q8NFD2_IDR_297_354",1
"Q8NFD5_IDR_1_1236",0.218290091839957
"Q8NFD5_IDR_1267_1591",0.304464069178258
"Q8NFD5_IDR_1694_1775",0.265214224962788
"Q8NFD5_IDR_1808_1912",0.212031614018997
"Q8NFF2_IDR_1_78",0.497526560824129
"Q8NFF2_IDR_261_425",0.502473439175871
"Q8NFT6_IDR_260_335",0.266169506448326
"Q8NFT6_IDR_339_501",0.231928565401186
"Q8NFT6_IDR_96_165",0.268721758683129
"Q8NFU0_IDR_386_473",1
"Q8NFU1_IDR_372_509",1
"Q8NFU4_IDR_1_46",1
"Q8NFU5_IDR_1_37",0.525125564267911
"Q8NFU5_IDR_262_363",0.474874435732089
"Q8NFU7_IDR_1_1332",0.22233818991913
"Q8NFU7_IDR_1743_1840",0.247124365444009
"Q8NFU7_IDR_1916_1989",0.251516493120952
"Q8NFU7_IDR_2070_2109",0.27902095151591
"Q8NFV5_IDR_17_125",1
"Q8NFW1_IDR_215_269",0.332498140065851
"Q8NFW1_IDR_274_311",0.335486085588327
"Q8NFW1_IDR_317_1626",0.332015774345822
"Q8NHG8_IDR_1_147",1
"Q8NHH9_IDR_1_56",1
"Q8NHM5_IDR_1_59",0.224450083133035
"Q8NHM5_IDR_378_508",0.239680451151051
"Q8NHM5_IDR_565_652",0.235981267076905
"Q8NHM5_IDR_724_1040",0.299888198639009
"Q8NHP7_IDR_18_67",0.491857045803085
"Q8NHP7_IDR_284_470",0.508142954196915
"Q8NHP8_IDR_1_39",1
"Q8NHQ1_IDR_228_266",1
"Q8NHQ8_IDR_348_396",0.491417878862053
"Q8NHQ8_IDR_82_200",0.508582121137948
"Q8NHQ9_IDR_486_555",0.582473962923921
"Q8NHQ9_IDR_570_600",0.417526037076079
"Q8NHR7_IDR_111_157",1
"Q8NHY2_IDR_300_357",0.501592167898494
"Q8NHY3_IDR_173_216",0.487286251741203
"Q8NHY3_IDR_269_880",0.512713748258797
"Q8NHY6_IDR_154_371",0.485604492607385
"Q8NHY6_IDR_1_97",0.514395507392615
"Q8NHZ7_IDR_1_158",0.466874308310058
"Q8NHZ7_IDR_178_208",0.533125691689942
"Q8NHZ8_IDR_21_85",1
"Q8NI08_IDR_1_114",0.337611978400324
"Q8NI08_IDR_162_215",0.325773129013745
"Q8NI08_IDR_307_652",0.336614892585931
"Q8NI22_IDR_1_47",1
"Q8NI27_IDR_1177_1593",1
"Q8NI32_IDR_1_32",1
"Q8NI35_IDR_1008_1057",0.111470287934267
"Q8NI35_IDR_1164_1219",0.118782912603907
"Q8NI35_IDR_455_515",0.113528051358332
"Q8NI35_IDR_641_675",0.116336235084024
"Q8NI35_IDR_777_807",0.111041140666449
"Q8NI35_IDR_839_985",0.118015367117987
"Q8TAC9_IDR_203_235",1
"Q8TAD2_IDR_1_33",0.501826009961312
"Q8TAD2_IDR_49_87",0.498173990038688
"Q8TAD4_IDR_1_32",0.510702963431528
"Q8TAD4_IDR_545_588",0.489297036568472
"Q8TAD7_IDR_1_36",1
"Q8TAD8_IDR_1_223",1
"Q8TAE6_IDR_1_70",1
"Q8TAE8_IDR_1_38",0.449013913419481
"Q8TAE8_IDR_182_222",0.550986086580519
"Q8TAF7_IDR_59_200",1
"Q8TAG5_IDR_153_214",1
"Q8TAG6_IDR_21_207",1
"Q8TAG9_IDR_230_276",1
"Q8TAK5_IDR_314_448",1
"Q8TAK6_IDR_1_118",0.531531792268499
"Q8TAK6_IDR_183_271",0.468468207731501
"Q8TAL5_IDR_145_182",0.333018709609714
"Q8TAL5_IDR_272_431",0.345922004294686
"Q8TAL5_IDR_82_123",0.3210592860956
"Q8TAW3_IDR_99_172",0.505080050949415
"Q8TAX0_IDR_1_172",1
"Q8TAX7_IDR_19_353",1
"Q8TAY7_IDR_1_242",1
"Q8TAZ6_IDR_1_67",0.472562356647816
"Q8TAZ6_IDR_205_248",0.527437643352184
"Q8TB03_IDR_288_319",1
"Q8TB05_IDR_21_177",1
"Q8TB22_IDR_1_63",1
"Q8TB24_IDR_1_46",0.330996772080496
"Q8TB24_IDR_181_218",0.327132207304202
"Q8TB24_IDR_242_581",0.341871020615302
"Q8TB37_IDR_12_60",1
"Q8TB45_IDR_1_41",1
"Q8TB52_IDR_143_337",1
"Q8TB68_IDR_32_257",1
"Q8TB69_IDR_51_179",1
"Q8TBA6_IDR_27_304",0.242088441789739
"Q8TBA6_IDR_306_350",0.257055403381329
"Q8TBA6_IDR_445_475",0.253344244490034
"Q8TBG4_IDR_442_499",1
"Q8TBG9_IDR_206_265",1
"Q8TBJ4_IDR_282_325",1
"Q8TBJ5_IDR_1_272",1
"Q8TBK6_IDR_1_46",0.439870060996011
"Q8TBK6_IDR_61_192",0.560129939003989
"Q8TBM8_IDR_220_262",0.481652266455907
"Q8TBM8_IDR_54_90",0.518347733544093
"Q8TBN0_IDR_1_90",0.523927603937175
"Q8TBN0_IDR_92_218",0.476072396062825
"Q8TBP0_IDR_1_31",0.3219839470825
"Q8TBP0_IDR_712_767",0.335500054142598
"Q8TBP0_IDR_91_286",0.342515998774902
"Q8TBP5_IDR_1_118",0.481779227187076
"Q8TBP5_IDR_144_190",0.518220772812924
"Q8TBP6_IDR_1_46",1
"Q8TBX8_IDR_1_35",0.449125267519002
"Q8TBX8_IDR_294_346",0.550874732480998
"Q8TBY8_IDR_191_246",0.321711669746581
"Q8TBY8_IDR_848_894",0.32863053973702
"Q8TC36_IDR_1_130",1
"Q8TC41_IDR_1_142",0.51855282369433
"Q8TC41_IDR_175_255",0.48144717630567
"Q8TC44_IDR_366_423",1
"Q8TC56_IDR_180_532",1
"Q8TC57_IDR_458_530",1
"Q8TC59_IDR_1_212",1
"Q8TC71_IDR_137_294",0.361825110554858
"Q8TC71_IDR_493_538",0.307005975760405
"Q8TC71_IDR_90_135",0.331168913684736
"Q8TCU4_IDR_1_4097",1
"Q8TCU5_IDR_62_119",0.508893198428618
"Q8TCU5_IDR_986_1075",0.491106801571382
"Q8TCU6_IDR_1109_1142",0.51740554256644
"Q8TCU6_IDR_1_44",0.48259445743356
"Q8TCX5_IDR_595_670",1
"Q8TCY5_IDR_48_172",1
"Q8TCY9_IDR_140_176",0.522085000849197
"Q8TCY9_IDR_1_65",0.477914999150803
"Q8TCZ2_IDR_1_262",1
"Q8TD06_IDR_1_32",1
"Q8TD08_IDR_348_520",1
"Q8TD91_IDR_313_449",1
"Q8TD94_IDR_20_196",0.470157828176724
"Q8TD94_IDR_266_323",0.529842171823276
"Q8TDB4_IDR_1_43",0.496008928902929
"Q8TDB4_IDR_70_240",0.503991071097071
"Q8TDB6_IDR_196_232",0.37450454176135
"Q8TDB6_IDR_510_556",0.313862934057842
"Q8TDB6_IDR_91_122",0.311632524180809
"Q8TDC0_IDR_1_161",0.497868470365345
"Q8TDC0_IDR_164_218",0.502131529634655
"Q8TDC3_IDR_363_589",0.508668851999873
"Q8TDI8_IDR_1_106",1
"Q8TDJ6_IDR_1280_1321",0.101998979627795
"Q8TDJ6_IDR_1913_2032",0.113532812283113
"Q8TDJ6_IDR_2095_2129",0.110186496391689
"Q8TDJ6_IDR_2393_2442",0.124617907319887
"Q8TDJ6_IDR_2468_2500",0.11617057495964
"Q8TDJ6_IDR_284_332",0.106922626797631
"Q8TDJ6_IDR_416_482",0.115743404502811
"Q8TDJ6_IDR_570_602",0.106071583073421
"Q8TDJ6_IDR_921_963",0.104755615044014
"Q8TDM0_IDR_1_32",0.503447113803731
"Q8TDM0_IDR_178_211",0.496552886196269
"Q8TDM6_IDR_1435_1496",0.191066080548991
"Q8TDM6_IDR_1665_1714",0.207873095098088
"Q8TDM6_IDR_560_612",0.222038797841343
"Q8TDM6_IDR_804_1342",0.181848356108449
"Q8TDM6_IDR_92_187",0.197173670403129
"Q8TDN1_IDR_1_56",0.50365469594376
"Q8TDN1_IDR_476_519",0.49634530405624
"Q8TDN2_IDR_1_40",0.435392177532413
"Q8TDW7_IDR_4177_4353",0.493686871409381
"Q8TDW7_IDR_4355_4541",0.506313128590619
"Q8TDX6_IDR_1_54",1
"Q8TDX9_IDR_100_130",0.201789961811316
"Q8TDX9_IDR_1024_1112",0.207330489010241
"Q8TDX9_IDR_2019_2129",0.194790222302071
"Q8TDX9_IDR_2810_2849",0.198040324030256
"Q8TDX9_IDR_965_1010",0.198049002846115
"Q8TDY2_IDR_1264_1317",0.256410651280248
"Q8TDY2_IDR_1383_1494",0.24043911250161
"Q8TDY2_IDR_221_300",0.259908481483908
"Q8TDY2_IDR_600_806",0.243241754734235
"Q8TDY4_IDR_695_870",1
"Q8TDY8_IDR_1140_1250",0.505438766606337
"Q8TDY8_IDR_982_1124",0.494561233393663
"Q8TDZ2_IDR_616_705",0.488815856149667
