"","GO0006900_vesicle_budding_from_membrane"
"Q9C0A6_IDR_406_1442",0.340102430895081
"Q9C0B0_IDR_150_208",0.332151900948425
"Q9C0B0_IDR_222_293",0.300457013110606
"Q9C0B0_IDR_295_654",0.367391085940969
"Q9C0B1_IDR_162_194",1
"Q9C0B2_IDR_1128_1172",0.2427729743365
"Q9C0B2_IDR_1_79",0.244475147484213
"Q9C0B2_IDR_359_488",0.255915188377499
"Q9C0B2_IDR_662_730",0.256836689801788
"Q9C0B5_IDR_286_699",1
"Q9C0D4_IDR_217_320",0.23351278111584
"Q9C0D4_IDR_368_670",0.263800531115488
"Q9C0D4_IDR_676_912",0.247677895377791
"Q9C0D5_IDR_1_358",0.334391790183912
"Q9C0D5_IDR_1422_1861",0.325064339809803
"Q9C0D5_IDR_434_488",0.340543870006285
"Q9C0D6_IDR_1_94",0.525728441990885
"Q9C0D6_IDR_470_1143",0.474271558009115
"Q9C0D7_IDR_204_236",0.34243814356167
"Q9C0D7_IDR_404_774",0.335746514876145
"Q9C0D7_IDR_51_160",0.321815341562184
"Q9C0E4_IDR_1_38",0.330185124936707
"Q9C0E4_IDR_339_444",0.312074316564782
"Q9C0E4_IDR_740_932",0.357740558498511
"Q9C0E8_IDR_142_248",0.502796224840455
"Q9C0E8_IDR_308_428",0.497203775159545
"Q9C0F0_IDR_1_35",0.338833722587841
"Q9C0F0_IDR_320_2208",0.31906330650501
"Q9C0F0_IDR_74_318",0.342102970907149
"Q9C0F1_IDR_124_237",0.489659167287732
"Q9C0K1_IDR_224_298",1
"Q9C0K7_IDR_13_46",0.505622448560179
"Q9C0K7_IDR_298_335",0.494377551439821
"Q9GZM5_IDR_305_350",0.510430335414744
"Q9GZM5_IDR_40_106",0.489569664585256
"Q9GZM8_IDR_74_345",1
"Q9GZN0_IDR_225_285",1
"Q9GZN2_IDR_84_237",1
"Q9GZN4_IDR_1_46",1
"Q9GZN6_IDR_1_99",0.519590846022715
"Q9GZN6_IDR_689_736",0.480409153977285
"Q9GZP1_IDR_144_188",1
"Q9GZP8_IDR_1_106",1
"Q9GZQ4_IDR_350_415",1
"Q9GZQ6_IDR_351_430",1
"Q9GZR1_IDR_1_35",0.258488979583667
"Q9GZR1_IDR_37_438",0.233099783232725
"Q9GZR1_IDR_599_644",0.255895793012353
"Q9GZR1_IDR_779_966",0.252515444171256
"Q9GZR2_IDR_1_69",0.49180177542508
"Q9GZV5_IDR_153_357",0.494581155333552
"Q9GZV5_IDR_57_121",0.505418844666448
"Q9GZV8_IDR_109_191",1
"Q9GZV9_IDR_140_251",1
"Q9GZW8_IDR_1_66",1
"Q9GZX3_IDR_1_37",1
"Q9GZX5_IDR_58_205",1
"Q9GZX6_IDR_1_32",1
"Q9GZY0_IDR_1_119",1
"Q9GZY4_IDR_1_36",1
"Q9GZY6_IDR_1_114",0.477942947555815
"Q9GZY6_IDR_145_243",0.522057052444185
"Q9GZY8_IDR_1_84",0.474448189132703
"Q9GZY8_IDR_87_301",0.525551810867297
"Q9GZZ0_IDR_1_275",0.521915003003772
"Q9GZZ0_IDR_279_328",0.478084996996228
"Q9GZZ7_IDR_258_299",1
"Q9H000_IDR_1_44",0.49387951650066
"Q9H000_IDR_46_169",0.50612048349934
"Q9H079_IDR_1_138",1
"Q9H089_IDR_1_31",0.243373075903965
"Q9H089_IDR_247_358",0.259999901219364
"Q9H089_IDR_565_596",0.252798536553701
"Q9H089_IDR_599_658",0.243828486322971
"Q9H091_IDR_112_198",0.499403742344209
"Q9H091_IDR_701_742",0.500596257655791
"Q9H093_IDR_1_49",0.488855181150438
"Q9H093_IDR_308_559",0.511144818849562
"Q9H094_IDR_16_570",1
"Q9H095_IDR_1_44",0.509619796456769
"Q9H095_IDR_84_144",0.490380203543231
"Q9H098_IDR_59_131",1
"Q9H0A0_IDR_991_1025",1
"Q9H0A6_IDR_32_85",1
"Q9H0A9_IDR_1_191",1
"Q9H0B3_IDR_1_1096",1
"Q9H0B6_IDR_499_535",0.509052173338228
"Q9H0B6_IDR_590_622",0.490947826661772
"Q9H0B8_IDR_238_280",1
"Q9H0C3_IDR_419_466",0.491724120461139
"Q9H0C3_IDR_471_514",0.508275879538861
"Q9H0C5_IDR_1_44",1
"Q9H0C8_IDR_1_99",1
"Q9H0D2_IDR_1213_1285",0.233591366396742
"Q9H0D2_IDR_1_216",0.240844868705058
"Q9H0D2_IDR_1300_1346",0.239654259008256
"Q9H0D2_IDR_221_975",0.285909505889944
"Q9H0D6_IDR_414_507",0.463182369304455
"Q9H0D6_IDR_859_950",0.536817630695545
"Q9H0F6_IDR_305_350",0.506996743112985
"Q9H0G5_IDR_1_558",1
"Q9H0H0_IDR_952_985",1
"Q9H0H5_IDR_129_282",0.486810626330553
"Q9H0H5_IDR_548_623",0.513189373669447
"Q9H0I2_IDR_1_275",1
"Q9H0I3_IDR_1_46",0.512586654167097
"Q9H0I3_IDR_52_100",0.487413345832903
"Q9H0J4_IDR_1_59",0.284495675890534
"Q9H0J4_IDR_1608_1663",0.291516692770346
"Q9H0J4_IDR_61_1217",0.42398763133912
"Q9H0J9_IDR_232_270",1
"Q9H0K1_IDR_341_896",1
"Q9H0K4_IDR_1_181",0.372120811612722
"Q9H0K4_IDR_365_420",0.314122032393879
"Q9H0K4_IDR_561_594",0.313757155993399
"Q9H0K6_IDR_49_125",1
"Q9H0L4_IDR_193_572",1
"Q9H0M0_IDR_148_368",0.562124227675355
"Q9H0M0_IDR_415_454",0.437875772324645
"Q9H0M4_IDR_1_248",0.49079843120093
"Q9H0M4_IDR_431_637",0.50920156879907
"Q9H0M5_IDR_69_163",1
"Q9H0N5_IDR_1_32",1
"Q9H0Q3_IDR_59_95",1
"Q9H0R3_IDR_1_42",1
"Q9H0S4_IDR_415_455",1
"Q9H0U3_IDR_1_34",1
"Q9H0U9_IDR_1_223",1
"Q9H0X9_IDR_728_866",0.314376718296783
"Q9H116_IDR_131_316",0.481080552396138
"Q9H116_IDR_611_681",0.518919447603862
"Q9H147_IDR_134_183",0.50605196714191
"Q9H147_IDR_1_60",0.49394803285809
"Q9H156_IDR_266_320",0.467706151349518
"Q9H156_IDR_647_743",0.532293848650482
"Q9H159_IDR_1_39",1
"Q9H160_IDR_125_206",1
"Q9H161_IDR_1_232",0.538389774524511
"Q9H1B7_IDR_511_708",0.536268594596562
"Q9H1C0_IDR_312_372",1
"Q9H1C3_IDR_1_46",1
"Q9H1C4_IDR_1_54",0.530174054616386
"Q9H1C4_IDR_521_597",0.469825945383614
"Q9H1C7_IDR_1_40",1
"Q9H1D0_IDR_1_42",0.500634974995158
"Q9H1D0_IDR_692_760",0.499365025004842
"Q9H1E3_IDR_1_243",1
"Q9H1E5_IDR_219_349",1
"Q9H1F0_IDR_1_35",1
"Q9H1H1_IDR_65_148",1
"Q9H1H9_IDR_1374_1789",0.521376737394779
"Q9H1H9_IDR_547_577",0.478623262605221
"Q9H1I8_IDR_408_465",0.509332246219012
"Q9H1I8_IDR_509_757",0.490667753780988
"Q9H1J1_IDR_1_65",0.504963052317399
"Q9H1J1_IDR_225_476",0.495036947682602
"Q9H1K0_IDR_206_246",0.313350634379353
"Q9H1K0_IDR_379_468",0.300280954651321
"Q9H211_IDR_1_170",0.498829329652292
"Q9H211_IDR_369_432",0.501170670347708
"Q9H221_IDR_1_35",1
"Q9H222_IDR_1_33",1
"Q9H228_IDR_327_398",1
"Q9H246_IDR_1_91",1
"Q9H251_IDR_3320_3354",1
"Q9H252_IDR_140_203",0.469242093000523
"Q9H252_IDR_717_960",0.530757906999477
"Q9H254_IDR_2119_2153",0.346614593218069
"Q9H254_IDR_2174_2437",0.312917491830471
"Q9H254_IDR_2529_2564",0.34046791495146
"Q9H257_IDR_166_283",0.492066514708688
"Q9H257_IDR_341_536",0.507933485291312
"Q9H293_IDR_1_81",1
"Q9H2A3_IDR_1_121",0.449223995933522
"Q9H2A3_IDR_175_272",0.550776004066478
"Q9H2A7_IDR_103_238",0.477985902407871
"Q9H2A7_IDR_1_33",0.522014097592129
"Q9H2A9_IDR_1_144",1
"Q9H2J7_IDR_658_707",0.506534561316436
"Q9H2K0_IDR_245_278",0.485619522798557
"Q9H2K0_IDR_27_77",0.514380477201443
"Q9H2K2_IDR_805_873",1
"Q9H2L5_IDR_75_170",1
"Q9H2K8_IDR_301_507",0.492649402501665
"Q9H2K8_IDR_558_595",0.507350597498335
"Q9H2P0_IDR_132_163",0.249155432370546
"Q9H2P0_IDR_194_449",0.23148498076191
"Q9H2P0_IDR_690_745",0.240324427785604
"Q9H2P0_IDR_841_1102",0.279035159081941
"Q9H2S1_IDR_1_67",0.324318278766585
"Q9H2S1_IDR_535_579",0.333069211896786
"Q9H2S1_IDR_69_118",0.342612509336629
"Q9H2S6_IDR_196_246",1
"Q9H2S9_IDR_1_513",1
"Q9H2U1_IDR_1_179",1
"Q9H2U2_IDR_1_31",1
"Q9H2U9_IDR_693_754",1
"Q9H2V7_IDR_1_52",1
"Q9H307_IDR_279_717",0.469769028470295
"Q9H320_IDR_1_206",1
"Q9H321_IDR_1_246",1
"Q9H322_IDR_1_139",1
"Q9H329_IDR_1_62",0.515445165429231
"Q9H329_IDR_369_900",0.484554834570769
"Q9H330_IDR_1_45",0.330435696562597
"Q9H330_IDR_236_354",0.342599227298368
"Q9H330_IDR_846_879",0.326965076139036
"Q9H334_IDR_1_297",0.32822697625228
"Q9H334_IDR_357_442",0.325316565321408
"Q9H334_IDR_543_677",0.346456458426312
"Q9H336_IDR_245_287",1
"Q9H347_IDR_174_608",0.5598963589439
"Q9H347_IDR_94_172",0.4401036410561
"Q9H361_IDR_433_538",1
"Q9H3C7_IDR_362_621",1
"Q9H3D4_IDR_119_161",0.337741401534071
"Q9H3D4_IDR_351_399",0.314221672922787
"Q9H3D4_IDR_428_542",0.348036925543142
"Q9H3R1_IDR_1_75",1
"Q9H3R2_IDR_1_176",1
"Q9H3R5_IDR_1_50",1
"Q9H3S1_IDR_1_35",0.35097185819632
"Q9H3S1_IDR_645_678",0.325876026859859
"Q9H3S1_IDR_709_761",0.323152114943821
"Q9H3S3_IDR_1_87",1
"Q9H3S7_IDR_1464_1587",0.249701360529676
"Q9H3S7_IDR_1589_1620",0.167373822873578
"Q9H3S7_IDR_705_784",0.190251926044857
"Q9H3S7_IDR_851_926",0.19132427359482
"Q9H3S7_IDR_928_1158",0.201348616957069
"Q9H3T2_IDR_541_930",1
"Q9H3T3_IDR_629_888",1
"Q9H3Y8_IDR_1_58",0.514065907864814
"Q9H3Y8_IDR_61_114",0.485934092135186
"Q9H3Z4_IDR_133_198",1
"Q9H400_IDR_1_295",1
"Q9H410_IDR_1_109",1
"Q9H422_IDR_53_85",0.273447581001308
"Q9H4B6_IDR_1_196",1
"Q9H4B8_IDR_1_73",1
"Q9H4D0_IDR_793_875",0.488495919914724
"Q9H4D0_IDR_888_945",0.511504080085276
"Q9H4D5_IDR_1_109",1
"Q9H4E7_IDR_472_631",1
"Q9H4F1_IDR_1_49",1
"Q9H4F8_IDR_284_314",1
"Q9H4G0_IDR_1_92",0.536366078490099
"Q9H4G0_IDR_391_881",0.463633921509901
"Q9H4G1_IDR_1_39",1
"Q9H4H8_IDR_299_507",1
"Q9H4I0_IDR_373_479",0.470592940289572
"Q9H4I0_IDR_98_298",0.529407059710428
"Q9H4I2_IDR_1_139",0.146838345428813
"Q9H4I2_IDR_154_350",0.156714775009701
"Q9H4I2_IDR_354_541",0.225743997850025
"Q9H4I2_IDR_543_622",0.162660659246365
"Q9H4I2_IDR_664_771",0.14270392831472
"Q9H4I2_IDR_888_956",0.165338294150376
"Q9H4Z2_IDR_171_244",0.254431286811984
"Q9H4Z2_IDR_248_459",0.234627946037185
"Q9H4Z2_IDR_681_924",0.251810721588229
"Q9H4Z3_IDR_1_33",0.331522652424003
"Q9H4Z3_IDR_669_704",0.327814854635049
"Q9H4Z3_IDR_82_158",0.340662492940948
"Q9H501_IDR_538_602",0.240404215504807
"Q9H501_IDR_610_748",0.250609158285179
"Q9H501_IDR_75_343",0.271116311412569
"Q9H501_IDR_792_825",0.237870314797445
"Q9H511_IDR_1_48",1
"Q9H582_IDR_1095_1198",0.522101191161148
"Q9H582_IDR_1_1037",0.477898808838852
"Q9H583_IDR_1169_1199",1
"Q9H598_IDR_1_112",1
"Q9H5H4_IDR_1_262",1
"Q9H5I5_IDR_148_198",0.145889902954605
"Q9H5I5_IDR_360_416",0.141208420860564
"Q9H5I5_IDR_421_490",0.149151809596492
"Q9H5I5_IDR_608_675",0.140515389840685
"Q9H5V8_IDR_769_807",1
"Q9H5Y7_IDR_567_605",0.545913191273972
"Q9H607_IDR_1_150",1
"Q9H5Y7_IDR_662_755",0.454086808726028
"Q9H5Z6_IDR_250_455",1
"Q9H609_IDR_1_32",1
"Q9H611_IDR_126_204",1
"Q9H633_IDR_113_154",1
"Q9H665_IDR_1_31",0.336390075039634
"Q9H665_IDR_40_88",0.333476721896424
"Q9H665_IDR_94_240",0.330133203063942
"Q9H693_IDR_1_64",0.507826605107007
"Q9H693_IDR_84_158",0.492173394892993
"Q9H694_IDR_416_757",0.349834182015408
"Q9H694_IDR_777_848",0.331925260695305
"Q9H694_IDR_941_973",0.318240557289288
"Q9H6A0_IDR_1_43",1
"Q9H6A9_IDR_1828_2034",0.516164090195646
"Q9H6A9_IDR_94_643",0.483835909804354
"Q9H6B1_IDR_52_82",0.202505555797492
"Q9H6F2_IDR_255_299",1
"Q9H6F5_IDR_1_360",1
"Q9H6H4_IDR_145_257",1
"Q9H6I2_IDR_1_367",1
"Q9H6J7_IDR_258_331",1
"Q9H6K1_IDR_186_282",1
"Q9H6K5_IDR_1_1324",1
"Q9H6L5_IDR_1_66",0.461569383266004
"Q9H6L5_IDR_256_497",0.538430616733996
"Q9H6P5_IDR_1_38",1
"Q9H6Q3_IDR_1_32",1
"Q9H6R0_IDR_1_64",1
"Q9H6R3_IDR_1_57",1
"Q9H6R4_IDR_1_65",1
"Q9H6R7_IDR_241_279",0.336279096399464
"Q9H6R7_IDR_435_552",0.328067613351544
"Q9H6R7_IDR_678_721",0.335653290248993
"Q9H6S0_IDR_1182_1284",0.509941079250215
"Q9H6S0_IDR_1_38",0.490058920749786
"Q9H6S1_IDR_1_392",1
"Q9H6S3_IDR_1_48",0.251160758157963
"Q9H6S3_IDR_175_249",0.2398126649689
"Q9H6S3_IDR_437_490",0.257041366815522
"Q9H6S3_IDR_578_620",0.251985210057615
"Q9H6T3_IDR_251_281",0.319231020942975
"Q9H6T3_IDR_34_87",0.319342616331682
"Q9H6T3_IDR_401_539",0.361426362725344
"Q9H6U6_IDR_781_814",0.499484626361892
"Q9H6U6_IDR_842_928",0.500515373638108
"Q9H6U8_IDR_1_50",1
"Q9H707_IDR_125_159",0.335587449473061
"Q9H707_IDR_173_211",0.335442222827544
"Q9H707_IDR_59_103",0.328970327699395
"Q68CR7_IDR_334_376",0.457648004537203
"Q68CR7_IDR_407_880",0.542351995462797
"Q68CZ1_IDR_1_219",0.468126717933719
"Q68CZ1_IDR_929_1145",0.531873282066281
"Q68CZ2_IDR_338_600",0.418739100186144
"Q68CZ2_IDR_606_1158",0.581260899813856
"Q68CZ6_IDR_224_305",0.499260115181316
"Q68CZ6_IDR_418_449",0.500739884818684
"Q68D10_IDR_1_610",0.501339489778283
"Q68D10_IDR_644_685",0.498660510221717
"Q68D42_IDR_115_153",1
"Q68D51_IDR_1_481",1
"Q68D85_IDR_394_454",1
"Q68D86_IDR_1_334",1
"Q68DA7_IDR_105_969",0.348200751633787
"Q68DA7_IDR_1384_1419",0.318302411586251
"Q68DA7_IDR_35_85",0.333496836779962
"Q68DC2_IDR_478_779",1
"Q68DE3_IDR_1_37",0.310772106107173
"Q68DE3_IDR_152_2172",0.351588825732018
"Q68EN5_IDR_1_123",1
"Q68G74_IDR_1_67",0.504548062863439
"Q68G74_IDR_278_356",0.495451937136561
"Q68G75_IDR_1_181",1
"Q68J44_IDR_1_32",1
"Q69YG0_IDR_1_59",1
"Q69YI7_IDR_85_257",1
"Q69YN4_IDR_133_300",0.35476178356463
"Q69YN4_IDR_579_616",0.321503043465739
"Q69YU5_IDR_37_71",1
"Q69YZ2_IDR_1_41",0.246684590692668
"Q69YZ2_IDR_250_282",0.246610678820686
"Q695T7_IDR_1_31",1
"Q69YH5_IDR_1_1023",1
"Q69YN2_IDR_268_324",1
"Q69YN4_IDR_1575_1812",0.323735172969631
"Q69YU3_IDR_164_496",1
"Q69YW2_IDR_1_31",1
"Q69YZ2_IDR_144_241",0.261654301389693
"Q69YZ2_IDR_79_112",0.245050429096954
"Q6AWC2_IDR_1019_1071",0.194061971160522
"Q6AWC2_IDR_828_997",0.197979916687376
"Q6AZW8_IDR_1_54",1
"Q6AZY7_IDR_240_606",1
"Q6B0I6_IDR_346_523",1
"Q6BDS2_IDR_1137_1184",0.192872038015016
"Q6BDS2_IDR_268_306",0.206781057698238
"Q6BDS2_IDR_413_450",0.191513039079825
"Q6BDS2_IDR_743_809",0.183315829425534
"Q6BDS2_IDR_889_1129",0.225518035781386
"Q6BEB4_IDR_1_274",0.523166787843129
"Q6BEB4_IDR_367_398",0.476833212156871
"Q6DCA0_IDR_1_100",1
"Q6DD87_IDR_1_121",1
"Q6DHV5_IDR_1_133",1
"Q6DHY5_IDR_354_447",1
"Q6DJT9_IDR_219_500",1
"Q6DKI7_IDR_197_235",1
"Q6DN12_IDR_1_186",1
"Q6DN14_IDR_1_252",1
"Q6EMK4_IDR_352_408",1
"Q6F5E8_IDR_900_1435",1
"Q6FHJ7_IDR_293_346",1
"Q6FI81_IDR_167_270",1
"Q6FIF0_IDR_36_147",1
"Q6GMV2_IDR_385_418",1
"Q6GPH4_IDR_172_260",1
"Q6GPH6_IDR_131_161",0.334503495482475
"Q6GPH6_IDR_1_31",0.354981548190825
"Q6GPH6_IDR_33_87",0.3105149563267
"Q6GQQ9_IDR_49_98",0.321906746853537
"Q6GQQ9_IDR_437_587",0.343652429085426
"Q6GQQ9_IDR_636_794",0.334440824061037
"Q6GTS8_IDR_1_38",1
"Q6GYQ0_IDR_1620_1681",0.215321834427335
"Q6GYQ0_IDR_1715_1757",0.197150115995479
"Q6GYQ0_IDR_321_387",0.199545776881015
"Q6GYQ0_IDR_450_512",0.195875430821435
"Q6GYQ0_IDR_688_1036",0.192106841874737
"Q6H3X3_IDR_208_253",1
"Q6H8Q1_IDR_265_299",0.499735907520473
"Q6H8Q1_IDR_309_506",0.500264092479527
"Q6H9L7_IDR_1_377",1
"Q6HA08_IDR_1_53",0.517061306241672
"Q6HA08_IDR_284_431",0.482938693758328
"Q6IE81_IDR_538_842",1
"Q6IEE7_IDR_1_37",0.33995752176628
"Q6IEE7_IDR_817_872",0.344311203661566
"Q6IEE7_IDR_940_1043",0.315731274572154
"Q6IEG0_IDR_214_244",0.520616278465622
"Q6IEG0_IDR_254_339",0.479383721534379
"Q6IMN6_IDR_318_831",0.339180780692197
"Q6IMN6_IDR_65_115",0.313368825477648
"Q6IMN6_IDR_911_977",0.347450393830155
"Q6IN84_IDR_1_46",0.487268409554182
"Q6IN84_IDR_309_353",0.512731590445818
"Q6IN85_IDR_650_833",1
"Q6IPM2_IDR_1_695",1
"Q6IPR3_IDR_199_249",1
"Q6IPT2_IDR_32_89",1
"Q6IPW1_IDR_1_90",1
"Q6IPX1_IDR_352_449",1
"Q6IQ19_IDR_38_255",1
"Q6IQ20_IDR_1_61",1
"Q6IQ21_IDR_219_274",0.330221879302102
"Q6IQ21_IDR_276_325",0.342559751051975
"Q6IQ21_IDR_327_385",0.327218369645923
"Q6IQ23_IDR_103_157",0.517720310203646
"Q6IQ23_IDR_285_1121",0.482279689796354
"Q6IQ55_IDR_557_1244",0.484915259859973
"Q6IS24_IDR_1_99",1
"Q6ISB3_IDR_192_239",0.339714304087088
"Q6ISB3_IDR_421_467",0.322693889522986
"Q6ISB3_IDR_80_110",0.337591806389927
"Q6ISU1_IDR_176_231",1
"Q6IV72_IDR_62_182",1
"Q6IWH7_IDR_45_104",0.502816526178511
"Q6IWH7_IDR_901_933",0.497183473821489
"Q6J272_IDR_46_86",0.511455162074136
"Q6J272_IDR_91_200",0.488544837925864
"Q6J4K2_IDR_1_35",1
"Q6J9G0_IDR_1_100",1
"Q6JBY9_IDR_1_416",1
"Q6JVE6_IDR_1_31",1
"Q6K0P9_IDR_401_492",0.506586073157022
"Q6K0P9_IDR_91_208",0.493413926842978
"Q6KB66_IDR_1_40",0.533924566737139
"Q6KB66_IDR_408_452",0.466075433262861
"Q6KC79_IDR_108_1189",0.236890306868664
"Q6KC79_IDR_1_49",0.261147231557032
"Q6KC79_IDR_2474_2521",0.245588545093975
"Q6KC79_IDR_2630_2705",0.256373916480328
"Q6KF10_IDR_20_90",0.495922881080672
"Q6KF10_IDR_293_351",0.504077118919328
"Q6L8G9_IDR_1_118",1
"Q6L8H2_IDR_1_238",1
"Q6MZT1_IDR_1_46",0.48380545575185
"Q6MZT1_IDR_154_206",0.51619454424815
"Q6MZW2_IDR_15_61",1
"Q6N021_IDR_1_1105",0.244809770118133
"Q6N021_IDR_1459_1560",0.246248592727581
"Q6N021_IDR_1806_1842",0.260674308480057
"Q6N021_IDR_1931_1968",0.248267328674229
"Q6N022_IDR_1_281",0.539824553279555
"Q6N022_IDR_293_331",0.460175446720445
"Q6N043_IDR_1_405",0.512547120771713
"Q6N043_IDR_468_979",0.487452879228287
"Q6N069_IDR_575_639",1
"Q6N075_IDR_1_33",1
"Q6NS38_IDR_1_54",1
"Q6NSI3_IDR_1_398",1
"Q6NSI4_IDR_1_40",0.511113016379817
"Q6NSI4_IDR_566_675",0.488886983620183
"Q6NSI8_IDR_526_621",0.493056582244097
"Q6NSI8_IDR_63_143",0.506943417755903
"Q6NSJ0_IDR_1_70",1
"Q6NSJ2_IDR_1_180",0.498845781966254
"Q6NSJ2_IDR_186_506",0.501154218033746
"Q6NSJ5_IDR_172_226",1
"Q6NSW7_IDR_147_186",0.483232781932413
"Q6NSW7_IDR_1_98",0.516767218067587
"Q6NSZ9_IDR_126_333",1
"Q6NT46_IDR_1_116",1
"Q6NT52_IDR_120_163",1
"Q6NT76_IDR_52_155",0.358717678392445
"Q6NUK4_IDR_146_255",1
"Q6NUM6_IDR_201_305",1
"Q6NUM9_IDR_1_58",1
"Q6NUN7_IDR_1_778",1
"Q6NUN9_IDR_150_365",0.548453387126887
"Q6NUN9_IDR_464_507",0.451546612873113
"Q6NUP7_IDR_681_873",1
"Q6NUQ1_IDR_1_50",1
"Q6NUQ4_IDR_16_107",1
"Q6NUS6_IDR_18_79",1
"Q6NUT2_IDR_1_79",1
"Q6NV75_IDR_197_264",0.496514130403854
"Q6NW40_IDR_1_45",0.510248706028542
"Q6NV75_IDR_319_609",0.503485869596146
"Q6NVV3_IDR_369_410",1
"Q6NW29_IDR_114_164",1
"Q6NW34_IDR_262_353",0.33206743330366
"Q6NW34_IDR_386_419",0.329806808809839
"Q6NW34_IDR_431_536",0.338125757886501
"Q6NW40_IDR_118_155",0.489751293971458
"Q6NWY9_IDR_178_269",0.332103091533306
"Q6NWY9_IDR_1_94",0.362585860123239
"Q6NWY9_IDR_688_871",0.305311048343455
"Q6NX45_IDR_1_234",1
"Q9H714_IDR_1_216",0.557888271813326
"Q9H714_IDR_223_335",0.442111728186674
"Q9H720_IDR_369_423",1
"Q9H756_IDR_228_264",0.511636317379576
"Q9H756_IDR_304_341",0.488363682620424
"Q9H772_IDR_1_42",1
"Q9H773_IDR_134_170",1
"Q9H788_IDR_102_318",1
"Q9H790_IDR_1_59",1
"Q9H792_IDR_1_1267",0.533951984010698
"Q9H792_IDR_1407_1453",0.466048015989302
"Q9H799_IDR_1485_1531",0.298517863159751
"Q9H799_IDR_1625_1745",0.326100212887961
"Q9H799_IDR_1798_3169",0.375381923952288
"Q9H7B2_IDR_272_306",1
"Q9H7C4_IDR_1_59",0.514099982777818
"Q9H7C4_IDR_62_166",0.485900017222182
"Q9H7D0_IDR_1644_1870",1
"Q9H7D7_IDR_1_122",1
"Q9H7E2_IDR_612_651",0.503478248999262
"Q9H7E2_IDR_76_549",0.496521751000738
"Q9H7E9_IDR_1_104",0.516592004297154
"Q9H7E9_IDR_166_222",0.483407995702846
"Q9H7J1_IDR_1_84",1
"Q9H7L9_IDR_157_207",0.480039079678842
"Q9H7L9_IDR_1_80",0.519960920321157
"Q9H7U1_IDR_687_834",0.427101222328258
"Q9H7V2_IDR_1_89",0.474705371513973
"Q9H7V2_IDR_96_175",0.525294628486027
"Q9H7X2_IDR_1_65",1
"Q9H7X3_IDR_1_124",1
"Q9H7Y0_IDR_1_34",1
"Q9H7Z3_IDR_273_304",0.540361915162505
"Q9H7Z3_IDR_28_146",0.459638084837496
"Q9H7Z6_IDR_111_165",0.493241919952872
"Q9H7Z6_IDR_1_51",0.506758080047128
"Q9H7Z7_IDR_1_97",1
"Q9H808_IDR_1_238",1
"Q9H813_IDR_1_57",1
"Q9H814_IDR_1_216",0.508722229226054
"Q9H814_IDR_312_394",0.491277770773946
"Q9H816_IDR_321_352",0.324367698206675
"Q9H816_IDR_356_401",0.332651465555792
"Q9H816_IDR_439_490",0.342980836237533
"Q9H819_IDR_195_247",0.511745808040443
"Q9H819_IDR_22_63",0.488254191959557
"Q9H8L6_IDR_250_287",0.185931968598574
"Q9H8L6_IDR_296_393",0.193706186137959
"Q9H8L6_IDR_651_695",0.210763415914497
"Q9H8L6_IDR_760_809",0.192011821462298
"Q9H8M2_IDR_245_310",0.352106210223569
"Q9H8M2_IDR_38_137",0.305966780973544
"Q9H8M2_IDR_451_575",0.341927008802887
"Q9H8M5_IDR_736_783",0.336837478836133
"Q9H8M5_IDR_822_875",0.325676374402333
"Q9H8M5_IDR_9_69",0.337486146761534
"Q9H8M9_IDR_62_112",1
"Q9H8N7_IDR_125_304",0.479923303660063
"Q9H8N7_IDR_306_485",0.520076696339937
"Q9H8S5_IDR_1_70",1
"Q9H8T0_IDR_1_69",1
"Q9H8U3_IDR_1_166",1
"Q9H8V3_IDR_349_449",0.496845128662477
"Q9H8V3_IDR_832_914",0.503154871337522
"Q9H8W3_IDR_1_124",0.498514612754108
"Q9H8W3_IDR_184_233",0.501485387245892
"Q9H987_IDR_88_954",1
"Q9H992_IDR_1_479",1
"Q9H9A5_IDR_476_512",0.488823627366186
"Q9H9A5_IDR_711_744",0.511176372633814
"Q9H9A7_IDR_216_476",1
"Q9H9B1_IDR_1267_1298",0.355133118057097
"Q9H9B1_IDR_1_513",0.306419727816634
"Q9H9B1_IDR_653_705",0.338447154126269
"Q9H9C1_IDR_1_140",1
"Q9H9D4_IDR_174_346",1
"Q9H9F9_IDR_377_439",1
"Q9H9H4_IDR_164_285",1
"Q9H9H5_IDR_34_199",1
"Q9H9J2_IDR_1_35",1
"Q9H9L3_IDR_10_174",1
"Q9H9L4_IDR_102_152",0.467737570633582
"Q9H9L4_IDR_347_492",0.532262429366418
"Q9H9L7_IDR_1_129",1
"Q9H9P8_IDR_1_45",1
"Q9HAI6_IDR_17_100",1
"Q9HAJ7_IDR_34_106",1
"Q9HAK2_IDR_387_575",1
"Q9HAN9_IDR_110_145",1
"Q9HAP2_IDR_1_74",0.370932137696123
"Q9HAP2_IDR_234_731",0.629067862303877
"Q9HAQ2_IDR_437_576",0.50575094002333
"Q9HAQ2_IDR_718_790",0.49424905997667
"Q9HAS0_IDR_1_33",1
"Q9HAS3_IDR_1_82",1
"Q9HAT1_IDR_254_461",1
"Q9HAU0_IDR_106_163",0.349498119091376
"Q9HAU0_IDR_271_728",0.318308399355566
"Q9HAU0_IDR_730_1114",0.332193481553058
"Q9HAU4_IDR_138_250",1
"Q9HAU5_IDR_1012_1108",0.198198934537028
