"","GO0005815_microtubule_organizing_center"
"Q96KN1_IDR_43_75",0.488884459680675
"Q96KN3_IDR_166_217",0.250382249151028
"Q96KN3_IDR_1_70",0.258062644612089
"Q96KN3_IDR_226_334",0.251158094532834
"Q96KN3_IDR_340_472",0.240397011704049
"Q96KN4_IDR_45_79",1
"Q96KN7_IDR_1_267",0.289403562867333
"Q96KN7_IDR_451_528",0.266301350540543
"Q96KN7_IDR_584_616",0.208956451501888
"Q96KN7_IDR_937_1114",0.235338635090235
"Q96KN8_IDR_1_126",1
"Q96KN9_IDR_227_370",1
"Q96KP1_IDR_398_439",1
"Q96KP6_IDR_1_200",0.730296753504385
"Q96KP6_IDR_227_325",0.269703246495615
"Q96KQ4_IDR_230_267",0.34244024958548
"Q96KQ4_IDR_86_123",0.33287365616278
"Q96L73_IDR_1_315",0.211763693030152
"Q96L73_IDR_2207_2636",0.297659727386919
"Q96L73_IDR_2653_2696",0.220354168441461
"Q96L73_IDR_435_1542",0.270222411141468
"Q96L92_IDR_1_38",1
"Q96L93_IDR_1021_1178",0.547922137302357
"Q96L93_IDR_593_628",0.452077862697643
"Q96LA6_IDR_333_363",1
"Q96LA8_IDR_1_41",1
"Q96LB3_IDR_1_98",1
"Q96LC7_IDR_573_661",1
"Q96LC9_IDR_101_137",0.504655549560262
"Q96LC9_IDR_1_97",0.495344450439738
"Q96LD4_IDR_83_114",1
"Q96LI6_IDR_1_73",0.508054719549651
"Q96LI6_IDR_194_327",0.491945280450349
"Q96LI9_IDR_1_36",0.474235820366556
"Q96LI9_IDR_260_332",0.525764179633444
"Q96LJ8_IDR_1_195",1
"Q96LK8_IDR_1_309",1
"Q96LW4_IDR_476_546",1
"Q96LW9_IDR_122_238",1
"Q96LX7_IDR_1_142",0.270055711642189
"Q96LX7_IDR_144_190",0.242804164410303
"Q96LX7_IDR_192_378",0.261729551389598
"Q96LX7_IDR_572_622",0.22541057255791
"Q96LX8_IDR_56_164",1
"Q96LY2_IDR_1_268",0.556512801020281
"Q96LY2_IDR_302_350",0.443487198979719
"Q96LZ2_IDR_1_106",1
"Q96LZ7_IDR_111_173",1
"Q96M02_IDR_1_129",0.319045889013994
"Q96M02_IDR_299_402",0.281903421357784
"Q96M02_IDR_411_651",0.399050689628221
"Q96M11_IDR_1_191",1
"Q96M20_IDR_354_393",1
"Q96M27_IDR_1_210",1
"Q96M29_IDR_1_35",1
"Q96M34_IDR_1_486",1
"Q96M43_IDR_1_638",1
"Q96MC2_IDR_1_94",0.528275266835287
"Q96MC2_IDR_559_616",0.471724733164713
"Q96MC4_IDR_14_593",1
"Q96MC5_IDR_1_48",1
"Q96MC6_IDR_1_34",0.486517762987422
"Q96MC6_IDR_450_490",0.513482237012578
"Q96MD7_IDR_1_35",1
"Q96ME7_IDR_1_196",0.247290942222141
"Q96ME7_IDR_202_271",0.231959868702787
"Q96ME7_IDR_291_377",0.247066650001908
"Q96ME7_IDR_471_567",0.273682539073165
"Q96MF2_IDR_122_245",0.480758161183191
"Q96MF2_IDR_1_97",0.519241838816809
"Q96MF6_IDR_1_45",1
"Q96MG2_IDR_1_331",1
"Q96MG7_IDR_1_81",1
"Q96MH2_IDR_1_105",0.489125344660352
"Q96MH2_IDR_150_184",0.510874655339648
"Q96MI9_IDR_290_488",1
"Q96MK2_IDR_23_65",0.465455968163809
"Q96MT7_IDR_1058_1115",0.216272576590711
"Q96MT7_IDR_1283_1345",0.187963138543223
"Q96MT7_IDR_1494_1538",0.191725410053949
"Q96MT8_IDR_102_144",0.233603942974565
"Q96MT8_IDR_173_224",0.238431834331344
"Q96MT8_IDR_286_367",0.288099459966165
"Q96MT8_IDR_475_660",0.239864762727926
"Q96MU6_IDR_1_188",1
"Q96MU7_IDR_1_347",0.535571368893082
"Q96MU7_IDR_508_727",0.464428631106918
"Q96N77_IDR_119_262",0.497190581423833
"Q96N87_IDR_595_628",1
"Q96N95_IDR_135_247",0.517616833447591
"Q96N95_IDR_1_46",0.482383166552409
"Q96N96_IDR_1_134",0.47500929187687
"Q96N96_IDR_576_652",0.52499070812313
"Q96NA2_IDR_349_401",0.388802489012807
"Q96NA2_IDR_93_347",0.611197510987193
"Q96NA8_IDR_1_40",0.238677233112416
"Q96NA8_IDR_47_133",0.254077332134011
"Q96NR3_IDR_852_888",1
"Q96NS5_IDR_11_54",1
"Q96NT0_IDR_89_121",1
"Q96NT1_IDR_127_182",0.492242696280333
"Q96NT1_IDR_1_65",0.507757303719668
"Q96NU0_IDR_1199_1235",1
"Q96NU1_IDR_1_508",0.60928923061401
"Q96NU1_IDR_623_677",0.39071076938599
"Q96NW4_IDR_622_665",0.49179705058786
"Q96NW4_IDR_962_1050",0.50820294941214
"Q96P48_IDR_52_324",1
"Q96P50_IDR_369_401",0.512318802129537
"Q96P50_IDR_519_658",0.487681197870463
"Q96P56_IDR_357_466",1
"Q96P64_IDR_146_254",0.49586263485164
"Q96P64_IDR_323_384",0.50413736514836
"Q96P65_IDR_354_431",1
"Q96P66_IDR_227_395",0.483462819387366
"Q96P66_IDR_477_508",0.516537180612634
"Q96P69_IDR_315_363",1
"Q96P70_IDR_931_997",1
"Q96P71_IDR_1_35",0.325287222808845
"Q96P71_IDR_160_224",0.33794585216962
"Q96P71_IDR_234_281",0.336766925021535
"Q96PC2_IDR_85_151",1
"Q96PC5_IDR_1042_1078",0.196315382086618
"Q96PC5_IDR_1083_1412",0.208219206076115
"Q96PC5_IDR_1_56",0.209027531331177
"Q96PC5_IDR_888_937",0.204167817235605
"Q96PC5_IDR_92_600",0.182270063270485
"Q96PI1_IDR_1_79",1
"Q96PK6_IDR_148_669",1
"Q96PM9_IDR_1_82",0.322280213920633
"Q96PM9_IDR_272_315",0.349253336596584
"Q96PM9_IDR_84_260",0.328466449482783
"Q96PP4_IDR_134_173",0.488501622820781
"Q96PP4_IDR_182_232",0.511498377179219
"Q96PQ0_IDR_1108_1141",0.499483063274951
"Q96PQ0_IDR_1_131",0.50051693672505
"Q96PQ1_IDR_506_560",1
"Q96PQ6_IDR_107_220",0.509911167189289
"Q96PQ6_IDR_1_53",0.490088832810711
"Q96PR1_IDR_40_94",0.482369511977251
"Q96PR1_IDR_486_638",0.517630488022749
"Q96PS8_IDR_270_301",1
"Q96PU4_IDR_156_202",0.342824058609365
"Q96PU4_IDR_624_687",0.339066922753486
"Q96PU4_IDR_77_117",0.318109018637149
"Q96PU5_IDR_155_208",0.31407294789728
"Q96PY6_IDR_1066_1178",0.450218539472073
"Q96PZ0_IDR_1_101",1
"Q96PZ2_IDR_1_73",1
"Q96Q04_IDR_415_523",0.519889182829139
"Q96Q04_IDR_545_1460",0.480110817170861
"Q96Q05_IDR_267_297",1
"Q96Q07_IDR_559_612",1
"Q96Q15_IDR_1_143",0.365706239636811
"Q96Q15_IDR_1870_1920",0.305689367234356
"Q96Q15_IDR_3520_3604",0.328604393128833
"Q96Q35_IDR_18_80",0.503522193208893
"Q96Q35_IDR_399_445",0.496477806791107
"Q96Q40_IDR_1_89",1
"Q96Q42_IDR_265_489",1
"Q96Q45_IDR_1_173",1
"Q96Q83_IDR_1_48",1
"Q96Q89_IDR_1376_1820",0.316780351212909
"Q96Q89_IDR_222_262",0.155359360187779
"Q96QE4_IDR_1_947",1
"Q96Q89_IDR_482_580",0.151208945940705
"Q96Q89_IDR_593_1061",0.376651342658606
"Q96QE3_IDR_1196_1297",0.123666110235938
"Q96QE3_IDR_1524_1636",0.133013300598231
"Q96QF0_IDR_1_314",1
"Q96QF7_IDR_53_494",1
"Q96QH2_IDR_1_575",1
"Q96QI5_IDR_1_85",1
"Q96QK8_IDR_34_99",1
"Q96QP1_IDR_496_960",1
"Q96QR8_IDR_1_31",1
"Q96QS1_IDR_239_320",1
"Q96QS3_IDR_1_340",0.571038927489836
"Q96QS3_IDR_450_560",0.428961072510164
"Q96QS6_IDR_1_45",0.480088099463093
"Q96QS6_IDR_338_385",0.519911900536907
"Q96QT4_IDR_1257_1544",0.294579061961814
"Q96QT4_IDR_543_614",0.350530493910257
"Q96QT4_IDR_782_836",0.354890444127929
"Q96QT6_IDR_1_69",0.224818115402076
"Q96QT6_IDR_72_268",0.255811432641248
"Q96RJ3_IDR_1_31",0.531427190632738
"Q96RJ3_IDR_35_164",0.468572809367262
"Q96RJ6_IDR_1_104",1
"Q96RK0_IDR_47_1608",1
"Q96RK1_IDR_1_134",1
"Q96RL1_IDR_1_719",1
"Q96RL6_IDR_586_638",1
"Q96RL7_IDR_1343_1378",0.317866128655537
"Q96RL7_IDR_1672_1713",0.357560672842987
"Q96RL7_IDR_799_873",0.324573198501476
"Q96RU7_IDR_321_358",0.499740934489666
"Q96RU8_IDR_1_87",1
"Q96RV3_IDR_2043_2239",0.298635117708132
"Q96RV3_IDR_888_967",0.375550435802702
"Q96RV3_IDR_92_866",0.325814446489166
"Q96RW7_IDR_1_32",1
"Q96RY5_IDR_1_160",0.485902074094054
"Q96RY5_IDR_429_1214",0.514097925905946
"Q96S06_IDR_1_41",1
"Q96S15_IDR_361_394",0.460418905284539
"Q96SE7_IDR_61_206",1
"Q96SF2_IDR_526_557",1
"Q96SF7_IDR_1_106",0.529855092940282
"Q96SF7_IDR_289_602",0.470144907059718
"Q96SI1_IDR_1_46",1
"Q96SI9_IDR_344_386",0.503781490314657
"Q96SI9_IDR_458_504",0.496218509685343
"Q96SK2_IDR_106_246",0.491531447476338
"Q96SK2_IDR_277_311",0.508468552523662
"Q96SK3_IDR_1_113",1
"Q96SW2_IDR_1_44",1
"Q96SU4_IDR_183_371",1
"Q96SZ4_IDR_69_293",1
"Q96SZ5_IDR_1_44",1
"Q96SZ6_IDR_1_53",1
"Q96T17_IDR_1_731",1
"Q96T21_IDR_1_627",0.525946673993505
"Q96T21_IDR_785_815",0.474053326006495
"Q96T23_IDR_208_1425",1
"Q96T37_IDR_25_166",0.292237920446405
"Q96T37_IDR_256_369",0.381766932709927
"Q96T37_IDR_548_775",0.325995146843669
"Q96T49_IDR_318_534",1
"Q96T51_IDR_1_106",0.481154522866837
"Q96T51_IDR_605_635",0.518845477133163
"Q96T54_IDR_278_332",1
"Q96T55_IDR_269_309",1
"Q96T58_IDR_603_3493",0.728723121499586
"Q96T58_IDR_88_331",0.271276878500414
"Q96T59_IDR_1_157",1
"Q99250_IDR_1033_1096",0.251411317827385
"Q99250_IDR_1926_2005",0.256547084437889
"Q99250_IDR_653_695",0.24688454117847
"Q99259_IDR_1_92",1
"Q99442_IDR_101_167",0.516701248008346
"Q99442_IDR_288_399",0.483298751991654
"Q99453_IDR_1_141",0.474977785441043
"Q99453_IDR_149_314",0.525022214558957
"Q99456_IDR_15_94",0.468169095314779
"Q99456_IDR_437_472",0.531830904685221
"Q99457_IDR_157_307",0.517026568301401
"Q99457_IDR_1_93",0.482973431698599
"Q99459_IDR_109_476",1
"Q99460_IDR_272_317",0.477215917909406
"Q99460_IDR_837_875",0.522784082090594
"Q99466_IDR_1489_1547",0.351199532354679
"Q99466_IDR_1825_1941",0.315268620243671
"Q99466_IDR_1958_2003",0.33353184740165
"Q99469_IDR_1_283",1
"Q99558_IDR_277_342",0.202224215832456
"Q99558_IDR_658_779",0.195282231534698
"Q99558_IDR_788_826",0.19452917261436
"Q99558_IDR_87_209",0.208805102697699
"Q99569_IDR_1016_1129",0.348957127237227
"Q99569_IDR_1_521",0.347486549664799
"Q99569_IDR_761_807",0.303556323097974
"Q99570_IDR_783_818",0.519853316571678
"Q99570_IDR_835_935",0.480146683428322
"Q99572_IDR_418_470",1
"Q99575_IDR_126_199",0.219435219552232
"Q99575_IDR_1_95",0.174503971042789
"Q99575_IDR_362_394",0.200158623751697
"Q99575_IDR_721_799",0.19316625517732
"Q99575_IDR_897_942",0.212735930475962
"Q99578_IDR_186_217",1
"Q99581_IDR_136_238",1
"Q99583_IDR_17_552",1
"Q99590_IDR_103_1377",0.53142561475929
"Q99590_IDR_1_36",0.46857438524071
"Q99626_IDR_1_313",1
"Q99633_IDR_1_85",0.498021486950337
"Q99633_IDR_92_181",0.501978513049663
"Q99638_IDR_267_359",1
"Q99640_IDR_1_96",0.502910583007032
"Q99640_IDR_396_479",0.497089416992968
"Q99645_IDR_35_100",1
"Q99650_IDR_813_908",0.498717871397414
"Q99650_IDR_921_967",0.501282128602586
"Q99661_IDR_590_638",0.44005593137301
"Q99661_IDR_75_224",0.55994406862699
"Q99665_IDR_673_706",0.503893336222396
"Q99665_IDR_712_825",0.496106663777604
"Q99675_IDR_233_270",1
"Q99676_IDR_81_223",1
"Q99677_IDR_327_370",1
"Q99698_IDR_1174_1257",0.149181000915686
"Q99698_IDR_1487_1517",0.158942370421146
"Q99698_IDR_2075_2224",0.153090816100678
"Q99700_IDR_1_256",0.489681683454891
"Q99700_IDR_450_1313",0.510318316545109
"Q99704_IDR_254_448",1
"Q99708_IDR_1_819",0.657608823313516
"Q99708_IDR_822_897",0.342391176686484
"Q99715_IDR_2716_3063",1
"Q99717_IDR_226_259",1
"Q99719_IDR_318_369",1
"Q99726_IDR_1_68",1
"Q99728_IDR_118_426",1
"Q99732_IDR_1_53",1
"Q99733_IDR_118_155",0.517582814945624
"Q99733_IDR_341_375",0.482417185054376
"Q99741_IDR_1_152",1
"Q99742_IDR_200_240",0.495583167588452
"Q99742_IDR_409_521",0.504416832411548
"Q99747_IDR_277_310",1
"Q99935_IDR_1_212",1
"Q99941_IDR_1_498",0.34387348394431
"Q99941_IDR_522_566",0.345068122926145
"Q99941_IDR_668_703",0.311058393129545
"Q99942_IDR_143_180",1
"Q99944_IDR_1_32",1
"Q99946_IDR_1_160",0.512478550314811
"Q99946_IDR_178_208",0.487521449685189
"Q99952_IDR_304_437",1
"Q99956_IDR_142_199",0.497897418298657
"Q99956_IDR_347_384",0.502102581701343
"Q99958_IDR_159_424",0.485232492234386
"Q99958_IDR_34_69",0.514767507765615
"Q99959_IDR_1_348",1
"Q99961_IDR_248_306",1
"Q99962_IDR_248_289",1
"Q99963_IDR_246_285",1
"Q99966_IDR_1_147",1
"Q9BPX6_IDR_1_110",1
"Q9BPZ2_IDR_1_46",1
"Q9BPZ3_IDR_64_114",1
"Q9BPZ7_IDR_36_115",1
"Q9BQ04_IDR_149_359",1
"Q9BQ15_IDR_104_211",1
"Q9BQ16_IDR_1_39",0.486700389076968
"Q9BQ16_IDR_388_436",0.513299610923032
"Q9BQ31_IDR_450_491",1
"Q9BQ39_IDR_1_136",0.56499938133318
"Q9BQ39_IDR_668_737",0.43500061866682
"Q9BQ48_IDR_1_92",1
"Q9BQ50_IDR_1_46",1
"Q9BQ52_IDR_1_53",0.367629216472645
"Q9BQ52_IDR_189_235",0.293020451622405
"Q9BQ52_IDR_784_826",0.33935033190495
"Q9BQ61_IDR_1_145",1
"Q9BQ65_IDR_1_46",1
"Q9BQ66_IDR_1_199",1
"Q9BQ69_IDR_1_73",1
"Q9BQI3_IDR_1_37",0.46596797874878
"Q9BQI3_IDR_240_374",0.53403202125122
"Q9BQI4_IDR_231_270",1
"Q9BQI5_IDR_150_527",0.466649189500661
"Q9BQI5_IDR_1_68",0.533350810499339
"Q9BQI6_IDR_202_330",0.467760126606435
"Q9BQI6_IDR_716_799",0.532239873393565
"Q9BQI7_IDR_1_308",0.47717769791523
"Q9BQI7_IDR_735_771",0.52282230208477
"Q9BQI9_IDR_1_154",1
"Q9BQK8_IDR_533_589",0.501404817700996
"Q9BQK8_IDR_92_433",0.498595182299004
"Q9BQL6_IDR_141_189",1
"Q9BQM9_IDR_52_153",1
"Q9BQN1_IDR_308_747",1
"Q9BQQ3_IDR_205_440",1
"Q9BQQ7_IDR_164_232",1
"Q9BQS2_IDR_1_119",1
"Q9BQS6_IDR_1_49",1
"Q9BQS8_IDR_181_309",0.300194299480418
"Q9BRD0_IDR_1_50",0.456657280306512
"Q9BRD0_IDR_55_498",0.543342719693488
"Q9BRG2_IDR_119_267",1
"Q9BRH9_IDR_77_206",1
"Q9BRI3_IDR_20_66",1
"Q9BRJ6_IDR_1_97",1
"Q9BRJ9_IDR_146_238",0.491995569676563
"Q9BRJ9_IDR_1_89",0.508004430323437
"Q9BRK0_IDR_145_252",1
"Q9BRK4_IDR_1_586",0.53404921141035
"Q9BRK4_IDR_619_656",0.46595078858965
"Q9BRL6_IDR_94_282",1
"Q9BRN9_IDR_1_61",1
"Q9BRP0_IDR_245_275",0.533293263639506
"Q9BRP0_IDR_9_111",0.466706736360494
"Q9BRP1_IDR_105_179",1
"Q9BRP8_IDR_1_152",1
"Q9BRQ0_IDR_1_324",1
"Q9BRQ5_IDR_1_57",0.511565774724057
"Q9BRQ5_IDR_191_258",0.488434225275943
"Q9BRU9_IDR_180_249",1
"Q9BRV8_IDR_23_80",1
"Q9BRX8_IDR_1_32",1
"Q9BRY0_IDR_112_165",1
"Q9BRZ2_IDR_376_458",1
"Q9BS31_IDR_53_207",1
"Q9BS91_IDR_1_34",0.471560106088612
"Q9BS91_IDR_377_424",0.528439893911387
"Q9BS92_IDR_1_32",1
"Q9BSA4_IDR_441_534",1
"Q9BSA9_IDR_455_504",1
"Q9BSC4_IDR_497_635",0.579239940957824
"Q9BSC4_IDR_649_688",0.420760059042176
"Q9BSD3_IDR_1_194",1
"Q9BSE2_IDR_1_219",1
"Q9BSE4_IDR_214_269",0.306796459693415
"Q9BSE4_IDR_323_375",0.350438448233154
"Q9BSE4_IDR_87_142",0.342765092073431
"Q9BSE5_IDR_1_43",1
"Q9BSJ8_IDR_604_634",0.331551789734901
"Q9BSJ8_IDR_918_971",0.335008906477117
"Q9BSK1_IDR_76_162",1
"Q9BSL1_IDR_235_275",1
"Q9BSM1_IDR_1_31",1
"Q9BSQ5_IDR_1_42",0.353967902762606
"Q9BSQ5_IDR_238_293",0.338566547516961
"Q9BSQ5_IDR_385_417",0.307465549720433
"Q9BSR8_IDR_1_51",1
"Q9BST9_IDR_1_41",0.257105475350037
"Q9BST9_IDR_205_247",0.22689454743171
"Q9BST9_IDR_432_483",0.277160934063204
"Q9BST9_IDR_488_557",0.23883904315505
"Q9BSU3_IDR_163_229",1
"Q9BSV6_IDR_97_178",1
"Q9BSW2_IDR_120_155",0.504344728363199
"Q9BSW2_IDR_1_47",0.495655271636801
"Q9BSW7_IDR_37_119",1
"Q9BSY9_IDR_156_194",1
"Q9BT09_IDR_1_42",0.508699103430958
"Q9BT09_IDR_213_278",0.491300896569042
"Q9BT23_IDR_1_35",1
"Q9BT25_IDR_1_182",0.542256719378508
"Q9BT25_IDR_352_410",0.457743280621492
"Q9BT43_IDR_111_197",1
"Q9BT49_IDR_97_293",1
"Q9BT56_IDR_1_77",1
"Q9BT67_IDR_1_128",1
"Q9BTE3_IDR_147_225",1
"Q9BTE7_IDR_1_44",1
"Q9BTF0_IDR_123_202",1
"Q9BTK6_IDR_134_254",0.525290266836308
"Q9BTK6_IDR_1_86",0.474709733163692
"Q9BTL3_IDR_44_118",1
"Q9BTL4_IDR_1_205",1
"Q9BTN0_IDR_391_425",0.526728465126179
"Q9BTN0_IDR_566_611",0.473271534873821
"Q9BTP6_IDR_1_51",0.493005111502242
"Q9BTP6_IDR_176_218",0.506994888497758
"Q9BTT0_IDR_149_268",1
"Q9BTT6_IDR_462_524",1
"Q9BTU6_IDR_1_102",1
"Q9BTV6_IDR_379_427",1
"Q9BTV7_IDR_1_158",0.469709537797823
"Q9BTV7_IDR_254_296",0.530290462202177
"Q9BTX1_IDR_389_456",1
"Q9BTX3_IDR_143_173",1
"Q9BU19_IDR_124_325",0.49138587781916
"Q9BU19_IDR_459_519",0.50861412218084
"Q9BU23_IDR_657_707",1
"Q9BU61_IDR_1_40",1
"Q9BU68_IDR_1_103",1
"Q9BU70_IDR_168_320",1
"Q9BU76_IDR_1_50",0.46712755644449
"Q9BU76_IDR_53_263",0.53287244355551
"Q9BUI4_IDR_161_227",1
"Q9BUJ2_IDR_36_207",0.552140430962707
"Q9BUJ2_IDR_600_856",0.447859569037293
"Q9BUL5_IDR_1_334",1
"Q9BUL9_IDR_155_199",1
"Q9BUN1_IDR_18_64",0.317709004572809
"Q9BUN1_IDR_264_304",0.328024221809875
"Q9BUN1_IDR_66_112",0.354266773617315
"Q9BUN5_IDR_1_82",1
"Q9BUN8_IDR_215_251",1
"Q9BUP0_IDR_1_80",1
"Q9BUQ8_IDR_1_275",0.575406179137133
"Q9BUQ8_IDR_278_347",0.424593820862868
"Q9BUR4_IDR_1_143",1
"Q9BUT9_IDR_1_90",1
"Q9BUU2_IDR_60_141",1
"Q9BUV0_IDR_1_290",1
"Q9BUY5_IDR_87_145",1
"Q9BV36_IDR_139_600",0.493975588391883
"Q9BV36_IDR_26_86",0.506024411608116
"Q9BV38_IDR_364_395",1
"Q9BV44_IDR_1_33",0.497330031881063
"Q9BV44_IDR_140_222",0.502669968118937
"Q9BV47_IDR_1_39",1
"Q9BV68_IDR_274_311",0.486021667306964
"Q9BV68_IDR_43_142",0.513978332693036
"Q9BVC5_IDR_62_230",1
"Q9BVC6_IDR_1_48",1
"Q9BVG4_IDR_163_233",1
"Q9BVG8_IDR_1_177",0.61087560155272
"Q9BVG8_IDR_773_833",0.38912439844728
"Q9BVG9_IDR_1_49",0.470060752823639
"Q9BVG9_IDR_435_487",0.529939247176362
"Q9BVH7_IDR_1_73",1
"Q9BVI0_IDR_138_648",0.61653738671316
"Q9BVI0_IDR_784_930",0.38346261328684
"Q9BVJ6_IDR_1_83",0.260222999995192
"Q9BVJ6_IDR_286_589",0.451928823511122
"Q9BVJ6_IDR_738_771",0.287848176493686
"Q9BVL2_IDR_1_244",0.492552695352219
"Q9BVL2_IDR_430_599",0.507447304647781
"Q9BVN2_IDR_1_454",0.513692222977844
"Q9BVN2_IDR_670_841",0.486307777022156
"Q9BVP2_IDR_1_125",0.541748787448264
"Q9BVP2_IDR_459_549",0.458251212551736
"Q9BVS4_IDR_303_535",1
"Q9BVS5_IDR_412_443",0.501293173867313
"Q9BVS5_IDR_43_147",0.498706826132687
"Q9BVT8_IDR_176_208",0.505833784056771
"Q9BVT8_IDR_1_99",0.494166215943229
"Q9BVV2_IDR_1_34",1
"Q9BVV6_IDR_1_106",0.165099488635633
"Q9BVV6_IDR_1300_1440",0.144071458498653
"Q9BVV6_IDR_139_195",0.139897887492267
"Q9BVV6_IDR_197_527",0.249490575925443
"Q9BVV6_IDR_537_1297",0.158193993123542
"Q9BW19_IDR_1_150",1
"Q9BW61_IDR_65_102",1
"Q9BW62_IDR_77_180",1
"Q9BW71_IDR_38_422",0.494787343981164
"Q9BW71_IDR_470_556",0.505212656018836
"Q9BW72_IDR_1_32",1
"Q9BW85_IDR_104_148",0.46103111082339
"Q9BW85_IDR_160_323",0.53896888917661
"Q9BWC9_IDR_25_175",1
"Q9BWE0_IDR_1_373",1
"Q9BWF2_IDR_279_412",0.508915235048227
"Q9BWF2_IDR_428_461",0.491084764951773
"Q9BWF3_IDR_149_364",1
"Q9BWG4_IDR_77_385",1
"Q9BWG6_IDR_66_186",1
"Q9BWH2_IDR_1_50",1
"Q9BWH6_IDR_264_321",0.447750846083142
"Q9BWH6_IDR_35_232",0.552249153916858
"Q9BWK5_IDR_19_49",0.499197361596602
"Q9BWK5_IDR_72_142",0.500802638403398
"Q9BWL3_IDR_1_42",0.503547679172958
"Q9BWL3_IDR_194_253",0.496452320827042
"Q9BWN1_IDR_1_473",0.504866410400347
"Q9BWN1_IDR_526_560",0.495133589599654
"Q9BWP8_IDR_1_122",1
"Q9BWQ6_IDR_1_72",1
"Q9BWQ8_IDR_1_85",1
"Q9BWS9_IDR_1_43",1
"Q9BWT1_IDR_1_234",1
"Q9BWT3_IDR_498_736",1
"Q9BWV7_IDR_423_546",0.517493433624732
"Q9BWW4_IDR_76_388",1
"Q9BWW8_IDR_1_36",0.555252338766757
"Q9BWW8_IDR_84_139",0.444747661233243
"Q9BWW9_IDR_353_433",1
"Q9BWX1_IDR_303_381",1
"Q9BWX5_IDR_1_207",0.464356399725634
"Q9BWX5_IDR_219_397",0.535643600274366
"Q9BX10_IDR_1_67",1
"Q9BX26_IDR_390_1339",1
"Q9BX40_IDR_351_385",0.386176454456945
"Q9BX40_IDR_83_307",0.613823545543055
"Q9BX46_IDR_203_236",1
"Q9BX59_IDR_430_468",1
"Q9BX63_IDR_197_239",0.289318127901394
"Q9BX63_IDR_71_194",0.353245692998483
"Q9BX63_IDR_893_1249",0.357436179100123
"Q9BX66_IDR_1_793",0.489248826854752
"Q9BX66_IDR_929_1236",0.510751173145248
"Q9BX67_IDR_273_310",1
"Q9BXB4_IDR_1_57",0.466894070060262
"Q9BXB4_IDR_162_366",0.533105929939738
"Q9BXB5_IDR_1_75",0.443676889805909
"Q9BXB5_IDR_178_395",0.556323110194091
"Q9BXB7_IDR_1_106",1
"Q9BXC0_IDR_294_346",1
"Q9BXF3_IDR_171_239",0.312816185317816
"Q9BXF3_IDR_288_445",0.421832457381207
"Q9BXF3_IDR_540_1484",0.265351357300977
"Q9BXF6_IDR_174_595",1
"Q9BXF9_IDR_1_48",1
"Q9BXG8_IDR_319_430",0.553647009985802
"Q9BXG8_IDR_85_206",0.446352990014198
"Q9BXI6_IDR_1_52",0.450853199353855
"Q9BXI6_IDR_375_508",0.549146800646145
"Q9BXI9_IDR_1_45",0.483357646741519
"Q9BXI9_IDR_68_138",0.516642353258481
"Q9BXJ0_IDR_1_100",1
"Q9BXJ1_IDR_1_140",1
"Q9BXJ2_IDR_15_141",1
"Q9BXN1_IDR_1_62",1
"Q9BXN2_IDR_1_114",1
"Q9BXP2_IDR_1_60",0.316070515697388
"Q9BXP2_IDR_683_720",0.344059586680646
"Q9BXP2_IDR_807_863",0.339869897621967
"Q9BXP5_IDR_1_95",0.315669991056715
"Q9BXP5_IDR_258_415",0.325326357025339
"Q9BXP5_IDR_540_598",0.359003651917947
"Q9BXP8_IDR_94_253",1
"Q9BXQ6_IDR_1_189",0.502588135504217
"Q9BXQ6_IDR_251_309",0.497411864495783
"Q9BXR5_IDR_781_811",1
"Q9BXS0_IDR_1_39",0.404035444988551
"Q9BXS0_IDR_98_654",0.595964555011449
"Q9BXS4_IDR_190_265",1
"Q9BXS6_IDR_45_441",1
"Q9BXS9_IDR_593_660",1
"Q9BXT2_IDR_1_35",1
"Q9BXV9_IDR_54_100",1
"Q9BXW6_IDR_429_539",1
"Q9BXW7_IDR_1_42",1
"Q9BXW9_IDR_1400_1451",0.329819666038507
"Q9BXW9_IDR_1_44",0.335342805383875
"Q9BXW9_IDR_849_914",0.334837528577618
"Q9BXX0_IDR_111_255",0.264079007591743
"Q9BXX0_IDR_511_542",0.237951095381614
"Q9BXX0_IDR_77_108",0.236989902735358
"Q9BXX0_IDR_776_899",0.260979994291285
"Q9BXX2_IDR_265_1024",1
"Q9BXX3_IDR_1062_1107",0.488663281741405
"Q9BXX3_IDR_265_1048",0.511336718258595
"Q9BXY0_IDR_194_279",1
"Q9BXY4_IDR_202_272",1
"Q9BXY8_IDR_1_57",1
"Q9BY07_IDR_217_293",0.340967818227434
"Q9BY07_IDR_41_91",0.351872619404156
"Q9BY07_IDR_419_482",0.307159562368409
"Q9BY08_IDR_1_33",1
"Q9BY11_IDR_307_384",1
"Q9BY12_IDR_157_545",0.338771166566884
"Q9BY12_IDR_38_95",0.341832595632981
"Q9BYC5_IDR_1_34",1
"Q9BYD3_IDR_1_42",1
"Q9BYD6_IDR_1_74",1
"Q9BYE0_IDR_127_218",1
"Q9BYE2_IDR_1_197",1
"Q9BYE3_IDR_1_92",1
"Q9BYE7_IDR_1_119",1
"Q9BYE9_IDR_1228_1276",1
"Q9BYF1_IDR_765_805",1
"Q9BYG3_IDR_139_184",0.511120549380056
"Q9BYG3_IDR_187_293",0.488879450619944
"Q9BYG4_IDR_103_142",0.496678750950519
