"","GO0004175_endopeptidase_activity"
"Q68CZ2_IDR_338_600",0.476308387393177
"Q68CZ2_IDR_606_1158",0.523691612606823
"Q68CZ6_IDR_224_305",0.49327486430399
"Q68CZ6_IDR_418_449",0.50672513569601
"Q68D10_IDR_1_610",0.496564848313953
"Q68D10_IDR_644_685",0.503435151686047
"Q68D42_IDR_115_153",1
"Q68D51_IDR_1_481",1
"Q68D85_IDR_394_454",1
"Q68D86_IDR_1_334",1
"Q68DA7_IDR_105_969",0.341740649348214
"Q68DA7_IDR_1384_1419",0.33104080232739
"Q68DA7_IDR_35_85",0.327218548324396
"Q68DC2_IDR_478_779",1
"Q68DE3_IDR_1_37",0.345852060463575
"Q68DE3_IDR_152_2172",0.301154469262474
"Q68EN5_IDR_1_123",1
"Q68G74_IDR_1_67",0.493363696595838
"Q68G74_IDR_278_356",0.506636303404162
"Q68G75_IDR_1_181",1
"Q68J44_IDR_1_32",1
"Q69YG0_IDR_1_59",1
"Q69YI7_IDR_85_257",1
"Q69YN4_IDR_133_300",0.353338050471368
"Q69YN4_IDR_579_616",0.347372984082773
"Q69YU5_IDR_37_71",1
"Q69YZ2_IDR_1_41",0.249699140679201
"Q69YZ2_IDR_250_282",0.250152510848558
"Q695T7_IDR_1_31",1
"Q69YH5_IDR_1_1023",1
"Q69YN2_IDR_268_324",1
"Q69YN4_IDR_1575_1812",0.299288965445859
"Q69YU3_IDR_164_496",1
"Q69YW2_IDR_1_31",1
"Q69YZ2_IDR_144_241",0.250398502286159
"Q69YZ2_IDR_79_112",0.249749846186082
"Q6AWC2_IDR_1019_1071",0.209892629377551
"Q6AWC2_IDR_828_997",0.19298056180808
"Q6AZW8_IDR_1_54",1
"Q6AZY7_IDR_240_606",1
"Q6B0I6_IDR_346_523",1
"Q6BDS2_IDR_1137_1184",0.199930181122752
"Q6BDS2_IDR_268_306",0.205119128062449
"Q6BDS2_IDR_413_450",0.204187762329159
"Q6BDS2_IDR_743_809",0.199623776499138
"Q6BDS2_IDR_889_1129",0.191139151986503
"Q6BEB4_IDR_1_274",0.51353343476238
"Q6BEB4_IDR_367_398",0.48646656523762
"Q6DCA0_IDR_1_100",1
"Q6DD87_IDR_1_121",1
"Q6DHV5_IDR_1_133",1
"Q6DHY5_IDR_354_447",1
"Q6DJT9_IDR_219_500",1
"Q6DKI7_IDR_197_235",1
"Q6DN12_IDR_1_186",1
"Q6DN14_IDR_1_252",1
"Q6EMK4_IDR_352_408",1
"Q6F5E8_IDR_900_1435",1
"Q6FHJ7_IDR_293_346",1
"Q6FI81_IDR_167_270",1
"Q6FIF0_IDR_36_147",1
"Q6GMV2_IDR_385_418",1
"Q6GPH4_IDR_172_260",1
"Q6GPH6_IDR_131_161",0.307988601154588
"Q6GPH6_IDR_1_31",0.384401250310388
"Q6GPH6_IDR_33_87",0.307610148535024
"Q6GQQ9_IDR_49_98",0.335327676540268
"Q6GQQ9_IDR_437_587",0.29603880999695
"Q6GQQ9_IDR_636_794",0.368633513462782
"Q6GTS8_IDR_1_38",1
"Q6GYQ0_IDR_1620_1681",0.194784545044323
"Q6GYQ0_IDR_1715_1757",0.191607072322447
"Q6GYQ0_IDR_321_387",0.188119885669232
"Q6GYQ0_IDR_450_512",0.185763785391204
"Q6GYQ0_IDR_688_1036",0.239724711572793
"Q6H3X3_IDR_208_253",1
"Q6H8Q1_IDR_265_299",0.501959762193264
"Q6H8Q1_IDR_309_506",0.498040237806736
"Q6H9L7_IDR_1_377",1
"Q6HA08_IDR_1_53",0.56265881667788
"Q6HA08_IDR_284_431",0.43734118332212
"Q6IE81_IDR_538_842",1
"Q6IEE7_IDR_1_37",0.372623262292088
"Q6IEE7_IDR_817_872",0.306668402225517
"Q6IEE7_IDR_940_1043",0.320708335482395
"Q6IEG0_IDR_214_244",0.517218357555038
"Q6IEG0_IDR_254_339",0.482781642444961
"Q6IMN6_IDR_318_831",0.328736406192435
"Q6IMN6_IDR_65_115",0.338665379575341
"Q6IMN6_IDR_911_977",0.332598214232224
"Q6IN84_IDR_1_46",0.504956827433651
"Q6IN84_IDR_309_353",0.495043172566349
"Q6IN85_IDR_650_833",1
"Q6IPM2_IDR_1_695",1
"Q6IPR3_IDR_199_249",1
"Q6IPT2_IDR_32_89",1
"Q6IPW1_IDR_1_90",1
"Q6IPX1_IDR_352_449",1
"Q6IQ19_IDR_38_255",1
"Q6IQ20_IDR_1_61",1
"Q6IQ21_IDR_219_274",0.335001430104665
"Q6IQ21_IDR_276_325",0.335056603100075
"Q6IQ21_IDR_327_385",0.32994196679526
"Q6IQ23_IDR_103_157",0.486873945489439
"Q6IQ23_IDR_285_1121",0.513126054510561
"Q6IQ55_IDR_557_1244",0.500213669429896
"Q6IS24_IDR_1_99",1
"Q6ISB3_IDR_192_239",0.331436863948193
"Q6ISB3_IDR_421_467",0.334355218686688
"Q6ISB3_IDR_80_110",0.334207917365118
"Q6ISU1_IDR_176_231",1
"Q6IV72_IDR_62_182",1
"Q6IWH7_IDR_45_104",0.494749424862219
"Q6IWH7_IDR_901_933",0.505250575137781
"Q6J272_IDR_46_86",0.48338425687146
"Q6J272_IDR_91_200",0.516615743128541
"Q6J4K2_IDR_1_35",1
"Q6J9G0_IDR_1_100",1
"Q6JBY9_IDR_1_416",1
"Q6JVE6_IDR_1_31",1
"Q6K0P9_IDR_401_492",0.506583964458359
"Q6K0P9_IDR_91_208",0.493416035541641
"Q6KB66_IDR_1_40",0.491079271111126
"Q6KB66_IDR_408_452",0.508920728888874
"Q6KC79_IDR_108_1189",0.240864923037758
"Q6KC79_IDR_1_49",0.263366941915146
"Q6KC79_IDR_2474_2521",0.253599636996704
"Q6KC79_IDR_2630_2705",0.242168498050392
"Q6KF10_IDR_20_90",0.529338626169234
"Q6KF10_IDR_293_351",0.470661373830766
"Q6L8G9_IDR_1_118",1
"Q6L8H2_IDR_1_238",1
"Q6MZT1_IDR_1_46",0.470779476343733
"Q6MZT1_IDR_154_206",0.529220523656266
"Q6MZW2_IDR_15_61",1
"Q6N021_IDR_1_1105",0.239528629448283
"Q6N021_IDR_1459_1560",0.249274008078127
"Q6N021_IDR_1806_1842",0.254848260346755
"Q6N021_IDR_1931_1968",0.256349102126835
"Q6N022_IDR_1_281",0.478468982428532
"Q6N022_IDR_293_331",0.521531017571468
"Q6N043_IDR_1_405",0.503066340544821
"Q6N043_IDR_468_979",0.496933659455179
"Q6N069_IDR_575_639",1
"Q6N075_IDR_1_33",1
"Q6NS38_IDR_1_54",1
"Q6NSI3_IDR_1_398",1
"Q6NSI4_IDR_1_40",0.474951040637567
"Q6NSI4_IDR_566_675",0.525048959362433
"Q6NSI8_IDR_526_621",0.490105291055267
"Q6NSI8_IDR_63_143",0.509894708944733
"Q6NSJ0_IDR_1_70",1
"Q6NSJ2_IDR_1_180",0.51522617130287
"Q6NSJ2_IDR_186_506",0.48477382869713
"Q6NSJ5_IDR_172_226",1
"Q6NSW7_IDR_147_186",0.514367578559414
"Q6NSW7_IDR_1_98",0.485632421440586
"Q6NSZ9_IDR_126_333",1
"Q6NT46_IDR_1_116",1
"Q6NT52_IDR_120_163",1
"Q6NT76_IDR_52_155",0.302303563895279
"Q6NUK4_IDR_146_255",1
"Q6NUM6_IDR_201_305",1
"Q6NUM9_IDR_1_58",1
"Q6NUN7_IDR_1_778",1
"Q6NUN9_IDR_150_365",0.47812885478017
"Q6NUN9_IDR_464_507",0.52187114521983
"Q6NUP7_IDR_681_873",1
"Q6NUQ1_IDR_1_50",1
"Q6NUQ4_IDR_16_107",1
"Q6NUS6_IDR_18_79",1
"Q6NUT2_IDR_1_79",1
"Q6NV75_IDR_197_264",0.539670587061095
"Q6NW40_IDR_1_45",0.544112416805555
"Q6NV75_IDR_319_609",0.460329412938905
"Q6NVV3_IDR_369_410",1
"Q6NW29_IDR_114_164",1
"Q6NW34_IDR_262_353",0.33562516675492
"Q6NW34_IDR_386_419",0.337813689710093
"Q6NW34_IDR_431_536",0.326561143534987
"Q6NW40_IDR_118_155",0.455887583194445
"Q6NWY9_IDR_178_269",0.342280464115974
"Q6NWY9_IDR_1_94",0.319259734351654
"Q6NWY9_IDR_688_871",0.338459801532372
"Q6NX45_IDR_1_234",1
"Q9H714_IDR_1_216",0.499095784779716
"Q9H714_IDR_223_335",0.500904215220284
"Q9H720_IDR_369_423",1
"Q9H756_IDR_228_264",0.493164343663965
"Q9H756_IDR_304_341",0.506835656336035
"Q9H772_IDR_1_42",1
"Q9H773_IDR_134_170",1
"Q9H788_IDR_102_318",1
"Q9H790_IDR_1_59",1
"Q9H792_IDR_1_1267",0.46421739253006
"Q9H792_IDR_1407_1453",0.53578260746994
"Q9H799_IDR_1485_1531",0.342565223979461
"Q9H799_IDR_1625_1745",0.332868603633856
"Q9H799_IDR_1798_3169",0.324566172386682
"Q9H7B2_IDR_272_306",1
"Q9H7C4_IDR_1_59",0.509046938805062
"Q9H7C4_IDR_62_166",0.490953061194938
"Q9H7D0_IDR_1644_1870",1
"Q9H7D7_IDR_1_122",1
"Q9H7E2_IDR_612_651",0.530490220777796
"Q9H7E2_IDR_76_549",0.469509779222204
"Q9H7E9_IDR_1_104",0.502946252982014
"Q9H7E9_IDR_166_222",0.497053747017986
"Q9H7J1_IDR_1_84",1
"Q9H7L9_IDR_157_207",0.504550317828304
"Q9H7L9_IDR_1_80",0.495449682171696
"Q9H7U1_IDR_687_834",0.53004741125412
"Q9H7V2_IDR_1_89",0.471130584149308
"Q9H7V2_IDR_96_175",0.528869415850692
"Q9H7X2_IDR_1_65",1
"Q9H7X3_IDR_1_124",1
"Q9H7Y0_IDR_1_34",1
"Q9H7Z3_IDR_273_304",0.51536841174118
"Q9H7Z3_IDR_28_146",0.48463158825882
"Q9H7Z6_IDR_111_165",0.500304656554701
"Q9H7Z6_IDR_1_51",0.499695343445299
"Q9H7Z7_IDR_1_97",1
"Q9H808_IDR_1_238",1
"Q9H813_IDR_1_57",1
"Q9H814_IDR_1_216",0.488600175610658
"Q9H814_IDR_312_394",0.511399824389342
"Q9H816_IDR_321_352",0.339895468755251
"Q9H816_IDR_356_401",0.333982389467249
"Q9H816_IDR_439_490",0.3261221417775
"Q9H819_IDR_195_247",0.50205731171059
"Q9H819_IDR_22_63",0.49794268828941
"Q9H8L6_IDR_250_287",0.187533463058815
"Q9H8L6_IDR_296_393",0.206829724952338
"Q9H8L6_IDR_651_695",0.204930861341302
"Q9H8L6_IDR_760_809",0.199395969449167
"Q9H8M2_IDR_245_310",0.333195562943347
"Q9H8M2_IDR_38_137",0.340166339416605
"Q9H8M2_IDR_451_575",0.326638097640048
"Q9H8M5_IDR_736_783",0.32262007594464
"Q9H8M5_IDR_822_875",0.290548005799186
"Q9H8M5_IDR_9_69",0.386831918256174
"Q9H8M9_IDR_62_112",1
"Q9H8N7_IDR_125_304",0.507253406840887
"Q9H8N7_IDR_306_485",0.492746593159113
"Q9H8S5_IDR_1_70",1
"Q9H8T0_IDR_1_69",1
"Q9H8U3_IDR_1_166",1
"Q9H8V3_IDR_349_449",0.490923968338119
"Q9H8V3_IDR_832_914",0.509076031661882
"Q9H8W3_IDR_1_124",0.492540402124161
"Q9H8W3_IDR_184_233",0.507459597875839
"Q9H987_IDR_88_954",1
"Q9H992_IDR_1_479",1
"Q9H9A5_IDR_476_512",0.494174715223871
"Q9H9A5_IDR_711_744",0.505825284776129
"Q9H9A7_IDR_216_476",1
"Q9H9B1_IDR_1267_1298",0.339387758340404
"Q9H9B1_IDR_1_513",0.323544383258778
"Q9H9B1_IDR_653_705",0.337067858400819
"Q9H9C1_IDR_1_140",1
"Q9H9D4_IDR_174_346",1
"Q9H9F9_IDR_377_439",1
"Q9H9H4_IDR_164_285",1
"Q9H9H5_IDR_34_199",1
"Q9H9J2_IDR_1_35",1
"Q9H9L3_IDR_10_174",1
"Q9H9L4_IDR_102_152",0.480010629302442
"Q9H9L4_IDR_347_492",0.519989370697558
"Q9H9L7_IDR_1_129",1
"Q9H9P8_IDR_1_45",1
"Q9HAI6_IDR_17_100",1
"Q9HAJ7_IDR_34_106",1
"Q9HAK2_IDR_387_575",1
"Q9HAN9_IDR_110_145",1
"Q9HAP2_IDR_1_74",0.507772926880444
"Q9HAP2_IDR_234_731",0.492227073119556
"Q9HAQ2_IDR_437_576",0.490505328406289
"Q9HAQ2_IDR_718_790",0.509494671593711
"Q9HAS0_IDR_1_33",1
"Q9HAS3_IDR_1_82",1
"Q9HAT1_IDR_254_461",1
"Q9HAU0_IDR_106_163",0.325736602759601
"Q9HAU0_IDR_271_728",0.350744034536195
"Q9HAU0_IDR_730_1114",0.323519362704204
"Q9HAU4_IDR_138_250",1
"Q9HAU5_IDR_1012_1108",0.197138754053773
"Q9HAU5_IDR_1110_1165",0.208870545065498
"Q9HAU5_IDR_1_135",0.19452480198985
"Q9HAU5_IDR_1203_1272",0.205197969956427
"Q9HAU5_IDR_485_562",0.194267928934452
"Q9HB21_IDR_116_188",0.504441018071721
"Q9HB21_IDR_292_404",0.495558981928279
"Q9HB29_IDR_542_575",1
"Q9HB58_IDR_116_458",1
"Q9HB65_IDR_118_282",1
"Q9HB89_IDR_377_426",1
"Q9HB90_IDR_1_59",1
"Q9HB96_IDR_174_279",1
"Q9HBA0_IDR_1_144",0.500548884401512
"Q9HBA0_IDR_790_871",0.499451115598488
"Q9HBB8_IDR_476_660",0.314746752318781
"Q9HBB8_IDR_702_773",0.346412072095655
"Q9HBB8_IDR_810_845",0.338841175585564
"Q9HBD1_IDR_396_1140",1
"Q9HBE1_IDR_129_412",0.315879278243071
"Q9HBE1_IDR_417_687",0.345132253355652
"Q9HBE1_IDR_73_127",0.338988468401277
"Q9HBG4_IDR_667_711",1
"Q9HBG7_IDR_466_508",0.506579219206962
"Q9HBG7_IDR_512_579",0.493420780793038
"Q9HBM6_IDR_134_251",1
"Q9HBR0_IDR_402_1063",1
"Q9HBT8_IDR_1_36",0.503144639872262
"Q9HBT8_IDR_91_197",0.496855360127738
"Q9HBU1_IDR_1_254",1
"Q9HBU6_IDR_1_83",1
"Q9HBU9_IDR_272_364",1
"Q9HBV2_IDR_253_294",0.46000122914571
"Q9HBV2_IDR_29_72",0.53999877085429
"Q9HBW0_IDR_317_351",1
"Q9HBW1_IDR_1_41",0.496289830318247
"Q9HBW1_IDR_509_546",0.503710169681753
"Q9HBX8_IDR_498_538",0.493398637648633
"Q9HBX8_IDR_907_967",0.506601362351367
"Q9HBZ2_IDR_1_70",0.380578736628879
"Q9HBZ2_IDR_439_659",0.299363193957537
"Q9HBZ2_IDR_661_700",0.320058069413585
"Q9HC07_IDR_1_89",1
"Q9HC10_IDR_1286_1402",0.300713659767342
"Q9HC10_IDR_135_248",0.348821641496443
"Q9HC10_IDR_646_687",0.350464698736216
"Q9HC35_IDR_56_214",0.488867011844282
"Q9HC35_IDR_868_981",0.511132988155718
"Q9HC36_IDR_45_84",1
"Q9HC44_IDR_1_380",0.486947700065324
"Q9HC84_IDR_3673_4118",0.195435241605011
"Q9HC98_IDR_1_36",1
"Q9HCB6_IDR_1_35",1
"Q9HCC6_IDR_1_43",0.491081020728781
"Q9HCC6_IDR_151_215",0.508918979271219
"Q9HCC9_IDR_293_401",0.249550409490209
"Q9HCC9_IDR_404_514",0.251262434901721
"Q9HCC9_IDR_523_707",0.246423942030022
"Q9HCC9_IDR_764_806",0.252763213578048
"Q9HCD5_IDR_1_181",0.328428148986507
"Q9HCD5_IDR_376_438",0.33315713990859
"Q9HCD5_IDR_440_532",0.338414711104903
"Q9HCD6_IDR_101_317",0.244375764246693
"Q9HCD6_IDR_1375_1990",0.235794941485198
"Q9HCD6_IDR_1_96",0.269702332270151
"Q9HCD6_IDR_396_436",0.250126961997958
"Q9HCE0_IDR_1_242",1
"Q9HCE3_IDR_1113_1165",0.168715328890369
"Q9HCE3_IDR_1229_1261",0.169429010360745
"Q9HCE3_IDR_1_63",0.168977893936634
"Q9HCE3_IDR_670_720",0.168783203145393
"Q9HCE3_IDR_68_618",0.15680495336705
"Q9HCE3_IDR_960_1022",0.167289610299809
"Q9HCH5_IDR_22_71",0.499823160850585
"Q9HCH5_IDR_75_611",0.500176839149415
"Q9HCI5_IDR_1_488",1
"Q9HCI6_IDR_1_130",1
"Q9HCI7_IDR_137_471",0.484531507615905
"Q9HCI7_IDR_503_545",0.515468492384095
"Q9HCJ0_IDR_1_1395",0.295936747765272
"Q9HCJ0_IDR_1397_1493",0.350588272820453
"Q9HCJ0_IDR_1600_1632",0.353474979414276
"Q9HCJ1_IDR_455_492",1
"Q9HCJ2_IDR_570_616",1
"Q9HCJ3_IDR_1_48",0.461321961660882
"Q9HCJ3_IDR_360_667",0.538678038339118
"Q9HCM2_IDR_1_33",1
"Q9HCM3_IDR_1373_1487",0.251737718177879
"Q9HCM3_IDR_1493_1821",0.249640191465624
"Q9HCM3_IDR_1883_1919",0.262241544672511
"Q9HCM3_IDR_1_949",0.236380545683985
"Q9HCM4_IDR_1_38",0.517643859583621
"Q9HCM4_IDR_349_660",0.482356140416379
"Q9HCM7_IDR_1_1045",1
"Q9HCN3_IDR_1_33",1
"Q9HCN4_IDR_283_374",1
"Q9HCN6_IDR_295_339",1
"Q9HCP0_IDR_1_36",0.488352371373362
"Q9HCP0_IDR_334_422",0.511647628626638
"Q9HCR9_IDR_43_184",1
"Q9HCS4_IDR_1_588",1
"Q9HCS5_IDR_299_686",1
"Q9HCS7_IDR_743_838",1
"Q9HCT0_IDR_1_32",1
"Q9HD90_IDR_148_298",0.496923710105759
"Q9HD90_IDR_1_99",0.503076289894241
"Q9HDC5_IDR_372_404",0.492847780758745
"Q9HDC5_IDR_414_635",0.507152219241255
"Q9HDC9_IDR_1_60",1
"Q9NNX1_IDR_37_75",0.503540982534199
"Q9NNX1_IDR_87_173",0.496459017465801
"Q9NNX6_IDR_1_38",1
"Q9NNX9_IDR_1_186",1
"Q9NNZ3_IDR_133_176",0.326826211291296
"Q9NNZ3_IDR_200_241",0.339144856453753
"Q9NNZ3_IDR_98_131",0.334028932254951
"Q9NP08_IDR_26_207",1
"Q9NP31_IDR_1_67",0.507228021973494
"Q9NP31_IDR_189_381",0.492771978026506
"Q9NP50_IDR_82_155",1
"Q9NP56_IDR_1_91",0.584432414171488
"Q9NP56_IDR_418_450",0.415567585828512
"Q9NP59_IDR_237_282",1
"Q9NP61_IDR_129_420",1
"Q9NP98_IDR_1_176",1
"Q9NP99_IDR_138_234",1
"Q9NPA0_IDR_1_38",0.497986501321639
"Q9NPA0_IDR_177_242",0.502013498678361
"Q9NPA1_IDR_28_84",1
"Q9NPA3_IDR_104_140",0.499950898764688
"Q9NPA3_IDR_27_85",0.500049101235312
"Q9NPB0_IDR_1_117",1
"Q9NPB1_IDR_1_33",1
"Q9NPB3_IDR_1_50",1
"Q9NPB6_IDR_251_346",1
"Q9NPB8_IDR_626_672",1
"Q9NPC1_IDR_311_358",1
"Q9NPC2_IDR_252_301",0.482991701773212
"Q9NPC2_IDR_304_374",0.517008298226788
"Q9NPC3_IDR_167_277",1
"Q9NPC6_IDR_1_143",1
"Q9NPC7_IDR_109_301",1
"Q9NPC8_IDR_160_291",1
"Q9NPD5_IDR_130_165",0.329645247893735
"Q9NPI6_IDR_132_538",1
"Q9NPI7_IDR_1_259",1
"Q9NPI9_IDR_1_32",0.504616297660942
"Q9NPI9_IDR_350_418",0.495383702339058
"Q9NPJ4_IDR_1_92",1
"Q9NPJ6_IDR_159_270",1
"Q9NPL8_IDR_1_40",0.507330082629071
"Q9NPL8_IDR_247_285",0.492669917370929
"Q9NPQ8_IDR_427_472",1
"Q9NPR2_IDR_677_797",1
"Q9NPR9_IDR_147_181",0.506625934976976
"Q9NPR9_IDR_513_543",0.493374065023024
"Q9NPU4_IDR_1_54",1
"Q9NPY3_IDR_470_623",1
"Q9NPZ5_IDR_1_76",1
"Q9NQ03_IDR_11_156",1
"Q9NQ11_IDR_116_156",1
"Q9NQ25_IDR_251_299",1
"Q9NQ29_IDR_232_371",1
"Q9NQ31_IDR_41_77",0.502280593777763
"Q9NQ75_IDR_594_667",0.504134737152274
"Q9NQ76_IDR_1_525",1
"Q9NQ84_IDR_308_364",0.502517278531305
"Q9NQ84_IDR_396_439",0.497482721468695
"Q9NQ86_IDR_66_106",1
"Q9NQ87_IDR_1_55",0.498676133310193
"Q9NQ87_IDR_188_311",0.501323866689807
"Q9NQ90_IDR_111_144",0.339250265345031
"Q9NQ90_IDR_1_86",0.332270473434891
"Q9NQ90_IDR_960_1003",0.328479261220078
"Q9NQ92_IDR_1_93",1
"Q9NQB0_IDR_1_619",1
"Q9NQC1_IDR_1_45",0.505842306248603
"Q9NQC1_IDR_520_790",0.494157693751397
"Q9NQC3_IDR_1_994",1
"Q9NQC7_IDR_324_357",0.502797389282312
"Q9NQC7_IDR_380_465",0.497202610717688
"Q9NQC8_IDR_1_62",1
"Q9NQE7_IDR_1_53",1
"Q9NQE9_IDR_1_43",1
"Q9NQS5_IDR_211_312",1
"Q9NQS7_IDR_40_844",1
"Q9NQT8_IDR_1372_1693",0.236590278540656
"Q9NQT8_IDR_1770_1826",0.252842926152642
"Q9NQT8_IDR_546_596",0.247238084878686
"Q9NQT8_IDR_628_658",0.263328710428016
"Q9NQU5_IDR_48_95",0.514562954185302
"Q9NQU5_IDR_97_382",0.485437045814698
"Q9NQV5_IDR_1_100",0.49370512212852
"Q9NQV5_IDR_271_438",0.50629487787148
"Q9NQV7_IDR_364_472",0.490996972291876
"Q9NQV7_IDR_75_202",0.509003027708124
"Q9NQV8_IDR_142_172",0.550017926232633
"Q9NQV8_IDR_180_581",0.449982073767367
"Q9NQW1_IDR_502_546",0.3204489487053
"Q9NQW1_IDR_787_905",0.338680030911676
"Q9NQW1_IDR_914_1070",0.340871020383023
"Q9NQW5_IDR_369_492",0.493644482404917
"Q9NQW5_IDR_71_198",0.506355517595083
"Q9NQW6_IDR_1_716",0.4740251499022
"Q9NR00_IDR_1_31",1
"Q9NR12_IDR_59_278",1
"Q9NR20_IDR_1_32",0.507994169869265
"Q9NR20_IDR_404_520",0.492005830130735
"Q9NR22_IDR_1_71",1
"Q9NR30_IDR_1_184",0.521648240845785
"Q9NR30_IDR_716_783",0.478351759154215
"Q9NR33_IDR_1_37",1
"Q9NR34_IDR_1_168",1
"Q9NR46_IDR_165_210",0.501721333940084
"Q9NR46_IDR_277_336",0.498278666059916
"Q9NR48_IDR_1_1321",0.235520989083293
"Q9NR48_IDR_1325_2025",0.229741760079693
"Q9NR48_IDR_2287_2437",0.264087149036776
"Q9NR48_IDR_2835_2914",0.270650101800238
"Q9NR55_IDR_1_53",1
"Q9NR56_IDR_344_388",1
"Q9NR61_IDR_617_652",1
"Q9NR63_IDR_1_42",1
"Q9NR64_IDR_23_187",1
"Q9NRJ4_IDR_1274_1456",0.32890971790073
"Q9NRJ4_IDR_629_1070",0.337239322339548
"Q9NRK6_IDR_1_153",1
"Q9NRL2_IDR_1014_1073",0.166865608665842
"Q9NRL2_IDR_1197_1431",0.158448972214691
"Q9NRL2_IDR_144_182",0.171410723659246
"Q9NRL2_IDR_271_351",0.168492132710923
"Q9NRL2_IDR_667_774",0.166402441391029
"Q9NRL2_IDR_834_877",0.16838012135827
"Q9NRL3_IDR_1_62",0.515099855341267
"Q9NRL3_IDR_85_421",0.484900144658733
"Q9NRM0_IDR_1_49",1
"Q9NRM1_IDR_1_32",0.548982503032988
"Q9NRM1_IDR_35_1133",0.451017496967012
"Q9NRM2_IDR_1_32",0.523229291196719
"Q9NRM2_IDR_414_450",0.47677070880328
"Q9NRM7_IDR_1_135",0.519556162029425
"Q9NRM7_IDR_138_631",0.480443837970574
"Q9NRN5_IDR_100_131",1
"Q9NRP7_IDR_264_418",1
"Q9NRZ9_IDR_1_170",1
"Q9NS00_IDR_1_76",1
"Q9NS15_IDR_1_57",0.498400989411771
"Q9NS15_IDR_477_539",0.501599010588229
"Q9NS18_IDR_17_53",1
"Q9NS23_IDR_1_48",1
"Q9NS37_IDR_1_218",0.473743991408915
"Q9NS37_IDR_293_323",0.526256008591085
"Q9NS39_IDR_1_112",0.473349383501678
"Q9NS39_IDR_198_275",0.526650616498322
"Q9NS40_IDR_135_372",0.514404358784943
"Q9NS40_IDR_869_1196",0.485595641215057
"Q9NS56_IDR_1_100",0.239293663816359
"Q9NS56_IDR_395_478",0.254430712520543
"Q9NS56_IDR_500_906",0.245632075091942
"Q9NS56_IDR_912_1045",0.260643548571157
"Q9NSA2_IDR_417_647",1
"Q9NSA3_IDR_50_81",1
"Q9NSB2_IDR_504_600",1
"Q9NSB8_IDR_113_192",1
"Q9NSC2_IDR_1165_1232",0.262024714174437
"Q9NSC2_IDR_1266_1324",0.25135639921537
"Q9NSC2_IDR_1_71",0.247442080053323
"Q9NSC2_IDR_75_1163",0.23917680655687
"Q9NSC5_IDR_117_285",1
"Q9NSC7_IDR_1_258",1
"Q9NSD4_IDR_1_236",1
"Q9NSD5_IDR_1_31",1
"Q9NSD7_IDR_410_442",1
"Q9NSE2_IDR_6_59",1
"Q9NSE4_IDR_1_59",1
"Q9NSI2_IDR_1_184",1
"Q9NSI5_IDR_310_407",1
"Q9NSI6_IDR_1277_1313",0.350312494345269
"Q9NSI6_IDR_1426_2320",0.312554853234021
"Q9NSI6_IDR_609_935",0.33713265242071
"Q9NTG1_IDR_1452_1571",0.452191724468389
"Q9NTG7_IDR_1_121",1
"Q9NTI2_IDR_1120_1154",0.510466078758661
"Q9NTI2_IDR_1_52",0.489533921241339
"Q9NTI5_IDR_1121_1447",1
"Q9NTI7_IDR_1_169",0.490164596409466
"Q9NTI7_IDR_174_286",0.509835403590534
"Q9NTJ3_IDR_1_78",1
"Q9NTK1_IDR_110_212",0.492481504831695
"Q9NTK1_IDR_1_107",0.507518495168305
"Q9NTN3_IDR_1_35",1
"Q9NTN9_IDR_702_784",1
"Q9NTQ9_IDR_219_266",1
"Q9NTU4_IDR_1_130",1
"Q9NTW7_IDR_1_145",1
"Q9NTX7_IDR_1_33",0.4902177557963
"Q9NTX7_IDR_187_353",0.5097822442037
"Q9NTX9_IDR_1_184",0.501660388252069
"Q9NTX9_IDR_196_383",0.498339611747931
"Q9NUJ3_IDR_1_56",1
"Q9NUL3_IDR_376_430",0.335807347087713
"Q9NUL3_IDR_441_494",0.332962687986457
"Q9NUL3_IDR_518_570",0.33122996492583
"Q9NUL5_IDR_189_291",1
"Q9NUM3_IDR_268_307",0.463112867361643
"Q9NUM3_IDR_68_104",0.536887132638357
"Q9NUM4_IDR_1_44",1
"Q9NUP1_IDR_1_56",1
"Q9NUP7_IDR_289_319",0.503562001323461
"Q9NUP7_IDR_376_413",0.496437998676539
"Q9NUQ3_IDR_1_152",0.480221150285501
"Q9NUQ3_IDR_455_528",0.519778849714499
"Q9NUQ6_IDR_244_346",0.340828646128732
"Q9NUQ6_IDR_352_545",0.326732646898346
"Q9NUQ6_IDR_60_235",0.332438706972922
"Q9NUQ8_IDR_95_173",1
"Q9NUR3_IDR_1_139",1
"Q9NUU7_IDR_1_57",1
"Q9NUV7_IDR_1_53",1
"Q9NVC3_IDR_1_49",1
"Q9NVC6_IDR_50_86",1
"Q9NVD7_IDR_1_50",1
"Q9NVE4_IDR_270_307",1
"Q9NVE5_IDR_1179_1222",0.525259317796991
"Q9NVE5_IDR_1_33",0.474740682203009
"Q9NVF7_IDR_1_61",0.501345666580643
"Q9NVF7_IDR_315_368",0.498654333419357
"Q9NVF9_IDR_1_48",1
"Q9NVH0_IDR_297_344",0.490849583867216
"Q9NVH0_IDR_31_66",0.509150416132784
"Q9NVH6_IDR_1_42",1
"Q9NVI7_IDR_1_66",0.475527281474786
"Q9NVI7_IDR_70_133",0.524472718525214
"Q9NVL8_IDR_1_296",1
"Q9NVM1_IDR_1_113",1
